Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),MLR (g/s),CO2 (kg/kg),CO (kg/kg)
0.0,,0.005,,,,,,,0.0,0.0,0.0
3.0,,-0.02,,,,,,,0.0,0.0,0.0
6.0,,-0.003,,,,,,,0.0,0.0,0.0
9.0,,0.008,,,,,,,0.0,0.0,0.0
12.0,,0.02,,,,,,,0.0,0.0,0.0
15.0,,0.015,,,,,,,0.0,0.0,0.0
18.0,,0.015,,,,,,,0.0,0.0,0.0
21.0,,0.023,,,,,,,0.0,0.0,0.0
24.0,,0.0,,,,,,,0.0,0.0,0.0
27.0,,0.01,,,,,,,0.0,0.0,0.0
30.0,,-0.003,,,,,,,0.0,0.0,0.0
33.0,,-0.002,,,,,,,0.0,0.0,0.0
36.0,,0.003,,,,,,,0.067,0.38,0.005
39.0,,0.022000000000000002,,,,,,,0.064,0.41,0.0
42.0,,0.025,,,,,,,0.061,0.44,0.0
45.0,,0.034,,,,,,,0.058,0.47,0.005
48.0,,0.02,,,,,,,0.056,0.5,0.0
51.0,,0.07200000000000001,,,,,,,0.053,0.72,0.0
54.0,,0.19899999999999998,,,,,,,0.049,1.1,0.011
57.0,,0.434,,,,,,,0.047,1.3,0.01
60.0,,0.65,,,,,,,0.045,1.55,0.012
63.0,,0.751,,,,,,,0.043,2.21,0.025
66.0,,1.048,,,,,,,0.041,2.97,0.033
69.0,,1.5530000000000002,,,,,,,0.041,3.74,0.037
72.0,,2.063,,,,,,,0.04,4.48,0.062
75.0,,2.39,,,,,,,0.038,4.89,0.086
78.0,,2.471,,,,,,,0.037,5.07,0.097
81.0,,2.326,,,,,,,0.035,4.88,0.111
84.0,,2.052,,,,,,,0.034,4.72,0.093
87.0,,1.752,,,,,,,0.033,4.4,0.087
90.0,,1.551,,,,,,,0.032,4.17,0.074
93.0,,1.251,,,,,,,0.031,3.78,0.049
96.0,,0.971,,,,,,,0.031,3.29,0.042
99.0,,0.742,,,,,,,0.03,2.92,0.041
102.0,,0.478,,,,,,,0.028,2.64,0.038
105.0,,0.319,,,,,,,0.026,2.36,0.033
108.0,,0.21300000000000002,,,,,,,0.024,2.02,0.033
111.0,,0.094,,,,,,,0.023,1.76,0.021
114.0,,0.025,,,,,,,0.021,1.74,0.029
117.0,,0.012,,,,,,,0.019,1.71,0.015
120.0,,0.01,,,,,,,0.017,1.86,0.035
123.0,,0.025,,,,,,,0.015,1.9,0.033
126.0,,0.025,,,,,,,0.013,2.14,0.038
129.0,,0.032,,,,,,,0.012,2.15,0.033
132.0,,0.023,,,,,,,0.011,2.36,0.077
135.0,,0.032,,,,,,,0.011,2.38,0.038
138.0,,0.015,,,,,,,0.01,2.52,0.045
141.0,,0.022000000000000002,,,,,,,0.011,2.36,0.035
144.0,,0.02,,,,,,,0.011,2.31,0.049
147.0,,0.027000000000000003,,,,,,,0.011,2.37,0.033
150.0,,0.04,,,,,,,0.01,2.46,0.044
153.0,,0.037000000000000005,,,,,,,0.01,2.47,0.0
156.0,,0.045,,,,,,,0.01,2.49,0.029
159.0,,0.037000000000000005,,,,,,,0.01,2.5,0.052
162.0,,0.054000000000000006,,,,,,,0.01,2.48,0.053
165.0,,0.031000000000000003,,,,,,,0.01,2.41,0.045
