Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),MLR (g/s),CO2 (kg/kg),CO (kg/kg)
234.0,,1.104,,,,,,,0.057,1.28,0.004
237.0,,1.103,,,,,,,0.055,1.29,0.008
240.0,,1.122,,,,,,,0.054,1.29,0.008
243.0,,1.103,,,,,,,0.053,1.28,0.005
246.0,,1.053,,,,,,,0.052,1.28,0.005
249.0,,1.031,,,,,,,0.051,1.28,0.0
252.0,,1.022,,,,,,,0.05,1.31,0.007
255.0,,1.0190000000000001,,,,,,,0.048,1.35,0.009
258.0,,1.01,,,,,,,0.047,1.38,0.01
261.0,,1.014,,,,,,,0.046,1.38,0.01
264.0,,1.0150000000000001,,,,,,,0.045,1.38,0.011
267.0,,1.003,,,,,,,0.044,1.4,0.009
270.0,,0.988,,,,,,,0.043,1.46,0.012
273.0,,0.98,,,,,,,0.041,1.48,0.013
276.0,,0.965,,,,,,,0.04,1.48,0.012
279.0,,0.9359999999999999,,,,,,,0.038,1.46,0.01
282.0,,0.923,,,,,,,0.037,1.45,0.011
285.0,,0.888,,,,,,,0.036,1.44,0.014
288.0,,0.872,,,,,,,0.035,1.45,0.019
291.0,,0.848,,,,,,,0.034,1.48,0.019
294.0,,0.84,,,,,,,0.033,1.48,0.02
297.0,,0.8620000000000001,,,,,,,0.032,1.51,0.02
300.0,,0.8590000000000001,,,,,,,0.031,1.56,0.02
303.0,,0.866,,,,,,,0.031,1.6,0.021
306.0,,0.8620000000000001,,,,,,,0.031,1.59,0.019
309.0,,0.8240000000000001,,,,,,,0.03,1.62,0.016
312.0,,0.84,,,,,,,0.03,1.63,0.017
315.0,,0.858,,,,,,,0.03,1.62,0.017
318.0,,0.81,,,,,,,0.029,1.64,0.016
321.0,,0.833,,,,,,,0.029,1.67,0.018
324.0,,0.823,,,,,,,0.029,1.68,0.015
327.0,,0.788,,,,,,,0.028,1.62,0.016
330.0,,0.7540000000000001,,,,,,,0.027,1.66,0.022
333.0,,0.7690000000000001,,,,,,,0.026,1.71,0.026
336.0,,0.7690000000000001,,,,,,,0.025,1.77,0.029
339.0,,0.76,,,,,,,0.024,1.79,0.027
342.0,,0.746,,,,,,,0.023,1.8,0.027
345.0,,0.737,,,,,,,0.022,1.83,0.03
348.0,,0.706,,,,,,,0.021,1.88,0.038
351.0,,0.679,,,,,,,0.021,1.91,0.039
354.0,,0.693,,,,,,,0.021,1.92,0.049
357.0,,0.684,,,,,,,0.02,1.94,0.063
360.0,,0.667,,,,,,,0.02,1.95,0.066
363.0,,0.631,,,,,,,0.019,1.93,0.074
366.0,,0.634,,,,,,,0.019,1.92,0.086
369.0,,0.627,,,,,,,0.018,2.03,0.097
372.0,,0.604,,,,,,,0.018,1.97,0.095
375.0,,0.564,,,,,,,0.019,1.89,0.099
378.0,,0.562,,,,,,,0.018,1.81,0.113
381.0,,0.537,,,,,,,0.017,1.84,0.127
384.0,,0.493,,,,,,,0.017,1.8,0.136
387.0,,0.461,,,,,,,0.017,1.69,0.141
390.0,,0.443,,,,,,,0.017,1.58,0.171
393.0,,0.364,,,,,,,0.016,1.38,0.192
396.0,,0.344,,,,,,,0.016,1.3,0.21
399.0,,0.324,,,,,,,0.016,1.29,0.215
402.0,,0.303,,,,,,,0.015,1.29,0.214
405.0,,0.307,,,,,,,0.015,1.29,0.216
408.0,,0.298,,,,,,,0.015,1.28,0.212
411.0,,0.28500000000000003,,,,,,,0.015,1.29,0.211
414.0,,0.297,,,,,,,0.015,1.27,0.203
417.0,,0.325,,,,,,,0.015,1.29,0.2
420.0,,0.309,,,,,,,0.015,1.31,0.191
423.0,,0.275,,,,,,,0.015,1.34,0.186
426.0,,0.298,,,,,,,0.015,1.33,0.174
