Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),Extinction Area (m2/kg),HRRPUA (kW/m2),CO2 (kg/kg),CO (kg/kg),H2O (kg/kg),H'carbs (kg/kg),HCl (kg/kg)
110.0,49.39,,0.0274,,,,,,562.4,116.94,1.668,0.028,0.40807,0.00465,0.0003
115.0,49.08,,0.0274,,,,,,619.6,123.86,1.748,0.028,0.44935,0.00468,0.0
120.0,48.8,,0.0273,,,,,,604.0,129.65,1.678,0.025,0.43956,0.00459,0.0
125.0,48.53,,0.027,,,,,,580.3,140.22,1.495,0.021,0.3974,0.00354,0.0
130.0,48.09,,0.0268,,,,,,611.3,151.89,1.527,0.022,0.40627,0.00488,0.0
135.0,47.71,,0.0267,,,,,,727.0,165.16,1.541,0.021,0.42789,0.00626,0.0001
140.0,47.37,,0.0269,,,,,,639.7,174.69,1.382,0.022,0.39264,0.00579,0.0
145.0,46.86,,0.0271,,,,,,739.0,185.76,1.441,0.023,0.41471,0.00645,0.0
150.0,46.46,,0.0267,,,,,,725.8,184.51,1.465,0.028,0.44099,0.00655,0.0
155.0,46.07,,0.0268,,,,,,719.1,188.21,1.463,0.028,0.43023,0.00616,0.0
160.0,45.61,,0.0269,,,,,,774.3,187.81,1.519,0.034,0.46806,0.00626,0.0001
165.0,45.26,,0.0268,,,,,,761.1,186.01,1.511,0.036,0.48498,0.00654,0.0
170.0,44.9,,0.027,,,,,,760.7,177.2,1.538,0.04,0.48752,0.00709,0.0
175.0,44.54,,0.027,,,,,,825.3,165.69,1.604,0.046,0.52818,0.00735,0.0
180.0,44.28,,0.027,,,,,,743.0,153.36,1.575,0.046,0.52795,0.00697,0.0001
185.0,43.98,,0.0272,,,,,,738.4,139.4,1.739,0.056,0.54011,0.00789,0.0005
190.0,43.74,,0.0271,,,,,,874.3,124.07,2.15,0.071,0.72831,0.00967,0.0
195.0,43.61,,0.0275,,,,,,581.0,112.23,1.975,0.073,0.63167,0.00881,0.0
200.0,43.44,,0.0274,,,,,,464.3,97.41,1.861,0.076,0.63832,0.00873,0.0
205.0,43.25,,0.0277,,,,,,427.4,85.84,2.277,0.101,0.74215,0.0095,0.0
210.0,43.18,,0.0278,,,,,,298.6,73.6,2.438,0.132,0.83224,0.0119,0.0
215.0,43.03,,0.028,,,,,,140.3,61.83,2.771,0.162,0.82234,0.01333,0.0
220.0,42.99,,0.0279,,,,,,21.7,54.02,2.574,0.185,0.72384,0.01248,0.0009
225.0,42.89,,0.028,,,,,,0.0,44.97,2.83,0.204,0.71068,0.01284,0.0011
230.0,42.79,,0.0281,,,,,,0.0,42.16,3.698,0.313,1.09413,0.01585,0.0026
235.0,42.77,,0.0281,,,,,,0.0,37.94,3.864,0.327,1.07775,0.01559,0.0027
240.0,42.68,,0.028,,,,,,132.2,37.92,4.775,0.45,1.13941,0.01808,0.0023
245.0,42.67,,0.0281,,,,,,4.6,34.91,3.02,0.289,0.63904,0.0114,0.0023
250.0,42.6,,0.0281,,,,,,0.0,35.92,2.332,0.228,0.39862,0.00833,0.0013
255.0,42.47,,0.0282,,,,,,244.9,35.0,4.106,0.403,0.78191,0.0135,0.002
260.0,42.48,,0.0282,,,,,,107.2,34.51,4.553,0.45,0.73503,0.01469,0.0
270.0,42.31,,0.0283,,,,,,39.8,34.16,3.492,0.335,0.5068,0.01035,0.0
275.0,42.29,,0.0283,,,,,,73.4,35.13,3.284,0.309,0.46746,0.00975,0.0
280.0,42.2,,0.0283,,,,,,0.0,34.08,3.307,0.295,0.54649,0.00913,0.0
285.0,42.13,,0.0282,,,,,,69.0,35.5,3.351,0.3,0.60594,0.0089,0.0
290.0,42.09,,0.0282,,,,,,25.4,35.09,3.31,0.288,0.50853,0.00882,0.0
295.0,41.98,,0.0282,,,,,,0.0,34.05,5.026,0.427,0.73347,0.0125,0.0
300.0,41.98,,0.0283,,,,,,0.0,34.09,3.685,0.304,0.53934,0.00913,0.0
305.0,41.92,,0.0284,,,,,,0.0,36.28,3.013,0.246,0.43537,0.00749,0.0
310.0,41.8,,0.0285,,,,,,13.7,34.33,3.53,0.28,0.38499,0.00831,0.0
315.0,41.79,,0.0281,,,,,,17.0,33.92,2.876,0.231,0.38656,0.00715,0.0
320.0,41.66,,0.0281,,,,,,36.9,35.42,3.733,0.283,0.50707,0.00871,0.0
325.0,41.62,,0.0282,,,,,,61.1,35.6,4.845,0.374,0.54061,0.01094,0.0
330.0,41.59,,0.0282,,,,,,47.7,36.11,3.823,0.289,0.43356,0.00861,0.0
335.0,41.51,,0.028,,,,,,73.0,34.34,3.67,0.276,0.46199,0.00823,0.0028
340.0,41.47,,0.0282,,,,,,25.3,37.16,3.266,0.234,0.30508,0.0073,0.0
345.0,41.38,,0.0283,,,,,,95.8,35.68,3.855,0.277,0.34688,0.00854,0.0
350.0,41.32,,0.0283,,,,,,107.9,35.17,3.783,0.264,0.32768,0.00806,0.0
355.0,41.3,,0.0283,,,,,,111.3,36.66,2.889,0.201,0.24031,0.00617,0.0
360.0,41.15,,0.0282,,,,,,189.5,35.61,4.196,0.284,0.34241,0.00882,0.0
365.0,41.14,,0.0282,,,,,,195.4,35.6,3.889,0.265,0.34739,0.00777,0.0
370.0,41.09,,0.0283,,,,,,151.5,35.68,2.828,0.184,0.28093,0.00563,0.0
375.0,40.97,,0.0283,,,,,,247.4,36.77,3.813,0.25,0.39234,0.00778,0.0
380.0,40.99,,0.0283,,,,,,316.5,37.19,4.875,0.31,0.53539,0.00942,0.0
385.0,40.88,,0.0283,,,,,,432.8,36.74,4.147,0.264,0.30547,0.00822,0.0003
390.0,40.81,,0.0282,,,,,,247.1,35.56,3.712,0.229,0.33285,0.00725,0.0006
395.0,40.76,,0.0282,,,,,,234.9,34.59,3.579,0.222,0.33756,0.00669,0.0013
400.0,40.67,,0.0284,,,,,,223.9,35.26,3.633,0.222,0.23083,0.00685,0.0019
405.0,40.63,,0.0282,,,,,,145.5,35.5,3.756,0.231,0.39401,0.00722,0.0026
410.0,40.53,,0.0283,,,,,,165.5,35.7,5.434,0.334,0.36427,0.01006,0.0039
415.0,40.52,,0.0283,,,,,,82.5,36.71,4.536,0.276,0.40817,0.00848,0.0028
420.0,40.48,,0.0283,,,,,,0.0,36.78,3.189,0.197,0.343,0.00611,0.002
425.0,40.36,,0.028,,,,,,0.0,37.37,3.633,0.224,0.33614,0.00655,0.0021
430.0,40.33,,0.0282,,,,,,0.0,38.1,3.182,0.204,0.24787,0.00615,0.0015
435.0,40.25,,0.0284,,,,,,0.0,37.35,3.417,0.213,0.25387,0.00655,0.0011
440.0,40.17,,0.0282,,,,,,0.0,37.09,3.849,0.244,0.3178,0.00709,0.0007
445.0,40.14,,0.0282,,,,,,0.0,37.14,3.529,0.22,0.17029,0.00662,0.0
450.0,40.03,,0.0284,,,,,,0.0,36.84,4.026,0.244,0.32608,0.0073,0.0
455.0,40.01,,0.028,,,,,,0.0,36.29,3.895,0.238,0.28861,0.00693,0.0
460.0,39.93,,0.0283,,,,,,0.0,37.29,3.871,0.225,0.31265,0.00664,0.0
465.0,39.88,,0.0282,,,,,,27.1,36.08,3.261,0.189,0.26348,0.00569,0.0
470.0,39.81,,0.028,,,,,,24.1,36.4,3.028,0.173,0.25173,0.00529,0.0
475.0,39.7,,0.0283,,,,,,77.4,36.75,4.868,0.282,0.29397,0.00821,0.0
480.0,39.72,,0.0284,,,,,,87.4,36.36,5.18,0.293,0.33994,0.00867,0.0001
485.0,39.64,,0.0282,,,,,,102.9,35.59,3.889,0.216,0.22411,0.00656,0.0001
490.0,39.54,,0.0281,,,,,,122.0,36.51,4.234,0.233,0.24059,0.00692,0.0
495.0,39.52,,0.0282,,,,,,151.5,36.11,3.918,0.0,0.27678,0.00622,0.0013
500.0,39.43,,0.0282,,,,,,172.7,36.06,3.451,0.187,0.17862,0.00561,0.0007
505.0,39.37,,0.0281,,,,,,185.5,35.99,3.529,0.194,0.2587,0.00564,0.001
510.0,39.28,,0.0284,,,,,,207.6,36.88,4.298,0.242,0.29277,0.00709,0.0017
515.0,39.24,,0.0281,,,,,,226.0,35.47,4.529,0.251,0.38532,0.00737,0.0029
520.0,39.19,,0.0283,,,,,,135.9,35.12,4.621,0.257,0.27044,0.00725,0.0032
525.0,39.11,,0.0281,,,,,,50.0,35.47,3.918,0.216,0.21289,0.00615,0.0016
535.0,38.95,,0.0283,,,,,,0.0,37.2,3.338,0.185,0.20364,0.00516,0.0022
540.0,38.96,,0.0283,,,,,,0.0,37.17,4.161,0.232,0.15317,0.00646,0.0024
545.0,38.85,,0.0282,,,,,,0.0,37.11,4.144,0.235,0.19124,0.00673,0.001
550.0,38.76,,0.0283,,,,,,0.0,36.68,5.445,0.3,0.14428,0.00816,0.0034
555.0,38.76,,0.0281,,,,,,0.0,34.94,4.454,0.251,0.15654,0.00696,0.0024
560.0,38.67,,0.0281,,,,,,0.0,36.51,3.474,0.198,0.08361,0.00558,0.0007
565.0,38.63,,0.0282,,,,,,0.0,36.62,3.336,0.188,0.12801,0.00502,0.0004
570.0,38.52,,0.0282,,,,,,0.0,35.08,3.888,0.222,0.22604,0.00614,0.0021
575.0,38.48,,0.0285,,,,,,0.0,35.88,4.114,0.233,0.21016,0.00636,0.0005
580.0,38.42,,0.0283,,,,,,0.0,35.14,3.507,0.198,0.23597,0.00547,0.0
585.0,38.35,,0.0283,,,,,,0.0,35.68,3.405,0.19,0.07322,0.0051,0.0
590.0,38.35,,0.0284,,,,,,0.0,36.28,3.631,0.206,0.11405,0.00542,0.0
595.0,38.2,,0.0281,,,,,,0.0,36.45,4.415,0.248,0.10324,0.00683,0.0
600.0,38.21,,0.0282,,,,,,0.0,36.59,5.254,0.292,0.19453,0.0079,0.0004
605.0,38.1,,0.0282,,,,,,0.0,36.64,4.709,0.264,0.06412,0.00686,0.0004
610.0,38.06,,0.0283,,,,,,0.0,35.65,3.725,0.208,0.12836,0.00564,0.0
615.0,37.98,,0.0282,,,,,,0.0,34.04,3.514,0.198,0.14197,0.00542,0.0001
620.0,37.91,,0.0283,,,,,,0.0,34.65,3.492,0.193,0.07822,0.00499,0.0
625.0,37.85,,0.0283,,,,,,0.0,34.68,3.268,0.183,0.09188,0.00503,0.0
630.0,37.76,,0.0281,,,,,,0.0,33.88,3.5,0.198,0.10222,0.00535,0.0
635.0,37.77,,0.0282,,,,,,0.0,34.56,4.463,0.251,0.22744,0.00653,0.0
640.0,37.64,,0.0283,,,,,,0.0,35.13,5.114,0.286,0.18206,0.00796,0.0
645.0,37.61,,0.0281,,,,,,0.0,34.88,3.994,0.223,0.10806,0.00617,0.0
650.0,37.54,,0.0282,,,,,,0.0,35.07,3.809,0.212,0.11196,0.00576,0.0
655.0,37.47,,0.028,,,,,,0.0,34.78,3.607,0.202,0.12001,0.00559,0.0
660.0,37.44,,0.0283,,,,,,0.0,35.16,3.213,0.176,0.03519,0.00498,0.0
665.0,37.32,,0.0282,,,,,,0.0,35.59,3.965,0.214,0.00714,0.00574,0.0
