Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),MLR (g/s),CO2 (kg/kg),CO (kg/kg)
456.0,,0.48600000000000004,,,,,,,0.026,2.3,0.086
459.0,,0.485,,,,,,,0.026,2.28,0.091
462.0,,0.484,,,,,,,0.025,2.31,0.097
465.0,,0.446,,,,,,,0.025,2.3,0.097
468.0,,0.438,,,,,,,0.024,2.33,0.096
471.0,,0.43200000000000005,,,,,,,0.024,2.36,0.096
474.0,,0.441,,,,,,,0.023,2.36,0.1
477.0,,0.40399999999999997,,,,,,,0.022,2.32,0.114
480.0,,0.383,,,,,,,0.022,2.23,0.129
483.0,,0.365,,,,,,,0.022,2.17,0.153
486.0,,0.325,,,,,,,0.021,2.15,0.173
489.0,,0.315,,,,,,,0.021,2.11,0.183
492.0,,0.30100000000000005,,,,,,,0.02,2.08,0.199
495.0,,0.284,,,,,,,0.02,1.98,0.222
498.0,,0.28500000000000003,,,,,,,0.02,1.96,0.23
501.0,,0.263,,,,,,,0.02,1.91,0.22
504.0,,0.28500000000000003,,,,,,,0.019,1.95,0.213
507.0,,0.254,,,,,,,0.018,2.01,0.202
510.0,,0.25,,,,,,,0.018,2.07,0.207
513.0,,0.24800000000000003,,,,,,,0.017,2.12,0.2
516.0,,0.256,,,,,,,0.016,2.25,0.208
519.0,,0.258,,,,,,,0.015,2.37,0.212
522.0,,0.244,,,,,,,0.015,2.45,0.23
525.0,,0.264,,,,,,,0.015,2.53,0.242
528.0,,0.25,,,,,,,0.014,2.56,0.254
531.0,,0.257,,,,,,,0.014,2.61,0.259
534.0,,0.24600000000000002,,,,,,,0.014,2.54,0.257
537.0,,0.25,,,,,,,0.014,2.66,0.279
540.0,,0.23500000000000001,,,,,,,0.014,2.55,0.268
543.0,,0.244,,,,,,,0.014,2.59,0.276
546.0,,0.23800000000000002,,,,,,,0.014,2.63,0.282
549.0,,0.257,,,,,,,0.013,2.73,0.288
552.0,,0.275,,,,,,,0.013,2.96,0.309
555.0,,0.265,,,,,,,0.012,2.92,0.305
558.0,,0.278,,,,,,,0.012,3.27,0.337
561.0,,0.269,,,,,,,0.012,3.24,0.313
