Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),MLR (g/s),CO2 (kg/kg),CO (kg/kg)
0.0,,0.0008800000000000001,,,,,,,0.0,0.0,0.0
6.0,,-0.0008800000000000001,,,,,,,0.0,0.0,0.0
12.0,,-0.019360000000000002,,,,,,,0.0,0.0,0.0
18.0,,-0.0017600000000000003,,,,,,,0.0,0.0,0.0
24.0,,0.02288,,,,,,,0.0,0.0,0.0
30.0,,-0.0017600000000000003,,,,,,,0.0,0.0,0.0
36.0,,-0.01056,,,,,,,0.0,0.0,0.0
42.0,,0.0008800000000000001,,,,,,,0.201,0.22,0.012
48.0,,0.55352,,,,,,,0.201,1.04,0.112
54.0,,3.0544800000000003,,,,,,,0.173,1.65,0.1
60.0,,3.2172800000000006,,,,,,,0.106,2.49,0.144
66.0,,2.2343200000000003,,,,,,,0.077,2.96,0.324
72.0,,2.21408,,,,,,,0.061,2.99,0.241
78.0,,1.6007200000000001,,,,,,,0.061,2.77,0.135
84.0,,1.5268000000000002,,,,,,,0.053,2.88,0.097
90.0,,1.13696,,,,,,,0.038,3.66,0.12
96.0,,1.0005600000000001,,,,,,,0.027,4.73,0.175
102.0,,0.9143200000000001,,,,,,,0.025,5.18,0.199
108.0,,0.96096,,,,,,,0.024,4.94,0.238
114.0,,0.81576,,,,,,,0.015,6.52,0.454
120.0,,0.6028,,,,,,,0.02,4.63,0.349
126.0,,0.55352,,,,,,,0.024,3.71,0.276
132.0,,0.5429600000000001,,,,,,,0.021,4.26,0.312
138.0,,0.5227200000000001,,,,,,,0.023,3.9,0.279
