Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),Extinction Area (m2/kg),CO2 (kg/kg),CO (kg/kg),H2O (kg/kg),H'carbs (kg/kg),HCl (kg/kg)
0.0,36.2,,,,,,,,,,,,,
5.0,36.2,,,,,,,,,,,,,
10.0,36.2,0.121,,,,,,,995.0,1.78,0.0014,1.1355,0.0071,
15.0,35.2,2.277,,,,,,,1173.0,1.33,0.0236,0.813,0.1844,
20.0,34.1,3.387,,,,,,,1351.0,1.23,0.0168,0.6843,0.135,
25.0,32.900000000000006,4.223,,,,,,,1527.0,1.23,0.042,0.6485,0.1524,
30.0,31.4,5.072,,,,,,,1703.0,1.18,0.0364,0.5898,0.1617,
35.0,29.800000000000004,5.658,,,,,,,1880.0,1.19,0.0649,0.5234,0.1498,
40.0,28.200000000000003,6.006,,,,,,,2058.0,1.11,0.0647,0.4681,0.1389,
45.0,26.700000000000003,6.041,,,,,,,2095.0,0.99,0.0945,0.4574,0.1495,
50.0,25.3,5.523,,,,,,,2151.0,0.98,0.1021,0.5148,0.1448,
55.0,24.1,4.9110000000000005,,,,,,,2131.0,1.14,0.1154,0.5268,0.1433,
60.0,22.700000000000003,4.758,,,,,,,2126.0,1.19,0.1217,0.5117,0.1387,
65.0,21.6,4.927,,,,,,,2126.0,1.13,0.1169,0.49,0.1266,
70.0,20.5,4.702,,,,,,,2142.0,1.18,0.1247,0.5091,0.1248,
75.0,19.300000000000004,4.544,,,,,,,2132.0,1.17,0.1117,0.5404,0.1249,
80.0,18.300000000000004,4.369,,,,,,,2083.0,1.25,0.1187,0.5764,0.1367,
85.0,17.200000000000003,4.289,,,,,,,2039.0,1.31,0.11,0.5764,0.1279,
90.0,16.3,4.269,,,,,,,2002.0,1.26,0.1106,0.5697,0.1259,
95.0,15.300000000000004,4.288,,,,,,,1978.0,1.29,0.1051,0.5483,0.1044,
100.0,14.300000000000004,4.163,,,,,,,1946.0,1.27,0.1092,0.5485,0.1188,
105.0,13.400000000000006,4.015,,,,,,,1953.0,1.23,0.1053,0.5561,0.1055,
110.0,12.5,3.828,,,,,,,1977.0,1.28,0.1126,0.5588,0.1104,
115.0,11.700000000000005,3.695,,,,,,,2004.0,1.25,0.1091,0.5539,0.1188,
120.0,10.900000000000002,3.593,,,,,,,2089.0,1.2,0.1145,0.5835,0.1123,
125.0,10.2,3.2960000000000003,,,,,,,2152.0,1.24,0.1103,0.5793,0.1046,
130.0,9.400000000000002,3.2230000000000003,,,,,,,2186.0,1.25,0.1187,0.5959,0.1246,
135.0,8.700000000000003,2.997,,,,,,,2246.0,1.2,0.1088,0.5716,0.1237,
140.0,8.100000000000001,2.86,,,,,,,2246.0,1.21,0.1146,0.5572,0.1147,
145.0,7.400000000000002,2.737,,,,,,,2272.0,1.2,0.1093,0.5704,0.1227,
150.0,6.800000000000004,2.61,,,,,,,2308.0,1.21,0.1192,0.5293,0.1051,
155.0,6.400000000000002,2.405,,,,,,,2308.0,1.23,0.1218,0.4455,0.102,
160.0,5.900000000000006,2.15,,,,,,,2127.0,1.08,0.1618,0.4615,0.0775,
165.0,5.600000000000001,1.701,,,,,,,1776.0,1.04,0.1813,0.5489,0.07,
170.0,5.500000000000004,1.058,,,,,,,1392.0,1.45,0.3598,0.8764,0.1145,
175.0,5.400000000000002,0.73,,,,,,,,,,,,
180.0,5.400000000000002,0.557,,,,,,,,,,,,
185.0,5.199999999999999,0.461,,,,,,,,,,,,
190.0,5.199999999999999,0.4029999999999999,,,,,,,,,,,,
195.0,5.199999999999999,0.383,,,,,,,,,,,,
200.0,5.100000000000005,0.374,,,,,,,,,,,,
205.0,5.0,0.365,,,,,,,,,,,,
210.0,5.0,0.373,,,,,,,,,,,,
215.0,5.0,0.379,,,,,,,,,,,,
220.0,4.900000000000002,0.375,,,,,,,,,,,,
225.0,4.799999999999997,0.359,,,,,,,,,,,,
230.0,4.799999999999997,0.345,,,,,,,,,,,,
235.0,4.700000000000003,0.33,,,,,,,,,,,,
240.0,4.700000000000003,0.33,,,,,,,,,,,,
