Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),MLR (g/s),CO2 (kg/kg),CO (kg/kg)
0.0,,0.004,,,,,,,0.0,0.0,0.0
3.0,,0.0,,,,,,,0.0,0.0,0.0
6.0,,-0.004,,,,,,,0.0,0.0,0.0
9.0,,0.0,,,,,,,0.0,0.0,0.0
12.0,,0.131,,,,,,,0.125,0.16,0.0
15.0,,0.938,,,,,,,0.125,0.89,0.0
18.0,,2.269,,,,,,,0.126,1.69,0.0
21.0,,3.342,,,,,,,0.127,2.15,0.0
24.0,,4.056,,,,,,,0.129,2.43,0.0
27.0,,4.4030000000000005,,,,,,,0.133,2.53,0.0
30.0,,4.457,,,,,,,0.134,2.47,0.0
33.0,,4.436,,,,,,,0.134,2.51,0.0
36.0,,4.66,,,,,,,0.134,2.73,0.0
39.0,,5.102,,,,,,,0.133,2.99,0.0
42.0,,5.127999999999999,,,,,,,0.133,2.93,0.0
45.0,,5.005,,,,,,,0.133,2.86,0.0
48.0,,4.78,,,,,,,0.133,2.8,0.0
51.0,,4.3950000000000005,,,,,,,0.133,2.49,0.0
54.0,,3.9280000000000004,,,,,,,0.133,2.29,0.0
57.0,,3.7119999999999997,,,,,,,0.132,2.23,0.0
60.0,,3.551,,,,,,,0.133,2.18,0.0
63.0,,3.636,,,,,,,0.133,2.27,0.0
66.0,,3.793,,,,,,,0.133,2.28,0.0
69.0,,3.902,,,,,,,0.134,2.33,0.0
72.0,,4.1339999999999995,,,,,,,0.134,2.44,0.0
75.0,,4.273000000000001,,,,,,,0.134,2.45,0.0
78.0,,4.146,,,,,,,0.133,2.35,0.0
81.0,,4.012,,,,,,,0.132,2.29,0.0
84.0,,4.032,,,,,,,0.131,2.35,0.0
87.0,,4.199,,,,,,,0.13,2.46,0.0
90.0,,4.298,,,,,,,0.129,2.5,0.0
93.0,,4.383,,,,,,,0.128,2.56,0.0
96.0,,4.499,,,,,,,0.127,2.62,0.0
99.0,,4.572,,,,,,,0.125,2.71,0.0
102.0,,4.66,,,,,,,0.122,2.79,0.0
105.0,,4.718,,,,,,,0.119,2.92,0.0
108.0,,4.901000000000001,,,,,,,0.115,3.08,0.0
111.0,,4.889,,,,,,,0.112,3.15,0.0
114.0,,4.753,,,,,,,0.108,3.1,0.0
117.0,,4.611000000000001,,,,,,,0.104,3.16,0.0
120.0,,4.698,,,,,,,0.099,3.39,0.0
123.0,,4.683,,,,,,,0.094,3.52,0.0
126.0,,4.563000000000001,,,,,,,0.089,3.58,0.0
129.0,,4.505,,,,,,,0.085,3.8,0.0
132.0,,4.772,,,,,,,0.08,4.3,0.0
135.0,,5.056,,,,,,,0.075,4.85,0.0
138.0,,4.73,,,,,,,0.07,4.43,0.0
141.0,,4.127,,,,,,,0.066,4.35,0.0
144.0,,4.054,,,,,,,0.061,4.85,0.0
147.0,,4.3950000000000005,,,,,,,0.056,5.8,0.0
150.0,,4.885,,,,,,,0.052,6.77,0.0
153.0,,4.445,,,,,,,0.048,6.1,0.0
156.0,,3.534,,,,,,,0.043,5.56,0.0
159.0,,2.945,,,,,,,0.039,5.51,0.0
162.0,,2.5580000000000003,,,,,,,0.035,5.68,0.0
165.0,,2.164,,,,,,,0.03,5.56,0.0
168.0,,1.7530000000000001,,,,,,,0.027,5.44,0.0
171.0,,1.3930000000000002,,,,,,,0.023,5.33,0.0
174.0,,1.075,,,,,,,0.02,5.06,0.0
177.0,,0.833,,,,,,,0.017,4.83,0.0
180.0,,0.616,,,,,,,0.014,4.69,0.0
183.0,,0.45299999999999996,,,,,,,0.012,4.4,0.0
186.0,,0.313,,,,,,,0.011,4.08,0.0
189.0,,0.225,,,,,,,0.009,4.0,0.0
192.0,,0.192,,,,,,,0.008,3.71,0.0
195.0,,0.167,,,,,,,0.008,3.66,0.0
198.0,,0.165,,,,,,,0.007,3.79,0.0
201.0,,0.132,,,,,,,0.006,3.78,0.0
204.0,,0.114,,,,,,,0.006,4.1,0.0
207.0,,0.109,,,,,,,0.005,0.0,0.0
210.0,,0.1,,,,,,,0.004,0.0,0.0
213.0,,0.094,,,,,,,0.003,0.0,0.0
216.0,,0.08,,,,,,,0.004,0.0,0.0
219.0,,0.06,,,,,,,0.005,3.93,0.0
222.0,,0.064,,,,,,,0.006,3.31,0.0
225.0,,0.07,,,,,,,0.005,3.62,0.0
228.0,,0.06,,,,,,,0.005,0.0,0.0
