Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),Extinction Area (m2/kg),HRRPUA (kW/m2),CO2 (kg/kg),CO (kg/kg),H2O (kg/kg),H'carbs (kg/kg),HCl (kg/kg)
100.0,53.1,,0.0273,,,,,,699.5,141.67,1.591,0.046,0.33158,0.00287,0.0
105.0,52.82,,0.0275,,,,,,758.0,138.56,1.763,0.053,0.39519,0.00292,0.0001
110.0,52.52,,0.0275,,,,,,757.5,133.05,1.712,0.052,0.36091,0.00381,0.0
115.0,52.31,,0.0274,,,,,,674.6,130.24,1.655,0.049,0.34496,0.00406,0.0
120.0,51.94,,0.0278,,,,,,741.3,128.44,1.804,0.058,0.3951,0.00362,0.0
125.0,51.75,,0.0275,,,,,,733.6,131.98,1.748,0.057,0.39502,0.00322,0.0
130.0,51.43,,0.0272,,,,,,650.6,130.19,1.75,0.06,0.38562,0.00331,0.0
135.0,51.17,,0.0274,,,,,,721.8,124.3,1.829,0.066,0.40583,0.00331,0.0002
140.0,50.97,,0.0274,,,,,,645.8,120.46,1.785,0.068,0.41944,0.00329,0.0002
145.0,50.68,,0.0275,,,,,,721.5,115.85,1.906,0.073,0.43764,0.00343,0.0004
150.0,50.51,,0.0276,,,,,,681.0,110.75,1.886,0.072,0.40965,0.00384,0.0001
155.0,50.26,,0.0276,,,,,,492.7,109.54,1.763,0.066,0.35216,0.00344,0.0
160.0,50.04,,0.0275,,,,,,673.8,108.75,1.831,0.069,0.37326,0.00391,0.0
165.0,49.76,,0.0274,,,,,,654.2,111.23,1.864,0.071,0.39921,0.00357,0.0
170.0,49.6,,0.0275,,,,,,565.0,113.67,1.774,0.07,0.39423,0.00477,0.0001
175.0,49.29,,0.0275,,,,,,409.5,111.1,1.806,0.069,0.39416,0.00548,0.0
180.0,49.1,,0.0277,,,,,,591.9,112.99,1.804,0.072,0.41446,0.00515,0.0
185.0,48.82,,0.0277,,,,,,583.6,116.39,1.754,0.069,0.38565,0.00513,0.0002
190.0,48.56,,0.0275,,,,,,580.9,118.07,1.825,0.076,0.39085,0.00488,0.0
195.0,48.3,,0.0276,,,,,,435.5,121.6,1.707,0.07,0.37848,0.00423,0.0
200.0,48.06,,0.0274,,,,,,414.8,122.56,1.656,0.071,0.37949,0.00552,0.0003
205.0,47.7,,0.0276,,,,,,569.2,126.54,1.712,0.072,0.39602,0.00566,0.0
210.0,47.51,,0.0275,,,,,,494.9,133.07,1.506,0.069,0.35639,0.00492,0.0003
215.0,47.11,,0.0274,,,,,,540.0,139.1,1.466,0.065,0.33851,0.00547,0.0005
220.0,46.8,,0.0273,,,,,,516.5,141.71,1.425,0.072,0.3665,0.00527,0.0003
225.0,46.43,,0.0273,,,,,,520.5,147.52,1.415,0.068,0.36912,0.01007,0.0003
230.0,46.09,,0.027,,,,,,529.1,143.2,1.433,0.068,0.36449,0.00813,0.0003
235.0,45.68,,0.0273,,,,,,522.5,157.37,1.366,0.063,0.36291,0.00929,0.0
240.0,45.27,,0.0274,,,,,,519.6,171.17,1.373,0.065,0.35766,0.00991,0.0001
245.0,44.78,,0.0272,,,,,,558.6,178.42,1.434,0.061,0.3489,0.00908,0.0003
250.0,44.33,,0.0269,,,,,,594.5,194.05,1.386,0.064,0.36157,0.00544,0.0003
255.0,43.76,,0.0268,,,,,,671.9,216.98,1.479,0.068,0.37337,0.00687,0.0003
260.0,43.34,,0.0269,,,,,,742.4,220.29,1.468,0.073,0.37863,0.00556,0.0003
265.0,42.87,,0.0268,,,,,,685.9,218.91,1.422,0.076,0.39408,0.0063,0.0003
270.0,42.42,,0.0268,,,,,,658.4,208.16,1.502,0.084,0.43116,0.0061,0.0001
275.0,42.05,,0.0269,,,,,,675.0,192.74,1.507,0.095,0.43209,0.00646,0.0004
280.0,41.71,,0.0271,,,,,,673.8,177.58,1.663,0.106,0.46541,0.0068,0.0003
285.0,41.39,,0.0271,,,,,,654.2,156.2,1.79,0.132,0.51615,0.00738,0.0
290.0,41.23,,0.0273,,,,,,608.0,138.68,1.936,0.152,0.60081,0.00928,0.0
295.0,40.95,,0.0275,,,,,,622.7,116.14,2.366,0.214,0.68062,0.01316,0.0
300.0,40.92,,0.0276,,,,,,424.6,96.63,2.287,0.229,0.69217,0.01391,0.0
305.0,40.72,,0.0278,,,,,,300.8,78.01,2.423,0.28,0.76633,0.01611,0.0
310.0,40.68,,0.028,,,,,,128.7,62.88,2.846,0.345,0.80629,0.01944,0.0
315.0,40.58,,0.0279,,,,,,17.5,51.44,2.59,0.321,0.65475,0.01748,0.0
320.0,40.52,,0.0279,,,,,,0.0,44.33,3.26,0.375,0.79683,0.02252,0.0
325.0,40.41,,0.028,,,,,,0.0,39.87,3.567,0.415,0.84653,0.02375,0.0
330.0,40.41,,0.028,,,,,,0.0,41.45,2.667,0.337,0.56241,0.0174,0.002
335.0,40.28,,0.0282,,,,,,0.0,39.61,3.176,0.419,0.55727,0.02012,0.0027
340.0,40.28,,0.0281,,,,,,0.0,36.91,5.099,0.718,0.63051,0.03135,0.0029
345.0,40.2,,0.0282,,,,,,0.0,33.47,3.82,0.559,0.38916,0.02432,0.0016
350.0,40.16,,0.0281,,,,,,0.0,31.8,2.612,0.392,0.25823,0.01498,0.0002
355.0,40.08,,0.028,,,,,,0.0,30.2,2.377,0.362,0.3352,0.01342,0.0022
360.0,40.12,,0.028,,,,,,188.7,29.21,2.773,0.427,0.34034,0.0151,0.0027
365.0,39.93,,0.0282,,,,,,239.2,29.85,3.733,0.566,0.29024,0.0183,0.0021
370.0,40.0,,0.0281,,,,,,329.2,29.24,5.504,0.856,0.13587,0.02662,0.0057
375.0,39.85,,0.0283,,,,,,718.3,30.48,11.908,1.877,0.81117,0.0581,0.012
380.0,39.85,,0.0281,,,,,,506.6,29.29,8.355,1.35,0.40848,0.0375,0.0087
385.0,39.84,,0.0282,,,,,,0.0,27.83,2.855,0.457,0.10692,0.01204,0.0029
390.0,39.77,,0.0284,,,,,,0.0,27.51,2.121,0.334,0.12613,0.00911,0.0023
395.0,39.66,,0.0282,,,,,,30.2,28.87,2.608,0.417,0.22579,0.01044,0.0028
400.0,39.69,,0.0282,,,,,,115.9,28.84,4.125,0.666,0.20238,0.01602,0.0031
405.0,39.55,,0.0282,,,,,,268.0,27.83,4.198,0.673,0.09963,0.01577,0.0019
410.0,39.54,,0.0282,,,,,,236.9,26.82,3.375,0.54,0.0,0.01237,0.0001
415.0,39.44,,0.0278,,,,,,372.9,24.94,4.269,0.68,0.0,0.01489,0.0
420.0,39.43,,0.0282,,,,,,415.6,24.72,5.787,0.924,0.0,0.02,0.0
425.0,39.38,,0.0283,,,,,,259.8,24.81,3.336,0.536,0.0,0.01132,0.0
430.0,39.37,,0.0283,,,,,,163.7,24.81,2.285,0.367,0.0,0.00761,0.0
435.0,39.23,,0.0281,,,,,,163.9,23.08,2.805,0.45,0.0,0.00943,0.0
440.0,39.21,,0.0283,,,,,,236.4,24.28,3.612,0.575,0.0,0.01216,0.0
445.0,39.14,,0.0283,,,,,,71.7,23.29,4.133,0.661,0.0,0.01354,0.0
450.0,39.17,,0.0282,,,,,,0.0,23.73,6.011,0.989,0.0,0.01922,0.0
455.0,39.07,,0.0282,,,,,,174.4,22.71,6.227,1.033,0.0,0.02072,0.0
460.0,39.06,,0.0283,,,,,,43.5,23.25,4.589,0.735,0.0,0.01458,0.0
465.0,39.01,,0.0283,,,,,,44.6,21.73,2.575,0.425,0.0,0.00809,0.0
470.0,38.97,,0.0281,,,,,,107.1,22.59,2.0,0.324,0.0,0.00644,0.0
475.0,38.84,,0.0281,,,,,,27.5,20.54,3.186,0.508,0.0,0.00962,0.0026
480.0,38.9,,0.0282,,,,,,374.7,22.19,5.856,0.963,0.0,0.01782,0.0
485.0,38.79,,0.0283,,,,,,64.2,19.63,6.845,1.112,0.0,0.02118,0.0
490.0,38.76,,0.0283,,,,,,88.9,20.68,4.584,0.74,0.0,0.01414,0.0
495.0,38.75,,0.0282,,,,,,29.3,20.62,2.986,0.481,0.0,0.00886,0.0
500.0,38.65,,0.0282,,,,,,55.3,20.59,3.644,0.569,0.0,0.01091,0.0
505.0,38.64,,0.0283,,,,,,39.8,20.66,3.924,0.629,0.0,0.01153,0.0
510.0,38.58,,0.0281,,,,,,87.1,19.52,3.652,0.564,0.0,0.01045,0.0
515.0,38.54,,0.0283,,,,,,49.2,20.21,4.54,0.698,0.0,0.01324,0.0
520.0,38.49,,0.0283,,,,,,41.6,19.64,3.841,0.588,0.0,0.01095,0.0
525.0,38.48,,0.0282,,,,,,53.6,19.59,3.103,0.484,0.0,0.00883,0.0
530.0,38.39,,0.0281,,,,,,40.9,18.99,3.803,0.612,0.0,0.01125,0.0045
535.0,38.38,,0.0282,,,,,,157.4,20.66,3.469,0.547,0.0,0.00982,0.0024
540.0,38.32,,0.0283,,,,,,244.1,20.68,2.922,0.455,0.0,0.00809,0.002
545.0,38.26,,0.0281,,,,,,288.8,18.5,3.162,0.49,0.0,0.00902,0.0
550.0,38.22,,0.0285,,,,,,84.2,19.82,2.795,0.427,0.0,0.00779,0.0023
555.0,38.23,,0.0281,,,,,,41.2,19.56,2.994,0.468,0.0,0.00844,0.0028
560.0,38.09,,0.0283,,,,,,146.4,18.62,5.735,0.908,0.0,0.01589,0.0036
565.0,38.14,,0.0285,,,,,,474.9,18.24,7.037,1.102,0.0,0.01965,0.0022
570.0,38.06,,0.0282,,,,,,535.8,17.51,5.15,0.793,0.0,0.0143,0.0031
575.0,38.01,,0.0282,,,,,,462.4,17.01,5.377,0.835,0.0,0.01442,0.0029
580.0,38.0,,0.028,,,,,,304.9,17.42,3.555,0.556,0.0,0.01027,0.0005
585.0,37.96,,0.0285,,,,,,228.5,17.73,2.907,0.459,0.0,0.00834,0.0
590.0,37.88,,0.0281,,,,,,214.3,16.96,5.086,0.812,0.0,0.01433,0.0
595.0,37.86,,0.0282,,,,,,122.2,16.99,3.961,0.635,0.0,0.01156,0.0
600.0,37.86,,0.0283,,,,,,23.8,17.61,2.282,0.373,0.0,0.00663,0.0
605.0,37.73,,0.0283,,,,,,31.0,17.06,4.025,0.688,0.0,0.0118,0.0
610.0,37.83,,0.0284,,,,,,0.0,15.6,9.634,1.557,0.0,0.02814,0.0
615.0,37.72,,0.0284,,,,,,0.0,15.59,4.573,0.767,0.0,0.01344,0.0011
620.0,37.68,,0.0286,,,,,,0.0,16.22,3.922,0.636,0.0,0.01077,0.0032
625.0,37.65,,0.0284,,,,,,0.0,15.56,3.214,0.525,0.0,0.00926,0.0037
630.0,37.66,,0.0283,,,,,,0.0,14.47,2.712,0.442,0.0,0.00782,0.0037
635.0,37.55,,0.0285,,,,,,0.0,15.64,3.211,0.517,0.0,0.00876,0.004
640.0,37.58,,0.028,,,,,,168.5,14.83,5.326,0.835,0.0,0.01541,0.0066
645.0,37.43,,0.0284,,,,,,324.0,15.59,8.581,1.333,0.0,0.02428,0.0052
650.0,37.46,,0.0284,,,,,,708.9,15.04,8.308,1.31,0.0,0.02272,0.0
655.0,37.46,,0.0282,,,,,,391.1,14.97,4.105,0.65,0.0,0.01129,0.0
660.0,37.42,,0.0285,,,,,,222.4,14.05,2.744,0.433,0.0,0.00767,0.0
665.0,37.33,,0.0284,,,,,,226.4,13.49,3.748,0.594,0.0,0.01075,0.0
670.0,37.31,,0.0283,,,,,,115.7,12.96,3.412,0.521,0.0,0.00903,0.0
