Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),MLR (g/s),CO2 (kg/kg),CO (kg/kg)
0.0,,0.013000000000000001,,,,,,,0.0,0.0,0.0
3.0,,0.02,,,,,,,0.15,0.06,0.0
6.0,,0.002,,,,,,,0.147,0.06,0.0
9.0,,0.013000000000000001,,,,,,,0.143,0.06,0.0
12.0,,0.006999999999999999,,,,,,,0.138,0.06,0.0
15.0,,0.009000000000000001,,,,,,,0.133,0.07,0.0
18.0,,0.009000000000000001,,,,,,,0.13,0.07,0.0
21.0,,0.027000000000000003,,,,,,,0.127,0.08,0.0
24.0,,0.016,,,,,,,0.123,0.08,0.0
27.0,,0.16899999999999998,,,,,,,0.121,0.25,0.0
30.0,,0.8440000000000001,,,,,,,0.118,1.11,0.0
33.0,,1.7380000000000002,,,,,,,0.115,1.9,0.0
36.0,,2.374,,,,,,,0.112,2.44,0.0
39.0,,2.827,,,,,,,0.11,2.86,0.0
42.0,,3.075,,,,,,,0.109,3.06,0.0
45.0,,3.092,,,,,,,0.107,3.05,0.0
48.0,,2.795,,,,,,,0.105,2.75,0.0
51.0,,2.402,,,,,,,0.103,2.39,0.0
54.0,,2.126,,,,,,,0.102,2.24,0.0
57.0,,2.001,,,,,,,0.1,2.13,0.0
60.0,,1.949,,,,,,,0.098,2.06,0.0
63.0,,1.9340000000000002,,,,,,,0.097,2.05,0.0
66.0,,1.9740000000000002,,,,,,,0.096,2.07,0.0
69.0,,1.99,,,,,,,0.092,2.13,0.0
72.0,,1.9880000000000002,,,,,,,0.088,2.18,0.0
75.0,,1.9169999999999998,,,,,,,0.085,2.15,0.0
78.0,,1.7990000000000002,,,,,,,0.081,2.11,0.0
81.0,,1.6630000000000003,,,,,,,0.078,2.05,0.0
84.0,,1.504,,,,,,,0.075,1.94,0.0
87.0,,1.392,,,,,,,0.073,1.89,0.0
90.0,,1.286,,,,,,,0.071,1.83,0.0
93.0,,1.207,,,,,,,0.07,1.75,0.0
96.0,,1.168,,,,,,,0.068,1.72,0.0
99.0,,1.094,,,,,,,0.068,1.66,0.0
102.0,,1.01,,,,,,,0.067,1.52,0.0
105.0,,0.929,,,,,,,0.067,1.42,0.0
108.0,,0.8570000000000001,,,,,,,0.066,1.37,0.0
111.0,,0.8220000000000001,,,,,,,0.065,1.37,0.0
114.0,,0.8150000000000001,,,,,,,0.065,1.4,0.0
117.0,,0.8170000000000001,,,,,,,0.064,1.44,0.0
120.0,,0.833,,,,,,,0.064,1.48,0.0
123.0,,0.8390000000000001,,,,,,,0.065,1.5,0.0
126.0,,0.856,,,,,,,0.065,1.5,0.0
129.0,,0.841,,,,,,,0.065,1.49,0.0
132.0,,0.84,,,,,,,0.065,1.49,0.0
135.0,,0.851,,,,,,,0.065,1.49,0.0
138.0,,0.841,,,,,,,0.066,1.49,0.0
141.0,,0.8420000000000001,,,,,,,0.067,1.46,0.0
144.0,,0.848,,,,,,,0.068,1.42,0.0
147.0,,0.833,,,,,,,0.069,1.36,0.0
150.0,,0.8170000000000001,,,,,,,0.07,1.32,0.0
153.0,,0.813,,,,,,,0.071,1.27,0.0
156.0,,0.779,,,,,,,0.072,1.21,0.0
159.0,,0.785,,,,,,,0.073,1.21,0.0
162.0,,0.8340000000000001,,,,,,,0.074,1.22,0.0
165.0,,0.828,,,,,,,0.075,1.19,0.0
168.0,,0.828,,,,,,,0.075,1.16,0.0
