Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),MLR (g/s),CO2 (kg/kg),CO (kg/kg)
0.0,,0.011000000000000001,,,,,,,0.0,0.0,0.0
3.0,,0.005,,,,,,,0.0,0.0,0.0
6.0,,0.0,,,,,,,0.0,0.0,0.0
9.0,,-0.016,,,,,,,0.0,0.0,0.0
12.0,,-0.011000000000000001,,,,,,,0.0,0.0,0.0
15.0,,-0.005,,,,,,,0.0,0.0,0.0
18.0,,0.011000000000000001,,,,,,,0.0,0.0,0.0
21.0,,0.008,,,,,,,0.0,0.0,0.0
24.0,,0.005,,,,,,,0.0,0.0,0.0
27.0,,-0.013000000000000001,,,,,,,0.0,0.0,0.0
30.0,,-0.019,,,,,,,0.0,0.0,0.0
33.0,,-0.008,,,,,,,0.0,0.0,0.0
36.0,,0.003,,,,,,,0.0,0.0,0.0
39.0,,0.011000000000000001,,,,,,,0.0,0.0,0.0
42.0,,-0.005,,,,,,,0.0,0.0,0.0
45.0,,-0.013000000000000001,,,,,,,0.0,0.0,0.0
48.0,,0.008,,,,,,,0.0,0.0,0.0
51.0,,0.005,,,,,,,0.0,0.0,0.0
54.0,,-0.003,,,,,,,0.0,0.0,0.0
57.0,,-0.005,,,,,,,0.0,0.0,0.0
60.0,,0.003,,,,,,,0.0,0.0,0.0
63.0,,-0.024,,,,,,,0.0,0.0,0.0
66.0,,0.021,,,,,,,0.0,0.0,0.0
69.0,,0.005,,,,,,,0.0,0.0,0.0
72.0,,-0.003,,,,,,,0.0,0.0,0.0
75.0,,0.0,,,,,,,0.0,0.0,0.0
78.0,,0.016,,,,,,,0.102,-0.14,0.0
81.0,,0.013000000000000001,,,,,,,0.097,-0.15,0.002
84.0,,0.055999999999999994,,,,,,,0.094,-0.15,0.004
87.0,,0.037000000000000005,,,,,,,0.093,-0.14,0.007
90.0,,0.035,,,,,,,0.094,-0.14,0.011
93.0,,0.025,,,,,,,0.095,-0.13,0.014
96.0,,0.08199999999999999,,,,,,,0.095,0.02,0.01
99.0,,0.37700000000000006,,,,,,,0.093,0.51,0.002
102.0,,1.004,,,,,,,0.09,0.99,0.0
105.0,,1.614,,,,,,,0.087,1.35,0.0
108.0,,2.011,,,,,,,0.085,1.56,0.0
111.0,,2.255,,,,,,,0.084,1.63,0.0
114.0,,2.301,,,,,,,0.084,1.54,0.002
117.0,,2.177,,,,,,,0.083,1.39,0.004
120.0,,1.9880000000000002,,,,,,,0.082,1.28,0.007
123.0,,1.851,,,,,,,0.079,1.24,0.009
126.0,,1.781,,,,,,,0.076,1.2,0.01
129.0,,1.7080000000000002,,,,,,,0.073,1.19,0.009
132.0,,1.705,,,,,,,0.07,1.2,0.009
135.0,,1.6769999999999998,,,,,,,0.068,1.16,0.007
138.0,,1.626,,,,,,,0.066,1.14,0.007
141.0,,1.58,,,,,,,0.065,1.12,0.006
144.0,,1.5519999999999998,,,,,,,0.064,1.07,0.005
147.0,,1.472,,,,,,,0.061,1.03,0.003
150.0,,1.396,,,,,,,0.059,1.04,0.003
153.0,,1.321,,,,,,,0.057,1.01,0.0
156.0,,1.2650000000000001,,,,,,,0.055,0.96,0.0
159.0,,1.186,,,,,,,0.053,0.92,0.0
162.0,,1.098,,,,,,,0.05,0.92,0.0
165.0,,1.055,,,,,,,0.047,0.89,0.006
168.0,,1.0050000000000001,,,,,,,0.045,0.89,0.012
171.0,,0.9740000000000001,,,,,,,0.042,0.88,0.019
174.0,,0.914,,,,,,,0.039,0.85,0.027
177.0,,0.84,,,,,,,0.035,0.84,0.037
180.0,,0.793,,,,,,,0.033,0.78,0.052
183.0,,0.735,,,,,,,0.034,0.66,0.057
186.0,,0.638,,,,,,,0.035,0.56,0.056
189.0,,0.584,,,,,,,0.036,0.49,0.055
192.0,,0.5579999999999999,,,,,,,0.036,0.45,0.063
195.0,,0.515,,,,,,,0.036,0.43,0.061
198.0,,0.506,,,,,,,0.035,0.45,0.062
201.0,,0.521,,,,,,,0.033,0.51,0.064
204.0,,0.526,,,,,,,0.034,0.51,0.058
207.0,,0.532,,,,,,,0.034,0.49,0.06
210.0,,0.521,,,,,,,0.033,0.5,0.061
213.0,,0.526,,,,,,,0.033,0.52,0.063
216.0,,0.532,,,,,,,0.033,0.5,0.063
219.0,,0.528,,,,,,,0.034,0.47,0.06
222.0,,0.549,,,,,,,0.034,0.45,0.058
225.0,,0.511,,,,,,,0.032,0.38,0.065
228.0,,0.461,,,,,,,0.03,0.33,0.069
231.0,,0.43200000000000005,,,,,,,0.03,0.32,0.067
234.0,,0.418,,,,,,,0.03,0.33,0.068
238.0,,0.402,,,,,,,0.032,0.25,0.067
240.0,,0.37700000000000006,,,,,,,0.033,0.21,0.063
243.0,,0.353,,,,,,,0.034,0.2,0.06
246.0,,0.33,,,,,,,0.034,0.2,0.059
249.0,,0.334,,,,,,,0.033,0.22,0.061
252.0,,0.337,,,,,,,0.031,0.23,0.062
255.0,,0.337,,,,,,,0.03,0.26,0.067
258.0,,0.365,,,,,,,0.027,0.3,0.075
261.0,,0.35200000000000004,,,,,,,0.026,0.32,0.078
264.0,,0.35000000000000003,,,,,,,0.026,0.31,0.075
