Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),Extinction Area (m2/kg),CO2 (kg/kg),CO (kg/kg),H2O (kg/kg),H'carbs (kg/kg),HCl (kg/kg)
0.0,273.2,,,,,,,,,,,,,
5.0,273.2,,,,,,,,,,,,,
10.0,273.378,,,,,,,,,,,,,
15.0,273.022,,,,,,,,,,,,,
20.0,273.378,,,,,,,,,,,,,
25.0,273.2,,,,,,,,,,,,,
30.0,273.378,,,,,,,,,,,,,
35.0,273.378,,,,,,,,,,,,,
40.0,273.2,,,,,,,,,,,,,
45.0,273.289,,,,,,,,,,,,,
50.0,273.2,,,,,,,,,,,,,
55.0,273.467,,,,,,,,,,,,,
60.0,273.2,,,,,,,,,,,,,
65.0,273.556,,,,,,,,,,,,,
70.0,273.2,,,,,,,,,,,,,
75.0,273.111,,,,,,,,,,,,,
80.0,273.289,,,,,,,,,,,,,
85.0,273.022,,,,,,,,,,,,,
90.0,273.289,,,,,,,,,,,,,
95.0,273.111,,,,,,,,,,,,,
100.0,273.111,,,,,,,,,,,,,
105.0,272.933,,,,,,,,,,,,,
110.0,272.844,,,,,,,,,,,,,
115.0,273.2,,,,,,,,,,,,,
120.0,272.755,,,,,,,,,,,,,
125.0,273.111,,,,,,,,,,,,,
130.0,272.755,,,,,,,,,,,,,
135.0,272.755,,,,,,,,,,,,,
140.0,272.488,,,,,,,,,,,,,
145.0,272.31,,,,,,,,,,,,,
150.0,272.577,,,,,,,,,,,,,
155.0,272.399,,,,,,,,,,,,,
160.0,272.488,,,,,,,,,,,,,
165.0,272.399,,,,,,,,,,,,,
170.0,272.399,,,,,,,,,,,,,
175.0,271.954,,,,,,,,,,,,,
180.0,272.399,0.01869,,,,,,,168.0,1.48,0.0038,1.2342,0.0008,
185.0,271.865,0.23229,,,,,,,176.0,1.91,0.0036,1.0732,0.0006,
190.0,271.242,1.0591,,,,,,,185.0,1.2,0.0019,0.5798,0.0003,
195.0,271.064,1.62069,,,,,,,193.0,1.46,0.0039,0.6718,0.0004,
200.0,270.174,1.80759,,,,,,,202.0,1.61,0.0044,0.7108,0.0004,
205.0,270.174,1.82272,,,,,,,210.0,1.4,0.0062,0.5628,0.0004,
210.0,269.729,1.71592,,,,,,,219.0,1.74,0.0081,0.6887,0.0005,
215.0,269.106,1.59666,,,,,,,202.0,1.56,0.0087,0.6637,0.0005,
220.0,269.017,1.4952,,,,,,,171.0,1.79,0.0103,0.7454,0.0006,
225.0,268.75,1.41154,,,,,,,143.0,1.53,0.0085,0.5994,0.0005,
230.0,268.394,1.33945,,,,,,,121.0,1.45,0.0085,0.6066,0.0005,
235.0,267.771,1.34301,,,,,,,109.0,1.41,0.007,0.5727,0.0005,
240.0,267.86,1.28961,,,,,,,91.0,1.43,0.0074,0.5899,0.0005,
245.0,267.237,1.25401,,,,,,,84.0,2.15,0.0102,0.925,0.0008,
250.0,266.97,1.22731,,,,,,,71.0,1.64,0.0079,0.6122,0.0006,
255.0,267.059,1.1712399999999998,,,,,,,58.0,2.17,0.0101,0.8405,0.0009,
260.0,266.525,1.1659,,,,,,,46.0,1.88,0.009,0.8117,0.0008,
265.0,266.525,1.10538,,,,,,,35.0,1.59,0.0078,0.6371,0.0007,
270.0,266.169,1.07957,,,,,,,26.0,1.47,0.0075,0.5191,0.0007,
275.0,265.991,1.03952,,,,,,,18.0,1.41,0.0074,0.4633,0.0007,
280.0,265.457,1.02439,,,,,,,13.0,1.51,0.008,0.4617,0.0007,
285.0,265.457,0.96654,,,,,,,8.0,1.28,0.0073,0.4708,0.0006,
290.0,265.101,0.92649,,,,,,,6.0,1.59,0.0092,0.5381,0.0008,
295.0,264.745,0.8989,,,,,,,6.0,1.19,0.0073,0.3858,0.0006,
300.0,264.745,0.8650800000000001,,,,,,,5.0,1.81,0.0115,0.6673,0.001,
305.0,264.3,0.85351,,,,,,,4.0,3.14,0.0195,1.3058,0.0017,
310.0,264.478,0.82592,,,,,,,3.0,2.46,0.0152,0.9476,0.0013,
315.0,264.389,0.82592,,,,,,,3.0,2.62,0.0183,1.002,0.0015,
320.0,264.033,0.82058,,,,,,,6.0,1.48,0.0101,0.637,0.0008,
325.0,263.944,0.8214699999999999,,,,,,,15.0,1.45,0.009,0.5999,0.0007,
330.0,263.588,0.85351,,,,,,,19.0,1.29,0.0079,0.4571,0.0007,
335.0,263.41,0.93895,,,,,,,22.0,1.22,0.0108,0.3702,0.0006,
340.0,262.965,0.94874,,,,,,,24.0,1.22,0.011,0.3881,0.0006,
345.0,262.787,0.93717,,,,,,,24.0,1.2,0.0126,0.4148,0.0006,
350.0,262.431,0.90602,,,,,,,28.0,1.48,0.0154,0.4829,0.0008,
355.0,262.164,0.90513,,,,,,,37.0,1.27,0.0131,0.376,0.0006,
360.0,262.075,0.91403,,,,,,,43.0,1.46,0.0152,0.4468,0.0007,
365.0,261.63,0.93539,,,,,,,47.0,2.01,0.0202,0.5629,0.001,
370.0,261.541,0.93094,,,,,,,47.0,1.72,0.0181,0.36,0.0009,
375.0,261.541,0.89089,,,,,,,44.0,1.87,0.0188,0.5216,0.001,
380.0,261.096,0.88466,,,,,,,49.0,1.27,0.0129,0.4795,0.0007,
