Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),MLR (g/s),CO2 (kg/kg),CO (kg/kg)
0.0,,-0.006999999999999999,,,,,,,0.0,0.0,0.0
3.0,,-0.009000000000000001,,,,,,,0.0,0.0,0.0
6.0,,-0.006999999999999999,,,,,,,0.0,0.0,0.0
9.0,,-0.016,,,,,,,0.0,0.0,0.0
12.0,,-0.011000000000000001,,,,,,,0.0,0.0,0.0
15.0,,-0.002,,,,,,,0.0,0.0,0.0
18.0,,0.018000000000000002,,,,,,,0.077,0.18,-1.288
21.0,,0.17500000000000002,,,,,,,0.074,0.27,-1.277
24.0,,0.918,,,,,,,0.074,0.76,-1.279
27.0,,1.962,,,,,,,0.074,1.52,-1.25
30.0,,2.793,,,,,,,0.073,2.33,-1.276
33.0,,3.265,,,,,,,0.072,3.05,-1.307
36.0,,3.319,,,,,,,0.071,3.53,-1.351
39.0,,3.0010000000000003,,,,,,,0.07,3.69,-1.357
42.0,,2.5140000000000002,,,,,,,0.071,3.53,-1.399
45.0,,2.003,,,,,,,0.071,3.3,-1.379
48.0,,1.621,,,,,,,0.071,3.06,-1.424
51.0,,1.3090000000000002,,,,,,,0.07,2.82,-1.441
54.0,,1.0959999999999999,,,,,,,0.069,2.6,-1.467
57.0,,0.98,,,,,,,0.068,2.43,-1.458
60.0,,0.904,,,,,,,0.068,2.28,-1.47
63.0,,0.855,,,,,,,0.067,2.14,-1.502
66.0,,0.8220000000000001,,,,,,,0.066,2.05,-1.503
69.0,,0.79,,,,,,,0.065,1.96,-1.567
72.0,,0.743,,,,,,,0.065,1.87,-1.547
75.0,,0.7340000000000001,,,,,,,0.064,1.82,-1.621
78.0,,0.718,,,,,,,0.064,1.77,-1.632
81.0,,0.679,,,,,,,0.063,1.73,-1.622
84.0,,0.663,,,,,,,0.062,1.7,-1.636
87.0,,0.618,,,,,,,0.06,1.69,-1.709
90.0,,0.6020000000000001,,,,,,,0.059,1.67,-1.74
93.0,,0.589,,,,,,,0.058,1.65,-1.753
96.0,,0.5760000000000001,,,,,,,0.056,1.63,-1.836
99.0,,0.545,,,,,,,0.055,1.62,-1.873
102.0,,0.541,,,,,,,0.054,1.59,-1.918
105.0,,0.531,,,,,,,0.053,1.56,-1.945
108.0,,0.53,,,,,,,0.053,1.52,-1.959
111.0,,0.527,,,,,,,0.053,1.47,-1.952
114.0,,0.527,,,,,,,0.053,1.43,-1.966
117.0,,0.528,,,,,,,0.053,1.41,-1.997
120.0,,0.504,,,,,,,0.053,1.37,-1.96
123.0,,0.484,,,,,,,0.053,1.35,-1.989
126.0,,0.47500000000000003,,,,,,,0.052,1.34,-2.006
