Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),MLR (g/s),CO2 (kg/kg),CO (kg/kg)
0.0,,0.02,,,,,,,0.0,0.0,0.0
3.0,,0.006,,,,,,,0.0,0.0,0.0
6.0,,-0.003,,,,,,,0.0,0.0,0.0
9.0,,0.027999999999999997,,,,,,,0.068,0.35,0.006
12.0,,0.046,,,,,,,0.064,0.43,0.007
15.0,,0.07400000000000001,,,,,,,0.06,0.45,0.0
18.0,,0.064,,,,,,,0.056,0.45,0.0
21.0,,0.031000000000000003,,,,,,,0.053,0.63,0.007
24.0,,0.14,,,,,,,0.052,1.74,0.008
27.0,,0.8340000000000001,,,,,,,0.052,3.06,0.011
30.0,,2.017,,,,,,,0.05,4.61,0.05
33.0,,3.225,,,,,,,0.048,5.44,0.074
36.0,,3.821,,,,,,,0.046,5.77,0.113
39.0,,3.8569999999999998,,,,,,,0.043,5.56,0.132
42.0,,3.472,,,,,,,0.043,4.56,0.116
45.0,,2.7800000000000002,,,,,,,0.043,3.67,0.099
48.0,,2.066,,,,,,,0.043,3.12,0.078
51.0,,1.526,,,,,,,0.042,2.8,0.061
54.0,,1.191,,,,,,,0.042,2.53,0.046
57.0,,0.981,,,,,,,0.041,2.3,0.04
60.0,,0.812,,,,,,,0.04,2.1,0.036
63.0,,0.657,,,,,,,0.04,1.83,0.034
66.0,,0.532,,,,,,,0.04,1.62,0.04
69.0,,0.44200000000000006,,,,,,,0.04,1.43,0.033
72.0,,0.355,,,,,,,0.04,1.19,0.027
75.0,,0.257,,,,,,,0.037,1.04,0.034
78.0,,0.154,,,,,,,0.035,0.95,0.024
81.0,,0.107,,,,,,,0.033,0.95,0.029
84.0,,0.096,,,,,,,0.03,1.01,0.035
87.0,,0.11800000000000001,,,,,,,0.029,1.03,0.026
90.0,,0.085,,,,,,,0.029,1.05,0.034
93.0,,0.09300000000000001,,,,,,,0.029,1.05,0.044
96.0,,0.107,,,,,,,0.028,1.07,0.043
99.0,,0.10400000000000001,,,,,,,0.028,1.09,0.046
