Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),Extinction Area (m2/kg),MLR (g/s),CO2 (kg/kg),CO (kg/kg),H2O (kg/kg),H'carbs (kg/kg),HCl (kg/kg)
240.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,
245.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,
250.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,
255.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,
259.9,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,
265.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,
270.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,
275.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,
280.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,
285.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,
289.9,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,
295.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,
300.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,
304.9,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,
310.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,
315.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,
319.9,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,
325.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,
330.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,
335.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,
339.9,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,
345.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,
350.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,
355.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,
360.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,
364.9,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,
370.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,
375.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,
379.9,,0.0279999999999999,,,,,,,243.0,-0.0056,2.91,0.2634,35.5893,4.222,
385.0,,0.031,,,,,,,442.0,0.0711,0.35,0.0074,0.8764,0.0622,
390.0,,0.139,,,,,,,639.0,0.0559,1.44,0.0093,1.3806,0.0564,
395.0,,1.009,,,,,,,836.0,0.0810999999999999,1.34,0.0265,1.0538,0.0649,
400.0,,1.822,,,,,,,1033.0,0.0938,1.25,0.0223,0.9291,0.071,
404.9,,2.254,,,,,,,1229.0,0.1105,1.14,0.0478,0.8297,0.0777,
410.0,,2.434,,,,,,,1427.0,0.1244,1.0,0.0422,0.7425,0.0664,
415.0,,2.585,,,,,,,1491.0,0.1196,1.02,0.069,0.7633,0.0676,
420.0,,2.562,,,,,,,1535.0,0.1153,1.01,0.0714,0.7508,0.0741,
425.0,,2.544,,,,,,,1506.0,0.1103,1.02,0.0906,0.7913,0.0676,
430.0,,2.476,,,,,,,1461.0,0.1104,0.99,0.0911,0.8387,0.0638,
435.0,,2.389,,,,,,,1412.0,0.1119999999999999,1.02,0.0967,0.837,0.0645,
440.0,,2.415,,,,,,,1353.0,0.1173,0.96,0.0921,0.8319,0.0632,
445.0,,2.488,,,,,,,1291.0,0.1227999999999999,0.94,0.089,0.852,0.0557,
449.9,,2.44,,,,,,,1281.0,0.1272,1.0,0.0852,0.8706,0.0611,
455.0,,2.61,,,,,,,1320.0,0.1349,1.07,0.0845,0.8928,0.0592,
460.0,,2.864,,,,,,,1309.0,0.1355,1.17,0.0841,0.9352,0.0734,
465.0,,3.172,,,,,,,1270.0,0.1301,1.28,0.0973,0.9441,0.0952,
470.0,,3.33,,,,,,,1234.0,0.151,1.15,0.0826,0.8409,0.0648,
475.0,,3.446,,,,,,,1224.0,0.1571,1.12,0.0863,0.7845,0.056,
479.9,,3.4930000000000003,,,,,,,1223.0,0.1541,1.11,0.0879,0.7921,0.072,
485.0,,3.5700000000000003,,,,,,,1189.0,0.1514,1.09,0.0944,0.8596,0.0781,
489.9,,3.325,,,,,,,1152.0,0.1298,1.29,0.1104,0.9978,0.0736,
494.9,,3.289,,,,,,,1120.0,0.1481,1.17,0.0981,0.8934,0.077,
500.0,,3.344,,,,,,,1127.0,0.1577,1.09,0.0903,0.8243,0.0716,
504.9,,3.5130000000000003,,,,,,,1191.0,0.1597,1.11,0.0933,0.7565,0.0638,
510.0,,3.552,,,,,,,1218.0,0.149,1.13,0.0996,0.7917,0.0766,
515.0,,3.623,,,,,,,1241.0,0.1311,1.12,0.1155,0.8432,0.0765,
520.0,,3.355,,,,,,,1245.0,0.1273,1.05,0.1201,0.8198,0.0649,
524.9,,3.072,,,,,,,1263.0,0.119,1.1,0.1257,0.8565,0.072,
530.0,,2.907,,,,,,,1269.0,0.1222,1.04,0.1222,0.8245,0.0641,
535.0,,2.874,,,,,,,1276.0,0.119,1.03,0.1185,0.7873,0.0697,
540.0,,2.8030000000000004,,,,,,,1252.0,0.1196,0.96,0.1176,0.7323,0.0768,
545.0,,2.704,,,,,,,1256.0,0.1184,0.9,0.1099,0.7436,0.0609,
550.0,,2.466,,,,,,,1313.0,0.1077,0.98,0.121,0.7915,0.0636,
555.0,,2.336,,,,,,,1317.0,0.0998,1.06,0.1195,0.8259,0.0565,
560.0,,2.286,,,,,,,1337.0,0.085,1.22,0.14,0.9261,0.0696,
565.0,,2.265,,,,,,,1332.0,0.0876,1.17,0.1209,0.9173,0.0609,
570.0,,2.215,,,,,,,1325.0,0.0819,1.28,0.1287,0.9826,0.0575,
575.0,,2.154,,,,,,,1382.0,0.0861,1.21,0.1101,1.0059,0.0593,
580.0,,2.148,,,,,,,1405.0,0.0873,1.24,0.108,0.9149,0.0573,
585.0,,2.16,,,,,,,1414.0,0.0788,1.39,0.1133,0.9318,0.0605,
590.0,,2.233,,,,,,,1378.0,0.0834,1.21,0.1063,0.8705,0.066,
595.0,,2.128,,,,,,,1353.0,0.0756,1.35,0.1128,0.8875,0.0501,
600.0,,1.981,,,,,,,1348.0,0.075,1.33,0.1132,0.8686,0.0514,
605.0,,1.963,,,,,,,1349.0,0.0713,1.35,0.1075,0.9559,0.0505,
610.0,,1.88,,,,,,,1342.0,0.0657,1.46,0.1164,1.0453,0.0421,
614.9,,1.9,,,,,,,1361.0,0.064,1.42,0.1049,1.043,0.0446,
620.0,,1.858,,,,,,,1363.0,0.0633,1.42,0.1063,1.0168,0.0394,
624.9,,1.855,,,,,,,1351.0,0.0588,1.45,0.1005,1.0362,0.0416,
630.0,,1.794,,,,,,,1305.0,0.0566,1.46,0.104,1.0768,0.0455,
635.0,,1.7580000000000002,,,,,,,1261.0,0.0588,1.37,0.0898,1.0648,0.0336,
640.0,,1.731,,,,,,,1226.0,0.0626,1.25,0.0846,1.0209,0.0321,
645.0,,1.716,,,,,,,1221.0,0.0637,1.17,0.0752,0.9461,0.034,
650.0,,1.685,,,,,,,1237.0,0.0605999999999999,1.23,0.0798,0.9572,0.0325,
654.9,,1.666,,,,,,,1259.0,0.0538999999999999,1.45,0.0834,1.1392,0.0341,
660.0,,1.646,,,,,,,1269.0,0.0492,1.58,0.0912,1.2407,0.0348,
665.0,,1.638,,,,,,,1253.0,0.0509,1.57,0.0804,1.1848,0.0333,
670.0,,1.632,,,,,,,1249.0,0.0525,1.54,0.0782,1.1248,0.0257,
675.0,,1.616,,,,,,,1276.0,0.052,1.56,0.0715,1.0202,0.0306,
680.0,,1.626,,,,,,,1282.0,0.0491,1.66,0.0764,1.2268,0.0258,
685.0,,1.629,,,,,,,1286.0,0.045,1.82,0.0804,1.2908,0.0306,
690.0,,1.584,,,,,,,1320.0,0.0468,1.8,0.0772,1.1423,0.0281,
695.0,,1.6,,,,,,,1343.0,0.0474,1.79,0.071,1.1595,0.0268,
699.9,,1.587,,,,,,,1331.0,0.0425,1.95,0.0789,1.2465,0.029,
705.0,,1.578,,,,,,,1282.0,0.0421,1.97,0.0777,1.4198,0.0334,
710.0,,1.55,,,,,,,1197.0,0.0444,1.78,0.0733,1.2553,0.0269,
715.0,,1.554,,,,,,,1145.0,0.0532,1.51,0.0591,1.0222,0.0217,
720.0,,1.541,,,,,,,1130.0,0.0584999999999999,1.42,0.0538,0.9799,0.0208,
725.0,,1.548,,,,,,,1188.0,0.048,1.7,0.0634,1.1044,0.0238,
730.0,,1.541,,,,,,,1293.0,0.0469,1.68,0.0642,1.0965,0.0253,
735.0,,1.525,,,,,,,1246.0,0.0383,2.05,0.0755,1.3323,0.0274,
740.0,,1.536,,,,,,,1290.0,0.0345,2.3,0.0846,1.4393,0.0309,
744.9,,1.505,,,,,,,1279.0,0.0486,1.64,0.0573,1.1316,0.0193,
750.0,,1.516,,,,,,,1270.0,0.0403,1.91,0.0691,1.3459,0.0194,
755.0,,1.5,,,,,,,1250.0,0.0428,1.93,0.0615,1.3116,0.026,
760.0,,1.519,,,,,,,1172.0,0.0448,1.88,0.0594,1.2659,0.0217,
765.0,,1.529,,,,,,,1137.0,0.0432,1.95,0.0588,1.3278,0.0238,
770.0,,1.561,,,,,,,1155.0,0.0553,1.55,0.0461,0.9888,0.0162,
775.0,,1.5380000000000005,,,,,,,1162.0,0.0449,1.89,0.0569,1.1609,0.0234,
780.0,,1.502,,,,,,,1140.0,0.0424,2.0,0.0603,1.2804,0.0213,
785.0,,1.531,,,,,,,1152.0,0.0454,1.81,0.053,1.145,0.0182,
790.0,,1.481,,,,,,,1157.0,0.0443,1.87,0.0546,1.178,0.0208,
795.0,,1.511,,,,,,,1147.0,0.0445,1.81,0.0543,1.1721,0.0189,
800.0,,1.527,,,,,,,1137.0,0.0418,1.93,0.0576,1.2984,0.0207,
805.0,,1.482,,,,,,,1111.0,0.0448,1.83,0.0538,1.1332,0.0215,
810.0,,1.519,,,,,,,1136.0,0.0443,1.77,0.0547,1.1471,0.0233,
815.0,,1.501,,,,,,,1110.0,0.0416,1.87,0.055,1.3169,0.0206,
820.0,,1.525,,,,,,,1092.0,0.0422,1.83,0.0544,1.2006,0.0177,
825.0,,1.521,,,,,,,1131.0,0.05,1.55,0.0462,1.0239,0.0163,
830.0,,1.506,,,,,,,1196.0,0.0462,1.77,0.0501,1.0906,0.0192,
835.0,,1.52,,,,,,,1179.0,0.0417,1.92,0.0518,1.203,0.0191,
840.0,,1.521,,,,,,,1205.0,0.0371,2.15,0.0585,1.3148,0.0216,
845.0,,1.466,,,,,,,1228.0,0.0426999999999999,1.99,0.051,1.2252,0.0232,
850.0,,1.51,,,,,,,1236.0,0.0422,1.99,0.0516,1.2546,0.0176,
854.9,,1.517,,,,,,,1271.0,0.0428,1.92,0.0479,1.214,0.0163,
860.0,,1.493,,,,,,,1260.0,0.0437,1.87,0.0474,1.2418,0.014,
865.0,,1.581,,,,,,,1301.0,0.0416,1.85,0.0495,1.2802,0.0166,
869.9,,1.505,,,,,,,1302.0,0.0433,1.77,0.0474,1.1099,0.0186,
875.0,,1.486,,,,,,,1322.0,0.0342,2.21,0.0601,1.6154,0.0259,
880.0,,1.507,,,,,,,1323.0,0.0371,2.07,0.0555,1.2496,0.0185,
885.0,,1.522,,,,,,,1290.0,0.0407,1.86,0.0507,1.2675,0.0186,
890.0,,1.524,,,,,,,1263.0,0.0403,1.88,0.051,1.3013,0.0138,
895.0,,1.4980000000000002,,,,,,,1247.0,0.0441,1.7,0.0437,1.2732,0.0159,
900.0,,1.487,,,,,,,1240.0,0.0426,1.83,0.0453,1.256,0.0166,
905.0,,1.499,,,,,,,1274.0,0.0433,1.77,0.0449,1.1881,0.0155,
910.0,,1.525,,,,,,,1259.0,0.0414,1.85,0.0465,1.2516,0.0151,
915.0,,1.495,,,,,,,1290.0,0.0363,2.09,0.0532,1.3968,0.0203,
920.0,,1.5,,,,,,,1235.0,0.0399,1.94,0.0486,1.3301,0.0187,
924.9,,1.493,,,,,,,1234.0,0.0359,2.07,0.0539,1.5255,0.0196,
930.0,,1.455,,,,,,,1200.0,0.0454,1.62,0.0422,1.1793,0.015,
935.0,,1.45,,,,,,,1194.0,0.0405,1.79,0.0476,1.3164,0.0145,
939.9,,1.45,,,,,,,1209.0,0.0444,1.6,0.0436,1.1418,0.0153,
944.9,,1.451,,,,,,,1172.0,0.0397,1.76,0.0457,1.2108,0.0158,
950.0,,1.432,,,,,,,1176.0,0.0383,1.77,0.0478,1.3475,0.0183,
955.0,,1.422,,,,,,,1157.0,0.0426,1.52,0.0396,1.1769,0.0133,
960.0,,1.395,,,,,,,1251.0,0.038,1.61,0.0445,1.2219,0.015,
965.0,,1.396,,,,,,,1306.0,0.0422,1.44,0.04,1.2609,0.015,
970.0,,1.4,,,,,,,1337.0,0.0326,1.84,0.0518,1.5941,0.0174,
975.0,,1.396,,,,,,,1353.0,0.0326,1.91,0.0516,1.6083,0.0166,
980.0,,1.42,,,,,,,1304.0,0.0362,1.66,0.0466,1.4783,0.0155,
985.0,,1.395,,,,,,,1337.0,0.0347,1.65,0.0486,1.4554,0.0147,
990.0,,1.344,,,,,,,1302.0,0.0374,1.62,0.0453,1.3703,0.0142,
995.0,,1.351,,,,,,,1221.0,0.0315,1.85,0.0538,1.6138,0.0186,
1000.0,,1.314,,,,,,,1169.0,0.0339,1.83,0.0498,1.4004,0.0179,
1005.0,,1.314,,,,,,,1121.0,0.0431,1.49,0.0366,0.9787,0.0116,
1010.0,,1.356,,,,,,,1214.0,0.0391,1.61,0.0404,1.171,0.0132,
1015.0,,1.317,,,,,,,1251.0,0.0406,1.6,0.039,1.0404,0.013,
1019.9,,1.279,,,,,,,1235.0,0.0271,2.46,0.0587,1.6128,0.0206,
1024.9,,1.271,,,,,,,1185.0,0.0306,2.14,0.0512,1.4964,0.0156,
1030.0,,1.277,,,,,,,1112.0,0.0343,1.97,0.0462,1.3106,0.0127,
1034.9,,1.246,,,,,,,1083.0,0.0357,1.87,0.0404,1.1504,0.012,
1040.0,,1.252,,,,,,,1009.0,0.0442,1.56,0.0328,1.0736,0.0109,
1045.0,,1.233,,,,,,,1011.0,0.0372,1.79,0.0386,1.1913,0.0128,
1050.0,,1.205,,,,,,,1097.0,0.0398,1.72,0.0366,1.0909,0.0121,
1055.0,,1.225,,,,,,,1200.0,0.034,1.82,0.0423,1.1764,0.0136,
1060.0,,1.221,,,,,,,1315.0,0.0237,2.44,0.0614,1.806,0.0195,
1065.0,,1.188,,,,,,,1337.0,0.0231,2.45,0.0575,1.6709,0.0158,
1070.0,,1.152,,,,,,,1287.0,0.0214,2.62,0.0629,1.9085,0.0224,
1075.0,,1.167,,,,,,,1248.0,0.0272,1.86,0.0491,1.3868,0.0158,
1080.0,,1.17,,,,,,,1216.0,0.0333,1.48,0.0403,1.1569,0.0129,
1085.0,,1.161,,,,,,,1191.0,0.03,1.45,0.0447,1.3536,0.0156,
1089.9,,1.12,,,,,,,1135.0,0.0289999999999999,1.56,0.0463,1.3217,0.0141,
1095.0,,1.127,,,,,,,1045.0,0.0273,1.59,0.0489,1.3957,0.016,
1100.0,,1.15,,,,,,,1003.0,0.0302,1.49,0.0446,1.3136,0.0118,
1105.0,,1.115,,,,,,,987.0,0.0361,1.15,0.0371,0.9846,0.0098,
1110.0,,1.116,,,,,,,1014.0,0.03,1.43,0.0449,1.1996,0.0129,
1114.9,,1.05,,,,,,,1076.0,0.0281,1.6,0.043,1.4708,0.0127,
1120.0,,1.073,,,,,,,1038.0,0.0257,1.77,0.0473,1.4806,0.0123,
1125.0,,1.072,,,,,,,1024.0,0.0213,2.27,0.0573,1.7642,0.0177,
1130.0,,1.055,,,,,,,994.0,0.0308,1.61,0.0393,1.2247,0.0115,
1135.0,,1.05,,,,,,,932.0,0.0257,2.07,0.0469,1.5512,0.0162,
1140.0,,1.044,,,,,,,890.0,0.0268,1.93,0.0453,1.5241,0.011,
1145.0,,1.02,,,,,,,871.0,0.0324,1.66,0.0374,1.117,0.0104,
1150.0,,0.981,,,,,,,906.0,0.0305,1.67,0.0398,1.085,0.0107,
1155.0,,0.988,,,,,,,887.0,0.0257,1.96,0.0429,1.3711,0.0127,
1160.0,,0.962,,,,,,,929.0,0.0212,2.33,0.0522,1.826,0.0153,
1165.0,,0.949,,,,,,,872.0,0.0258,1.76,0.0427,1.5023,0.0123,
1169.9,,0.934,,,,,,,853.0,0.0211,2.23,0.0521,1.8153,0.0143,
1175.0,,0.912,,,,,,,871.0,0.0302,1.51,0.0366,1.2191,0.0108,
1180.0,,0.934,,,,,,,833.0,0.0248,1.91,0.0448,1.4826,0.0122,
1185.0,,0.907,,,,,,,806.0,0.0214,2.03,0.0513,1.6706,0.0151,
1190.0,,0.888,,,,,,,771.0,0.0272,1.63,0.0407,1.3779,0.0121,
1195.0,,0.8840000000000001,,,,,,,788.0,0.0239,1.78,0.0461,1.2451,0.0127,
1200.0,,0.87,,,,,,,758.0,0.0268,1.72,0.0415,1.0971,0.0122,
1205.0,,0.881,,,,,,,732.0,0.0197,2.41,0.0565,1.6491,0.015,
1209.9,,0.84,,,,,,,721.0,0.0225,2.02,0.0489,1.3971,0.0124,
1214.9,,0.8170000000000001,,,,,,,710.0,0.0221,2.19,0.0501,1.3232,0.0138,
1219.9,,0.8300000000000001,,,,,,,899.0,0.0218,2.21,0.0507,1.354,0.0136,
1225.0,,0.8300000000000001,,,,,,,949.0,0.0215,2.32,0.0572,1.4311,0.0147,
1230.0,,0.812,,,,,,,849.0,0.0093,5.39,0.1318,2.8923,0.0348,
1235.0,,0.8009999999999999,,,,,,,760.0,0.012,3.97,0.1129,2.2459,0.0245,
1240.0,,0.752,,,,,,,683.0,0.0233,2.12,0.0582,1.268,0.0145,
1245.0,,0.733,,,,,,,601.0,0.0227,2.35,0.0603,1.2666,0.0137,
1250.0,,0.7270000000000001,,,,,,,540.0,0.0248,2.08,0.0552,1.14,0.0132,
1255.0,,0.742,,,,,,,465.0,0.0262,1.99,0.0521,1.0318,0.012,
1260.0,,0.726,,,,,,,436.0,0.0216,2.39,0.0635,1.1686,0.0165,
1265.0,,0.718,,,,,,,459.0,0.0231,2.19,0.0642,1.1045,0.014,
1269.9,,0.698,,,,,,,497.0,0.0171,3.01,0.0871,1.4823,0.0216,
1274.9,,0.6609999999999999,,,,,,,488.0,0.0147,3.56,0.1012,1.8074,0.0219,
1280.0,,0.665,,,,,,,462.0,0.0152,3.35,0.0984,1.5742,0.0235,
1285.0,,0.66,,,,,,,432.0,0.0175,2.75,0.093,1.48,0.0225,
1290.0,,0.653,,,,,,,444.0,0.0178,2.52,0.0915,1.2835,0.0223,
1295.0,,0.631,,,,,,,529.0,0.0175,2.46,0.0996,1.5721,0.0222,
1300.0,,0.614,,,,,,,494.0,0.0134,2.98,0.1314,1.8334,0.0392,
1305.0,,0.5910000000000001,,,,,,,444.0,0.0083,4.24,0.2297,2.5001,0.0715,
1310.0,,0.636,,,,,,,377.0,0.015,2.07,0.1249,1.372,0.0343,
1315.0,,0.584,,,,,,,327.0,0.0199,1.32,0.1082,0.8192,0.0298,
1320.0,,0.584,,,,,,,302.0,0.0286,0.77,0.0753,0.6305,0.0196,
1325.0,,0.552,,,,,,,311.0,0.0252,0.65,0.0898,0.7591,0.0242,
1330.0,,0.543,,,,,,,384.0,0.0163999999999999,0.83,0.138,1.3445,0.0369,
1334.9,,0.507,,,,,,,357.0,0.0087,1.66,0.2616,2.2917,0.0773,
1340.0,,0.528,,,,,,,327.0,0.0070999999999999,1.41,0.3204,3.0146,0.1051,
1345.0,,0.528,,,,,,,309.0,0.0141,0.65,0.1697,1.3758,0.0455,
1350.0,,0.508,,,,,,,278.0,0.0196,0.51,0.1237,1.0278,0.0348,
1354.9,,0.496,,,,,,,257.0,0.0163999999999999,0.55,0.1552,1.0226,0.052,
1360.0,,0.4679999999999999,,,,,,,234.0,0.0152,0.86,0.1674,1.2181,0.0658,
1365.0,,0.446,,,,,,,191.0,0.0162,0.74,0.1734,0.9516,0.0573,
1370.0,,0.461,,,,,,,302.0,0.0129,1.07,0.2179,1.2761,0.0724,
1375.0,,0.439,,,,,,,351.0,0.0129,1.29,0.2254,1.2116,0.0752,
1380.0,,0.401,,,,,,,337.0,0.0034,5.16,0.8741,3.7756,0.3046,
1385.0,,0.42,,,,,,,297.0,0.0067,2.67,0.4583,1.8008,0.1471,
1389.9,,0.407,,,,,,,266.0,0.0118999999999999,1.47,0.2581,0.9914,0.0829,
1395.0,,0.39,,,,,,,230.0,0.0175,1.11,0.1842,0.6256,0.0602,
1400.0,,0.386,,,,,,,187.0,0.019,1.12,0.1693,0.6197,0.0598,
1405.0,,0.359,,,,,,,209.0,0.0169,1.38,0.1906,0.7423,0.066,
1410.0,,0.372,,,,,,,174.0,0.0168,1.57,0.1934,0.6964,0.0649,
1415.0,,0.36,,,,,,,175.0,0.0078,3.4,0.4073,1.7513,0.1288,
1420.0,,0.365,,,,,,,169.0,0.0144999999999999,1.94,0.2225,0.9189,0.0706,
1425.0,,0.3389999999999999,,,,,,,155.0,0.0125,2.36,0.2562,1.138,0.0796,
1430.0,,0.346,,,,,,,191.0,0.0134,2.04,0.241,0.6911,0.0691,
1435.0,,0.3389999999999999,,,,,,,164.0,0.0174,1.51,0.1922,0.7118,0.0553,
1440.0,,0.303,,,,,,,138.0,0.004,6.49,0.8399,3.2538,0.424,
1444.9,,0.264,,,,,,,121.0,0.0135,2.1,0.2596,0.6968,0.1166,
1450.0,,0.266,,,,,,,102.0,0.0102,2.71,0.3416,0.9069,0.1504,
1454.9,,0.2789999999999999,,,,,,,134.0,0.0107,2.83,0.3486,1.0182,0.1287,
1460.0,,0.259,,,,,,,120.0,0.0155,1.86,0.2427,0.5357,0.0859,
1465.0,,0.268,,,,,,,110.0,0.0039,7.24,0.9651,1.4184,0.3461,
1470.0,,0.254,,,,,,,107.0,0.0107,2.85,0.3549,0.5525,0.1255,
1475.0,,0.253,,,,,,,97.0,0.0113,2.5,0.3353,0.6841,0.11,
1480.0,,0.242,,,,,,,102.0,0.0061,4.65,0.6227,1.577,0.1976,
1484.9,,0.236,,,,,,,143.0,0.0125,2.13,0.3027,0.5064,0.1134,
1490.0,,0.255,,,,,,,145.0,0.0073,3.35,0.5169,1.1704,0.1682,
1495.0,,0.241,,,,,,,166.0,0.003,7.04,1.205,3.1637,0.3474,
1500.0,,0.251,,,,,,,144.0,0.0054,3.58,0.6778,1.4066,0.197,
1505.0,,0.25,,,,,,,118.0,0.0038,4.52,0.9458,2.5171,0.2696,
1509.9,,0.242,,,,,,,97.0,0.0173,0.76,0.2099,0.523,0.0573,
1515.0,,0.22,,,,,,,83.0,0.0135,0.78,0.2607,0.5115,0.0731,
1519.9,,0.237,,,,,,,60.0,0.0070999999999999,1.28,0.49,1.2875,0.1359,
1525.0,,0.239,,,,,,,44.0,0.0112,0.56,0.3165,0.7131,0.0829,
1529.9,,0.226,,,,,,,34.0,0.0088,0.84,0.3998,0.6726,0.1037,
1535.0,,0.227,,,,,,,25.0,0.0144999999999999,0.53,0.2326,0.4056,0.0648,
1540.0,,0.218,,,,,,,21.0,0.0133,0.33,0.2533,0.6349,0.0651,
1545.0,,0.215,,,,,,,22.0,0.0039,1.4,0.8699,1.1246,0.2137,
