Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),MLR (g/s),CO2 (kg/kg),CO (kg/kg)
0.0,,0.006999999999999999,,,,,,,0.0,0.0,0.0
3.0,,0.002,,,,,,,0.135,0.12,-0.904
6.0,,0.006999999999999999,,,,,,,0.139,0.12,-0.87
9.0,,0.009000000000000001,,,,,,,0.141,0.12,-0.856
12.0,,0.059000000000000004,,,,,,,0.142,0.19,-0.77
15.0,,0.47500000000000003,,,,,,,0.142,0.73,-0.761
18.0,,1.4669999999999999,,,,,,,0.144,1.32,-0.726
21.0,,2.499,,,,,,,0.144,1.74,-0.693
24.0,,3.35,,,,,,,0.144,2.07,-0.704
27.0,,3.8689999999999998,,,,,,,0.145,2.17,-0.701
30.0,,4.021,,,,,,,0.145,2.17,-0.691
33.0,,4.0600000000000005,,,,,,,0.144,2.18,-0.706
36.0,,3.969,,,,,,,0.144,2.16,-0.703
39.0,,3.97,,,,,,,0.144,2.18,-0.692
42.0,,4.026000000000001,,,,,,,0.145,2.18,-0.703
45.0,,4.133,,,,,,,0.145,2.3,-0.686
48.0,,4.423,,,,,,,0.144,2.42,-0.716
51.0,,4.416,,,,,,,0.145,2.28,-0.717
54.0,,3.9110000000000005,,,,,,,0.145,1.9,-0.721
57.0,,3.4339999999999997,,,,,,,0.146,1.91,-0.691
60.0,,3.71,,,,,,,0.146,2.23,-0.679
63.0,,4.137,,,,,,,0.146,2.21,-0.694
66.0,,4.056,,,,,,,0.145,2.11,-0.686
69.0,,3.8850000000000002,,,,,,,0.144,2.06,-0.695
72.0,,3.779,,,,,,,0.144,2.1,-0.678
75.0,,3.998,,,,,,,0.144,2.33,-0.647
78.0,,4.275,,,,,,,0.143,2.35,-0.672
81.0,,4.387,,,,,,,0.142,2.4,-0.667
84.0,,4.413,,,,,,,0.141,2.43,-0.674
87.0,,4.513,,,,,,,0.139,2.5,-0.691
90.0,,4.587,,,,,,,0.138,2.54,-0.675
93.0,,4.635,,,,,,,0.136,2.54,-0.697
96.0,,4.662,,,,,,,0.134,2.57,-0.7
99.0,,4.666,,,,,,,0.132,2.59,-0.71
102.0,,4.695,,,,,,,0.13,2.64,-0.714
105.0,,4.873,,,,,,,0.127,2.83,-0.742
108.0,,4.99,,,,,,,0.125,2.88,-0.751
111.0,,5.011,,,,,,,0.121,2.99,-0.766
114.0,,5.043,,,,,,,0.117,3.05,-0.805
117.0,,4.98,,,,,,,0.114,3.1,-0.835
120.0,,4.838,,,,,,,0.109,3.2,-0.878
123.0,,4.808,,,,,,,0.105,3.32,-0.917
126.0,,4.766,,,,,,,0.099,3.47,-0.957
129.0,,4.604,,,,,,,0.096,3.49,-0.969
132.0,,4.754,,,,,,,0.091,3.88,-1.03
135.0,,4.7250000000000005,,,,,,,0.087,3.96,-1.086
138.0,,4.72,,,,,,,0.082,4.19,-1.163
141.0,,4.842,,,,,,,0.077,4.6,-1.256
144.0,,4.757,,,,,,,0.072,4.53,-1.357
147.0,,4.382,,,,,,,0.068,4.37,-1.452
150.0,,4.0089999999999995,,,,,,,0.063,4.57,-1.511
153.0,,3.63,,,,,,,0.059,4.25,-1.721
156.0,,3.2039999999999997,,,,,,,0.054,4.32,-1.886
159.0,,2.955,,,,,,,0.049,4.5,-2.044
162.0,,2.7689999999999997,,,,,,,0.045,4.71,-2.252
165.0,,2.64,,,,,,,0.041,4.87,-2.531
168.0,,2.471,,,,,,,0.037,5.17,-2.835
171.0,,2.274,,,,,,,0.033,5.25,-3.186
174.0,,2.002,,,,,,,0.03,5.2,-3.563
177.0,,1.715,,,,,,,0.027,5.02,-4.061
180.0,,1.401,,,,,,,0.024,4.76,-4.504
183.0,,1.1320000000000001,,,,,,,0.021,4.58,-5.119
186.0,,0.887,,,,,,,0.019,4.36,-6.028
189.0,,0.6950000000000001,,,,,,,0.016,4.29,-6.867
192.0,,0.547,,,,,,,0.014,4.35,-8.212
195.0,,0.42700000000000005,,,,,,,0.011,4.49,-10.105
198.0,,0.33899999999999997,,,,,,,0.009,4.67,-12.55
201.0,,0.24600000000000002,,,,,,,0.008,4.69,-14.639
204.0,,0.20600000000000002,,,,,,,0.006,5.54,-18.684
207.0,,0.188,,,,,,,0.004,0.0,0.0
210.0,,0.147,,,,,,,0.003,0.0,0.0
213.0,,0.14,,,,,,,0.003,0.0,0.0
216.0,,0.127,,,,,,,0.002,0.0,0.0
219.0,,0.12,,,,,,,0.001,0.0,0.0
222.0,,0.09699999999999999,,,,,,,0.001,0.0,0.0
225.0,,0.099,,,,,,,0.001,0.0,0.0
228.0,,0.087,,,,,,,0.0,0.0,0.0
231.0,,0.09699999999999999,,,,,,,0.0,0.0,0.0
234.0,,0.077,,,,,,,0.0,0.0,0.0
237.0,,0.079,,,,,,,0.0,0.0,0.0
240.0,,0.055999999999999994,,,,,,,0.0,0.0,0.0
243.0,,0.046,,,,,,,0.0,0.0,0.0
246.0,,0.037000000000000005,,,,,,,0.0,0.0,0.0
249.0,,0.035,,,,,,,0.0,0.0,0.0
252.0,,0.044000000000000004,,,,,,,0.0,0.0,0.0
255.0,,0.028999999999999998,,,,,,,0.0,0.0,0.0
258.0,,0.025,,,,,,,0.0,0.0,0.0
