Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),MLR (g/s),CO2 (kg/kg),CO (kg/kg)
0.0,,0.02,,,,,,,0.0,0.0,0.0
3.0,,0.016,,,,,,,0.134,0.11,0.0
6.0,,0.022000000000000002,,,,,,,0.135,0.11,0.0
9.0,,0.006999999999999999,,,,,,,0.134,0.11,0.0
12.0,,0.018000000000000002,,,,,,,0.133,0.11,0.0
15.0,,0.028999999999999998,,,,,,,0.132,0.1,0.0
18.0,,0.131,,,,,,,0.132,0.16,0.0
21.0,,0.8200000000000001,,,,,,,0.132,0.75,0.0
24.0,,2.0740000000000003,,,,,,,0.131,1.54,0.0
27.0,,3.0389999999999997,,,,,,,0.131,1.97,0.0
30.0,,3.54,,,,,,,0.131,2.14,0.0
33.0,,3.6410000000000005,,,,,,,0.13,2.17,0.0
36.0,,3.54,,,,,,,0.13,2.14,0.0
39.0,,3.525,,,,,,,0.131,2.16,0.0
42.0,,3.676,,,,,,,0.131,2.31,0.0
45.0,,3.735,,,,,,,0.131,2.3,0.0
48.0,,3.742,,,,,,,0.131,2.33,0.0
51.0,,3.9280000000000004,,,,,,,0.131,2.48,0.0
54.0,,3.9930000000000003,,,,,,,0.132,2.47,0.0
57.0,,3.84,,,,,,,0.132,2.33,0.0
60.0,,3.7030000000000003,,,,,,,0.131,2.35,0.0
63.0,,3.772,,,,,,,0.132,2.42,0.0
66.0,,3.8710000000000004,,,,,,,0.132,2.37,0.0
69.0,,3.929,,,,,,,0.131,2.46,0.0
72.0,,4.122,,,,,,,0.131,2.55,0.0
75.0,,3.784,,,,,,,0.131,2.22,0.0
78.0,,3.335,,,,,,,0.131,2.04,0.0
81.0,,3.325,,,,,,,0.13,2.04,0.0
84.0,,3.477,,,,,,,0.129,2.25,0.0
87.0,,3.8080000000000003,,,,,,,0.129,2.39,0.0
90.0,,3.847,,,,,,,0.129,2.31,0.0
93.0,,3.6460000000000004,,,,,,,0.128,2.2,0.0
96.0,,3.596,,,,,,,0.128,2.19,0.0
99.0,,3.633,,,,,,,0.128,2.21,0.0
102.0,,3.6910000000000003,,,,,,,0.128,2.23,0.0
105.0,,3.903,,,,,,,0.128,2.39,0.0
108.0,,4.063000000000001,,,,,,,0.127,2.45,0.0
111.0,,4.166,,,,,,,0.125,2.5,0.0
114.0,,4.269,,,,,,,0.124,2.6,0.0
117.0,,4.4,,,,,,,0.123,2.7,0.0
120.0,,4.621,,,,,,,0.121,2.89,0.0
123.0,,4.692,,,,,,,0.118,2.99,0.0
126.0,,4.849,,,,,,,0.116,3.15,0.0
129.0,,4.908,,,,,,,0.113,3.28,0.0
132.0,,4.749,,,,,,,0.109,3.23,0.0
135.0,,4.638,,,,,,,0.106,3.29,0.0
138.0,,4.62,,,,,,,0.102,3.4,0.0
141.0,,4.579,,,,,,,0.098,3.49,0.0
144.0,,4.5200000000000005,,,,,,,0.095,3.56,0.0
147.0,,4.482,,,,,,,0.09,3.69,0.0
150.0,,4.334,,,,,,,0.086,3.72,0.0
153.0,,4.148000000000001,,,,,,,0.082,3.76,0.0
156.0,,4.044,,,,,,,0.077,3.93,0.0
159.0,,4.071000000000001,,,,,,,0.072,4.23,0.0
162.0,,4.138,,,,,,,0.068,4.52,0.0
165.0,,4.382,,,,,,,0.064,5.04,0.0
168.0,,4.288,,,,,,,0.06,5.17,0.0
171.0,,3.9139999999999997,,,,,,,0.055,5.06,0.0
174.0,,3.7230000000000003,,,,,,,0.051,5.36,0.0
177.0,,3.6660000000000004,,,,,,,0.047,5.74,0.0
180.0,,3.694,,,,,,,0.043,6.29,0.0
183.0,,3.845,,,,,,,0.038,7.47,0.0
186.0,,3.636,,,,,,,0.033,7.68,0.0
189.0,,2.909,,,,,,,0.031,6.63,0.0
192.0,,2.026,,,,,,,0.028,5.52,0.0
195.0,,1.3330000000000002,,,,,,,0.024,4.9,0.0
198.0,,0.905,,,,,,,0.021,4.48,0.0
201.0,,0.658,,,,,,,0.019,4.07,0.0
204.0,,0.503,,,,,,,0.016,4.11,0.0
207.0,,0.419,,,,,,,0.012,4.53,0.0
210.0,,0.34700000000000003,,,,,,,0.011,4.64,0.0
213.0,,0.281,,,,,,,0.009,5.04,0.0
216.0,,0.23399999999999999,,,,,,,0.006,6.24,0.0
219.0,,0.22100000000000003,,,,,,,0.005,7.0,0.0
222.0,,0.193,,,,,,,0.005,0.0,0.0
225.0,,0.19100000000000003,,,,,,,0.004,0.0,0.0
228.0,,0.17300000000000001,,,,,,,0.003,0.0,0.0
231.0,,0.153,,,,,,,0.003,0.0,0.0
234.0,,0.126,,,,,,,0.002,0.0,0.0
237.0,,0.1,,,,,,,0.002,0.0,0.0
240.0,,0.086,,,,,,,0.003,0.0,0.0
243.0,,0.086,,,,,,,0.003,0.0,0.0
