Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),MLR (g/s),CO2 (kg/kg),CO (kg/kg)
0.0,,0.006,,,,,,,0.0,0.0,0.0
3.0,,0.0,,,,,,,0.0,0.0,0.0
6.0,,-0.002,,,,,,,0.0,0.0,0.0
9.0,,-0.008,,,,,,,0.0,0.0,0.0
12.0,,0.066,,,,,,,0.098,0.37,0.021
15.0,,0.543,,,,,,,0.097,1.43,0.008
18.0,,1.453,,,,,,,0.096,2.63,0.0
21.0,,2.384,,,,,,,0.097,3.64,0.0
24.0,,3.282,,,,,,,0.097,4.5,0.006
27.0,,3.8360000000000003,,,,,,,0.096,4.71,0.012
30.0,,3.844,,,,,,,0.095,4.31,0.023
33.0,,3.3939999999999997,,,,,,,0.094,3.57,0.029
36.0,,2.735,,,,,,,0.094,2.85,0.023
39.0,,2.128,,,,,,,0.093,2.37,0.013
42.0,,1.641,,,,,,,0.092,2.04,0.004
45.0,,1.348,,,,,,,0.091,1.85,0.0
48.0,,1.202,,,,,,,0.091,1.72,-0.003
51.0,,1.121,,,,,,,0.09,1.66,-0.003
54.0,,1.06,,,,,,,0.089,1.58,-0.003
57.0,,1.013,,,,,,,0.09,1.52,-0.003
60.0,,0.986,,,,,,,0.089,1.5,-0.003
63.0,,0.9640000000000001,,,,,,,0.089,1.46,-0.003
66.0,,0.9540000000000001,,,,,,,0.088,1.44,-0.004
69.0,,0.925,,,,,,,0.087,1.43,-0.004
72.0,,0.913,,,,,,,0.087,1.42,0.0
75.0,,0.9009999999999999,,,,,,,0.086,1.43,0.0
78.0,,0.888,,,,,,,0.084,1.44,0.0
81.0,,0.858,,,,,,,0.081,1.45,0.0
84.0,,0.855,,,,,,,0.08,1.46,0.0
87.0,,0.861,,,,,,,0.079,1.47,0.0
90.0,,0.8470000000000001,,,,,,,0.078,1.49,0.004
93.0,,0.8470000000000001,,,,,,,0.077,1.51,0.006
96.0,,0.833,,,,,,,0.075,1.52,0.007
99.0,,0.831,,,,,,,0.075,1.54,0.008
102.0,,0.8220000000000001,,,,,,,0.074,1.53,0.009
105.0,,0.8059999999999999,,,,,,,0.073,1.52,0.011
108.0,,0.8059999999999999,,,,,,,0.072,1.56,0.016
111.0,,0.8140000000000001,,,,,,,0.071,1.55,0.019
114.0,,0.804,,,,,,,0.07,1.53,0.02
117.0,,0.7809999999999999,,,,,,,0.069,1.53,0.019
120.0,,0.775,,,,,,,0.068,1.57,0.027
123.0,,0.778,,,,,,,0.067,1.59,0.031
126.0,,0.772,,,,,,,0.067,1.56,0.027
129.0,,0.758,,,,,,,0.066,1.55,0.024
132.0,,0.737,,,,,,,0.065,1.57,0.027
135.0,,0.738,,,,,,,0.064,1.58,0.026
138.0,,0.726,,,,,,,0.064,1.6,0.033
141.0,,0.736,,,,,,,0.063,1.62,0.034
144.0,,0.73,,,,,,,0.063,1.62,0.035
147.0,,0.7340000000000001,,,,,,,0.063,1.61,0.036
150.0,,0.71,,,,,,,0.062,1.59,0.036
153.0,,0.6900000000000001,,,,,,,0.061,1.62,0.04
156.0,,0.6990000000000001,,,,,,,0.061,1.6,0.042
159.0,,0.679,,,,,,,0.061,1.56,0.043
162.0,,0.668,,,,,,,0.06,1.57,0.045
165.0,,0.66,,,,,,,0.059,1.55,0.045
168.0,,0.664,,,,,,,0.059,1.53,0.048
171.0,,0.6709999999999999,,,,,,,0.058,1.54,0.049
174.0,,0.677,,,,,,,0.057,1.58,0.053
177.0,,0.6779999999999999,,,,,,,0.057,1.57,0.061
180.0,,0.67,,,,,,,0.057,1.53,0.058
183.0,,0.638,,,,,,,0.057,1.52,0.054
186.0,,0.645,,,,,,,0.057,1.52,0.052
189.0,,0.644,,,,,,,0.057,1.53,0.051
192.0,,0.632,,,,,,,0.057,1.48,0.044
195.0,,0.618,,,,,,,0.057,1.49,0.049
198.0,,0.62,,,,,,,0.056,1.51,0.052
201.0,,0.624,,,,,,,0.056,1.54,0.054
204.0,,0.631,,,,,,,0.055,1.56,0.055
207.0,,0.619,,,,,,,0.054,1.57,0.051
210.0,,0.613,,,,,,,0.054,1.59,0.047
213.0,,0.61,,,,,,,0.054,1.63,0.039
216.0,,0.631,,,,,,,0.053,1.64,0.038
219.0,,0.61,,,,,,,0.052,1.65,0.041
222.0,,0.62,,,,,,,0.052,1.69,0.037
225.0,,0.64,,,,,,,0.052,1.7,0.028
228.0,,0.643,,,,,,,0.051,1.74,0.029
231.0,,0.669,,,,,,,0.051,1.78,0.029
234.0,,0.6859999999999999,,,,,,,0.051,1.77,0.034
237.0,,0.652,,,,,,,0.051,1.75,0.036
240.0,,0.6559999999999999,,,,,,,0.05,1.76,0.036
243.0,,0.658,,,,,,,0.05,1.77,0.032
246.0,,0.6659999999999999,,,,,,,0.05,1.82,0.025
249.0,,0.6759999999999999,,,,,,,0.05,1.81,0.019
252.0,,0.691,,,,,,,0.049,1.87,0.016
255.0,,0.682,,,,,,,0.049,1.87,0.013
258.0,,0.674,,,,,,,0.049,1.91,0.009
261.0,,0.68,,,,,,,0.048,1.91,0.004
264.0,,0.663,,,,,,,0.048,1.92,0.004
267.0,,0.677,,,,,,,0.048,1.97,0.004
270.0,,0.6990000000000001,,,,,,,0.047,2.02,0.0
273.0,,0.703,,,,,,,0.047,2.05,0.0
276.0,,0.696,,,,,,,0.046,2.05,0.0
279.0,,0.691,,,,,,,0.046,2.03,0.0
282.0,,0.696,,,,,,,0.046,2.05,-0.007
285.0,,0.685,,,,,,,0.045,2.09,-0.007
288.0,,0.696,,,,,,,0.045,2.08,-0.01
291.0,,0.6729999999999999,,,,,,,0.044,2.13,-0.012
294.0,,0.688,,,,,,,0.044,2.16,-0.006
297.0,,0.696,,,,,,,0.043,2.17,0.0
300.0,,0.6859999999999999,,,,,,,0.042,2.2,0.014
303.0,,0.6729999999999999,,,,,,,0.041,2.19,0.014
306.0,,0.662,,,,,,,0.04,2.16,0.008
309.0,,0.658,,,,,,,0.04,2.24,0.01
312.0,,0.652,,,,,,,0.039,2.23,0.009
315.0,,0.628,,,,,,,0.039,2.21,0.009
318.0,,0.6070000000000001,,,,,,,0.039,2.23,0.009
321.0,,0.6070000000000001,,,,,,,0.038,2.24,0.012
324.0,,0.5970000000000001,,,,,,,0.038,2.25,0.021
327.0,,0.589,,,,,,,0.037,2.27,0.02
330.0,,0.5870000000000001,,,,,,,0.036,2.27,0.015
333.0,,0.56,,,,,,,0.036,2.25,0.012
