Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),Extinction Area (m2/kg),HRRPUA (kW/m2),CO2 (kg/kg),CO (kg/kg),H2O (kg/kg),H'carbs (kg/kg),HCl (kg/kg)
225.0,448.9,,0.0243,,,,,,843.8,90.07,1.027,0.122,0.25468,0.00081,0.0808
230.0,448.57,,0.0243,,,,,,792.0,88.17,0.989,0.119,0.23684,0.00079,0.0734
235.0,448.22,,0.0243,,,,,,799.6,87.57,0.947,0.114,0.24902,0.00078,0.0759
240.0,447.87,,0.0242,,,,,,806.2,86.63,1.005,0.12,0.26608,0.00083,0.0755
245.0,447.53,,0.0245,,,,,,811.1,85.17,1.019,0.123,0.27711,0.00084,0.0769
250.0,447.24,,0.0244,,,,,,784.4,85.43,0.99,0.117,0.27076,0.0008,0.0826
255.0,446.87,,0.0243,,,,,,843.1,83.75,0.997,0.115,0.26356,0.00081,0.0778
260.0,446.54,,0.0244,,,,,,796.5,83.04,1.006,0.115,0.26401,0.00081,0.0749
270.0,445.85,,0.0243,,,,,,813.8,84.78,1.017,0.116,0.26327,0.00082,0.0761
275.0,445.52,,0.0242,,,,,,831.7,84.84,1.04,0.118,0.28826,0.00083,0.0779
280.0,445.2,,0.0243,,,,,,826.2,86.38,0.995,0.114,0.27246,0.00081,0.077
285.0,444.86,,0.0244,,,,,,797.5,85.97,0.989,0.112,0.26898,0.00079,0.0735
290.0,444.51,,0.0242,,,,,,825.0,84.99,1.001,0.111,0.25916,0.00037,0.0708
295.0,444.17,,0.0243,,,,,,816.3,85.85,1.032,0.115,0.26204,0.00038,0.0758
300.0,443.82,,0.0242,,,,,,826.8,86.2,1.087,0.12,0.28089,0.00085,0.0715
305.0,443.52,,0.0241,,,,,,776.4,84.23,1.046,0.115,0.27186,0.00081,0.0638
310.0,443.2,,0.0242,,,,,,782.6,86.79,1.039,0.112,0.2684,0.00079,0.0598
315.0,442.81,,0.0241,,,,,,833.5,85.65,1.121,0.121,0.28749,0.00086,0.0723
320.0,442.54,,0.0242,,,,,,792.1,86.95,1.11,0.119,0.27912,0.00084,0.0654
325.0,442.2,,0.0243,,,,,,761.5,86.56,1.093,0.117,0.27766,0.00083,0.0579
330.0,441.85,,0.0242,,,,,,791.9,87.35,1.133,0.122,0.29445,0.00086,0.0612
335.0,441.55,,0.0242,,,,,,750.9,88.52,1.126,0.117,0.28065,0.00086,0.0568
340.0,441.23,,0.0244,,,,,,720.4,88.36,1.142,0.119,0.29456,0.00087,0.0605
345.0,440.91,,0.0244,,,,,,747.3,89.29,1.16,0.123,0.28589,0.0009,0.0621
350.0,440.62,,0.0243,,,,,,698.7,88.77,1.123,0.119,0.27545,0.00087,0.0614
355.0,440.3,,0.0243,,,,,,715.2,87.55,1.109,0.116,0.26875,0.00088,0.0564
360.0,439.98,,0.0243,,,,,,724.1,88.07,1.188,0.123,0.29495,0.00093,0.0611
365.0,439.7,,0.0242,,,,,,690.9,89.22,1.168,0.124,0.28662,0.00093,0.0634
370.0,439.4,,0.0243,,,,,,690.8,86.84,1.17,0.124,0.27284,0.00094,0.0582
375.0,439.11,,0.0243,,,,,,665.5,87.63,1.182,0.121,0.27626,0.00095,0.0566
380.0,438.83,,0.0244,,,,,,660.8,84.48,1.167,0.12,0.29165,0.00094,0.0591
385.0,438.53,,0.0242,,,,,,619.8,85.43,1.144,0.12,0.26907,0.00093,0.0571
390.0,438.24,,0.0243,,,,,,645.9,83.32,1.191,0.124,0.28587,0.00096,0.0563
395.0,437.95,,0.0242,,,,,,680.4,82.55,1.194,0.121,0.29528,0.00098,0.0555
400.0,437.68,,0.0242,,,,,,656.8,83.52,1.195,0.122,0.29903,0.00098,0.0577
405.0,437.4,,0.0243,,,,,,655.3,82.84,1.207,0.123,0.30324,0.00099,0.055
410.0,437.13,,0.0242,,,,,,619.7,81.78,1.156,0.119,0.29123,0.00096,0.056
415.0,436.85,,0.0242,,,,,,645.4,82.19,1.163,0.116,0.2918,0.00096,0.0547
420.0,436.54,,0.0241,,,,,,662.7,81.02,1.246,0.124,0.32062,0.00103,0.0583
425.0,436.3,,0.0244,,,,,,605.0,81.77,1.201,0.12,0.31248,0.001,0.0605
430.0,436.04,,0.0244,,,,,,561.6,83.76,1.11,0.111,0.27467,0.00093,0.051
435.0,435.72,,0.0242,,,,,,629.7,81.06,1.145,0.115,0.29538,0.00096,0.0554
440.0,435.44,,0.0242,,,,,,654.5,82.59,1.208,0.122,0.31606,0.00102,0.0559
445.0,435.19,,0.0243,,,,,,627.5,81.91,1.224,0.12,0.31732,0.00104,0.057
450.0,434.91,,0.0243,,,,,,678.0,81.86,1.312,0.127,0.32897,0.0011,0.0589
455.0,434.67,,0.0242,,,,,,623.1,81.04,1.281,0.125,0.30536,0.00108,0.0582
460.0,434.43,,0.0243,,,,,,577.9,81.15,1.169,0.115,0.2854,0.00047,0.0513
465.0,434.14,,0.0243,,,,,,625.9,80.13,1.23,0.117,0.31298,0.0005,0.0546
470.0,433.87,,0.0244,,,,,,617.7,80.14,1.328,0.125,0.37365,0.00113,0.0607
475.0,433.66,,0.0243,,,,,,545.8,80.34,1.198,0.112,0.34551,0.00102,0.0565
480.0,433.37,,0.0242,,,,,,522.8,78.88,1.166,0.107,0.32151,0.00097,0.0519
485.0,433.08,,0.0243,,,,,,556.3,78.54,1.264,0.115,0.31747,0.00104,0.0543
490.0,432.84,,0.0242,,,,,,543.7,77.09,1.211,0.112,0.29776,0.00101,0.0517
495.0,432.56,,0.0244,,,,,,566.1,77.38,1.25,0.117,0.32138,0.00105,0.0554
500.0,432.28,,0.0243,,,,,,600.5,78.08,1.287,0.123,0.3387,0.00111,0.059
505.0,432.07,,0.0243,,,,,,544.7,80.38,1.178,0.11,0.32747,0.00104,0.0552
510.0,431.78,,0.0241,,,,,,530.3,79.65,1.164,0.108,0.31886,0.00102,0.0511
515.0,431.51,,0.0243,,,,,,582.7,78.54,1.254,0.116,0.35535,0.00109,0.0559
520.0,431.26,,0.0243,,,,,,555.1,76.69,1.245,0.116,0.34898,0.00109,0.0547
525.0,431.01,,0.0241,,,,,,550.9,74.64,1.241,0.119,0.34453,0.00108,0.0558
535.0,430.51,,0.0242,,,,,,527.5,76.41,1.175,0.109,0.3154,0.00103,0.0503
535.0,430.51,,0.0242,,,,,,527.5,76.41,1.175,0.109,0.3154,0.00103,0.0503
540.0,430.26,,0.0244,,,,,,512.1,76.96,1.13,0.106,0.31626,0.00047,0.0552
540.0,430.26,,0.0244,,,,,,512.1,76.96,1.13,0.106,0.31626,0.00047,0.0552
545.0,429.95,,0.0241,,,,,,552.2,76.36,1.233,0.117,0.33295,0.0005,0.0556
545.0,429.95,,0.0241,,,,,,552.2,76.36,1.233,0.117,0.33295,0.0005,0.0556
550.0,429.72,,0.0244,,,,,,573.4,77.91,1.298,0.122,0.36211,0.0011,0.0562
550.0,429.72,,0.0244,,,,,,573.4,77.91,1.298,0.122,0.36211,0.0011,0.0562
555.0,429.46,,0.0242,,,,,,549.9,76.29,1.234,0.116,0.34165,0.00105,0.0536
555.0,429.46,,0.0242,,,,,,549.9,76.29,1.234,0.116,0.34165,0.00105,0.0536
560.0,429.2,,0.0243,,,,,,555.6,75.35,1.24,0.116,0.34008,0.00105,0.0528
560.0,429.2,,0.0243,,,,,,555.6,75.35,1.24,0.116,0.34008,0.00105,0.0528
565.0,428.94,,0.0244,,,,,,545.7,77.8,1.222,0.115,0.34216,0.00104,0.0546
565.0,428.94,,0.0244,,,,,,545.7,77.8,1.222,0.115,0.34216,0.00104,0.0546
570.0,428.68,,0.0243,,,,,,522.7,77.44,1.236,0.116,0.33834,0.0005,0.0547
570.0,428.68,,0.0243,,,,,,522.7,77.44,1.236,0.116,0.33834,0.0005,0.0547
575.0,428.41,,0.0243,,,,,,573.0,78.13,1.35,0.127,0.36742,0.00054,0.0589
575.0,428.41,,0.0243,,,,,,573.0,78.13,1.35,0.127,0.36742,0.00054,0.0589
580.0,428.18,,0.0244,,,,,,557.1,76.9,1.33,0.126,0.35898,0.00054,0.0601
580.0,428.18,,0.0244,,,,,,557.1,76.9,1.33,0.126,0.35898,0.00054,0.0601
585.0,427.95,,0.0244,,,,,,515.5,77.84,1.228,0.116,0.34642,0.0005,0.0539
585.0,427.95,,0.0244,,,,,,515.5,77.84,1.228,0.116,0.34642,0.0005,0.0539
590.0,427.66,,0.0244,,,,,,494.3,77.36,1.228,0.118,0.34254,0.0005,0.055
590.0,427.66,,0.0244,,,,,,494.3,77.36,1.228,0.118,0.34254,0.0005,0.055
595.0,427.43,,0.0245,,,,,,501.3,77.26,1.232,0.114,0.33557,0.0005,0.0581
595.0,427.43,,0.0245,,,,,,501.3,77.26,1.232,0.114,0.33557,0.0005,0.0581
600.0,427.16,,0.0243,,,,,,492.7,76.58,1.19,0.111,0.34087,0.00105,0.0519
600.0,427.16,,0.0243,,,,,,492.7,76.58,1.19,0.111,0.34087,0.00105,0.0519
605.0,426.89,,0.0243,,,,,,517.5,76.25,1.273,0.119,0.35208,0.00112,0.054
605.0,426.89,,0.0243,,,,,,517.5,76.25,1.273,0.119,0.35208,0.00112,0.054
610.0,426.65,,0.0243,,,,,,538.9,75.71,1.299,0.122,0.34446,0.00115,0.0539
610.0,426.65,,0.0243,,,,,,538.9,75.71,1.299,0.122,0.34446,0.00115,0.0539
615.0,426.42,,0.0244,,,,,,497.3,75.57,1.253,0.119,0.33313,0.00111,0.058
615.0,426.42,,0.0244,,,,,,497.3,75.57,1.253,0.119,0.33313,0.00111,0.058
620.0,426.16,,0.0244,,,,,,514.8,76.97,1.272,0.12,0.3469,0.00053,0.0576
620.0,426.16,,0.0244,,,,,,514.8,76.97,1.272,0.12,0.3469,0.00053,0.0576
625.0,425.92,,0.0244,,,,,,507.1,75.14,1.262,0.122,0.34914,0.00054,0.0599
625.0,425.92,,0.0244,,,,,,507.1,75.14,1.262,0.122,0.34914,0.00054,0.0599
630.0,425.69,,0.0244,,,,,,476.4,75.28,1.206,0.116,0.33013,0.00108,0.0569
630.0,425.69,,0.0244,,,,,,476.4,75.28,1.206,0.116,0.33013,0.00108,0.0569
635.0,425.43,,0.0244,,,,,,484.2,74.63,1.226,0.112,0.33366,0.0011,0.0533
635.0,425.43,,0.0244,,,,,,484.2,74.63,1.226,0.112,0.33366,0.0011,0.0533
640.0,425.17,,0.0243,,,,,,484.2,74.07,1.286,0.117,0.3541,0.00115,0.0537
640.0,425.17,,0.0243,,,,,,484.2,74.07,1.286,0.117,0.3541,0.00115,0.0537
645.0,424.95,,0.0243,,,,,,484.9,73.23,1.324,0.121,0.37936,0.00118,0.0584
645.0,424.95,,0.0243,,,,,,484.9,73.23,1.324,0.121,0.37936,0.00118,0.0584
650.0,424.7,,0.0245,,,,,,505.0,72.33,1.362,0.126,0.38091,0.00124,0.0647
650.0,424.7,,0.0245,,,,,,505.0,72.33,1.362,0.126,0.38091,0.00124,0.0647
655.0,424.5,,0.0243,,,,,,463.3,73.57,1.277,0.119,0.35937,0.00116,0.0622
655.0,424.5,,0.0243,,,,,,463.3,73.57,1.277,0.119,0.35937,0.00116,0.0622
660.0,424.26,,0.0244,,,,,,456.6,72.58,1.192,0.111,0.33564,0.00108,0.0559
660.0,424.26,,0.0244,,,,,,456.6,72.58,1.192,0.111,0.33564,0.00108,0.0559
665.0,424.0,,0.0242,,,,,,428.7,72.04,1.207,0.109,0.34517,0.00111,0.0538
665.0,424.0,,0.0242,,,,,,428.7,72.04,1.207,0.109,0.34517,0.00111,0.0538
670.0,423.74,,0.0242,,,,,,474.3,72.38,1.293,0.118,0.36497,0.0012,0.06
670.0,423.74,,0.0242,,,,,,474.3,72.38,1.293,0.118,0.36497,0.0012,0.06
675.0,423.53,,0.0243,,,,,,467.8,70.09,1.271,0.118,0.35662,0.0012,0.0586
675.0,423.53,,0.0243,,,,,,467.8,70.09,1.271,0.118,0.35662,0.0012,0.0586
680.0,423.31,,0.0244,,,,,,454.7,70.66,1.225,0.114,0.35916,0.00117,0.0574
680.0,423.31,,0.0244,,,,,,454.7,70.66,1.225,0.114,0.35916,0.00117,0.0574
685.0,423.05,,,,,,,,470.5,71.76,1.266,0.117,0.38216,0.0012,0.0603
685.0,423.05,,,,,,,,470.5,71.76,1.266,0.117,0.38216,0.0012,0.0603
690.0,422.84,,0.0244,,,,,,427.6,71.64,1.213,0.112,0.36189,0.00054,0.057
690.0,422.84,,0.0244,,,,,,427.6,71.64,1.213,0.112,0.36189,0.00054,0.057
695.0,422.6,,0.0242,,,,,,439.9,70.73,1.185,0.11,0.34286,0.00053,0.0534
695.0,422.6,,0.0242,,,,,,439.9,70.73,1.185,0.11,0.34286,0.00053,0.0534
700.0,422.33,,0.0242,,,,,,452.5,70.17,1.273,0.117,0.36029,0.00119,0.0559
700.0,422.33,,0.0242,,,,,,452.5,70.17,1.273,0.117,0.36029,0.00119,0.0559
705.0,422.14,,0.0244,,,,,,456.9,70.22,1.232,0.116,0.3583,0.00118,0.059
705.0,422.14,,0.0244,,,,,,456.9,70.22,1.232,0.116,0.3583,0.00118,0.059
710.0,421.88,,0.0244,,,,,,445.9,71.8,1.23,0.117,0.36832,0.00057,0.0587
710.0,421.88,,0.0244,,,,,,445.9,71.8,1.23,0.117,0.36832,0.00057,0.0587
715.0,421.66,,0.0243,,,,,,454.2,71.39,1.279,0.12,0.37449,0.00058,0.0582
715.0,421.66,,0.0243,,,,,,454.2,71.39,1.279,0.12,0.37449,0.00058,0.0582
720.0,421.44,,0.0244,,,,,,440.8,71.36,1.245,0.117,0.37113,0.00057,0.053
720.0,421.44,,0.0244,,,,,,440.8,71.36,1.245,0.117,0.37113,0.00057,0.053
725.0,421.21,,0.0244,,,,,,416.9,71.74,1.21,0.113,0.39274,0.00055,0.0541
725.0,421.21,,0.0244,,,,,,416.9,71.74,1.21,0.113,0.39274,0.00055,0.0541
730.0,420.97,,0.0244,,,,,,447.9,68.06,1.263,0.117,0.38896,0.00119,0.0576
730.0,420.97,,0.0244,,,,,,447.9,68.06,1.263,0.117,0.38896,0.00119,0.0576
735.0,420.72,,0.0243,,,,,,439.3,68.2,1.279,0.12,0.38632,0.00122,0.0567
735.0,420.72,,0.0243,,,,,,439.3,68.2,1.279,0.12,0.38632,0.00122,0.0567
740.0,420.53,,0.0244,,,,,,439.0,69.51,1.251,0.115,0.38556,0.00117,0.0562
740.0,420.53,,0.0244,,,,,,439.0,69.51,1.251,0.115,0.38556,0.00117,0.0562
745.0,420.26,,0.0242,,,,,,420.9,68.49,1.238,0.114,0.37603,0.00117,0.0543
745.0,420.26,,0.0242,,,,,,420.9,68.49,1.238,0.114,0.37603,0.00117,0.0543
750.0,420.05,,0.0244,,,,,,431.8,69.33,1.275,0.117,0.38133,0.00119,0.055
750.0,420.05,,0.0244,,,,,,431.8,69.33,1.275,0.117,0.38133,0.00119,0.055
755.0,419.81,,0.0245,,,,,,420.8,68.82,1.28,0.114,0.38675,0.00122,0.0525
755.0,419.81,,0.0245,,,,,,420.8,68.82,1.28,0.114,0.38675,0.00122,0.0525
760.0,419.58,,0.0244,,,,,,479.4,68.58,1.372,0.12,0.42941,0.00128,0.0571
760.0,419.58,,0.0244,,,,,,479.4,68.58,1.372,0.12,0.42941,0.00128,0.0571
765.0,419.37,,0.0244,,,,,,464.9,69.49,1.381,0.121,0.42037,0.00128,0.0554
765.0,419.37,,0.0244,,,,,,464.9,69.49,1.381,0.121,0.42037,0.00128,0.0554
770.0,419.16,,0.0243,,,,,,440.1,68.2,1.281,0.114,0.41654,0.00058,0.0565
770.0,419.16,,0.0243,,,,,,440.1,68.2,1.281,0.114,0.41654,0.00058,0.0565
775.0,418.94,,0.0243,,,,,,441.3,67.8,1.24,0.111,0.40123,0.00057,0.0546
775.0,418.94,,0.0243,,,,,,441.3,67.8,1.24,0.111,0.40123,0.00057,0.0546
780.0,418.7,,0.0243,,,,,,447.2,66.99,1.29,0.115,0.41952,0.00124,0.0574
780.0,418.7,,0.0243,,,,,,447.2,66.99,1.29,0.115,0.41952,0.00124,0.0574
785.0,,,,,,,,,,,,,,,
785.0,,,,,,,,,,,,,,,
790.0,418.26,,0.0243,,,,,,427.8,68.84,1.271,0.118,0.43098,0.00127,0.0605
790.0,418.26,,0.0243,,,,,,427.8,68.84,1.271,0.118,0.43098,0.00127,0.0605
800.0,417.83,,0.0244,,,,,,398.3,67.68,1.244,0.115,0.41648,0.00123,0.0529
805.0,417.59,,0.0242,,,,,,451.9,67.56,1.331,0.118,0.43197,0.00132,0.0577
810.0,417.4,,0.0243,,,,,,413.5,66.16,1.279,0.113,0.41205,0.00127,0.0548
815.0,417.2,,0.0244,,,,,,390.4,65.88,1.161,0.103,0.37279,0.00115,0.0495
820.0,416.92,,0.0244,,,,,,411.0,66.65,1.241,0.11,0.40486,0.00123,0.0558
825.0,416.72,,0.0243,,,,,,431.1,67.05,1.326,0.116,0.42807,0.0013,0.0588
830.0,416.5,,0.0243,,,,,,383.2,66.07,1.246,0.111,0.39863,0.00124,0.0583
835.0,416.29,,0.0245,,,,,,404.0,67.04,1.296,0.113,0.42091,0.00127,0.0575
840.0,416.05,,0.0243,,,,,,402.8,65.3,1.373,0.12,0.44518,0.00134,0.0594
845.0,415.87,,0.0243,,,,,,371.8,64.65,1.28,0.112,0.39156,0.00126,0.0586
850.0,415.64,,0.0242,,,,,,396.6,64.51,1.264,0.111,0.38043,0.00059,0.0556
855.0,415.41,,0.0243,,,,,,404.7,63.78,1.386,0.122,0.4123,0.00064,0.0602
860.0,415.23,,0.0243,,,,,,401.7,64.82,1.353,0.118,0.39398,0.00132,0.0602
865.0,415.01,,0.0243,,,,,,385.6,63.86,1.311,0.114,0.38721,0.00127,0.0575
870.0,414.79,,0.0244,,,,,,384.2,64.51,1.361,0.121,0.40171,0.00135,0.0622
875.0,414.59,,0.0244,,,,,,378.0,63.75,1.34,0.112,0.40347,0.00132,0.0605
880.0,414.4,,0.0244,,,,,,366.4,63.76,1.257,0.107,0.40197,0.0006,0.0595
885.0,414.15,,0.0243,,,,,,369.7,63.45,1.352,0.114,0.4345,0.00064,0.0597
890.0,413.97,,0.0245,,,,,,401.7,63.53,1.349,0.116,0.42068,0.00137,0.0591
895.0,413.77,,0.0244,,,,,,361.4,61.99,1.262,0.108,0.40541,0.00127,0.0554
900.0,413.55,,0.0243,,,,,,361.2,61.25,1.28,0.108,0.38755,0.0006,0.0599
905.0,413.33,,0.0245,,,,,,363.2,62.63,1.293,0.109,0.40359,0.00061,0.0573
910.0,413.13,,0.0244,,,,,,361.8,62.34,1.269,0.107,0.37986,0.00127,0.0549
915.0,412.9,,0.0243,,,,,,364.8,61.32,1.311,0.113,0.37766,0.00133,0.0612
920.0,412.69,,0.0243,,,,,,389.1,61.75,1.421,0.119,0.40413,0.00067,0.059
925.0,412.51,,0.0243,,,,,,369.7,62.15,1.347,0.113,0.38991,0.00063,0.0625
930.0,412.3,,0.0243,,,,,,333.7,62.21,1.239,0.105,0.37797,0.00124,0.061
935.0,412.08,,0.0244,,,,,,362.0,61.37,1.237,0.11,0.36796,0.00123,0.0534
940.0,411.85,,0.0244,,,,,,351.8,61.92,1.246,0.111,0.37792,0.00124,0.0594
945.0,411.64,,0.0244,,,,,,358.0,62.7,1.288,0.115,0.37645,0.00128,0.0558
950.0,411.4,,0.0243,,,,,,374.0,61.62,1.362,0.12,0.41124,0.00134,0.0577
955.0,411.23,,0.0243,,,,,,347.2,62.2,1.228,0.11,0.3445,0.00122,0.0573
960.0,410.99,,0.0243,,,,,,355.2,63.06,1.259,0.11,0.34957,0.00058,0.0537
965.0,410.75,,0.0245,,,,,,416.4,63.4,1.49,0.128,0.41519,0.00068,0.0587
970.0,410.58,,0.0244,,,,,,416.5,63.57,1.397,0.123,0.41062,0.00138,0.0603
975.0,410.38,,0.0244,,,,,,357.4,64.49,1.228,0.108,0.35805,0.00121,0.057
980.0,410.15,,0.0243,,,,,,344.8,65.06,1.214,0.106,0.35612,0.00119,0.0506
985.0,409.92,,0.0242,,,,,,334.1,66.1,1.21,0.109,0.36538,0.00117,0.0512
990.0,409.69,,0.0242,,,,,,386.5,66.81,1.287,0.115,0.36876,0.00124,0.0483
995.0,409.44,,0.0244,,,,,,406.3,65.04,1.42,0.127,0.39217,0.00137,0.0592
1000.0,409.29,,0.0243,,,,,,365.0,64.86,1.258,0.113,0.37453,0.00121,0.0535
1005.0,409.04,,0.0245,,,,,,359.5,66.58,1.264,0.111,0.36506,0.00119,0.0493
1010.0,408.78,,0.0245,,,,,,376.4,67.44,1.395,0.123,0.40332,0.00132,0.0613
1015.0,408.61,,0.0243,,,,,,336.3,67.75,1.264,0.114,0.37545,0.00122,0.0488
1020.0,408.37,,0.0243,,,,,,333.0,67.53,1.243,0.112,0.36204,0.0012,0.0479
1025.0,408.13,,0.0244,,,,,,377.5,66.23,1.37,0.124,0.42024,0.00133,0.0567
1030.0,407.93,,0.0244,,,,,,381.5,68.55,1.359,0.124,0.41838,0.00134,0.0533
1035.0,407.74,,0.0243,,,,,,355.1,66.93,1.229,0.116,0.39678,0.00124,0.0482
1040.0,407.5,,0.0243,,,,,,345.2,66.64,1.248,0.116,0.42858,0.00059,0.0519
1045.0,407.29,,0.0243,,,,,,316.0,66.55,1.185,0.106,0.43312,0.00056,0.0505
1050.0,407.06,,0.0242,,,,,,297.4,66.76,1.153,0.097,0.43931,0.00109,0.045
1055.0,406.8,,0.0243,,,,,,320.0,66.38,1.215,0.094,0.45089,0.00106,0.0454
1065.0,406.27,,0.0243,,,,,,339.1,66.93,1.194,0.081,0.45469,0.00091,0.0395
1070.0,405.96,,0.0242,,,,,,333.0,66.33,1.209,0.077,0.46459,0.00086,0.0366
1075.0,405.66,,0.0243,,,,,,328.3,71.69,1.199,0.075,0.47277,0.0008,0.0299
1080.0,405.31,,0.024,,,,,,344.5,75.8,1.182,0.069,0.45086,0.00073,0.0301
1085.0,404.94,,0.0239,,,,,,373.3,79.82,1.243,0.07,0.44637,0.00072,0.0258
1090.0,404.56,,0.0238,,,,,,413.3,83.31,1.294,0.068,0.43364,0.0007,0.0245
1095.0,404.19,,0.0238,,,,,,373.7,88.43,1.244,0.066,0.41119,0.00065,0.0265
1100.0,403.77,,0.0237,,,,,,381.1,94.39,1.239,0.064,0.4116,0.00063,0.0238
1105.0,403.32,,0.0239,,,,,,380.9,101.53,1.36,0.071,0.44307,0.00067,0.0263
1110.0,402.95,,0.0238,,,,,,355.4,110.74,1.296,0.067,0.42611,0.00063,0.0232
1115.0,402.52,,0.0238,,,,,,337.8,116.04,1.236,0.068,0.40331,0.00059,0.0249
1120.0,402.04,,0.0237,,,,,,383.7,120.19,1.322,0.072,0.43454,0.00063,0.0263
1125.0,401.61,,0.0237,,,,,,399.6,121.72,1.369,0.08,0.44908,0.00064,0.0354
1130.0,401.24,,0.0237,,,,,,393.6,126.98,1.281,0.074,0.39692,0.0006,0.0272
