Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),MLR (g/s),CO2 (kg/kg),CO (kg/kg)
0.0,,-0.009000000000000001,,,,,,,0.0,0.0,0.0
3.0,,-0.011000000000000001,,,,,,,0.0,0.0,0.0
6.0,,-0.009000000000000001,,,,,,,0.0,0.0,0.0
9.0,,0.006999999999999999,,,,,,,0.0,0.0,0.0
12.0,,0.006999999999999999,,,,,,,0.0,0.0,0.0
15.0,,-0.004,,,,,,,0.0,0.0,0.0
18.0,,-0.004,,,,,,,0.0,0.0,0.0
21.0,,0.018000000000000002,,,,,,,0.0,0.0,0.0
24.0,,0.009000000000000001,,,,,,,0.0,0.0,0.0
27.0,,-0.002,,,,,,,0.0,0.0,0.0
30.0,,0.016,,,,,,,0.099,0.15,0.0
33.0,,0.013999999999999999,,,,,,,0.094,0.16,0.0
36.0,,0.106,,,,,,,0.09,0.28,0.0
39.0,,0.67,,,,,,,0.086,1.27,0.0
42.0,,1.4880000000000002,,,,,,,0.082,2.39,0.0
45.0,,2.129,,,,,,,0.079,3.22,0.0
48.0,,2.5660000000000003,,,,,,,0.076,3.86,0.0
51.0,,2.7760000000000002,,,,,,,0.073,4.17,0.0
54.0,,2.708,,,,,,,0.071,4.1,0.0
57.0,,2.451,,,,,,,0.069,3.82,0.0
60.0,,2.193,,,,,,,0.068,3.51,0.0
63.0,,1.945,,,,,,,0.067,3.17,0.0
66.0,,1.7750000000000001,,,,,,,0.067,2.93,0.0
69.0,,1.666,,,,,,,0.066,2.72,0.0
72.0,,1.6440000000000001,,,,,,,0.066,2.61,0.0
75.0,,1.689,,,,,,,0.065,2.64,0.0
78.0,,1.732,,,,,,,0.065,2.66,0.0
81.0,,1.745,,,,,,,0.065,2.57,0.0
84.0,,1.69,,,,,,,0.065,2.49,0.0
87.0,,1.5719999999999998,,,,,,,0.066,2.32,0.0
90.0,,1.446,,,,,,,0.066,2.17,0.0
93.0,,1.3030000000000002,,,,,,,0.065,2.03,0.0
96.0,,1.1720000000000002,,,,,,,0.064,1.92,0.0
