Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),Extinction Area (m2/kg),CO2 (kg/kg),CO (kg/kg),H2O (kg/kg),H'carbs (kg/kg),HCl (kg/kg)
0.0,154.9,-0.0096,0.0261,,,,,,0.0,0.007,0.0,0.00139,0.0,0.0001
5.0,154.89,0.0,0.0263,,,,,,0.0,4.926,0.0,1.25785,0.0009,0.0549
10.0,154.85,0.0335,0.0262,,,,,,0.0,5.255,0.0,0.92756,0.00081,0.0638
15.0,154.85,0.0575,0.0262,,,,,,0.0,5.222,0.0,0.04971,0.00065,0.1077
20.0,154.99,0.0047,0.0261,,,,,,0.0,2.381,0.0,0.0,0.0004,0.0629
25.0,154.88,-0.0048,0.0261,,,,,,0.0,3.895,0.0,0.0,0.00065,0.1182
30.0,154.88,0.0,0.0261,,,,,,0.0,2.734,0.0,0.0,0.00036,0.0982
35.0,154.86,0.0047,0.0262,,,,,,0.0,1.719,0.0,0.0,9e-05,0.0791
40.0,154.84,0.0,0.026,,,,,,0.0,1.264,0.0,0.11216,9e-05,0.1134
45.0,154.85,-0.0048,0.026,,,,,,0.0,1.294,0.0,0.08234,0.00021,0.2051
50.0,154.76,-0.0096,0.0261,,,,,,0.0,0.939,0.0,0.04072,4e-05,0.2267
55.0,154.74,-0.0048,0.0261,,,,,,219.0,0.505,0.0,0.06113,0.0001,0.1833
60.0,154.64,-0.0096,0.0262,,,,,,259.4,0.416,0.0,0.08217,0.0,0.1584
65.0,154.55,-0.0048,0.0262,,,,,,339.6,0.325,0.0,0.08303,0.0,0.1422
70.0,154.42,-0.0048,0.026,,,,,,415.4,0.256,0.0,0.05478,0.0,0.1287
75.0,154.23,-0.0048,0.0261,,,,,,498.2,0.233,0.0,0.05205,2e-05,0.1254
80.0,154.03,-0.0096,0.0262,,,,,,603.0,0.223,0.006,0.0521,0.0,0.1297
85.0,153.79,-0.0095,0.026,,,,,,640.5,0.201,0.005,0.05101,0.0,0.1217
90.0,153.52,-0.0048,0.026,,,,,,619.1,0.198,0.004,0.18654,1e-05,0.1213
95.0,153.17,0.0,0.0259,,,,,,533.9,0.439,0.003,0.36222,0.0,0.1019
100.0,152.83,-0.0047,0.0259,,,,,,327.6,0.851,0.005,0.23889,0.0,0.058
105.0,152.07,0.0,0.0251,,,,,,617.7,0.685,0.003,0.14391,1e-05,0.0619
110.0,150.62,0.0043,0.024,,,,,,1226.6,0.498,0.03,0.12312,0.0,0.0563
115.0,149.24,0.0088,0.0242,,,,,,1436.6,0.512,0.035,0.14082,2e-05,0.0669
120.0,148.15,0.0535,0.0244,,,,,,1503.1,0.546,0.091,0.16875,0.0,0.0784
125.0,147.21,0.8886000000000001,0.0245,,,,,,1484.7,0.586,0.099,0.1792,1e-05,0.0848
