Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),MLR (g/s),CO2 (kg/kg),CO (kg/kg)
0.0,,0.019,,,,,,,0.0,0.0,0.0
3.0,,-0.002,,,,,,,0.0,0.0,0.0
6.0,,0.006,,,,,,,0.133,0.12,0.0
9.0,,0.006,,,,,,,0.131,0.12,0.0
12.0,,0.015,,,,,,,0.129,0.12,0.0
15.0,,0.004,,,,,,,0.126,0.12,0.0
18.0,,0.015,,,,,,,0.123,0.12,0.0
21.0,,0.002,,,,,,,0.119,0.12,0.0
24.0,,0.021,,,,,,,0.116,0.12,0.0
27.0,,0.013000000000000001,,,,,,,0.113,0.13,0.0
30.0,,0.035,,,,,,,0.111,0.13,0.0
33.0,,0.051,,,,,,,0.109,0.15,0.0
36.0,,0.314,,,,,,,0.106,0.57,0.0
39.0,,1.167,,,,,,,0.105,1.69,0.0
42.0,,2.156,,,,,,,0.102,2.65,0.0
45.0,,2.889,,,,,,,0.101,3.31,0.0
48.0,,3.24,,,,,,,0.099,3.51,0.0
51.0,,3.125,,,,,,,0.097,3.26,0.0
54.0,,2.696,,,,,,,0.095,2.81,0.0
57.0,,2.287,,,,,,,0.094,2.45,0.0
60.0,,2.103,,,,,,,0.092,2.32,0.0
63.0,,2.09,,,,,,,0.091,2.32,0.0
66.0,,2.137,,,,,,,0.089,2.33,0.0
69.0,,2.092,,,,,,,0.087,2.25,0.0
72.0,,2.004,,,,,,,0.085,2.19,0.0
75.0,,1.865,,,,,,,0.082,2.15,0.0
78.0,,1.7180000000000002,,,,,,,0.079,2.05,0.0
81.0,,1.57,,,,,,,0.075,2.04,0.0
84.0,,1.5050000000000001,,,,,,,0.072,2.06,0.0
87.0,,1.459,,,,,,,0.07,2.09,0.0
90.0,,1.3940000000000001,,,,,,,0.067,2.08,0.0
93.0,,1.27,,,,,,,0.065,1.99,0.0
96.0,,1.185,,,,,,,0.063,1.91,0.0
99.0,,1.099,,,,,,,0.062,1.85,0.0
102.0,,1.028,,,,,,,0.06,1.82,0.0
105.0,,1.003,,,,,,,0.059,1.81,0.0
108.0,,0.9520000000000001,,,,,,,0.058,1.8,0.0
111.0,,0.927,,,,,,,0.057,1.79,0.0
114.0,,0.9009999999999999,,,,,,,0.056,1.78,0.0
117.0,,0.8790000000000001,,,,,,,0.055,1.78,0.0
120.0,,0.872,,,,,,,0.053,1.81,0.0
123.0,,0.8690000000000001,,,,,,,0.052,1.81,0.0
126.0,,0.85,,,,,,,0.052,1.82,0.0
129.0,,0.85,,,,,,,0.051,1.85,0.0
132.0,,0.856,,,,,,,0.051,1.88,0.0
135.0,,0.8690000000000001,,,,,,,0.051,1.91,0.0
138.0,,0.851,,,,,,,0.051,1.91,0.0
141.0,,0.853,,,,,,,0.05,1.91,0.0
144.0,,0.8370000000000001,,,,,,,0.049,1.94,0.0
147.0,,0.826,,,,,,,0.049,1.96,0.0
150.0,,0.812,,,,,,,0.048,1.97,0.0
153.0,,0.805,,,,,,,0.048,1.97,0.0
156.0,,0.807,,,,,,,0.049,1.96,0.0
159.0,,0.783,,,,,,,0.049,1.9,0.0
162.0,,0.79,,,,,,,0.05,1.84,0.0
165.0,,0.768,,,,,,,0.05,1.82,0.0
168.0,,0.7590000000000001,,,,,,,0.051,1.76,0.0
171.0,,0.74,,,,,,,0.053,1.67,0.0
174.0,,0.71,,,,,,,0.054,1.58,0.0
