Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),Extinction Area (m2/kg),MLR (g/s),CO2 (kg/kg),CO (kg/kg),H2O (kg/kg),H'carbs (kg/kg),HCl (kg/kg)
155.0,,2.432,,,,,,,892.0,0.0013058,1.58,0.0317,0.0,0.0183,0.0
160.0,,2.402,,,,,,,901.93,0.0013225,1.55,0.0327,0.0,0.0191,0.0
165.0,,2.3930000000000002,,,,,,,869.37,0.0013644999999999998,1.5,0.0229,0.277,0.0176,0.0049
170.0,,2.3880000000000003,,,,,,,896.93,0.0013146,1.55,0.034,0.0,0.0163,0.0051
175.0,,2.377,,,,,,,879.05,0.0012871,1.54,0.0076,0.7798,0.0171,0.0
180.0,,2.347,,,,,,,850.54,0.001286,1.56,0.0353,0.0,0.0171,0.0
185.0,,2.285,,,,,,,823.08,0.0012592999999999999,1.57,0.0359,0.0,0.0141,0.0
190.0,,2.2830000000000004,,,,,,,817.87,0.0012602,1.54,0.036,0.0,0.0152,0.0
195.0,,2.252,,,,,,,770.95,0.0012668,1.51,0.0359,0.0905,0.0147,0.0053
200.0,,2.195,,,,,,,805.59,0.0012085,1.56,0.0,1.1021,0.0148,0.0056
205.0,,2.197,,,,,,,817.25,0.0011436,1.63,0.0,1.1,0.0148,0.0
210.0,,2.165,,,,,,,791.07,0.0011006,1.68,0.0,0.0,0.0131,0.0
215.0,,2.121,,,,,,,751.07,0.0011071,1.59,0.0396,0.0,0.0113,0.0062
220.0,,2.092,,,,,,,699.72,0.0011414,1.58,0.0225,0.3796,0.0109,0.0059
225.0,,2.064,,,,,,,734.01,0.0011183,1.61,0.0372,0.0,0.0089,0.0
230.0,,2.042,,,,,,,717.76,0.0010736,1.65,0.0215,0.4043,0.0087,0.0
235.0,,1.9740000000000002,,,,,,,689.95,0.0010665,1.6,0.0112,0.6905,0.0091,0.0064
240.0,,1.9440000000000002,,,,,,,693.64,0.001021,1.68,0.0352,0.0,0.0085,0.0067
245.0,,1.8900000000000001,,,,,,,736.87,0.0009203,1.84,0.0388,0.0,0.008,0.0074
250.0,,1.8800000000000001,,,,,,,755.66,0.0008969000000000001,1.79,0.005,0.8614,0.0078,0.0076
255.0,,1.816,,,,,,,677.51,0.0009303,1.67,0.0,1.0878,0.0065,0.0093
260.0,,1.76,,,,,,,678.25,0.0008908000000000001,1.73,0.0111,0.6565,0.0063,0.0077
265.0,,1.715,,,,,,,698.83,0.0008105,1.82,0.0,1.411,0.0061,0.0
270.0,,1.6630000000000003,,,,,,,676.98,0.000807,1.8,0.0313,0.0,0.0059,0.0
275.0,,1.618,,,,,,,619.33,0.0008214,1.73,0.0307,0.0,0.005,0.0084
280.0,,1.577,,,,,,,651.69,0.0007701,1.78,0.0,1.1856,0.0048,0.0089
285.0,,1.5380000000000003,,,,,,,639.73,0.000725,1.82,0.0305,0.0,0.0047,0.0
290.0,,1.4909999999999999,,,,,,,633.26,0.0006876,1.86,0.0,0.9928,0.0047,0.0
295.0,,1.43,,,,,,,606.91,0.0006630999999999999,1.87,0.0,2.0733,0.0047,0.0104
300.0,,1.3830000000000002,,,,,,,586.42,0.0006776,1.78,0.0013,0.9425,0.0042,0.0102
305.0,,1.35,,,,,,,609.25,0.0006326,1.91,0.0095,0.6265,0.0044,0.011
310.0,,1.3230000000000002,,,,,,,636.63,0.0005727,2.04,0.016,0.3091,0.0047,0.0122
315.0,,1.2690000000000001,,,,,,,634.16,0.000559,2.05,0.0,2.1417,0.0048,0.0034
320.0,,1.246,,,,,,,582.78,0.0005349,2.04,0.0,2.71,0.0048,0.0035
325.0,,1.1820000000000002,,,,,,,535.77,0.0005411,2.02,0.0,1.482,0.0046,0.0129
330.0,,1.149,,,,,,,457.7,0.0005774,1.85,0.0139,0.0,0.0042,0.012
335.0,,1.114,,,,,,,468.61,0.0005543,1.85,0.0166,0.0,0.0047,0.0
340.0,,1.099,,,,,,,469.91,0.0005061999999999999,2.02,0.0157,0.0,0.005,0.0
345.0,,1.046,,,,,,,498.15,0.00044150000000000005,2.26,0.0,2.3152,0.0059,0.0146
350.0,,1.024,,,,,,,509.33,0.0003972,2.37,0.0,2.3129,0.0062,0.0161
355.0,,0.9890000000000001,,,,,,,430.51,0.0004371,2.09,0.0,2.2861,0.0055,0.0
360.0,,0.943,,,,,,,399.35,0.0004399,2.02,0.0,2.9747,0.0059,0.0
365.0,,0.9209999999999999,,,,,,,397.15,0.00041910000000000005,2.14,0.0145,0.0,0.0062,0.0167
370.0,,0.888,,,,,,,381.78,0.0004188,2.09,0.0051,0.5984,0.0064,0.0168
375.0,,0.8690000000000001,,,,,,,383.61,0.00038300000000000004,2.2,0.0,2.7186,0.0071,0.0183
380.0,,0.841,,,,,,,384.83,0.0003416,2.39,0.0,3.9461,0.008,0.0205
385.0,,0.8079999999999999,,,,,,,349.92,0.0003549,2.23,0.0,3.0087,0.0076,0.0
390.0,,0.765,,,,,,,316.38,0.00036510000000000004,2.17,0.0136,0.0,0.0084,0.0
395.0,,0.73,,,,,,,338.63,0.0003337,2.33,0.0148,0.0,0.0094,0.0213
400.0,,0.721,,,,,,,316.15,0.0003125,2.38,0.0056,0.6471,0.01,0.0226
405.0,,0.7020000000000001,,,,,,,297.47,0.0003025,2.39,0.0,3.8725,0.0106,0.0237
410.0,,0.668,,,,,,,247.62,0.0003167,2.26,0.0,3.6172,0.0111,0.0226
415.0,,0.6409999999999999,,,,,,,210.61,0.0003302,2.06,0.0157,0.0,0.0102,0.0
420.0,,0.62,,,,,,,203.72,0.0003081,2.26,0.0179,0.0,0.0109,0.0
425.0,,0.588,,,,,,,207.77,0.0002871,2.33,0.019,0.0,0.0119,0.0197
430.0,,0.5820000000000001,,,,,,,201.37,0.0002641,2.5,0.0217,0.0,0.013,0.0215
435.0,,0.5479999999999999,,,,,,,206.28,0.0002386,2.69,0.0,2.2659,0.0146,0.0
440.0,,0.53,,,,,,,182.56,0.0002561,2.41,0.0,2.558,0.0137,0.0
445.0,,0.518,,,,,,,176.99,0.0002572,2.41,0.0233,0.0,0.0147,0.0282
450.0,,0.495,,,,,,,180.91,0.00024160000000000002,2.44,0.0268,0.0,0.0171,0.03
455.0,,0.47100000000000003,,,,,,,173.41,0.00024430000000000003,2.35,0.0,5.6364,0.0196,0.0194
460.0,,0.451,,,,,,,168.24,0.00024400000000000002,2.3,0.0107,0.6344,0.02,0.0194
465.0,,0.445,,,,,,,174.61,0.0002303,2.49,0.0312,0.0,0.0206,0.0314
470.0,,0.436,,,,,,,188.48,0.00021129999999999999,2.6,0.0,8.0885,0.0222,0.0343
475.0,,0.423,,,,,,,170.55,0.0002285,2.32,0.0,3.79,0.0194,0.0317
480.0,,0.4,,,,,,,146.65,0.0002581,2.0,0.0,3.2033,0.0168,0.0281
485.0,,0.392,,,,,,,153.31,0.0002434,2.1,0.0346,0.0,0.0172,0.0298
490.0,,0.376,,,,,,,153.71,0.0002376,2.14,0.0375,0.0,0.0182,0.0305
495.0,,0.369,,,,,,,146.32,0.000243,2.04,0.0,2.2407,0.018,0.0297
500.0,,0.364,,,,,,,168.53,0.000207,2.34,0.044,0.0,0.0206,0.035
505.0,,0.358,,,,,,,152.4,0.000222,2.17,0.0,5.3588,0.0185,0.0328
