Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),MLR (g/s),CO2 (kg/kg),CO (kg/kg)
0.0,,-0.024,,,,,,,0.0,0.0,0.0
3.0,,-0.037000000000000005,,,,,,,0.0,0.0,0.0
6.0,,-0.027000000000000003,,,,,,,0.0,0.0,0.0
9.0,,-0.038,,,,,,,0.0,0.0,0.0
12.0,,-0.03,,,,,,,0.0,0.0,0.0
15.0,,-0.022000000000000002,,,,,,,0.0,0.0,0.0
18.0,,-0.008,,,,,,,0.0,0.0,0.0
21.0,,-0.024,,,,,,,0.0,0.0,0.0
24.0,,-0.016,,,,,,,0.0,0.0,0.0
27.0,,-0.034,,,,,,,0.0,0.0,0.0
30.0,,-0.028999999999999998,,,,,,,0.0,0.0,0.0
33.0,,-0.011000000000000001,,,,,,,0.0,0.0,0.0
36.0,,-0.035,,,,,,,0.0,0.0,0.0
39.0,,-0.028999999999999998,,,,,,,0.0,0.0,0.0
42.0,,-0.024,,,,,,,0.0,0.0,0.0
45.0,,-0.021,,,,,,,0.0,0.0,0.0
48.0,,-0.024,,,,,,,0.0,0.0,0.0
51.0,,-0.035,,,,,,,0.0,0.0,0.0
54.0,,-0.021,,,,,,,0.0,0.0,0.0
57.0,,-0.04,,,,,,,0.0,0.0,0.0
60.0,,-0.016,,,,,,,0.0,0.0,0.0
63.0,,-0.038,,,,,,,0.0,0.0,0.0
66.0,,-0.016,,,,,,,0.0,0.0,0.0
69.0,,-0.032,,,,,,,0.0,0.0,0.0
72.0,,-0.03,,,,,,,0.0,0.0,0.0
75.0,,-0.038,,,,,,,0.0,0.0,0.0
78.0,,-0.048,,,,,,,0.0,0.0,0.0
81.0,,-0.043,,,,,,,0.0,0.0,0.0
84.0,,-0.022000000000000002,,,,,,,0.0,0.0,0.0
87.0,,-0.024,,,,,,,0.0,0.0,0.0
90.0,,-0.016,,,,,,,0.0,0.0,0.0
93.0,,-0.035,,,,,,,0.0,0.0,0.0
96.0,,-0.03,,,,,,,0.0,0.0,0.0
99.0,,-0.03,,,,,,,0.0,0.0,0.0
102.0,,-0.028999999999999998,,,,,,,0.0,0.0,0.0
105.0,,-0.03,,,,,,,0.0,0.0,0.0
108.0,,-0.032,,,,,,,0.0,0.0,0.0
111.0,,-0.008,,,,,,,0.0,0.0,0.0
114.0,,-0.011000000000000001,,,,,,,0.0,0.0,0.0
117.0,,-0.021,,,,,,,0.0,0.0,0.0
120.0,,-0.021,,,,,,,0.0,0.0,0.0
123.0,,-0.019,,,,,,,0.0,0.0,0.0
126.0,,-0.013000000000000001,,,,,,,0.0,0.0,0.0
129.0,,0.003,,,,,,,0.0,0.0,0.0
132.0,,-0.016,,,,,,,0.0,0.0,0.0
135.0,,-0.016,,,,,,,0.0,0.0,0.0
138.0,,-0.037000000000000005,,,,,,,0.0,0.0,0.0
141.0,,-0.027000000000000003,,,,,,,0.0,0.0,0.0
144.0,,0.0,,,,,,,0.0,0.0,0.0
147.0,,-0.008,,,,,,,0.0,0.0,0.0
150.0,,-0.011000000000000001,,,,,,,0.0,0.0,0.0
153.0,,-0.027000000000000003,,,,,,,0.0,0.0,0.0
156.0,,-0.027000000000000003,,,,,,,0.0,0.0,0.0
159.0,,0.018000000000000002,,,,,,,0.045,-0.32,0.024
162.0,,0.005,,,,,,,0.048,-0.28,0.027
165.0,,0.051,,,,,,,0.05,0.04,0.018
168.0,,0.304,,,,,,,0.053,0.69,0.0
171.0,,0.7809999999999999,,,,,,,0.055,1.17,0.0
174.0,,1.156,,,,,,,0.056,1.5,0.0
177.0,,1.453,,,,,,,0.055,1.78,0.0
180.0,,1.647,,,,,,,0.052,1.98,0.0
183.0,,1.6980000000000002,,,,,,,0.05,1.99,0.0
186.0,,1.671,,,,,,,0.047,1.94,0.0
189.0,,1.554,,,,,,,0.045,1.89,0.0
192.0,,1.456,,,,,,,0.043,1.81,0.0
195.0,,1.381,,,,,,,0.042,1.7,0.0
198.0,,1.335,,,,,,,0.042,1.57,0.0
201.0,,1.308,,,,,,,0.043,1.41,0.0
204.0,,1.196,,,,,,,0.045,1.2,0.0
207.0,,1.115,,,,,,,0.046,1.06,0.0
210.0,,1.057,,,,,,,0.047,1.02,0.0
213.0,,1.061,,,,,,,0.048,1.01,0.0
216.0,,1.081,,,,,,,0.048,0.95,0.0
219.0,,1.054,,,,,,,0.048,0.88,0.0
222.0,,0.9870000000000001,,,,,,,0.047,0.8,0.0
225.0,,0.951,,,,,,,0.046,0.77,0.0
228.0,,0.9109999999999999,,,,,,,0.045,0.73,0.005
231.0,,0.867,,,,,,,0.044,0.7,0.007
234.0,,0.866,,,,,,,0.042,0.69,0.01
237.0,,0.8250000000000001,,,,,,,0.039,0.67,0.011
240.0,,0.7709999999999999,,,,,,,0.036,0.67,0.019
243.0,,0.7320000000000001,,,,,,,0.033,0.63,0.027
246.0,,0.669,,,,,,,0.031,0.63,0.038
249.0,,0.654,,,,,,,0.03,0.57,0.043
252.0,,0.609,,,,,,,0.031,0.45,0.048
255.0,,0.547,,,,,,,0.033,0.32,0.053
258.0,,0.49,,,,,,,0.035,0.24,0.056
261.0,,0.45799999999999996,,,,,,,0.035,0.15,0.06
