Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),Extinction Area (m2/kg),CO2 (kg/kg),CO (kg/kg),H2O (kg/kg),H'carbs (kg/kg),HCl (kg/kg)
0.0,295.2,,,,,,,,,,,,,
5.0,295.2,,,,,,,,,,,,,
10.0,295.64,,,,,,,,,,,,,
15.0,295.288,,,,,,,,,,,,,
20.0,295.024,,,,,,,,,,,,,
25.0,295.112,0.03784,,,,,,,50.0,1.6,0.0005,1.5771,0.0107,
30.0,294.584,0.45144,,,,,,,86.0,1.67,0.0015,1.3862,0.0028,
35.0,294.232,1.17216,,,,,,,122.0,1.29,0.001,0.943,0.0012,
40.0,293.88,1.518,,,,,,,158.0,1.15,0.0018,0.8007,0.0009,
45.0,293.088,1.7371200000000002,,,,,,,194.0,0.99,0.0016,0.7017,0.001,
50.0,292.296,1.82776,,,,,,,229.0,1.02,0.0034,0.7062,0.0013,
55.0,291.768,1.8295200000000005,,,,,,,265.0,1.13,0.0038,0.784,0.0017,
60.0,291.416,1.83128,,,,,,,330.0,1.25,0.0073,0.8893,0.0024,
65.0,290.8,1.79608,,,,,,,380.0,1.26,0.0078,0.854,0.0039,
70.0,290.448,1.77056,,,,,,,412.0,1.28,0.0116,0.8617,0.0042,
75.0,290.008,1.69488,,,,,,,425.0,1.18,0.012,0.8111,0.0037,
80.0,289.656,1.5752000000000002,,,,,,,414.0,1.11,0.0146,0.7374,0.0034,
85.0,289.128,1.4256,,,,,,,398.0,0.97,0.0144,0.662,0.0033,
90.0,288.864,1.32,,,,,,,364.0,0.91,0.0151,0.6774,0.0029,
95.0,288.336,1.17656,,,,,,,337.0,0.92,0.0166,0.6811,0.0024,
100.0,287.984,1.07624,,,,,,,312.0,0.83,0.0139,0.5824,0.0022,
105.0,287.72,0.98824,,,,,,,276.0,1.04,0.0182,0.7083,0.0019,
110.0,287.28,0.9284,,,,,,,234.0,1.13,0.0166,0.7746,0.0018,
115.0,287.192,0.8483200000000001,,,,,,,193.0,1.12,0.0175,0.7833,0.0017,
120.0,287.016,0.78584,,,,,,,151.0,0.99,0.0114,0.7018,0.0015,
125.0,286.664,0.7277600000000001,,,,,,,114.0,1.06,0.0124,0.6498,0.0015,
130.0,286.4,0.6793600000000001,,,,,,,82.0,1.05,0.0082,0.6997,0.0015,
135.0,286.4,0.6327200000000001,,,,,,,54.0,1.24,0.0099,0.8262,0.0019,
140.0,286.136,0.6089600000000001,,,,,,,34.0,1.9,0.0096,0.9951,0.0031,
145.0,285.96,0.5605600000000001,,,,,,,23.0,1.33,0.0078,0.7488,0.0025,
150.0,286.048,0.5104000000000001,,,,,,,18.0,1.44,0.0074,0.8597,0.003,
155.0,285.784,0.4972,,,,,,,13.0,1.82,0.0098,0.9962,0.0045,
160.0,285.608,0.47256,,,,,,,10.0,2.65,0.0145,1.4019,0.0066,
165.0,285.784,0.44704,,,,,,,8.0,1.61,0.0092,0.9796,0.0045,
170.0,285.784,0.418,,,,,,,9.0,1.42,0.0109,0.8677,0.0047,
175.0,285.256,0.4092,,,,,,,12.0,1.22,0.0106,0.6065,0.0046,
180.0,285.432,0.38984,,,,,,,11.0,2.38,0.0245,1.1564,0.0087,
185.0,285.432,0.3872,,,,,,,9.0,3.53,0.0377,1.9143,0.0136,
190.0,285.344,0.37224,,,,,,,8.0,0.89,0.0135,0.5409,0.0039,
195.0,285.08,0.36608,,,,,,,10.0,0.59,0.0088,0.3179,0.0024,
200.0,284.904,0.35376,,,,,,,16.0,0.74,0.0142,0.3539,0.0036,
205.0,284.552,0.35464,,,,,,,50.0,1.53,0.0333,0.7998,0.007,
210.0,284.728,0.3344,,,,,,,47.0,3.65,0.0952,1.5058,0.0193,
215.0,284.728,0.33088,,,,,,,41.0,18.08,0.5079,9.1874,0.0933,
220.0,284.64,0.32208,,,,,,,35.0,3.46,0.1215,1.6739,0.0201,
225.0,284.552,0.3212,,,,,,,29.0,0.84,0.0299,0.4243,0.0051,
230.0,284.64,0.33528,,,,,,,26.0,0.7,0.0291,0.4397,0.0049,
235.0,284.112,0.32296,,,,,,,17.0,1.15,0.0424,0.5606,0.0063,
240.0,284.112,0.308,,,,,,,44.0,1.83,0.073,0.9352,0.0108,
245.0,284.288,0.31328,,,,,,,34.0,22.31,0.9246,14.0171,0.1294,
250.0,284.2,0.31152,,,,,,,32.0,11.63,0.4634,7.0453,0.0626,
255.0,284.2,0.32032,,,,,,,28.0,0.85,0.033,0.591,0.004,
260.0,284.112,0.3106399999999999,,,,,,,24.0,0.73,0.0255,0.4752,0.0033,
265.0,283.672,0.31592,,,,,,,18.0,0.62,0.0248,0.4428,0.0031,
270.0,283.584,0.31944,,,,,,,15.0,1.23,0.0451,0.9762,0.0062,
275.0,283.584,0.3168,,,,,,,11.0,26.94,0.8505,14.95,0.1048,
280.0,283.672,0.32208,,,,,,,7.0,1.66,0.0519,0.7518,0.0078,
