Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),MLR (g/s),HRRPUA (kW/m2),CO2 (kg/kg),CO (kg/kg)
267.0,,,,,,,,,0.107,97.7,1.11,-0.333
270.0,,,,,,,,,0.107,99.0,1.1,-0.334
273.0,,,,,,,,,0.107,99.2,1.08,-0.331
276.0,,,,,,,,,0.108,99.6,1.07,-0.33
279.0,,,,,,,,,0.108,99.6,1.06,-0.329
282.0,,,,,,,,,0.108,98.7,1.08,-0.331
285.0,,,,,,,,,0.107,97.0,1.08,-0.332
288.0,,,,,,,,,0.107,96.6,1.05,-0.334
291.0,,,,,,,,,0.106,96.5,1.06,-0.336
294.0,,,,,,,,,0.107,97.8,1.05,-0.337
297.0,,,,,,,,,0.107,97.2,1.05,-0.335
300.0,,,,,,,,,0.106,94.8,1.04,-0.335
303.0,,,,,,,,,0.106,95.5,1.05,-0.338
306.0,,,,,,,,,0.106,94.1,1.02,-0.337
309.0,,,,,,,,,0.106,94.8,1.01,-0.339
312.0,,,,,,,,,0.106,94.1,1.0,-0.338
315.0,,,,,,,,,0.106,94.3,1.0,-0.337
318.0,,,,,,,,,0.106,93.1,1.02,-0.339
321.0,,,,,,,,,0.106,91.2,1.03,-0.339
324.0,,,,,,,,,0.106,90.4,1.03,-0.339
327.0,,,,,,,,,0.106,91.0,1.01,-0.338
330.0,,,,,,,,,0.106,92.4,1.02,-0.338
333.0,,,,,,,,,0.107,93.6,1.02,-0.339
336.0,,,,,,,,,0.106,92.6,1.01,-0.339
339.0,,,,,,,,,0.106,91.6,1.02,-0.34
342.0,,,,,,,,,0.106,91.4,1.02,-0.341
345.0,,,,,,,,,0.105,91.0,1.04,-0.343
348.0,,,,,,,,,0.105,89.7,1.04,-0.344
351.0,,,,,,,,,0.105,90.1,1.02,-0.344
354.0,,,,,,,,,0.105,89.9,1.03,-0.345
357.0,,,,,,,,,0.104,90.0,1.01,-0.348
360.0,,,,,,,,,0.103,90.2,1.02,-0.351
363.0,,,,,,,,,0.103,88.2,1.01,-0.349
366.0,,,,,,,,,0.102,88.3,1.02,-0.353
369.0,,,,,,,,,0.102,87.7,1.03,-0.355
372.0,,,,,,,,,0.102,87.1,1.02,-0.356
375.0,,,,,,,,,0.102,86.6,0.99,-0.351
378.0,,,,,,,,,0.103,87.6,1.0,-0.353
381.0,,,,,,,,,0.103,87.4,1.01,-0.348
384.0,,,,,,,,,0.103,87.1,1.0,-0.35
387.0,,,,,,,,,0.103,85.4,0.98,-0.349
390.0,,,,,,,,,0.103,86.5,1.01,-0.351
393.0,,,,,,,,,0.103,87.7,1.03,-0.35
396.0,,,,,,,,,0.103,87.6,0.98,-0.35
399.0,,,,,,,,,0.104,86.2,0.98,-0.349
402.0,,,,,,,,,0.104,87.8,0.97,-0.347
405.0,,,,,,,,,0.104,89.3,0.98,-0.347
408.0,,,,,,,,,0.104,86.5,0.98,-0.348
411.0,,,,,,,,,0.104,85.3,0.98,-0.348
414.0,,,,,,,,,0.104,84.5,0.98,-0.347
417.0,,,,,,,,,0.104,85.5,0.99,-0.348
420.0,,,,,,,,,0.104,86.2,1.01,-0.349
423.0,,,,,,,,,0.104,85.1,1.01,-0.346
426.0,,,,,,,,,0.104,84.5,1.01,-0.349
429.0,,,,,,,,,0.103,84.1,1.03,-0.35
432.0,,,,,,,,,0.103,86.5,1.03,-0.352
435.0,,,,,,,,,0.103,86.9,1.02,-0.351
438.0,,,,,,,,,0.102,86.7,1.02,-0.351
441.0,,,,,,,,,0.103,87.3,1.02,-0.351
444.0,,,,,,,,,0.103,87.9,1.02,-0.353
447.0,,,,,,,,,0.103,87.4,1.01,-0.352
450.0,,,,,,,,,0.102,86.3,1.03,-0.352
453.0,,,,,,,,,0.102,86.1,1.04,-0.354
456.0,,,,,,,,,0.102,87.0,1.04,-0.356
459.0,,,,,,,,,0.102,86.1,1.03,-0.351
462.0,,,,,,,,,0.103,86.5,0.99,-0.351
465.0,,,,,,,,,0.103,88.4,0.99,-0.352
468.0,,,,,,,,,0.103,88.4,1.02,-0.354
471.0,,,,,,,,,0.102,88.5,1.03,-0.356
474.0,,,,,,,,,0.102,86.0,1.04,-0.354
477.0,,,,,,,,,0.103,85.0,1.04,-0.352
480.0,,,,,,,,,0.104,86.4,1.02,-0.347
483.0,,,,,,,,,0.104,87.6,1.02,-0.348
486.0,,,,,,,,,0.104,88.2,1.02,-0.347
489.0,,,,,,,,,0.105,88.8,1.04,-0.346
492.0,,,,,,,,,0.105,87.9,1.02,-0.346
495.0,,,,,,,,,0.106,88.3,1.01,-0.344
498.0,,,,,,,,,0.107,88.0,0.99,-0.34
501.0,,,,,,,,,0.107,90.4,1.01,-0.34
504.0,,,,,,,,,0.107,89.5,1.02,-0.339
507.0,,,,,,,,,0.107,89.3,1.01,-0.342
510.0,,,,,,,,,0.107,88.0,1.0,-0.34
513.0,,,,,,,,,0.107,88.5,1.01,-0.338
516.0,,,,,,,,,0.108,90.4,1.0,-0.338
519.0,,,,,,,,,0.108,89.3,0.98,-0.336
522.0,,,,,,,,,0.108,89.8,0.97,-0.336
525.0,,,,,,,,,0.108,90.2,0.97,-0.334
528.0,,,,,,,,,0.108,91.0,1.0,-0.334
531.0,,,,,,,,,0.109,90.2,0.98,-0.332
534.0,,,,,,,,,0.11,89.1,0.97,-0.33
537.0,,,,,,,,,0.11,89.7,0.99,-0.329
540.0,,,,,,,,,0.111,91.5,0.97,-0.326
543.0,,,,,,,,,0.111,91.6,0.97,-0.326
546.0,,,,,,,,,0.111,91.0,0.97,-0.326
549.0,,,,,,,,,0.111,92.1,0.98,-0.325
552.0,,,,,,,,,0.111,92.0,0.99,-0.325
555.0,,,,,,,,,0.111,91.4,0.98,-0.323
558.0,,,,,,,,,0.111,91.6,1.0,-0.324
561.0,,,,,,,,,0.111,92.7,1.0,-0.324
564.0,,,,,,,,,0.111,93.5,1.0,-0.325
567.0,,,,,,,,,0.111,92.4,1.02,-0.324
570.0,,,,,,,,,0.111,93.4,1.03,-0.324
573.0,,,,,,,,,0.11,93.4,1.06,-0.327
576.0,,,,,,,,,0.11,92.8,1.04,-0.327
579.0,,,,,,,,,0.11,94.2,1.03,-0.326
582.0,,,,,,,,,0.111,95.3,1.03,-0.325
585.0,,,,,,,,,0.111,96.7,1.04,-0.323
588.0,,,,,,,,,0.111,95.9,1.06,-0.322
591.0,,,,,,,,,0.112,94.6,1.05,-0.321
594.0,,,,,,,,,0.112,94.9,1.05,-0.32
597.0,,,,,,,,,0.113,96.3,1.05,-0.317
600.0,,,,,,,,,0.115,98.1,1.02,-0.313
603.0,,,,,,,,,0.116,98.2,1.01,-0.309
606.0,,,,,,,,,0.117,98.1,1.03,-0.307
609.0,,,,,,,,,0.118,99.4,1.03,-0.306
612.0,,,,,,,,,0.119,97.6,1.01,-0.301
615.0,,,,,,,,,0.12,97.6,1.02,-0.299
618.0,,,,,,,,,0.122,99.8,1.01,-0.295
621.0,,,,,,,,,0.123,100.9,1.0,-0.291
624.0,,,,,,,,,0.123,101.9,1.0,-0.291
627.0,,,,,,,,,0.123,102.3,1.0,-0.29
630.0,,,,,,,,,0.123,102.6,1.02,-0.29
633.0,,,,,,,,,0.124,103.3,1.02,-0.289
636.0,,,,,,,,,0.125,102.7,1.03,-0.285
639.0,,,,,,,,,0.125,102.7,1.04,-0.283
642.0,,,,,,,,,0.125,103.7,1.04,-0.284
645.0,,,,,,,,,0.124,105.1,1.04,-0.287
648.0,,,,,,,,,0.123,106.9,1.07,-0.288
651.0,,,,,,,,,0.123,108.6,1.08,-0.289
654.0,,,,,,,,,0.124,109.2,1.11,-0.289
657.0,,,,,,,,,0.125,108.7,1.11,-0.285
660.0,,,,,,,,,0.125,109.8,1.09,-0.282
663.0,,,,,,,,,0.126,111.3,1.09,-0.281
666.0,,,,,,,,,0.126,115.1,1.11,-0.283
669.0,,,,,,,,,0.126,116.2,1.09,-0.28
672.0,,,,,,,,,0.127,115.5,1.08,-0.277
675.0,,,,,,,,,0.129,116.3,1.08,-0.275
678.0,,,,,,,,,0.13,116.6,1.09,-0.272
681.0,,,,,,,,,0.131,117.1,1.08,-0.271
684.0,,,,,,,,,0.132,116.0,1.08,-0.267
687.0,,,,,,,,,0.133,117.5,1.1,-0.265
690.0,,,,,,,,,0.135,120.0,1.09,-0.263
693.0,,,,,,,,,0.135,120.2,1.07,-0.261
696.0,,,,,,,,,0.135,120.8,1.1,-0.26
699.0,,,,,,,,,0.135,123.1,1.12,-0.259
702.0,,,,,,,,,0.136,123.4,1.12,-0.259
705.0,,,,,,,,,0.136,122.5,1.11,-0.258
708.0,,,,,,,,,0.137,125.6,1.11,-0.258
711.0,,,,,,,,,0.137,127.8,1.1,-0.257
714.0,,,,,,,,,0.136,128.3,1.11,-0.256
717.0,,,,,,,,,0.136,128.0,1.15,-0.258
720.0,,,,,,,,,0.136,126.8,1.16,-0.257
723.0,,,,,,,,,0.136,127.0,1.14,-0.256
726.0,,,,,,,,,0.136,128.6,1.13,-0.255
729.0,,,,,,,,,0.137,131.9,1.14,-0.254
732.0,,,,,,,,,0.137,134.6,1.16,-0.255
735.0,,,,,,,,,0.137,134.8,1.15,-0.254
738.0,,,,,,,,,0.138,134.0,1.16,-0.253
741.0,,,,,,,,,0.138,135.4,1.14,-0.251
744.0,,,,,,,,,0.139,137.0,1.14,-0.249
747.0,,,,,,,,,0.14,137.8,1.16,-0.248
750.0,,,,,,,,,0.141,139.4,1.17,-0.246
753.0,,,,,,,,,0.142,138.3,1.18,-0.244
756.0,,,,,,,,,0.142,138.9,1.16,-0.243
759.0,,,,,,,,,0.143,141.1,1.17,-0.241
762.0,,,,,,,,,0.144,143.6,1.16,-0.239
765.0,,,,,,,,,0.145,144.5,1.13,-0.237
768.0,,,,,,,,,0.145,144.2,1.14,-0.237
771.0,,,,,,,,,0.146,145.0,1.16,-0.236
774.0,,,,,,,,,0.146,144.6,1.18,-0.236
777.0,,,,,,,,,0.146,142.3,1.17,-0.235
780.0,,,,,,,,,0.146,142.8,1.17,-0.234
783.0,,,,,,,,,0.146,145.9,1.18,-0.235
786.0,,,,,,,,,0.147,147.5,1.16,-0.233
789.0,,,,,,,,,0.146,149.7,1.17,-0.236
792.0,,,,,,,,,0.145,149.8,1.18,-0.237
795.0,,,,,,,,,0.145,150.8,1.21,-0.238
798.0,,,,,,,,,0.145,148.6,1.23,-0.236
801.0,,,,,,,,,0.144,148.2,1.23,-0.237
804.0,,,,,,,,,0.144,149.2,1.2,-0.238
807.0,,,,,,,,,0.144,153.8,1.19,-0.239
810.0,,,,,,,,,0.144,157.6,1.2,-0.24
813.0,,,,,,,,,0.144,157.1,1.22,-0.239
816.0,,,,,,,,,0.144,153.8,1.24,-0.238
819.0,,,,,,,,,0.144,151.2,1.23,-0.238
822.0,,,,,,,,,0.144,152.2,1.24,-0.24
825.0,,,,,,,,,0.143,153.8,1.25,-0.24
828.0,,,,,,,,,0.142,157.5,1.28,-0.241
831.0,,,,,,,,,0.142,157.1,1.29,-0.241
834.0,,,,,,,,,0.142,155.8,1.28,-0.24
837.0,,,,,,,,,0.143,158.1,1.26,-0.241
840.0,,,,,,,,,0.143,160.7,1.25,-0.241
843.0,,,,,,,,,0.143,161.5,1.26,-0.24
846.0,,,,,,,,,0.143,160.6,1.26,-0.241
849.0,,,,,,,,,0.142,157.8,1.27,-0.241
852.0,,,,,,,,,0.142,157.0,1.29,-0.242
855.0,,,,,,,,,0.141,157.4,1.28,-0.243
858.0,,,,,,,,,0.141,157.4,1.27,-0.242
861.0,,,,,,,,,0.141,158.6,1.27,-0.242
864.0,,,,,,,,,0.141,160.7,1.26,-0.243
867.0,,,,,,,,,0.14,161.8,1.27,-0.246
870.0,,,,,,,,,0.14,160.3,1.25,-0.244
873.0,,,,,,,,,0.14,159.4,1.26,-0.243
876.0,,,,,,,,,0.14,158.5,1.28,-0.244
879.0,,,,,,,,,0.139,158.3,1.29,-0.245
882.0,,,,,,,,,0.138,157.4,1.29,-0.248
885.0,,,,,,,,,0.137,159.6,1.28,-0.25
888.0,,,,,,,,,0.137,161.2,1.31,-0.251
891.0,,,,,,,,,0.136,160.5,1.32,-0.25
894.0,,,,,,,,,0.136,158.7,1.33,-0.25
897.0,,,,,,,,,0.136,156.9,1.34,-0.251
900.0,,,,,,,,,0.135,158.3,1.35,-0.252
903.0,,,,,,,,,0.134,161.2,1.38,-0.255
906.0,,,,,,,,,0.132,163.4,1.37,-0.258
909.0,,,,,,,,,0.131,165.1,1.39,-0.262
912.0,,,,,,,,,0.129,165.0,1.4,-0.264
915.0,,,,,,,,,0.128,166.1,1.42,-0.267
918.0,,,,,,,,,0.127,164.5,1.42,-0.27
921.0,,,,,,,,,0.126,162.4,1.41,-0.271
924.0,,,,,,,,,0.125,164.2,1.44,-0.276
927.0,,,,,,,,,0.123,163.7,1.43,-0.279
930.0,,,,,,,,,0.121,163.7,1.48,-0.283
933.0,,,,,,,,,0.119,161.9,1.48,-0.288
936.0,,,,,,,,,0.118,161.4,1.46,-0.292
939.0,,,,,,,,,0.116,160.4,1.48,-0.297
942.0,,,,,,,,,0.115,162.2,1.49,-0.301
945.0,,,,,,,,,0.113,160.5,1.51,-0.305
948.0,,,,,,,,,0.112,157.3,1.52,-0.311
951.0,,,,,,,,,0.109,154.7,1.55,-0.318
954.0,,,,,,,,,0.107,154.4,1.58,-0.326
957.0,,,,,,,,,0.105,153.4,1.59,-0.331
960.0,,,,,,,,,0.103,152.6,1.6,-0.338
963.0,,,,,,,,,0.102,150.3,1.56,-0.34
966.0,,,,,,,,,0.1,150.5,1.57,-0.348
969.0,,,,,,,,,0.098,149.1,1.62,-0.357
972.0,,,,,,,,,0.095,147.8,1.65,-0.368
975.0,,,,,,,,,0.092,142.0,1.63,-0.377
978.0,,,,,,,,,0.09,140.6,1.61,-0.389
981.0,,,,,,,,,0.088,140.5,1.64,-0.396
984.0,,,,,,,,,0.086,140.3,1.67,-0.407
987.0,,,,,,,,,0.084,137.1,1.69,-0.42
990.0,,,,,,,,,0.081,131.8,1.68,-0.433
993.0,,,,,,,,,0.079,131.5,1.72,-0.449
996.0,,,,,,,,,0.077,132.2,1.77,-0.466
999.0,,,,,,,,,0.075,129.3,1.81,-0.477
1002.0,,,,,,,,,0.074,125.7,1.77,-0.486
1005.0,,,,,,,,,0.071,124.2,1.8,-0.506
1008.0,,,,,,,,,0.069,123.4,1.85,-0.523
1011.0,,,,,,,,,0.066,123.0,1.85,-0.544
1014.0,,,,,,,,,0.064,119.6,1.87,-0.564
1017.0,,,,,,,,,0.062,116.5,1.92,-0.589
1020.0,,,,,,,,,0.06,114.9,1.89,-0.603
1023.0,,,,,,,,,0.058,111.9,1.86,-0.625
1026.0,,,,,,,,,0.056,108.5,1.93,-0.654
1029.0,,,,,,,,,0.053,106.2,2.02,-0.693
1032.0,,,,,,,,,0.05,102.7,2.08,-0.739
1035.0,,,,,,,,,0.046,99.0,2.14,-0.798
1038.0,,,,,,,,,0.044,96.4,2.14,-0.837
1041.0,,,,,,,,,0.042,94.5,2.17,-0.878
1044.0,,,,,,,,,0.04,92.3,2.21,-0.929
1047.0,,,,,,,,,0.038,88.9,2.26,-0.991
1050.0,,,,,,,,,0.036,84.4,2.42,-1.049
1053.0,,,,,,,,,0.034,81.6,2.54,-1.109
1056.0,,,,,,,,,0.032,78.7,2.59,-1.174
1059.0,,,,,,,,,0.031,75.8,2.47,-1.206
1062.0,,,,,,,,,0.03,76.8,2.42,-1.243
1065.0,,,,,,,,,0.03,77.5,2.37,-1.28
1068.0,,,,,,,,,0.029,74.7,2.29,-1.297
1071.0,,,,,,,,,0.029,69.4,2.28,-1.307
1074.0,,,,,,,,,0.029,66.2,2.22,-1.302
1077.0,,,,,,,,,0.029,63.2,2.18,-1.298
1080.0,,,,,,,,,0.029,60.5,2.13,-1.297
1083.0,,,,,,,,,0.029,59.8,2.08,-1.292
1086.0,,,,,,,,,0.029,58.2,2.06,-1.292
1089.0,,,,,,,,,0.029,57.6,2.03,-1.295
1092.0,,,,,,,,,0.029,56.4,2.03,-1.305
1095.0,,,,,,,,,0.028,55.5,2.07,-1.348
1098.0,,,,,,,,,0.027,55.6,2.16,-1.429
1101.0,,,,,,,,,0.025,55.3,2.23,-1.507
1104.0,,,,,,,,,0.024,54.9,2.3,-1.583
1107.0,,,,,,,,,0.023,54.2,2.42,-1.655
1110.0,,,,,,,,,0.023,53.6,2.5,-1.702
1113.0,,,,,,,,,0.022,52.8,2.6,-1.77
1116.0,,,,,,,,,0.021,51.2,2.67,-1.844
1119.0,,,,,,,,,0.02,51.2,2.76,-1.938
1122.0,,,,,,,,,0.019,52.4,2.81,-1.996
1125.0,,,,,,,,,0.02,52.6,2.68,-1.917
1128.0,,,,,,,,,0.02,51.8,2.69,-1.926
1131.0,,,,,,,,,0.021,51.4,2.64,-1.876
1134.0,,,,,,,,,0.021,50.9,2.57,-1.844
1137.0,,,,,,,,,0.021,50.2,2.46,-1.813
1140.0,,,,,,,,,0.022,50.2,2.4,-1.794
1143.0,,,,,,,,,0.022,50.3,2.31,-1.735
1146.0,,,,,,,,,0.023,50.5,2.28,-1.691
1149.0,,,,,,,,,0.023,48.7,2.25,-1.678
1152.0,,,,,,,,,0.023,47.6,2.25,-1.709
1155.0,,,,,,,,,0.022,47.9,2.34,-1.766
1158.0,,,,,,,,,0.021,47.2,2.42,-1.842
1161.0,,,,,,,,,0.02,47.3,2.49,-1.902
1164.0,,,,,,,,,0.02,47.1,2.62,-1.994
1167.0,,,,,,,,,0.019,46.2,2.66,-2.03
1170.0,,,,,,,,,0.018,46.5,2.75,-2.129
1173.0,,,,,,,,,0.018,46.1,2.9,-2.226
1176.0,,,,,,,,,0.017,46.8,3.0,-2.329
1179.0,,,,,,,,,0.016,45.8,3.07,-2.44
1182.0,,,,,,,,,0.016,45.7,3.17,-2.512
1185.0,,,,,,,,,0.015,45.6,3.28,-2.558
1188.0,,,,,,,,,0.015,45.3,3.35,-2.656
1191.0,,,,,,,,,0.014,44.9,3.45,-2.783
1194.0,,,,,,,,,0.013,45.1,3.68,-2.94
1197.0,,,,,,,,,0.014,45.9,3.61,-2.846
