Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),Extinction Area (m2/kg),CO2 (kg/kg),CO (kg/kg),H2O (kg/kg),H'carbs (kg/kg),HCl (kg/kg)
0.0,273.0,,,,,,,,,,,,,
5.0,273.0,,,,,,,,,,,,,
10.0,273.0,,,,,,,,,,,,,
15.0,273.088,,,,,,,,,,,,,
20.0,272.912,0.00528,,,,,,,140.0,1.84,0.0005,1.9748,0.0119,
25.0,272.648,0.3432,,,,,,,174.0,1.7,0.0012,1.1268,0.002,
30.0,271.944,1.55848,,,,,,,208.0,1.53,0.0009,0.8752,0.0014,
35.0,271.152,2.33728,,,,,,,241.0,1.4,0.0027,0.7965,0.0012,
40.0,270.536,2.64616,,,,,,,275.0,1.5,0.0029,0.8519,0.0013,
45.0,269.832,2.76232,,,,,,,308.0,1.46,0.0059,0.8459,0.002,
50.0,269.392,2.7588000000000004,,,,,,,342.0,1.42,0.0059,0.7984,0.0022,
55.0,268.512,2.7104000000000004,,,,,,,381.0,1.36,0.0089,0.7475,0.0018,
60.0,267.896,2.6708000000000003,,,,,,,406.0,1.32,0.009,0.6866,0.0023,
65.0,267.192,2.58456,,,,,,,428.0,1.23,0.0121,0.686,0.0025,
70.0,266.664,2.43584,,,,,,,471.0,1.11,0.0122,0.6537,0.0028,
75.0,265.96,2.24752,,,,,,,504.0,1.15,0.0156,0.6413,0.0038,
80.0,265.432,2.0935200000000003,,,,,,,537.0,1.21,0.018,0.6989,0.0042,
85.0,265.08,1.92456,,,,,,,565.0,1.3,0.0221,0.7365,0.0053,
90.0,264.64,1.7582400000000002,,,,,,,584.0,1.28,0.0246,0.7555,0.0047,
95.0,264.2,1.60336,,,,,,,608.0,1.4,0.027,0.8565,0.0054,
100.0,263.936,1.4652,,,,,,,585.0,1.43,0.0303,0.8956,0.0053,
105.0,263.76,1.37368,,,,,,,525.0,1.6,0.0315,1.0074,0.0062,
110.0,263.408,1.26016,,,,,,,473.0,1.24,0.026,0.7672,0.0045,
115.0,263.232,1.16776,,,,,,,412.0,0.94,0.0172,0.5956,0.0024,
120.0,262.704,1.09472,,,,,,,367.0,1.17,0.0215,0.7483,0.0031,
125.0,262.264,1.0445600000000002,,,,,,,339.0,0.91,0.0137,0.6127,0.002,
130.0,262.352,1.0472,,,,,,,374.0,0.94,0.0148,0.6068,0.0021,
135.0,261.472,1.0208000000000002,,,,,,,717.0,1.07,0.0128,0.6789,0.0025,
140.0,261.296,1.00056,,,,,,,973.0,1.74,0.0216,1.0842,0.0033,
145.0,261.208,1.00056,,,,,,,,,,,,
150.0,261.56,0.99528,,,,,,,,,,,,
155.0,261.032,1.01464,,,,,,,824.0,1.89,0.0174,1.2288,0.0044,
160.0,261.032,1.00408,,,,,,,765.0,1.21,0.0114,0.7747,0.0025,
165.0,260.504,1.00936,,,,,,,679.0,1.88,0.0173,1.3423,0.0048,
170.0,260.416,1.0199200000000002,,,,,,,586.0,1.64,0.0147,1.0148,0.0033,
175.0,260.416,1.03928,,,,,,,492.0,1.45,0.0135,0.8819,0.0037,
180.0,260.064,1.0419200000000002,,,,,,,493.0,1.37,0.0131,0.8105,0.003,
185.0,259.536,1.0419200000000002,,,,,,,589.0,1.29,0.0127,0.6599,0.0027,
190.0,259.712,1.02432,,,,,,,621.0,1.55,0.0159,0.8355,0.0028,
