Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),MLR (g/s),CO2 (kg/kg),CO (kg/kg)
93.0,,0.021,,,,,,,0.01,1.56,-11.505
96.0,,0.033,,,,,,,0.01,1.57,-11.748
99.0,,0.04,,,,,,,0.01,1.58,-12.106
102.0,,0.036000000000000004,,,,,,,0.01,1.53,-11.89
105.0,,0.031000000000000003,,,,,,,0.01,1.44,-11.452
108.0,,0.021,,,,,,,0.01,1.45,-11.329
111.0,,0.038,,,,,,,0.01,1.4,-11.235
114.0,,0.038,,,,,,,0.011,1.35,-10.834
117.0,,0.021,,,,,,,0.011,1.37,-11.054
120.0,,0.026000000000000002,,,,,,,0.01,1.46,-11.403
123.0,,0.013999999999999999,,,,,,,0.011,1.43,-11.156
126.0,,0.04,,,,,,,0.011,1.4,-11.133
129.0,,0.028999999999999998,,,,,,,0.01,1.46,-11.489
132.0,,0.036000000000000004,,,,,,,0.01,1.49,-11.4
135.0,,0.026000000000000002,,,,,,,0.011,1.44,-10.773
138.0,,0.031000000000000003,,,,,,,0.011,1.43,-10.585
141.0,,0.031000000000000003,,,,,,,0.011,1.5,-10.423
144.0,,0.019,,,,,,,0.012,1.42,-9.98
147.0,,0.043,,,,,,,0.012,1.48,-9.842
150.0,,0.04,,,,,,,0.012,1.45,-9.755
153.0,,0.036000000000000004,,,,,,,0.012,1.46,-9.397
156.0,,0.038,,,,,,,0.012,1.46,-9.439
159.0,,0.038,,,,,,,0.012,1.45,-9.518
162.0,,0.033,,,,,,,0.012,1.46,-9.52
165.0,,0.033,,,,,,,0.012,1.54,-9.72
168.0,,0.031000000000000003,,,,,,,0.011,1.69,-10.39
171.0,,0.028999999999999998,,,,,,,0.011,1.71,-10.504
174.0,,0.021,,,,,,,0.011,1.75,-10.587
177.0,,0.038,,,,,,,0.011,1.83,-10.919
180.0,,0.052000000000000005,,,,,,,0.011,1.81,-10.752
183.0,,0.048,,,,,,,0.011,1.79,-10.349
186.0,,0.045,,,,,,,0.012,1.76,-10.068
189.0,,0.05,,,,,,,0.012,1.75,-10.003
192.0,,0.048,,,,,,,0.012,1.72,-9.74
195.0,,0.055,,,,,,,0.013,1.63,-9.369
198.0,,0.05,,,,,,,0.013,1.55,-8.771
201.0,,0.048,,,,,,,0.014,1.46,-8.444
204.0,,0.052000000000000005,,,,,,,0.015,1.31,-7.936
207.0,,0.05,,,,,,,0.017,1.1,-6.855
210.0,,0.067,,,,,,,0.019,0.94,-6.072
213.0,,0.069,,,,,,,0.021,0.84,-5.488
216.0,,0.071,,,,,,,0.024,0.74,-4.992
219.0,,0.076,,,,,,,0.026,0.67,-4.572
222.0,,0.067,,,,,,,0.028,0.6,-4.211
225.0,,0.067,,,,,,,0.031,0.55,-3.826
228.0,,0.071,,,,,,,0.034,0.5,-3.43
231.0,,0.062000000000000006,,,,,,,0.037,0.47,-3.157
234.0,,0.064,,,,,,,0.041,0.44,-2.883
237.0,,0.071,,,,,,,0.045,0.39,-2.62
240.0,,0.067,,,,,,,0.048,0.37,-2.44
243.0,,0.069,,,,,,,0.051,0.36,-2.3
246.0,,0.055,,,,,,,0.054,0.34,-2.171
249.0,,0.076,,,,,,,0.057,0.32,-2.041
252.0,,0.081,,,,,,,0.06,0.31,-1.945
255.0,,0.086,,,,,,,0.063,0.29,-1.862
258.0,,0.083,,,,,,,0.067,0.28,-1.751
261.0,,0.071,,,,,,,0.07,0.26,-1.671
264.0,,0.083,,,,,,,0.073,0.26,-1.604
267.0,,0.09699999999999999,,,,,,,0.077,0.24,-1.521
270.0,,0.069,,,,,,,0.081,0.22,-1.453
273.0,,0.083,,,,,,,0.084,0.2,-1.346
276.0,,0.264,,,,,,,0.088,0.21,-1.201
279.0,,1.1440000000000001,,,,,,,0.091,0.65,-1.122
282.0,,2.563,,,,,,,0.093,1.39,-1.088
285.0,,3.43,,,,,,,0.096,1.86,-1.05
288.0,,3.752,,,,,,,0.098,2.13,-1.025
291.0,,3.767,,,,,,,0.1,2.25,-1.005
294.0,,3.529,,,,,,,0.102,2.23,-0.987
297.0,,3.2239999999999998,,,,,,,0.103,2.15,-0.964
300.0,,2.9589999999999996,,,,,,,0.105,2.06,-0.943
303.0,,3.027,,,,,,,0.106,2.09,-0.926
306.0,,3.277,,,,,,,0.107,2.19,-0.917
309.0,,3.43,,,,,,,0.108,2.27,-0.9
312.0,,3.5839999999999996,,,,,,,0.108,2.37,-0.909
315.0,,3.552,,,,,,,0.108,2.41,-0.913
318.0,,3.262,,,,,,,0.108,2.3,-0.908
321.0,,3.014,,,,,,,0.108,2.19,-0.901
324.0,,3.064,,,,,,,0.108,2.2,-0.905
327.0,,3.324,,,,,,,0.108,2.31,-0.908
330.0,,3.2710000000000004,,,,,,,0.108,2.26,-0.9
333.0,,3.074,,,,,,,0.108,2.18,-0.904
336.0,,2.8880000000000003,,,,,,,0.108,2.11,-0.898
339.0,,2.904,,,,,,,0.108,2.1,-0.907
342.0,,2.9819999999999998,,,,,,,0.108,2.12,-0.906
345.0,,3.091,,,,,,,0.107,2.16,-0.915
348.0,,3.0730000000000004,,,,,,,0.106,2.16,-0.915
351.0,,3.0210000000000004,,,,,,,0.106,2.15,-0.915
354.0,,3.1189999999999998,,,,,,,0.104,2.21,-0.913
357.0,,3.322,,,,,,,0.104,2.29,-0.916
360.0,,3.554,,,,,,,0.104,2.42,-0.91
363.0,,3.6950000000000003,,,,,,,0.103,2.52,-0.922
366.0,,3.728,,,,,,,0.102,2.61,-0.937
369.0,,3.707,,,,,,,0.101,2.67,-0.952
372.0,,3.477,,,,,,,0.099,2.61,-0.951
375.0,,3.3810000000000002,,,,,,,0.098,2.61,-0.973
378.0,,3.557,,,,,,,0.095,2.78,-1.014
381.0,,3.419,,,,,,,0.094,2.73,-1.0
384.0,,3.252,,,,,,,0.092,2.68,-1.037
387.0,,3.4050000000000002,,,,,,,0.09,2.85,-1.06
390.0,,3.542,,,,,,,0.088,2.93,-1.079
393.0,,3.504,,,,,,,0.087,2.94,-1.088
396.0,,3.547,,,,,,,0.085,3.02,-1.116
399.0,,3.542,,,,,,,0.083,3.09,-1.138
402.0,,3.415,,,,,,,0.081,3.1,-1.159
405.0,,3.3910000000000005,,,,,,,0.079,3.16,-1.192
408.0,,3.5860000000000003,,,,,,,0.076,3.43,-1.245
411.0,,3.714,,,,,,,0.073,3.68,-1.317
414.0,,3.537,,,,,,,0.071,3.68,-1.349
417.0,,3.4210000000000003,,,,,,,0.068,3.75,-1.399
420.0,,3.409,,,,,,,0.065,3.96,-1.484
423.0,,3.281,,,,,,,0.062,4.05,-1.569
426.0,,3.0810000000000004,,,,,,,0.059,4.07,-1.643
429.0,,2.9819999999999998,,,,,,,0.056,4.21,-1.746
432.0,,2.8710000000000004,,,,,,,0.053,4.34,-1.869
435.0,,2.615,,,,,,,0.05,4.33,-1.972
438.0,,2.378,,,,,,,0.047,4.3,-2.104
441.0,,2.351,,,,,,,0.044,4.39,-2.264
444.0,,2.086,,,,,,,0.042,4.33,-2.365
447.0,,2.0380000000000003,,,,,,,0.039,4.46,-2.551
450.0,,2.071,,,,,,,0.037,4.75,-2.742
453.0,,1.9640000000000002,,,,,,,0.034,4.92,-2.987
456.0,,1.8530000000000002,,,,,,,0.031,5.14,-3.289
459.0,,1.7830000000000001,,,,,,,0.028,5.48,-3.624
462.0,,1.672,,,,,,,0.025,5.8,-4.042
465.0,,1.5690000000000002,,,,,,,0.023,6.11,-4.456
468.0,,1.51,,,,,,,0.021,6.35,-4.831
471.0,,1.421,,,,,,,0.02,6.55,-5.26
474.0,,1.2990000000000002,,,,,,,0.017,7.05,-5.964
477.0,,1.1740000000000002,,,,,,,0.015,7.5,-6.845
480.0,,0.995,,,,,,,0.014,7.49,-7.488
483.0,,0.81,,,,,,,0.013,7.5,-8.427
486.0,,0.644,,,,,,,0.01,8.0,-10.266
489.0,,0.493,,,,,,,0.009,8.18,-11.925
492.0,,0.359,,,,,,,0.008,7.51,-12.766
495.0,,0.271,,,,,,,0.008,7.31,-14.393
498.0,,0.21100000000000002,,,,,,,0.007,7.31,-16.615
501.0,,0.156,,,,,,,0.005,7.71,-20.016
504.0,,0.139,,,,,,,0.005,0.0,0.0
507.0,,0.129,,,,,,,0.004,0.0,0.0
510.0,,0.10800000000000001,,,,,,,0.004,0.0,0.0
513.0,,0.113,,,,,,,0.004,0.0,0.0
516.0,,0.096,,,,,,,0.004,0.0,0.0
519.0,,0.1,,,,,,,0.004,0.0,0.0
522.0,,0.106,,,,,,,0.003,0.0,0.0
525.0,,0.095,,,,,,,0.004,0.0,0.0
528.0,,0.083,,,,,,,0.004,0.0,0.0
531.0,,0.087,,,,,,,0.004,0.0,0.0
