Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),MLR (g/s),CO2 (kg/kg),CO (kg/kg)
0.0,,-0.009000000000000001,,,,,,,0.0,0.0,0.0
3.0,,0.011000000000000001,,,,,,,0.0,0.0,0.0
6.0,,0.004,,,,,,,0.0,0.0,0.0
9.0,,-0.009000000000000001,,,,,,,0.0,0.0,0.0
12.0,,0.002,,,,,,,0.0,0.0,0.0
15.0,,0.006999999999999999,,,,,,,0.0,0.0,0.0
18.0,,0.002,,,,,,,0.0,0.0,0.0
21.0,,-0.006999999999999999,,,,,,,0.0,0.0,0.0
24.0,,0.006999999999999999,,,,,,,0.11,0.14,-1.139
27.0,,0.004,,,,,,,0.108,0.15,-1.175
30.0,,0.016,,,,,,,0.106,0.16,-1.194
33.0,,0.016,,,,,,,0.103,0.18,-1.261
36.0,,0.026000000000000002,,,,,,,0.1,0.21,-1.118
39.0,,0.24300000000000002,,,,,,,0.098,0.82,-1.117
42.0,,0.9640000000000001,,,,,,,0.096,1.73,-1.138
45.0,,1.722,,,,,,,0.094,2.32,-1.18
48.0,,2.231,,,,,,,0.093,2.75,-1.151
51.0,,2.56,,,,,,,0.091,3.09,-1.157
54.0,,2.7239999999999998,,,,,,,0.089,3.21,-1.202
57.0,,2.676,,,,,,,0.088,3.09,-1.209
60.0,,2.4690000000000003,,,,,,,0.086,2.87,-1.28
63.0,,2.204,,,,,,,0.085,2.66,-1.302
66.0,,1.995,,,,,,,0.083,2.43,-1.362
69.0,,1.6969999999999998,,,,,,,0.082,2.1,-1.411
72.0,,1.3459999999999999,,,,,,,0.081,1.82,-1.413
75.0,,1.178,,,,,,,0.079,1.81,-1.431
78.0,,1.095,,,,,,,0.078,1.69,-1.444
81.0,,0.965,,,,,,,0.078,1.53,-1.493
84.0,,0.831,,,,,,,0.077,1.41,-1.493
87.0,,0.758,,,,,,,0.076,1.37,-1.515
90.0,,0.74,,,,,,,0.073,1.36,-1.586
93.0,,0.6990000000000001,,,,,,,0.07,1.35,-1.669
96.0,,0.634,,,,,,,0.067,1.29,-1.757
