Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),MLRPUA (g/s-m2),HRRPUA (kW/m2)
441.0,,,,,,,,,9.352773457750128,86.5992
444.0,,,,,,,,,9.26416423578623,84.1603
447.0,,,,,,,,,9.22338822153237,82.0033
450.0,,,,,,,,,9.710838286400987,89.6961
453.0,,,,,,,,,8.407326763788188,74.9076
456.0,,,,,,,,,9.452993174708505,79.7757
459.0,,,,,,,,,9.17535912595823,81.6295
462.0,,,,,,,,,8.280447375561874,70.1859
465.0,,,,,,,,,9.518274616915884,82.2417
468.0,,,,,,,,,8.813249073872303,84.9324
471.0,,,,,,,,,7.830395519472061,72.143
474.0,,,,,,,,,8.698631822707492,77.7562
477.0,,,,,,,,,8.25423855085729,77.556
480.0,,,,,,,,,7.295172075762351,62.5116
483.0,,,,,,,,,8.38843410347378,66.9137
486.0,,,,,,,,,8.467546805280831,73.6304
489.0,,,,,,,,,7.548578033062483,64.6581
492.0,,,,,,,,,8.653918386274057,74.6487
495.0,,,,,,,,,7.199500947719474,60.0136
498.0,,,,,,,,,8.547084350763548,67.5553
501.0,,,,,,,,,8.025758607100634,67.2069
504.0,,,,,,,,,7.29676214681207,56.2719
507.0,,,,,,,,,8.621550999288532,66.6489
510.0,,,,,,,,,7.432735734571068,59.4106
513.0,,,,,,,,,7.889598456906775,60.5361
516.0,,,,,,,,,7.124023828940277,51.5416
519.0,,,,,,,,,7.879757747866529,54.3853
522.0,,,,,,,,,7.9789496038119,60.1158
525.0,,,,,,,,,7.067803125704212,53.3188
528.0,,,,,,,,,7.876327033474009,60.0948
531.0,,,,,,,,,6.978242183992097,54.3947
534.0,,,,,,,,,7.682412388757605,61.1182
537.0,,,,,,,,,6.476118438065684,50.0863
540.0,,,,,,,,,7.267268781068403,51.8992
543.0,,,,,,,,,7.496376999792229,57.7281
546.0,,,,,,,,,6.484942147205461,48.2564
549.0,,,,,,,,,7.432507317627668,52.3085
552.0,,,,,,,,,7.227223804139021,53.0471
555.0,,,,,,,,,6.9294459489957125,49.127
558.0,,,,,,,,,7.277650592747051,49.9094
561.0,,,,,,,,,6.991761638733705,46.9322
564.0,,,,,,,,,7.5507999651557824,52.0084
567.0,,,,,,,,,6.987222680441195,49.9817
570.0,,,,,,,,,6.947223457516246,48.4284
573.0,,,,,,,,,7.005927180355631,48.8166
576.0,,,,,,,,,7.006582876189153,50.4509
579.0,,,,,,,,,6.915184678522572,52.0665
582.0,,,,,,,,,5.854892350778925,40.1388
585.0,,,,,,,,,7.006512618197759,44.7548
588.0,,,,,,,,,7.113316545696933,52.8242
591.0,,,,,,,,,6.20502129740442,48.2186
594.0,,,,,,,,,5.836743343173647,39.9385
597.0,,,,,,,,,6.857471674017315,46.1789
600.0,,,,,,,,,6.045407233931824,41.8185
603.0,,,,,,,,,6.5731607549815925,44.9946
606.0,,,,,,,,,6.650842471248997,49.735
609.0,,,,,,,,,6.001742977810552,44.764
612.0,,,,,,,,,7.277418420544507,60.3036
615.0,,,,,,,,,4.982610362230882,38.9964
618.0,,,,,,,,,6.864442718910524,45.9698
621.0,,,,,,,,,5.8399702602230485,39.2738
624.0,,,,,,,,,6.563405825182522,42.3425
627.0,,,,,,,,,6.369435960990868,43.1714
630.0,,,,,,,,,6.105064315912566,40.722
633.0,,,,,,,,,6.0748344686324005,38.2587
636.0,,,,,,,,,7.458939049532167,56.4403
639.0,,,,,,,,,4.381352759941259,30.432
642.0,,,,,,,,,7.123532541230714,40.1696
645.0,,,,,,,,,6.463935494627078,42.6484
648.0,,,,,,,,,5.749971908759651,35.8206
651.0,,,,,,,,,7.150104995325027,46.648
654.0,,,,,,,,,6.739295303294438,52.9621
657.0,,,,,,,,,4.965816579615419,34.0367
660.0,,,,,,,,,7.060408460494522,42.6604
663.0,,,,,,,,,6.39209757824253,43.3397
666.0,,,,,,,,,6.154791635324206,40.9109
669.0,,,,,,,,,6.218560085870784,39.3952
672.0,,,,,,,,,6.877957695543714,46.5961
675.0,,,,,,,,,5.5602132857998985,36.1842
678.0,,,,,,,,,6.533809294981808,38.0712
681.0,,,,,,,,,6.420429446833951,38.6619
684.0,,,,,,,,,6.7842585655969545,44.3738
687.0,,,,,,,,,5.530674212676661,34.7896
690.0,,,,,,,,,7.143395369950069,47.2107
693.0,,,,,,,,,5.185078293816416,35.0335
696.0,,,,,,,,,5.59912187573102,31.116
699.0,,,,,,,,,6.650589101620029,41.5449
702.0,,,,,,,,,5.665821284337914,41.1061
705.0,,,,,,,,,5.538951000690131,40.1297
708.0,,,,,,,,,6.051057714127228,47.9982
711.0,,,,,,,,,4.2760670904756495,30.1343
714.0,,,,,,,,,6.652652235965746,44.7484
717.0,,,,,,,,,4.859864816791178,34.1527
720.0,,,,,,,,,6.172903499598357,40.7282
723.0,,,,,,,,,5.626192665823657,39.1538
726.0,,,,,,,,,5.807216784873476,39.2202
729.0,,,,,,,,,6.270251105364144,45.0969
732.0,,,,,,,,,4.959181805701734,32.5119
735.0,,,,,,,,,6.458811402693523,38.2226
738.0,,,,,,,,,5.091340537383178,27.8924
741.0,,,,,,,,,7.507589719532219,44.8098
744.0,,,,,,,,,5.444083363847186,35.6827
747.0,,,,,,,,,7.090023468981092,48.0342
750.0,,,,,,,,,4.882833531584549,31.1974
753.0,,,,,,,,,7.081834793449118,41.4691
756.0,,,,,,,,,5.770934035255643,36.1751
759.0,,,,,,,,,6.403999803127,39.0343
762.0,,,,,,,,,6.281612724927839,40.9134
765.0,,,,,,,,,6.067623872186085,40.4844
768.0,,,,,,,,,5.73499235630644,36.3891
771.0,,,,,,,,,7.2022387071135245,54.3697
774.0,,,,,,,,,4.385879058419054,31.6371
777.0,,,,,,,,,6.146750148005957,34.2626
780.0,,,,,,,,,6.711900402782863,45.8255
783.0,,,,,,,,,5.521406666398832,41.23
786.0,,,,,,,,,5.872769318640904,42.1565
789.0,,,,,,,,,5.699928494314597,40.6536
792.0,,,,,,,,,5.508477388602286,36.5179
795.0,,,,,,,,,6.612265663112412,47.4397
798.0,,,,,,,,,4.997366010077874,34.9096
801.0,,,,,,,,,5.174860969461389,26.8922
804.0,,,,,,,,,7.974229742297424,53.161
807.0,,,,,,,,,5.236917493032601,40.4002
810.0,,,,,,,,,6.551272481444446,46.516
813.0,,,,,,,,,5.991384246257873,43.9492
816.0,,,,,,,,,5.779527559055118,38.4616
819.0,,,,,,,,,5.892082328944929,34.9536
822.0,,,,,,,,,6.873675555762398,44.3084
825.0,,,,,,,,,5.949795182238875,42.5571
828.0,,,,,,,,,5.952553616100289,42.3548
831.0,,,,,,,,,5.90704056138818,43.2673
834.0,,,,,,,,,6.178287871407696,50.7361
837.0,,,,,,,,,4.778544949617192,37.5111
840.0,,,,,,,,,5.485652668783322,36.6288
843.0,,,,,,,,,6.491062759839678,52.1479
846.0,,,,,,,,,4.808235506592017,39.9348
849.0,,,,,,,,,5.446548317782617,37.768
852.0,,,,,,,,,6.252400380796954,45.9739
855.0,,,,,,,,,6.016595236935665,49.4155
858.0,,,,,,,,,5.2896576471213645,39.8015
861.0,,,,,,,,,6.795744001277598,51.0639
864.0,,,,,,,,,5.877712403510095,46.7525
867.0,,,,,,,,,5.243640736287114,34.0134
870.0,,,,,,,,,6.740651099369354,39.5474
873.0,,,,,,,,,5.704868083927706,32.9536
876.0,,,,,,,,,6.737056316377864,38.5683
879.0,,,,,,,,,5.804725053693792,34.054
882.0,,,,,,,,,6.457411645054666,38.0955
885.0,,,,,,,,,5.643697167057553,33.4485
888.0,,,,,,,,,7.053425994725877,48.4126
891.0,,,,,,,,,5.71096663642778,45.3268
894.0,,,,,,,,,5.168932123159769,35.7075
897.0,,,,,,,,,5.668239894818461,33.6274
900.0,,,,,,,,,6.710169992609018,45.3943
903.0,,,,,,,,,5.942898193238312,46.7403
906.0,,,,,,,,,4.85771953518054,32.7318
909.0,,,,,,,,,6.386831415030468,37.7334
912.0,,,,,,,,,6.558811409060136,44.5645
915.0,,,,,,,,,5.7152538342646535,38.4568
918.0,,,,,,,,,6.573496120279153,42.1039
921.0,,,,,,,,,6.485583763948177,43.301
924.0,,,,,,,,,6.1946530396036525,39.761
927.0,,,,,,,,,5.783680870353582,31.897
930.0,,,,,,,,,6.949274137510095,37.0028
933.0,,,,,,,,,7.179024057069136,47.299
936.0,,,,,,,,,6.155045834071127,45.1885
939.0,,,,,,,,,5.835430727919298,40.2032
942.0,,,,,,,,,6.538016166249062,46.1852
945.0,,,,,,,,,5.61401356515363,39.8129
948.0,,,,,,,,,6.288310326751703,43.1856
951.0,,,,,,,,,5.996350673505044,42.5573
954.0,,,,,,,,,6.844014703532044,55.6699
957.0,,,,,,,,,4.530722566729576,33.6089
960.0,,,,,,,,,7.26755429414138,52.237
963.0,,,,,,,,,5.878303633286767,51.7567
966.0,,,,,,,,,5.248661939473718,42.2659
969.0,,,,,,,,,6.380161723738382,51.7597
972.0,,,,,,,,,5.516825254937015,46.9046
975.0,,,,,,,,,5.30807060924514,38.6401
978.0,,,,,,,,,7.24333969418354,58.4552
981.0,,,,,,,,,4.957888561553864,38.8753
984.0,,,,,,,,,6.706100427518971,42.5093
987.0,,,,,,,,,7.07190756814817,48.7212
990.0,,,,,,,,,5.874106452478263,37.2248
993.0,,,,,,,,,8.011025154027887,51.8802
996.0,,,,,,,,,6.739513686106487,49.3912
999.0,,,,,,,,,5.772766191176233,35.734
1002.0,,,,,,,,,8.274217762913414,55.6648
1005.0,,,,,,,,,5.134315578126845,34.7778
1008.0,,,,,,,,,7.439546722002463,45.8901
1011.0,,,,,,,,,6.374420876360591,45.6791
1014.0,,,,,,,,,5.76882846720675,39.3786
1017.0,,,,,,,,,6.820726631013161,50.6323
1020.0,,,,,,,,,5.567179550052106,45.4087
1023.0,,,,,,,,,5.370206077075757,40.3136
1026.0,,,,,,,,,6.412805167444176,55.3983
1029.0,,,,,,,,,4.735940145267872,43.3599
1032.0,,,,,,,,,5.353313253012048,44.4325
1035.0,,,,,,,,,5.397533945458292,47.1453
1038.0,,,,,,,,,5.122018653848361,44.6471
1041.0,,,,,,,,,5.95187337121374,55.7262
1044.0,,,,,,,,,4.695630405097861,41.2652
1047.0,,,,,,,,,6.342913273942644,51.3351
1050.0,,,,,,,,,6.229751593127813,56.6029
1053.0,,,,,,,,,5.891602346054311,52.1342
1056.0,,,,,,,,,5.797774381881587,44.3895
1059.0,,,,,,,,,7.356966239870737,60.102
1062.0,,,,,,,,,5.702617590301538,48.1683
1065.0,,,,,,,,,6.187953761914419,45.7692
1068.0,,,,,,,,,6.218373823593784,45.4588
1071.0,,,,,,,,,6.875514669552737,58.446
1074.0,,,,,,,,,0.982314080785202,5.2043
1077.0,,,,,,,,,10.771309539722854,48.3481
1080.0,,,,,,,,,6.040066426243324,48.7379
1083.0,,,,,,,,,6.2700797209765815,50.3362
1086.0,,,,,,,,,6.065665536358253,45.0776
1089.0,,,,,,,,,6.704477298626522,44.7135
1092.0,,,,,,,,,7.376521332589319,48.9115
1095.0,,,,,,,,,7.13512301482982,46.1407
1098.0,,,,,,,,,7.659364219621497,47.5141
1101.0,,,,,,,,,7.892874267242046,51.0298
1104.0,,,,,,,,,7.369661422812282,48.6265
1107.0,,,,,,,,,7.317736422331941,48.169
1110.0,,,,,,,,,7.172435666402365,49.7516
1113.0,,,,,,,,,6.865822215758088,51.9269
1116.0,,,,,,,,,6.388718645743235,51.7039
1119.0,,,,,,,,,6.117972416435207,51.1022
1122.0,,,,,,,,,5.928510861906297,49.6412
1125.0,,,,,,,,,6.2799949205176455,54.3992
1128.0,,,,,,,,,5.995895342704488,52.295
1131.0,,,,,,,,,6.263410288949629,51.3299
1134.0,,,,,,,,,6.553833279691021,50.9069
1137.0,,,,,,,,,6.81262668576525,50.4148
1140.0,,,,,,,,,7.320616267735297,54.073
1143.0,,,,,,,,,7.066694011484824,51.6858
1146.0,,,,,,,,,7.420903483913985,53.4216
1149.0,,,,,,,,,7.335568560513696,54.1497
1152.0,,,,,,,,,7.714211496357135,62.364
1155.0,,,,,,,,,6.7080297219558975,55.9718
1158.0,,,,,,,,,7.361017508306432,62.4759
1161.0,,,,,,,,,6.601261225948514,57.26
1164.0,,,,,,,,,6.864939613526571,56.8417
1167.0,,,,,,,,,7.263134502923976,62.0998
1170.0,,,,,,,,,7.018866399565866,60.7897
1173.0,,,,,,,,,7.670615629259427,67.5321
1176.0,,,,,,,,,7.069565933032355,60.1309
1179.0,,,,,,,,,7.872572526079261,62.7137
1182.0,,,,,,,,,8.06496894866424,65.8416
1185.0,,,,,,,,,7.685326175574147,61.2728
1188.0,,,,,,,,,8.081324756516572,62.564
1191.0,,,,,,,,,8.145609241088062,65.5803
1194.0,,,,,,,,,7.60922619047619,61.3608
1197.0,,,,,,,,,8.109917046017122,67.1639
1200.0,,,,,,,,,7.464264887686316,64.0001
1203.0,,,,,,,,,7.69944595127153,66.4262
1206.0,,,,,,,,,7.556216004037459,67.375
1209.0,,,,,,,,,7.324859494748794,64.5137
1212.0,,,,,,,,,7.457617579118933,63.6008
1215.0,,,,,,,,,7.893309490181784,69.3001
1218.0,,,,,,,,,7.642112708745484,69.1466
1221.0,,,,,,,,,7.626241029898443,67.0583
1224.0,,,,,,,,,7.934988166022051,68.7289
1227.0,,,,,,,,,7.903614596922224,68.4619
1230.0,,,,,,,,,8.047131786526846,69.6777
1233.0,,,,,,,,,7.944472120208069,68.5743
1236.0,,,,,,,,,8.151448634112144,70.9282
1239.0,,,,,,,,,7.994002760993051,70.6462
1242.0,,,,,,,,,7.862793700569531,68.2003
1245.0,,,,,,,,,8.384723093467157,74.8521
1248.0,,,,,,,,,7.689810397278881,68.5016
1251.0,,,,,,,,,8.253334573744375,70.9729
1254.0,,,,,,,,,8.369021505619502,74.0173
1257.0,,,,,,,,,8.330945606694561,74.6661
1260.0,,,,,,,,,8.391522932073482,74.7777
1263.0,,,,,,,,,8.677192982456141,78.8887
1266.0,,,,,,,,,8.087325781522436,71.8939
1269.0,,,,,,,,,8.552040161111435,73.2525
1272.0,,,,,,,,,8.728160306022595,78.4906
1275.0,,,,,,,,,8.309048102468843,76.9368
1278.0,,,,,,,,,8.293715802054892,75.6362
1281.0,,,,,,,,,8.475195308225924,77.4582
1284.0,,,,,,,,,8.497462972379397,78.5429
1287.0,,,,,,,,,8.528595940939244,78.0358
1290.0,,,,,,,,,8.781381993946987,79.2107
1293.0,,,,,,,,,9.001897470039946,81.1251
1296.0,,,,,,,,,8.955857903844196,79.1868
1299.0,,,,,,,,,9.231564821027789,79.7958
1302.0,,,,,,,,,9.421620881315697,82.5513
1305.0,,,,,,,,,9.01598344161444,78.4075
1308.0,,,,,,,,,9.175999160075593,78.6585
1311.0,,,,,,,,,9.38042325149013,85.7699
1314.0,,,,,,,,,8.379857188532453,78.6282
1317.0,,,,,,,,,9.005448734209326,88.7532
1320.0,,,,,,,,,8.119973780316508,86.7132
1323.0,,,,,,,,,7.8705058033100705,84.6953
1326.0,,,,,,,,,7.836343956923525,86.1559
1329.0,,,,,,,,,7.569307286888637,84.1601
1332.0,,,,,,,,,7.694447957506007,85.176
1335.0,,,,,,,,,7.641788158149216,82.9753
1338.0,,,,,,,,,8.132951102409919,87.2381
1341.0,,,,,,,,,8.272669649515288,88.7492
1344.0,,,,,,,,,8.594271576743743,90.3172
1347.0,,,,,,,,,8.781862042373971,88.8259
1350.0,,,,,,,,,9.20617972316984,89.3248
1353.0,,,,,,,,,9.473223557335707,89.4026
1356.0,,,,,,,,,9.673357644369457,88.8643
1359.0,,,,,,,,,10.120992358149502,93.5038
1362.0,,,,,,,,,9.702894903831426,88.6864
1365.0,,,,,,,,,10.025842406265095,89.231
1368.0,,,,,,,,,10.203235723786058,93.5902
1371.0,,,,,,,,,10.02103220556477,96.0546
1374.0,,,,,,,,,9.648457876216105,93.2234
1377.0,,,,,,,,,9.531083124491111,90.1345
1380.0,,,,,,,,,9.961561777549448,96.9509
1383.0,,,,,,,,,9.268705207835644,96.997
1386.0,,,,,,,,,8.78547495551433,92.8203
1390.0,,,,,,,,,10.585988046781264,94.4069
1393.0,,,,,,,,,10.602535999730216,94.3191
1396.0,,,,,,,,,9.502711240814046,98.6638
1399.0,,,,,,,,,9.667317258705422,96.5852
1402.0,,,,,,,,,10.47898701244204,99.8878
1405.0,,,,,,,,,10.423433527740391,97.5821
1408.0,,,,,,,,,10.898331566928531,99.7448
1411.0,,,,,,,,,10.956750251195247,99.232
1414.0,,,,,,,,,11.086674488391507,98.2745
1417.0,,,,,,,,,11.451424217296788,102.1948
1420.0,,,,,,,,,10.996148822125129,97.6502
1423.0,,,,,,,,,11.35398620877068,100.275
1426.0,,,,,,,,,11.25959091852224,103.1052
1429.0,,,,,,,,,10.973325391929547,103.1734
1432.0,,,,,,,,,10.642427923032669,99.8877
1435.0,,,,,,,,,10.813648846287393,102.774
1438.0,,,,,,,,,10.580223596429768,104.1951
1441.0,,,,,,,,,10.449455018067605,106.1278
1444.0,,,,,,,,,9.919979874114558,100.5509
1447.0,,,,,,,,,10.128921167148537,102.6475
1450.0,,,,,,,,,9.983317571401551,105.5636
1453.0,,,,,,,,,9.555378721986788,103.2688
1456.0,,,,,,,,,10.924591671342183,140.1931
1459.0,,,,,,,,,8.536496192141504,118.1434
1462.0,,,,,,,,,8.710497946823132,105.8491
1465.0,,,,,,,,,9.290511817718077,109.275
1468.0,,,,,,,,,9.004558255177722,106.4762
1471.0,,,,,,,,,9.536957774302412,115.8645
1474.0,,,,,,,,,8.75768757687577,104.664
1477.0,,,,,,,,,9.840026405545164,116.2668
1480.0,,,,,,,,,9.470901865275597,115.1065
1483.0,,,,,,,,,9.319042915351105,105.6649
1486.0,,,,,,,,,10.477949189023676,116.3461
1489.0,,,,,,,,,10.014173758091498,110.1479
1492.0,,,,,,,,,10.485127064059022,107.439
1495.0,,,,,,,,,11.378340351939968,116.4539
1498.0,,,,,,,,,11.431342845510752,120.7367
1501.0,,,,,,,,,10.749423179615318,106.6891
1504.0,,,,,,,,,11.85672865533099,111.6394
1507.0,,,,,,,,,10.579455035930453,93.3383
1510.0,,,,,,,,,11.738053761099415,97.0291
1513.0,,,,,,,,,11.96159025960517,109.2464
1516.0,,,,,,,,,10.819992468729962,106.314
1519.0,,,,,,,,,10.486767656500804,104.5321
1522.0,,,,,,,,,10.23176726880145,106.1464
1525.0,,,,,,,,,9.563436395264011,102.258
1528.0,,,,,,,,,9.47686402212176,104.1858
1531.0,,,,,,,,,9.209933941109757,106.3775
1534.0,,,,,,,,,8.860163635592862,104.5012
1537.0,,,,,,,,,8.893055637800204,105.1257
1540.0,,,,,,,,,8.807869797753192,103.2573
1543.0,,,,,,,,,9.036737343141498,104.4195
1546.0,,,,,,,,,8.874038816922232,98.4406
1549.0,,,,,,,,,9.68615452062802,106.0508
1552.0,,,,,,,,,9.546429762645248,105.8995
1555.0,,,,,,,,,9.503673438433172,100.2514
1558.0,,,,,,,,,10.03688054148195,101.4287
1561.0,,,,,,,,,10.244832246780092,103.0876
1564.0,,,,,,,,,10.162590570518152,100.1442
1567.0,,,,,,,,,10.427992265951476,100.3152
1570.0,,,,,,,,,10.655428172255094,103.7242
1573.0,,,,,,,,,10.22576224734498,98.5017
1576.0,,,,,,,,,10.567305766656478,100.2552
1579.0,,,,,,,,,10.426033349966731,100.2901
1582.0,,,,,,,,,10.336811947955235,99.9425
1585.0,,,,,,,,,10.112476489028213,96.7764
1588.0,,,,,,,,,10.424667841718462,101.137
1591.0,,,,,,,,,9.868964597776593,96.2303
1594.0,,,,,,,,,10.306123692495175,101.4844
1597.0,,,,,,,,,9.75913948397029,97.6236
1600.0,,,,,,,,,9.925978997154196,99.0573
1603.0,,,,,,,,,9.671816966275442,97.6515
1606.0,,,,,,,,,9.621432364916698,97.8288
1609.0,,,,,,,,,9.277514939009334,93.9302
1612.0,,,,,,,,,9.528005199441257,98.2223
1615.0,,,,,,,,,9.023101527130532,95.0683
1618.0,,,,,,,,,9.02177394752898,94.6348
1621.0,,,,,,,,,9.041556475502516,96.7546
1624.0,,,,,,,,,8.836608304798473,95.742
1627.0,,,,,,,,,8.82240119175085,94.757
1630.0,,,,,,,,,8.836642028451946,93.6092
1633.0,,,,,,,,,8.926979334855591,93.4378
1636.0,,,,,,,,,8.896647015475313,91.7529
1639.0,,,,,,,,,9.055684319186646,92.9892
1642.0,,,,,,,,,9.057342163523932,94.9137
1645.0,,,,,,,,,8.793667122835165,93.1733
1648.0,,,,,,,,,8.803711780262608,94.8732
1651.0,,,,,,,,,8.249119261291998,88.9783
1654.0,,,,,,,,,8.225842159079184,87.6883
1657.0,,,,,,,,,8.323572072948544,94.1113
1660.0,,,,,,,,,7.515460370704855,87.3785
1663.0,,,,,,,,,7.776128412443356,91.4636
1666.0,,,,,,,,,7.364834839283069,89.496
1669.0,,,,,,,,,7.314519780988843,88.8385
1672.0,,,,,,,,,7.229822500868472,87.41
1675.0,,,,,,,,,7.273233518956951,87.2468
1678.0,,,,,,,,,7.311836946253459,87.462
1681.0,,,,,,,,,7.269714469856939,85.7252
1684.0,,,,,,,,,7.4421931685947005,86.9784
1687.0,,,,,,,,,7.459849109884408,87.7047
1690.0,,,,,,,,,7.420278207638312,86.7898
1693.0,,,,,,,,,7.373113722748919,84.3816
1696.0,,,,,,,,,7.456419117516077,83.7162
1699.0,,,,,,,,,7.614372025220858,86.7079
1702.0,,,,,,,,,7.289075867421636,82.645
1705.0,,,,,,,,,7.507221295462047,84.1552
1708.0,,,,,,,,,7.32911100466585,82.624
1711.0,,,,,,,,,7.269449953781399,81.0013
1714.0,,,,,,,,,8.527769494557925,114.3915
1717.0,,,,,,,,,5.658255132754944,73.5013
1720.0,,,,,,,,,7.632527954719347,82.7969
