Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),MLR (g/s),CO2 (kg/kg),CO (kg/kg)
0.0,,0.013000000000000001,,,,,,,0.0,0.0,0.0
3.0,,0.013000000000000001,,,,,,,0.185,0.08,-0.593
6.0,,0.012,,,,,,,0.185,0.08,-0.568
9.0,,0.04,,,,,,,0.188,0.07,-0.511
12.0,,0.617,,,,,,,0.191,0.11,-0.503
15.0,,2.508,,,,,,,0.193,0.44,-0.497
18.0,,4.168,,,,,,,0.194,0.96,-0.478
21.0,,4.369,,,,,,,0.196,1.2,-0.468
24.0,,4.099,,,,,,,0.197,1.29,-0.468
27.0,,3.8160000000000003,,,,,,,0.197,1.32,-0.47
30.0,,3.713,,,,,,,0.197,1.34,-0.467
33.0,,3.7230000000000003,,,,,,,0.196,1.39,-0.474
36.0,,3.608,,,,,,,0.197,1.38,-0.458
39.0,,3.5330000000000004,,,,,,,0.196,1.38,-0.465
42.0,,3.7,,,,,,,0.194,1.41,-0.467
45.0,,4.088,,,,,,,0.194,1.51,-0.459
48.0,,3.895,,,,,,,0.192,1.49,-0.435
51.0,,3.8080000000000003,,,,,,,0.192,1.44,-0.425
54.0,,4.529,,,,,,,0.191,1.59,-0.417
57.0,,5.372999999999999,,,,,,,0.19,1.84,-0.415
60.0,,5.864,,,,,,,0.188,2.07,-0.423
63.0,,6.016,,,,,,,0.187,2.21,-0.42
66.0,,6.062,,,,,,,0.185,2.32,-0.408
69.0,,6.0200000000000005,,,,,,,0.182,2.38,-0.413
72.0,,6.081,,,,,,,0.178,2.46,-0.419
75.0,,6.1739999999999995,,,,,,,0.175,2.54,-0.427
78.0,,6.322000000000001,,,,,,,0.172,2.63,-0.428
81.0,,6.476,,,,,,,0.168,2.71,-0.432
84.0,,6.688,,,,,,,0.163,2.86,-0.442
87.0,,6.78,,,,,,,0.157,2.97,-0.461
90.0,,7.017,,,,,,,0.152,3.17,-0.475
93.0,,7.018,,,,,,,0.146,3.32,-0.487
96.0,,6.939,,,,,,,0.139,3.49,-0.513
99.0,,6.724,,,,,,,0.132,3.6,-0.544
102.0,,6.672000000000001,,,,,,,0.126,3.77,-0.572
105.0,,6.6000000000000005,,,,,,,0.12,3.96,-0.607
108.0,,6.412000000000001,,,,,,,0.113,4.17,-0.659
111.0,,6.0600000000000005,,,,,,,0.106,4.28,-0.684
114.0,,5.898,,,,,,,0.1,4.49,-0.764
117.0,,5.9079999999999995,,,,,,,0.094,4.79,-0.822
120.0,,5.585,,,,,,,0.087,5.01,-0.907
123.0,,5.115,,,,,,,0.08,5.19,-0.985
126.0,,4.647,,,,,,,0.073,5.35,-1.096
129.0,,4.38,,,,,,,0.066,5.63,-1.248
132.0,,4.2410000000000005,,,,,,,0.06,5.94,-1.384
135.0,,4.07,,,,,,,0.054,6.37,-1.528
138.0,,3.62,,,,,,,0.049,6.67,-1.752
141.0,,3.0560000000000005,,,,,,,0.043,6.89,-2.03
144.0,,2.438,,,,,,,0.039,6.87,-2.293
147.0,,1.844,,,,,,,0.035,6.77,-2.618
150.0,,1.327,,,,,,,0.03,6.67,-3.016
153.0,,1.04,,,,,,,0.027,6.41,-3.474
156.0,,0.8240000000000001,,,,,,,0.023,6.46,-4.062
159.0,,0.644,,,,,,,0.021,6.35,-4.577
162.0,,0.504,,,,,,,0.017,6.67,-5.533
165.0,,0.414,,,,,,,0.015,6.88,-6.483
168.0,,0.33799999999999997,,,,,,,0.013,6.94,-7.08
171.0,,0.263,,,,,,,0.011,7.24,-8.818
174.0,,0.20800000000000002,,,,,,,0.01,6.88,-9.302
177.0,,0.166,,,,,,,0.01,6.51,-10.071
180.0,,0.128,,,,,,,0.009,6.24,-11.144
183.0,,0.12400000000000001,,,,,,,0.009,5.9,-11.327
186.0,,0.11699999999999999,,,,,,,0.008,5.47,-11.986
189.0,,0.10099999999999999,,,,,,,0.008,5.02,-12.229
192.0,,0.08800000000000001,,,,,,,0.008,4.97,-13.253
195.0,,0.086,,,,,,,0.007,4.75,-13.981
198.0,,0.07,,,,,,,0.007,4.35,-14.098
201.0,,0.065,,,,,,,0.007,3.94,-13.894
