Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),MLR (g/s),CO2 (kg/kg),CO (kg/kg)
0.0,,0.004,,,,,,,0.0,0.0,0.0
3.0,,0.012,,,,,,,0.137,0.13,-0.003
6.0,,0.01,,,,,,,0.132,0.13,-0.002
9.0,,0.008,,,,,,,0.129,0.14,0.0
12.0,,0.019,,,,,,,0.126,0.15,0.008
15.0,,0.158,,,,,,,0.123,0.57,0.01
18.0,,0.838,,,,,,,0.121,1.74,0.002
21.0,,1.854,,,,,,,0.119,2.74,0.0
24.0,,2.87,,,,,,,0.116,3.66,0.003
27.0,,3.688,,,,,,,0.114,4.14,0.006
30.0,,3.9210000000000003,,,,,,,0.112,3.8,0.01
33.0,,3.5389999999999997,,,,,,,0.11,3.22,0.014
36.0,,2.9560000000000004,,,,,,,0.109,2.7,0.017
39.0,,2.596,,,,,,,0.108,2.57,0.019
42.0,,2.583,,,,,,,0.106,2.63,0.019
45.0,,2.717,,,,,,,0.104,2.72,0.02
48.0,,2.824,,,,,,,0.103,2.72,0.023
51.0,,2.8560000000000003,,,,,,,0.102,2.68,0.026
54.0,,2.6919999999999997,,,,,,,0.101,2.42,0.025
57.0,,2.361,,,,,,,0.1,2.12,0.021
60.0,,1.9580000000000002,,,,,,,0.1,1.84,0.014
63.0,,1.629,,,,,,,0.099,1.68,0.01
66.0,,1.395,,,,,,,0.099,1.53,0.009
69.0,,1.234,,,,,,,0.096,1.48,0.011
72.0,,1.128,,,,,,,0.094,1.43,0.013
75.0,,1.066,,,,,,,0.092,1.45,0.011
78.0,,1.046,,,,,,,0.091,1.47,0.009
81.0,,1.038,,,,,,,0.091,1.45,0.006
84.0,,1.023,,,,,,,0.091,1.47,0.003
87.0,,1.056,,,,,,,0.091,1.52,0.003
90.0,,1.098,,,,,,,0.09,1.56,0.002
93.0,,1.098,,,,,,,0.091,1.54,0.002
96.0,,1.108,,,,,,,0.092,1.53,0.003
99.0,,1.111,,,,,,,0.093,1.47,0.004
102.0,,1.112,,,,,,,0.094,1.48,0.006
105.0,,1.112,,,,,,,0.095,1.47,0.007
108.0,,1.102,,,,,,,0.097,1.4,0.01
111.0,,1.118,,,,,,,0.098,1.42,0.01
114.0,,1.1159999999999999,,,,,,,0.1,1.38,0.012
117.0,,1.12,,,,,,,0.101,1.35,0.013
120.0,,1.11,,,,,,,0.103,1.33,0.012
123.0,,1.097,,,,,,,0.105,1.32,0.011
126.0,,1.1400000000000001,,,,,,,0.106,1.33,0.01
129.0,,1.169,,,,,,,0.107,1.36,0.008
132.0,,1.219,,,,,,,0.108,1.37,0.006
135.0,,1.236,,,,,,,0.11,1.38,0.004
138.0,,1.284,,,,,,,0.112,1.45,0.005
141.0,,1.361,,,,,,,0.113,1.52,0.002
144.0,,1.476,,,,,,,0.114,1.6,0.0
147.0,,1.608,,,,,,,0.115,1.72,0.0
150.0,,1.7550000000000001,,,,,,,0.115,1.81,0.0
153.0,,1.87,,,,,,,0.116,1.84,0.002
156.0,,1.936,,,,,,,0.116,1.88,0.004
159.0,,2.002,,,,,,,0.116,1.9,0.003
162.0,,1.985,,,,,,,0.115,1.83,0.004
165.0,,1.963,,,,,,,0.115,1.82,0.005
168.0,,1.929,,,,,,,0.114,1.79,0.007
171.0,,1.93,,,,,,,0.112,1.81,0.011
174.0,,1.941,,,,,,,0.11,1.83,0.012
177.0,,1.956,,,,,,,0.109,1.87,0.013
180.0,,2.008,,,,,,,0.107,1.96,0.016
183.0,,2.113,,,,,,,0.105,2.06,0.017
186.0,,2.19,,,,,,,0.103,2.14,0.016
189.0,,2.2800000000000002,,,,,,,0.101,2.33,0.014
192.0,,2.414,,,,,,,0.098,2.46,0.008
195.0,,2.472,,,,,,,0.096,2.53,0.006
198.0,,2.502,,,,,,,0.092,2.63,0.005
201.0,,2.5130000000000003,,,,,,,0.089,2.73,0.004
204.0,,2.5540000000000003,,,,,,,0.087,2.86,0.003
207.0,,2.568,,,,,,,0.084,2.95,0.0
210.0,,2.595,,,,,,,0.081,3.05,0.003
213.0,,2.6189999999999998,,,,,,,0.078,3.14,0.005
216.0,,2.603,,,,,,,0.075,3.19,0.004
219.0,,2.52,,,,,,,0.072,3.2,0.003
222.0,,2.446,,,,,,,0.07,3.23,0.0
225.0,,2.362,,,,,,,0.067,3.25,0.004
228.0,,2.256,,,,,,,0.063,3.26,0.006
231.0,,2.127,,,,,,,0.061,3.2,0.01
234.0,,2.0540000000000003,,,,,,,0.058,3.34,0.011
237.0,,1.976,,,,,,,0.055,3.31,0.012
240.0,,1.854,,,,,,,0.052,3.28,0.014
243.0,,1.7530000000000001,,,,,,,0.05,3.28,0.011
246.0,,1.629,,,,,,,0.047,3.24,0.006
249.0,,1.5180000000000002,,,,,,,0.045,3.25,0.0
252.0,,1.455,,,,,,,0.043,3.38,0.0
255.0,,1.376,,,,,,,0.04,3.41,0.0
258.0,,1.305,,,,,,,0.038,3.46,-0.006
261.0,,1.239,,,,,,,0.036,3.4,-0.009
264.0,,1.178,,,,,,,0.035,3.48,-0.009
267.0,,1.123,,,,,,,0.033,3.53,-0.01
270.0,,1.06,,,,,,,0.031,3.6,0.0
273.0,,1.023,,,,,,,0.029,3.68,0.0
276.0,,0.9820000000000001,,,,,,,0.028,3.65,0.012
279.0,,0.925,,,,,,,0.027,3.67,0.038
282.0,,0.877,,,,,,,0.025,3.83,0.047
285.0,,0.871,,,,,,,0.024,3.81,0.061
288.0,,0.807,,,,,,,0.023,3.72,0.067
291.0,,0.751,,,,,,,0.023,3.65,0.078
294.0,,0.711,,,,,,,0.022,3.64,0.078
297.0,,0.693,,,,,,,0.021,3.61,0.079
300.0,,0.643,,,,,,,0.02,3.59,0.091
303.0,,0.628,,,,,,,0.02,3.78,0.104
306.0,,0.63,,,,,,,0.019,3.73,0.097
309.0,,0.583,,,,,,,0.019,3.74,0.1
312.0,,0.5710000000000001,,,,,,,0.018,3.75,0.122
315.0,,0.5529999999999999,,,,,,,0.018,3.92,0.144
318.0,,0.554,,,,,,,0.017,3.88,0.167
321.0,,0.532,,,,,,,0.016,4.1,0.204
324.0,,0.52,,,,,,,0.016,4.08,0.226
327.0,,0.503,,,,,,,0.015,4.17,0.239
330.0,,0.479,,,,,,,0.015,4.18,0.27
333.0,,0.46299999999999997,,,,,,,0.015,4.09,0.285
336.0,,0.45299999999999996,,,,,,,0.015,4.02,0.289
339.0,,0.439,,,,,,,0.015,3.91,0.29
342.0,,0.43100000000000005,,,,,,,0.015,3.86,0.316
345.0,,0.419,,,,,,,0.015,3.61,0.358
348.0,,0.39,,,,,,,0.015,3.44,0.359
351.0,,0.369,,,,,,,0.014,3.55,0.364
354.0,,0.38799999999999996,,,,,,,0.014,3.59,0.335
357.0,,0.371,,,,,,,0.014,3.71,0.327
360.0,,0.365,,,,,,,0.014,3.76,0.308
363.0,,0.36200000000000004,,,,,,,0.014,3.77,0.298
366.0,,0.35200000000000004,,,,,,,0.014,3.69,0.293
369.0,,0.349,,,,,,,0.014,3.79,0.3
372.0,,0.355,,,,,,,0.013,3.8,0.312
375.0,,0.33799999999999997,,,,,,,0.013,3.87,0.335
378.0,,0.358,,,,,,,0.013,3.91,0.349
381.0,,0.348,,,,,,,0.013,3.99,0.356
384.0,,0.34299999999999997,,,,,,,0.012,4.11,0.384
387.0,,0.348,,,,,,,0.012,4.28,0.419
390.0,,0.33299999999999996,,,,,,,0.011,4.39,0.424
393.0,,0.33799999999999997,,,,,,,0.011,4.56,0.451
396.0,,0.336,,,,,,,0.01,4.65,0.448
399.0,,0.337,,,,,,,0.01,4.59,0.423
402.0,,0.325,,,,,,,0.011,4.48,0.382
405.0,,0.326,,,,,,,0.01,4.61,0.361
408.0,,0.32,,,,,,,0.01,4.8,0.324
411.0,,0.316,,,,,,,0.01,4.78,0.283
414.0,,0.313,,,,,,,0.01,4.43,0.245
417.0,,0.308,,,,,,,0.01,4.35,0.237
420.0,,0.304,,,,,,,0.011,4.26,0.218
423.0,,0.297,,,,,,,0.011,4.25,0.206
426.0,,0.282,,,,,,,0.01,4.39,0.213
429.0,,0.28,,,,,,,0.01,4.24,0.226
432.0,,0.29,,,,,,,0.01,4.35,0.256
435.0,,0.29100000000000004,,,,,,,0.01,4.18,0.261
438.0,,0.272,,,,,,,0.01,4.17,0.278
441.0,,0.284,,,,,,,0.011,4.07,0.309
444.0,,0.287,,,,,,,0.01,4.21,0.335
447.0,,0.282,,,,,,,0.01,4.08,0.323
450.0,,0.259,,,,,,,0.01,4.1,0.308
