Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),Extinction Area (m2/kg),CO2 (kg/kg),CO (kg/kg),H2O (kg/kg),H'carbs (kg/kg),HCl (kg/kg)
0.0,293.4,0.01144,,,,,,,416.0,0.77,,1.4464,0.0007,
5.0,293.4,0.48224,,,,,,,555.0,0.6,0.0054,0.5318,0.0002,
10.0,292.256,2.1340000000000003,,,,,,,695.0,0.64,0.0044,0.4409,0.022,
15.0,290.496,3.01312,,,,,,,835.0,0.52,0.0262,0.3241,,
20.0,288.56,3.26216,,,,,,,975.0,0.46,0.0252,0.2844,,
25.0,286.888,3.02632,,,,,,,1114.0,0.45,0.0487,0.2873,,
30.0,285.568,2.8036800000000004,,,,,,,1254.0,0.48,0.0571,0.3056,,
35.0,284.16,2.53792,,,,,,,1311.0,0.5,0.0874,0.3205,,
40.0,283.104,2.29944,,,,,,,1320.0,0.52,0.103,0.3633,,
45.0,282.31199999999995,2.0636,,,,,,,1310.0,0.55,0.1213,0.4004,0.0632,
50.0,281.52,1.85504,,,,,,,1313.0,0.59,0.1337,0.4042,0.059,
55.0,280.64,1.79256,,,,,,,1328.0,0.6,0.1172,0.4087,0.0553,
60.0,279.936,1.76088,,,,,,,1361.0,0.64,0.1309,0.454,0.0536,
65.0,279.232,1.68608,,,,,,,1406.0,0.71,0.126,0.5348,0.0637,
70.0,278.792,1.6218400000000002,,,,,,,1410.0,0.82,0.143,0.5844,0.0631,
75.0,278.352,1.5972000000000002,,,,,,,1431.0,0.86,0.1276,0.6049,0.0666,
80.0,277.824,1.58576,,,,,,,1430.0,0.82,0.1254,0.5663,0.0632,
85.0,277.384,1.51272,,,,,,,1424.0,0.86,0.1162,0.6312,0.0501,
90.0,276.856,1.49248,,,,,,,1407.0,0.9,0.1233,0.6243,0.0529,
95.0,276.592,1.48896,,,,,,,1363.0,0.95,0.1155,0.7223,0.0503,
100.0,276.064,1.45992,,,,,,,1348.0,0.98,0.1159,0.6947,0.0442,
105.0,275.712,1.45904,,,,,,,1287.0,0.93,0.0966,0.6695,0.0467,
110.0,275.272,1.4687200000000002,,,,,,,1269.0,1.0,0.107,0.7145,0.0454,
115.0,274.92,1.4467200000000002,,,,,,,1284.0,0.96,0.0862,0.6834,0.0398,
120.0,274.65599999999995,1.496,,,,,,,1301.0,1.07,0.0929,0.7613,0.0413,
125.0,274.04,1.53208,,,,,,,1311.0,1.2,0.091,0.8643,0.0446,
130.0,273.864,1.61568,,,,,,,1275.0,1.22,0.0877,0.8286,0.0468,
135.0,273.512,1.68168,,,,,,,1244.0,1.24,0.0847,0.8801,0.049,
140.0,272.984,1.7415200000000002,,,,,,,1233.0,1.11,0.073,0.7908,0.0399,
145.0,272.544,1.826,,,,,,,1227.0,1.05,0.0678,0.7746,0.043,
150.0,272.19199999999995,1.90344,,,,,,,1222.0,1.14,0.0699,0.7972,0.0462,
155.0,271.664,1.96768,,,,,,,1217.0,1.18,0.0737,0.8405,0.0507,
160.0,271.224,2.05216,,,,,,,1204.0,1.2,0.0722,0.9086,0.0483,
165.0,270.784,2.11816,,,,,,,1186.0,1.23,0.0721,0.9155,0.0485,
