Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),MLR (g/s),CO2 (kg/kg),CO (kg/kg)
0.0,,-0.03,,,,,,,0.0,0.0,0.0
3.0,,-0.023,,,,,,,0.0,0.0,0.0
6.0,,-0.03,,,,,,,0.0,0.0,0.0
9.0,,-0.027999999999999997,,,,,,,0.0,0.0,0.0
12.0,,-0.023,,,,,,,0.0,0.0,0.0
15.0,,-0.027999999999999997,,,,,,,0.0,0.0,0.0
18.0,,-0.044000000000000004,,,,,,,0.0,0.0,0.0
21.0,,-0.04,,,,,,,0.0,0.0,0.0
24.0,,-0.047,,,,,,,0.0,0.0,0.0
27.0,,-0.035,,,,,,,0.0,0.0,0.0
30.0,,-0.037000000000000005,,,,,,,0.0,0.0,0.0
33.0,,-0.039,,,,,,,0.0,0.0,0.0
36.0,,-0.013999999999999999,,,,,,,0.0,0.0,0.0
39.0,,0.033,,,,,,,0.079,0.19,0.022
42.0,,0.467,,,,,,,0.077,0.44,0.014
45.0,,1.311,,,,,,,0.075,0.92,0.005
48.0,,1.9040000000000001,,,,,,,0.073,1.43,0.0
51.0,,2.2640000000000002,,,,,,,0.072,1.91,0.0
54.0,,2.502,,,,,,,0.071,2.36,0.003
57.0,,2.537,,,,,,,0.069,2.73,0.005
60.0,,2.3480000000000003,,,,,,,0.068,2.91,0.008
63.0,,2.095,,,,,,,0.067,2.97,0.015
66.0,,1.8900000000000001,,,,,,,0.066,2.98,0.02
69.0,,1.6600000000000001,,,,,,,0.065,2.91,0.02
72.0,,1.425,,,,,,,0.063,2.83,0.018
75.0,,1.197,,,,,,,0.063,2.69,0.015
78.0,,1.0070000000000001,,,,,,,0.062,2.52,0.012
81.0,,0.866,,,,,,,0.061,2.41,0.015
84.0,,0.78,,,,,,,0.061,2.28,0.021
87.0,,0.687,,,,,,,0.06,2.16,0.029
90.0,,0.63,,,,,,,0.059,2.06,0.041
93.0,,0.5910000000000001,,,,,,,0.059,1.96,0.051
96.0,,0.5579999999999999,,,,,,,0.058,1.85,0.057
99.0,,0.538,,,,,,,0.058,1.76,0.059
102.0,,0.527,,,,,,,0.057,1.71,0.067
105.0,,0.526,,,,,,,0.055,1.71,0.074
108.0,,0.511,,,,,,,0.054,1.65,0.078
111.0,,0.498,,,,,,,0.053,1.61,0.081
114.0,,0.456,,,,,,,0.052,1.57,0.082
117.0,,0.44799999999999995,,,,,,,0.051,1.53,0.086
120.0,,0.43100000000000005,,,,,,,0.051,1.49,0.092
123.0,,0.428,,,,,,,0.05,1.46,0.097
126.0,,0.42700000000000005,,,,,,,0.05,1.43,0.099
129.0,,0.41700000000000004,,,,,,,0.049,1.4,0.1
132.0,,0.41500000000000004,,,,,,,0.049,1.39,0.094
135.0,,0.41100000000000003,,,,,,,0.048,1.37,0.1
138.0,,0.39299999999999996,,,,,,,0.047,1.35,0.105
141.0,,0.36100000000000004,,,,,,,0.047,1.32,0.107
144.0,,0.34500000000000003,,,,,,,0.047,1.29,0.112
147.0,,0.348,,,,,,,0.046,1.33,0.127
150.0,,0.34600000000000003,,,,,,,0.046,1.3,0.127
153.0,,0.322,,,,,,,0.046,1.26,0.129
156.0,,0.316,,,,,,,0.046,1.25,0.127
159.0,,0.322,,,,,,,0.045,1.25,0.126
162.0,,0.312,,,,,,,0.045,1.23,0.124
165.0,,0.307,,,,,,,0.044,1.23,0.124
168.0,,0.318,,,,,,,0.044,1.23,0.121
171.0,,0.304,,,,,,,0.043,1.23,0.117
174.0,,0.28500000000000003,,,,,,,0.043,1.21,0.119
177.0,,0.268,,,,,,,0.043,1.19,0.116
180.0,,0.27,,,,,,,0.043,1.17,0.121
183.0,,0.261,,,,,,,0.043,1.17,0.12
186.0,,0.276,,,,,,,0.042,1.16,0.118
189.0,,0.272,,,,,,,0.042,1.16,0.121
192.0,,0.271,,,,,,,0.041,1.17,0.123
195.0,,0.275,,,,,,,0.041,1.19,0.127
198.0,,0.268,,,,,,,0.04,1.19,0.128
201.0,,0.266,,,,,,,0.04,1.2,0.128
204.0,,0.27,,,,,,,0.04,1.22,0.129
207.0,,0.28600000000000003,,,,,,,0.039,1.22,0.132
210.0,,0.27,,,,,,,0.039,1.24,0.142
213.0,,0.258,,,,,,,0.039,1.25,0.15
216.0,,0.256,,,,,,,0.038,1.25,0.158
219.0,,0.253,,,,,,,0.038,1.24,0.155
222.0,,0.242,,,,,,,0.038,1.24,0.155
225.0,,0.252,,,,,,,0.038,1.24,0.152
228.0,,0.219,,,,,,,0.037,1.24,0.151
231.0,,0.231,,,,,,,0.037,1.25,0.152
234.0,,0.231,,,,,,,0.037,1.26,0.147
237.0,,0.244,,,,,,,0.037,1.25,0.145
240.0,,0.258,,,,,,,0.036,1.27,0.145
243.0,,0.256,,,,,,,0.036,1.29,0.144
246.0,,0.231,,,,,,,0.036,1.28,0.141
249.0,,0.233,,,,,,,0.036,1.28,0.141
252.0,,0.239,,,,,,,0.036,1.29,0.142
255.0,,0.24,,,,,,,0.036,1.28,0.142
258.0,,0.24,,,,,,,0.036,1.29,0.142
261.0,,0.24,,,,,,,0.036,1.29,0.148
264.0,,0.251,,,,,,,0.035,1.3,0.151
267.0,,0.242,,,,,,,0.035,1.3,0.152
270.0,,0.24,,,,,,,0.035,1.3,0.155
273.0,,0.22100000000000003,,,,,,,0.035,1.3,0.155
276.0,,0.226,,,,,,,0.035,1.3,0.158
279.0,,0.226,,,,,,,0.035,1.29,0.153
282.0,,0.227,,,,,,,0.035,1.31,0.157
285.0,,0.245,,,,,,,0.035,1.3,0.151
288.0,,0.22100000000000003,,,,,,,0.035,1.27,0.146
291.0,,0.22100000000000003,,,,,,,0.035,1.27,0.144
294.0,,0.23500000000000001,,,,,,,0.034,1.28,0.147
297.0,,0.23500000000000001,,,,,,,0.034,1.28,0.147
300.0,,0.22,,,,,,,0.034,1.28,0.145
303.0,,0.219,,,,,,,0.034,1.26,0.143
306.0,,0.212,,,,,,,0.034,1.24,0.146
309.0,,0.222,,,,,,,0.034,1.24,0.148
312.0,,0.193,,,,,,,0.034,1.24,0.148
315.0,,0.21,,,,,,,0.034,1.22,0.149
318.0,,0.212,,,,,,,0.034,1.22,0.146
321.0,,0.203,,,,,,,0.033,1.23,0.143
