Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),Extinction Area (m2/kg),HRRPUA (kW/m2),CO2 (kg/kg),CO (kg/kg),H2O (kg/kg),H'carbs (kg/kg),HCl (kg/kg)
145.0,465.75,,0.0257,,,,,,1182.8,55.31,0.849,0.084,0.10096,0.0,0.0875
150.0,465.02,,0.0261,,,,,,1093.4,162.04,0.962,0.145,0.16989,5e-05,0.1257
155.0,464.47,,0.0262,,,,,,992.0,240.62,1.056,0.17,0.22236,0.0,0.1363
160.0,463.97,,0.0262,,,,,,747.4,246.88,0.97,0.167,0.24296,0.0,0.1144
164.0,,,,,,,,,,,1.057,0.192,0.30297,0.0,0.0989
165.0,463.51,,0.0263,,,,,,767.0,224.47,,,,,
170.0,463.04,,0.0263,,,,,,883.5,186.95,1.178,0.193,0.36356,7e-05,0.0855
175.0,462.61,,0.0261,,,,,,799.1,159.56,1.046,0.176,0.3223,6e-05,0.0659
180.0,462.17,,0.0263,,,,,,795.5,145.34,1.076,0.156,0.35009,1e-05,0.0635
185.0,461.73,,0.0264,,,,,,836.4,135.88,1.147,0.172,0.38692,0.0,0.0647
190.0,461.36,,0.0263,,,,,,838.9,130.66,1.127,0.159,0.40593,6e-05,0.062
195.0,460.99,,0.0263,,,,,,782.8,127.15,1.107,0.165,0.41013,1e-05,0.0599
200.0,460.63,,0.0264,,,,,,737.5,124.81,1.084,0.155,0.43057,0.0,0.058
205.0,460.31,,0.0264,,,,,,670.8,122.25,1.093,0.16,0.45852,5e-05,0.0555
210.0,459.97,,0.0264,,,,,,608.4,119.91,1.121,0.153,0.45206,4e-05,0.0565
215.0,459.67,,0.0265,,,,,,623.7,114.73,1.219,0.168,0.50108,0.0,0.0599
220.0,459.38,,0.0266,,,,,,629.7,107.45,1.289,0.158,0.52616,1e-05,0.0591
225.0,459.14,,0.0265,,,,,,552.4,100.45,1.187,0.147,0.46228,6e-05,0.0511
230.0,458.84,,0.0266,,,,,,522.0,95.98,1.13,0.132,0.4396,2e-05,0.0458
235.0,458.52,,0.0265,,,,,,539.6,92.78,1.22,0.141,0.45681,0.0,0.0468
240.0,458.25,,0.0267,,,,,,560.4,90.5,1.23,0.137,0.46312,0.00011,0.0472
245.0,457.99,,0.0267,,,,,,561.4,90.46,1.201,0.134,0.45223,9e-05,0.0451
250.0,457.69,,0.0266,,,,,,563.1,89.58,1.276,0.133,0.46715,0.0,0.0478
255.0,457.44,,0.0266,,,,,,564.2,88.14,1.275,0.137,0.4854,0.0,0.0496
260.0,457.2,,0.0266,,,,,,518.8,87.32,1.182,0.126,0.4422,9e-05,0.048
270.0,456.67,,0.0267,,,,,,500.7,85.62,1.277,0.136,0.50241,0.0001,0.0507
275.0,456.45,,0.0267,,,,,,503.4,83.71,1.237,0.136,0.47689,0.00012,0.0504
280.0,456.21,,0.0267,,,,,,458.8,82.7,1.201,0.129,0.46801,0.0,0.053
285.0,455.96,,0.0267,,,,,,443.2,80.0,1.223,0.135,0.51212,0.00012,0.0506
290.0,455.74,,0.0267,,,,,,438.3,77.53,1.174,0.128,0.45351,0.00011,0.0486
295.0,455.52,,0.0268,,,,,,402.8,76.65,1.11,0.121,0.43708,0.0,0.0447
300.0,455.26,,0.0268,,,,,,388.6,75.19,1.144,0.12,0.43815,7e-05,0.0447
305.0,455.02,,0.0267,,,,,,441.4,72.23,1.236,0.13,0.46641,9e-05,0.0494
310.0,454.82,,0.0267,,,,,,447.3,72.02,1.203,0.129,0.4553,0.0,0.0489
315.0,454.6,,0.0266,,,,,,463.3,69.99,1.205,0.129,0.4451,8e-05,0.0482
320.0,454.38,,0.0267,,,,,,426.9,69.18,1.268,0.128,0.46647,0.00011,0.0494
325.0,454.18,,0.0266,,,,,,421.9,68.94,1.184,0.118,0.41562,0.0001,0.0456
330.0,453.96,,0.0269,,,,,,412.5,69.72,1.161,0.116,0.40631,0.0,0.0451
335.0,453.7,,0.0266,,,,,,450.2,67.97,1.298,0.127,0.4315,0.0,0.0493
340.0,453.51,,0.0266,,,,,,458.7,66.56,1.287,0.127,0.44538,0.0,0.0491
345.0,453.3,,0.0266,,,,,,415.9,68.45,1.214,0.117,0.40773,8e-05,0.0447
350.0,453.06,,0.0267,,,,,,466.8,67.68,1.278,0.124,0.42812,9e-05,0.047
355.0,452.83,,0.0269,,,,,,462.6,69.16,1.309,0.129,0.46517,0.0,0.0486
360.0,452.66,,0.0267,,,,,,411.9,70.12,1.156,0.109,0.41037,2e-05,0.0441
365.0,452.4,,0.0268,,,,,,415.2,68.39,1.172,0.113,0.40623,9e-05,0.0449
370.0,452.16,,0.0267,,,,,,434.2,69.23,1.299,0.128,0.45362,0.0,0.0518
375.0,451.98,,0.0268,,,,,,451.9,69.52,1.287,0.127,0.47725,0.0,0.0522
380.0,451.78,,0.0267,,,,,,416.2,68.19,1.239,0.122,0.4509,9e-05,0.0492
385.0,451.55,,0.0266,,,,,,422.5,66.64,1.311,0.13,0.4854,9e-05,0.053
390.0,451.38,,0.0267,,,,,,424.2,66.73,1.279,0.129,0.46943,0.0,0.0528
395.0,451.18,,0.0268,,,,,,401.9,66.12,1.204,0.124,0.43836,0.0001,0.0578
400.0,450.96,,0.0269,,,,,,422.2,64.93,1.299,0.133,0.48146,8e-05,0.0528
405.0,450.77,,0.0269,,,,,,427.7,64.91,1.304,0.133,0.49213,1e-05,0.0527
410.0,450.6,,0.0268,,,,,,366.5,65.52,1.197,0.116,0.42767,6e-05,0.048
415.0,450.36,,0.0268,,,,,,381.3,64.09,1.19,0.116,0.43874,7e-05,0.0479
420.0,450.17,,0.0266,,,,,,363.2,62.21,1.236,0.118,0.45397,0.0,0.0473
425.0,449.96,,0.0267,,,,,,390.7,63.94,1.207,0.117,0.44666,7e-05,0.0481
430.0,449.75,,0.0267,,,,,,402.7,63.45,1.236,0.12,0.46072,9e-05,0.0482
435.0,449.54,,0.0268,,,,,,426.3,64.07,1.325,0.128,0.49678,0.0,0.0508
440.0,449.35,,0.0269,,,,,,409.6,62.85,1.357,0.129,0.49687,9e-05,0.0513
445.0,449.18,,0.0266,,,,,,411.0,63.71,1.318,0.125,0.46045,0.00011,0.0497
450.0,448.96,,0.0268,,,,,,410.2,63.19,1.372,0.129,0.48896,0.0,0.0518
455.0,448.8,,0.0266,,,,,,395.2,61.28,1.322,0.127,0.50324,0.00013,0.0513
460.0,448.59,,0.0268,,,,,,392.1,61.23,1.361,0.124,0.51415,0.00014,0.052
465.0,448.41,,0.0267,,,,,,387.9,62.48,1.341,0.121,0.48624,0.0,0.0518
470.0,448.23,,0.0268,,,,,,348.6,60.68,1.282,0.113,0.46957,0.00014,0.0482
475.0,448.01,,0.0268,,,,,,346.2,61.1,1.27,0.113,0.44384,0.00013,0.0485
480.0,447.82,,0.0267,,,,,,355.4,60.55,1.255,0.113,0.44276,0.0,0.049
485.0,447.6,,0.0269,,,,,,352.8,59.82,1.351,0.121,0.48392,0.00016,0.0516
490.0,447.41,,0.0267,,,,,,369.4,58.55,1.411,0.125,0.52381,0.00015,0.0528
495.0,447.25,,0.0267,,,,,,347.4,60.05,1.305,0.119,0.49367,0.0,0.0492
500.0,447.03,,0.0268,,,,,,347.6,61.1,1.363,0.124,0.51197,0.0,0.0516
505.0,446.86,,0.0268,,,,,,381.7,59.14,1.44,0.132,0.56734,3e-05,0.0556
510.0,446.69,,0.0269,,,,,,365.0,58.94,1.458,0.132,0.57932,0.0002,0.0548
515.0,446.51,,0.0269,,,,,,368.0,60.32,1.377,0.128,0.55354,0.0,0.053
520.0,446.34,,0.0268,,,,,,349.5,58.66,1.282,0.122,0.50592,0.0,0.0492
525.0,446.14,,0.0269,,,,,,349.5,58.37,1.262,0.12,0.49265,0.0,0.0499
535.0,445.75,,0.0268,,,,,,324.2,58.64,1.225,0.121,0.50559,0.00014,0.0511
540.0,445.56,,0.0269,,,,,,349.8,58.89,1.215,0.122,0.48255,0.0,0.0504
545.0,445.38,,0.027,,,,,,320.5,58.14,1.175,0.119,0.5081,2e-05,0.0489
550.0,445.18,,0.0268,,,,,,346.0,57.65,1.27,0.124,0.54211,0.00013,0.0524
555.0,444.99,,0.0269,,,,,,386.0,57.46,1.461,0.14,0.59022,0.0,0.0605
560.0,444.87,,0.0267,,,,,,326.6,57.05,1.345,0.131,0.52714,0.00012,0.0567
565.0,444.67,,0.0269,,,,,,350.6,56.96,1.292,0.125,0.53352,0.0,0.0551
570.0,444.52,,0.0268,,,,,,311.9,56.33,1.245,0.12,0.50468,0.00013,0.0551
575.0,444.32,,0.0268,,,,,,285.4,55.72,1.219,0.109,0.45478,0.0,0.0482
580.0,444.14,,0.0267,,,,,,261.2,56.56,1.304,0.094,0.40117,2e-05,0.0417
585.0,443.91,,0.0266,,,,,,252.6,55.44,1.367,0.085,0.36614,0.0001,0.0373
590.0,443.64,,0.0265,,,,,,343.0,55.59,1.451,0.089,0.36305,0.0,0.0376
595.0,443.39,,0.0268,,,,,,380.8,54.9,1.437,0.088,0.35934,9e-05,0.0365
600.0,443.13,,0.0267,,,,,,390.6,56.45,1.435,0.087,0.34622,9e-05,0.0334
605.0,442.85,,0.0265,,,,,,417.6,66.18,1.47,0.09,0.39886,0.0,0.032
610.0,442.62,,0.0266,,,,,,436.2,78.11,1.511,0.088,0.40381,0.00011,0.0311
615.0,442.35,,0.0267,,,,,,351.2,84.36,1.463,0.087,0.39269,0.00013,0.0306
620.0,442.09,,0.0263,,,,,,347.0,85.43,1.382,0.092,0.39882,0.0,0.0303
625.0,441.83,,0.0264,,,,,,380.8,86.82,1.368,0.095,0.42307,0.00013,0.0308
630.0,441.57,,0.0265,,,,,,360.8,86.64,1.352,0.1,0.43635,0.00014,0.0301
635.0,441.34,,0.0264,,,,,,331.3,89.91,1.284,0.095,0.41579,0.0,0.0293
640.0,441.05,,0.0266,,,,,,355.2,92.79,1.28,0.103,0.42527,0.00012,0.0324
645.0,440.81,,0.0265,,,,,,351.0,89.36,1.269,0.101,0.42621,0.00011,0.0347
650.0,440.54,,0.0267,,,,,,363.4,85.62,1.312,0.104,0.43893,0.0,0.0367
655.0,440.26,,0.0266,,,,,,406.4,82.34,1.422,0.111,0.46387,0.00012,0.0404
660.0,440.06,,0.0266,,,,,,400.9,83.01,1.412,0.107,0.45496,0.00013,0.0406
665.0,439.78,,0.0266,,,,,,411.6,82.16,1.327,0.097,0.39714,0.0,0.0362
670.0,439.53,,0.0267,,,,,,391.4,81.23,1.265,0.094,0.37669,0.0001,0.0322
675.0,439.21,,0.0266,,,,,,397.9,83.38,1.282,0.09,0.35456,0.00011,0.0298
680.0,438.91,,0.0265,,,,,,372.9,84.55,1.325,0.087,0.3512,0.0,0.0278
685.0,438.59,,0.0264,,,,,,399.8,86.17,1.386,0.088,0.36316,0.00011,0.0271
690.0,438.25,,0.0263,,,,,,385.5,88.68,1.466,0.09,0.37762,0.00011,0.0273
695.0,437.98,,0.0261,,,,,,351.3,92.44,1.417,0.089,0.37604,0.0,0.0262
700.0,437.64,,0.0263,,,,,,393.8,95.9,1.323,0.093,0.38654,0.00011,0.0264
705.0,437.35,,0.0261,,,,,,374.2,101.38,1.294,0.092,0.38624,0.00011,0.0255
710.0,437.01,,0.0263,,,,,,393.4,106.28,1.299,0.091,0.38436,0.0,0.0245
715.0,436.72,,0.0264,,,,,,384.3,110.57,1.3,0.087,0.36379,0.0,0.0243
720.0,436.38,,0.0262,,,,,,417.5,110.47,1.291,0.087,0.35357,0.0001,0.025
725.0,436.02,,0.0264,,,,,,433.9,106.94,1.34,0.087,0.36693,0.0,0.0261
730.0,435.69,,0.0264,,,,,,468.3,103.89,1.352,0.093,0.37117,0.0,0.0268
735.0,435.33,,0.0263,,,,,,507.8,102.59,1.372,0.096,0.40502,0.0001,0.0286
740.0,435.02,,0.0262,,,,,,489.3,105.18,1.355,0.102,0.42994,0.0,0.03
745.0,434.69,,0.0264,,,,,,464.3,108.43,1.407,0.109,0.46904,0.00011,0.0328
750.0,434.42,,0.0265,,,,,,435.6,112.59,1.355,0.113,0.48981,0.00011,0.0326
755.0,434.13,,0.0264,,,,,,389.5,114.12,1.25,0.114,0.49882,0.00012,0.0327
760.0,433.85,,0.0265,,,,,,405.2,110.98,1.236,0.126,0.53611,0.00015,0.0356
765.0,433.59,,0.0264,,,,,,471.3,107.48,1.246,0.143,0.61101,0.00015,0.0406
770.0,433.38,,0.0267,,,,,,465.8,102.53,1.229,0.143,0.65081,0.00016,0.0422
775.0,433.17,,0.0268,,,,,,423.6,98.21,1.186,0.142,0.63287,0.0,0.0435
780.0,432.94,,0.0265,,,,,,397.5,90.0,1.168,0.138,0.64285,0.0,0.0438
785.0,432.74,,0.0266,,,,,,394.7,82.05,1.179,0.145,0.68347,0.0,0.0464
790.0,432.52,,0.0267,,,,,,432.5,72.68,1.246,0.143,0.68308,0.0,0.0492
800.0,432.15,,0.0268,,,,,,381.3,66.62,1.172,0.134,0.67041,0.00019,0.0478
805.0,431.97,,0.0268,,,,,,389.0,64.55,1.182,0.141,0.67292,0.0,0.0503
810.0,431.78,,0.0268,,,,,,440.9,62.73,1.224,0.141,0.70435,0.0,0.0525
815.0,431.61,,0.0269,,,,,,398.2,61.01,1.154,0.139,0.66995,0.00014,0.0514
820.0,431.44,,0.0268,,,,,,371.3,59.16,1.088,0.13,0.61712,0.0,0.0491
825.0,431.24,,0.0267,,,,,,372.2,58.08,1.035,0.128,0.60666,0.0,0.0495
830.0,431.06,,0.0269,,,,,,427.6,56.4,1.102,0.133,0.66197,7e-05,0.0563
835.0,430.87,,0.0269,,,,,,429.7,53.94,1.136,0.144,0.68151,0.0,0.0611
840.0,430.74,,0.0267,,,,,,410.4,52.69,1.129,0.141,0.65455,1e-05,0.0613
845.0,430.55,,0.0269,,,,,,437.9,50.67,1.112,0.142,0.65284,4e-05,0.0616
850.0,430.41,,0.0269,,,,,,421.1,49.18,1.109,0.138,0.65152,0.0,0.0636
855.0,430.23,,0.0268,,,,,,404.5,48.45,1.057,0.138,0.66704,4e-05,0.0647
860.0,430.1,,0.027,,,,,,402.9,47.3,0.997,0.121,0.60089,1e-05,0.0623
865.0,429.91,,0.027,,,,,,436.9,45.33,0.984,0.122,0.54935,0.0,0.0632
870.0,429.74,,0.027,,,,,,475.9,44.33,1.013,0.136,0.63927,2e-05,0.0723
875.0,429.59,,0.0272,,,,,,490.2,43.67,1.028,0.14,0.63863,0.0,0.0773
880.0,429.46,,0.0271,,,,,,421.5,40.53,0.876,0.123,0.5843,1e-05,0.0718
885.0,429.29,,0.027,,,,,,416.9,40.03,0.896,0.125,0.59951,0.0,0.0739
890.0,429.13,,0.0271,,,,,,476.6,41.11,0.918,0.127,0.6378,0.00014,0.0823
895.0,429.0,,0.0272,,,,,,456.1,38.28,0.866,0.129,0.62459,3e-05,0.0814
900.0,428.85,,0.0271,,,,,,441.0,36.61,0.961,0.122,0.62799,0.0002,0.0852
905.0,428.72,,0.0271,,,,,,450.7,35.67,1.011,0.128,0.63727,0.0,0.0915
910.0,428.59,,0.0271,,,,,,385.5,32.64,0.943,0.12,0.59987,0.00023,0.0864
915.0,428.46,,0.0271,,,,,,370.5,32.72,0.84,0.114,0.55294,0.0,0.086
920.0,428.29,,0.0272,,,,,,403.0,31.31,0.815,0.106,0.52786,4e-05,0.0827
925.0,428.17,,0.0272,,,,,,422.0,28.87,0.876,0.115,0.58493,0.00027,0.0888
930.0,428.0,,0.0272,,,,,,444.9,31.76,1.01,0.129,0.64954,0.0,0.0977
935.0,427.93,,0.0271,,,,,,414.5,30.24,0.917,0.122,0.60736,0.00031,0.0966
940.0,427.76,,0.0271,,,,,,412.1,30.69,0.809,0.106,0.52173,3e-05,0.0917
945.0,427.66,,0.0271,,,,,,407.1,28.19,0.7,0.102,0.54303,0.0,0.0887
950.0,427.5,,0.0274,,,,,,398.2,27.03,0.631,0.105,0.5172,0.0,0.0887
955.0,427.37,,0.0272,,,,,,447.2,26.89,0.676,0.112,0.56002,0.0,0.0983
960.0,427.24,,0.0272,,,,,,421.0,27.81,0.724,0.106,0.59896,0.0,0.1032
965.0,427.12,,0.0271,,,,,,469.4,25.31,0.698,0.117,0.60983,0.0,0.1169
970.0,427.01,,0.0272,,,,,,449.5,23.91,0.626,0.113,0.57318,0.0,0.1167
975.0,426.92,,0.0273,,,,,,431.0,21.5,0.564,0.101,0.51702,0.00021,0.1034
980.0,426.76,,0.0274,,,,,,457.6,20.03,0.608,0.098,0.56756,0.0,0.1105
985.0,426.65,,0.0274,,,,,,515.8,20.56,0.73,0.117,0.61631,0.00021,0.1362
990.0,426.55,,0.0273,,,,,,477.1,18.95,0.735,0.115,0.59126,0.0,0.1343
995.0,426.47,,0.0272,,,,,,437.0,17.44,0.605,0.099,0.50157,1e-05,0.1159
1000.0,426.33,,0.0273,,,,,,427.5,16.97,0.632,0.092,0.51599,0.0,0.119
1005.0,426.22,,0.0274,,,,,,408.7,16.04,0.701,0.095,0.53218,5e-05,0.1241
1010.0,426.12,,0.0273,,,,,,392.1,16.5,0.627,0.088,0.50729,1e-05,0.1145
1015.0,425.98,,0.0273,,,,,,434.6,16.0,0.672,0.089,0.45989,8e-05,0.1138
1020.0,425.87,,0.0273,,,,,,424.4,16.47,0.734,0.095,0.50191,1e-05,0.1211
1025.0,425.76,,0.0274,,,,,,464.2,16.04,0.783,0.105,0.52368,0.00015,0.1345
1030.0,425.66,,0.0275,,,,,,411.0,16.08,0.688,0.098,0.48612,1e-05,0.1304
1035.0,425.57,,0.0273,,,,,,383.7,15.98,0.601,0.088,0.43981,1e-05,0.1157
1040.0,425.42,,0.0274,,,,,,387.5,16.02,0.659,0.087,0.49252,0.00021,0.1282
1045.0,425.33,,0.0273,,,,,,409.8,15.96,0.695,0.096,0.48516,0.0,0.1383
1050.0,425.23,,0.0273,,,,,,435.6,14.99,0.64,0.091,0.48984,0.00014,0.1304
1055.0,425.14,,0.0274,,,,,,373.2,15.04,0.538,0.082,0.43052,0.0,0.1157
1065.0,424.9,,0.0275,,,,,,416.3,14.57,0.713,0.11,0.5367,0.0,0.1665
1070.0,424.84,,0.0275,,,,,,331.2,15.57,0.57,0.091,0.44313,4e-05,0.1388
1075.0,424.73,,0.0273,,,,,,310.6,14.98,0.503,0.079,0.38891,0.00034,0.1164
1080.0,424.6,,0.0274,,,,,,332.6,15.55,0.592,0.09,0.45626,0.0,0.1299
1085.0,424.5,,0.0273,,,,,,358.1,13.5,0.626,0.103,0.51184,0.00045,0.1454
1090.0,424.41,,0.0275,,,,,,369.9,14.57,0.761,0.097,0.5914,0.0,0.1585
1095.0,424.33,,0.0273,,,,,,335.7,13.97,0.706,0.088,0.53112,0.00031,0.1429
1100.0,424.26,,0.0276,,,,,,284.7,14.61,0.595,0.073,0.39468,0.0,0.1192
1105.0,424.13,,0.0275,,,,,,291.2,13.56,0.626,0.077,0.42197,1e-05,0.1248
1110.0,424.02,,0.0275,,,,,,316.2,13.07,0.739,0.085,0.44677,0.00013,0.1368
1115.0,423.94,,0.0275,,,,,,269.2,13.06,0.728,0.084,0.4383,0.0,0.1331
1120.0,423.83,,0.0274,,,,,,275.9,13.05,0.767,0.084,0.45886,4e-05,0.1342
1125.0,423.76,,0.0275,,,,,,286.0,13.09,0.715,0.082,0.45512,3e-05,0.1301
1130.0,423.64,,0.0277,,,,,,319.5,13.15,0.886,0.097,0.49338,4e-05,0.1519
1135.0,423.56,,0.0274,,,,,,306.7,13.55,0.906,0.098,0.51851,0.00017,0.1536
1140.0,423.51,,0.0275,,,,,,258.8,13.6,0.708,0.079,0.44174,4e-05,0.1205
1145.0,423.37,,0.0275,,,,,,278.6,13.59,0.774,0.088,0.44355,1e-05,0.1346
1150.0,423.29,,0.0276,,,,,,277.2,13.61,0.801,0.093,0.45506,0.00012,0.1426
1155.0,423.22,,0.0275,,,,,,207.8,13.56,0.604,0.072,0.37176,1e-05,0.1109
1159.0,423.1,,0.0275,,,,,,233.9,13.09,0.623,0.078,0.3958,1e-05,0.1184
1164.0,423.02,,0.0275,,,,,,297.2,13.07,0.668,0.093,0.48521,0.0,0.1428
1169.0,422.93,,0.0276,,,,,,313.8,13.1,0.569,0.099,0.47649,0.00015,0.1493
1175.0,422.84,,0.0276,,,,,,260.0,13.61,0.383,0.087,0.44481,1e-05,0.1334
1179.0,422.75,,0.0275,,,,,,263.0,12.58,0.329,0.083,0.40166,1e-05,0.1262
1184.0,422.66,,0.0274,,,,,,357.0,13.04,0.424,0.104,0.50655,0.0,0.1585
1189.0,422.59,,0.0275,,,,,,331.0,12.58,0.365,0.08,0.48679,0.00013,0.1471
1194.0,422.51,,0.0277,,,,,,308.8,13.18,0.327,0.074,0.4175,1e-05,0.1467
1199.0,422.4,,0.0277,,,,,,352.7,9.61,0.386,0.078,0.42424,6e-05,0.1569
1204.0,422.33,,0.0276,,,,,,308.9,8.07,0.312,0.068,0.40622,1e-05,0.139
1209.0,422.23,,0.0274,,,,,,304.7,7.02,0.338,0.071,0.4287,6e-05,0.1429
1214.0,422.11,,0.0275,,,,,,424.4,6.55,0.526,0.1,0.55952,3e-05,0.2032
1219.0,422.08,,0.0275,,,,,,365.5,6.03,0.518,0.088,0.55222,0.00053,0.1793
1225.0,421.99,,0.0277,,,,,,291.8,6.58,0.363,0.066,0.35299,2e-05,0.1346
1229.0,421.86,,0.0277,,,,,,314.7,6.07,0.408,0.072,0.40567,7e-05,0.1469
1234.0,421.8,,0.0278,,,,,,306.1,6.6,0.413,0.073,0.45797,8e-05,0.1542
1239.0,421.71,,0.0276,,,,,,246.8,6.56,0.565,0.064,0.40209,2e-05,0.1374
1244.0,421.57,,0.0277,,,,,,303.8,6.58,0.747,0.076,0.44069,6e-05,0.163
1249.0,421.52,,0.0275,,,,,,288.1,6.55,0.82,0.081,0.50131,4e-05,0.1709
1254.0,421.42,,0.0277,,,,,,286.6,6.59,0.852,0.085,0.52418,0.0,0.1771
1259.0,421.34,,0.0275,,,,,,303.7,7.03,0.918,0.087,0.49822,0.00054,0.1693
1264.0,421.27,,0.0276,,,,,,258.7,8.57,0.787,0.077,0.43076,2e-05,0.1418
1269.0,421.18,,0.0275,,,,,,259.5,13.08,0.671,0.074,0.42632,0.00043,0.132
1274.0,421.08,,0.0276,,,,,,221.0,13.61,0.678,0.072,0.4356,0.00041,0.1267
1279.0,421.01,,0.0275,,,,,,236.2,13.09,0.727,0.091,0.47887,0.00041,0.1337
1284.0,420.89,,0.0274,,,,,,322.3,13.03,0.881,0.118,0.62867,0.0,0.1733
1289.0,420.85,,0.0274,,,,,,245.9,13.04,0.66,0.093,0.489,0.00043,0.1364
1294.0,420.77,,0.0276,,,,,,212.2,13.11,0.541,0.077,0.41351,2e-05,0.1105
1299.0,420.62,,0.0277,,,,,,250.9,13.16,0.668,0.092,0.44972,0.00043,0.1344
1304.0,420.58,,0.0273,,,,,,229.4,12.98,0.597,0.081,0.41348,0.0,0.1154
1309.0,420.47,,0.0275,,,,,,207.9,13.08,0.544,0.076,0.41328,0.00035,0.1094
1314.0,420.35,,0.0275,,,,,,275.7,13.08,0.792,0.102,0.52044,4e-05,0.147
1319.0,420.28,,0.0276,,,,,,318.2,13.62,0.841,0.113,0.59925,0.0,0.1636
1329.0,420.13,,0.0276,,,,,,255.7,13.14,0.796,0.101,0.53091,0.0,0.146
1334.0,420.07,,0.0275,,,,,,241.8,13.08,0.631,0.084,0.44969,0.00014,0.1205
1339.0,419.96,,0.0276,,,,,,225.0,13.13,0.696,0.082,0.43789,0.0,0.1193
1344.0,419.86,,0.0275,,,,,,247.4,12.57,0.771,0.091,0.49159,0.0,0.1297
1349.0,419.78,,0.0274,,,,,,226.7,12.53,0.776,0.094,0.50711,0.0,0.1343
1354.0,419.68,,0.0277,,,,,,260.1,13.15,0.848,0.098,0.50804,0.00012,0.1376
1359.0,419.62,,0.0275,,,,,,320.0,13.09,0.787,0.101,0.56629,3e-05,0.1429
1365.0,419.52,,0.0276,,,,,,254.7,13.13,0.627,0.094,0.48194,5e-05,0.1324
1370.0,419.43,,0.0276,,,,,,291.6,13.12,0.599,0.078,0.44454,0.0,0.1297
1375.0,419.33,,0.0276,,,,,,333.7,13.63,0.647,0.081,0.51639,0.0,0.1355
1380.0,419.27,,0.0276,,,,,,374.5,13.12,0.657,0.081,0.50717,4e-05,0.1433
1385.0,419.16,,0.0277,,,,,,400.0,12.14,0.73,0.091,0.56054,0.0,0.1687
1390.0,419.12,,0.0276,,,,,,341.3,9.09,0.641,0.078,0.46415,1e-05,0.1496
