Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),MLRPUA (g/s-m2),HRRPUA (kW/m2)
0.0,,,,,,,,,,0.0
3.0,,,,,,,,,,-0.9502
6.0,,,,,,,,,,-1.1657
9.0,,,,,,,,,,0.2562
12.0,,,,,,,,,,-1.6027
15.0,,,,,,,,,,0.0305
18.0,,,,,,,,,,0.9554
21.0,,,,,,,,,,0.2347
24.0,,,,,,,,,,-2.0973
27.0,,,,,,,,,,0.0211
30.0,,,,,,,,,,18.5689
33.0,,,,,,,,,5.432739292005651,87.2775
36.0,,,,,,,,,5.023194212255721,174.2747
39.0,,,,,,,,,5.484848570118099,194.92
42.0,,,,,,,,,6.883633516620936,189.9105
45.0,,,,,,,,,8.4144495278183,186.3119
48.0,,,,,,,,,9.543346629246392,179.2021
51.0,,,,,,,,,10.5191508942735,173.7364
54.0,,,,,,,,,11.20442242163785,168.6837
57.0,,,,,,,,,11.60554380146386,162.3662
60.0,,,,,,,,,11.968085427287262,158.7016
63.0,,,,,,,,,12.126430156937577,155.6973
66.0,,,,,,,,,12.220536783898073,154.0362
69.0,,,,,,,,,11.922767425471587,145.4983
72.0,,,,,,,,,12.144083654375343,143.4277
75.0,,,,,,,,,12.133010222366332,142.1916
78.0,,,,,,,,,12.075445910517042,140.4797
81.0,,,,,,,,,11.969533956124698,136.8405
84.0,,,,,,,,,12.017836547488129,134.4183
87.0,,,,,,,,,12.078254558650094,133.1386
90.0,,,,,,,,,12.136214961809744,132.8333
93.0,,,,,,,,,11.967042360833652,128.7929
96.0,,,,,,,,,12.028494823012636,126.5121
99.0,,,,,,,,,12.242793039084448,129.8691
102.0,,,,,,,,,11.562277069606878,120.9102
105.0,,,,,,,,,11.732842724562463,118.4583
108.0,,,,,,,,,11.723173224322943,119.2997
111.0,,,,,,,,,11.521509194916884,120.0403
114.0,,,,,,,,,11.05142396715619,115.2122
117.0,,,,,,,,,11.256377925882386,118.7334
120.0,,,,,,,,,10.83577193583958,116.9364
123.0,,,,,,,,,10.608250608728223,113.2749
126.0,,,,,,,,,10.539395095887796,110.4634
129.0,,,,,,,,,10.616019533681236,110.8684
132.0,,,,,,,,,10.5946945687445,111.9891
135.0,,,,,,,,,10.491733443428975,111.8146
138.0,,,,,,,,,10.382934786708407,110.1131
