Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),MLR (g/s),CO2 (kg/kg),CO (kg/kg)
0.0,,-0.005,,,,,,,0.0,0.0,0.0
3.0,,0.0,,,,,,,0.0,0.0,0.0
6.0,,0.002,,,,,,,0.132,0.11,-0.883
9.0,,0.019,,,,,,,0.134,0.12,-0.87
12.0,,0.013999999999999999,,,,,,,0.135,0.12,-0.864
15.0,,0.031000000000000003,,,,,,,0.134,0.12,-0.872
18.0,,0.019,,,,,,,0.134,0.11,-0.88
21.0,,0.019,,,,,,,0.133,0.15,-0.883
24.0,,0.006999999999999999,,,,,,,0.133,0.15,-0.884
27.0,,0.01,,,,,,,0.132,0.15,-0.888
30.0,,0.005,,,,,,,0.131,0.15,-0.899
33.0,,0.026000000000000002,,,,,,,0.132,0.15,-0.887
36.0,,0.046,,,,,,,0.132,0.15,-0.866
39.0,,0.36100000000000004,,,,,,,0.132,0.4,-0.852
42.0,,1.121,,,,,,,0.132,0.94,-0.793
45.0,,1.97,,,,,,,0.131,1.38,-0.782
48.0,,2.738,,,,,,,0.131,1.77,-0.784
51.0,,3.14,,,,,,,0.13,1.93,-0.773
54.0,,3.315,,,,,,,0.13,1.98,-0.773
57.0,,3.4339999999999997,,,,,,,0.13,2.09,-0.761
60.0,,3.5730000000000004,,,,,,,0.129,2.2,-0.751
63.0,,3.7680000000000002,,,,,,,0.129,2.31,-0.754
66.0,,3.907,,,,,,,0.129,2.38,-0.746
69.0,,4.086,,,,,,,0.128,2.47,-0.732
72.0,,4.488,,,,,,,0.129,2.76,-0.74
75.0,,4.76,,,,,,,0.129,2.88,-0.731
78.0,,4.836,,,,,,,0.129,2.85,-0.752
81.0,,4.454,,,,,,,0.128,2.6,-0.756
84.0,,3.7880000000000003,,,,,,,0.128,2.2,-0.763
87.0,,3.41,,,,,,,0.127,2.13,-0.755
90.0,,3.234,,,,,,,0.126,2.07,-0.758
93.0,,3.136,,,,,,,0.124,2.04,-0.747
96.0,,3.4360000000000004,,,,,,,0.123,2.29,-0.77
99.0,,3.7560000000000002,,,,,,,0.121,2.5,-0.761
102.0,,4.056,,,,,,,0.119,2.62,-0.793
105.0,,4.352,,,,,,,0.118,2.85,-0.811
108.0,,4.317,,,,,,,0.117,2.79,-0.827
111.0,,3.855,,,,,,,0.115,2.41,-0.842
114.0,,3.4739999999999998,,,,,,,0.114,2.33,-0.836
117.0,,3.592,,,,,,,0.112,2.49,-0.852
120.0,,3.855,,,,,,,0.11,2.78,-0.868
123.0,,3.9339999999999997,,,,,,,0.107,2.75,-0.881
126.0,,3.8560000000000003,,,,,,,0.106,2.72,-0.883
129.0,,4.17,,,,,,,0.103,3.12,-0.911
132.0,,4.2989999999999995,,,,,,,0.102,3.16,-0.916
135.0,,4.391,,,,,,,0.099,3.27,-0.956
138.0,,4.308,,,,,,,0.097,3.3,-0.95
141.0,,4.031000000000001,,,,,,,0.094,3.05,-1.0
144.0,,4.099,,,,,,,0.091,3.41,-1.028
147.0,,4.177,,,,,,,0.089,3.48,-1.08
150.0,,3.725,,,,,,,0.086,3.07,-1.081
153.0,,3.5989999999999998,,,,,,,0.083,3.22,-1.151
