Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),Extinction Area (m2/kg),CO2 (kg/kg),CO (kg/kg),H2O (kg/kg),H'carbs (kg/kg),HCl (kg/kg)
0.0,325.4,,,,,,,,,,,,,
5.0,325.4,,,,,,,,,,,,,
10.0,325.311,,,,,,,,,,,,,
14.9,325.4,,,,,,,,,,,,,
20.0,325.489,,,,,,,,,,,,,
25.0,325.667,,,,,,,,,,,,,
30.0,325.4,,,,,,,,,,,,,
35.0,325.4,,,,,,,,,,,,,
40.0,325.489,,,,,,,,,,,,,
44.9,325.222,,,,,,,,,,,,,
50.0,325.311,0.0249199999999999,,,,,,,182.0,2.12,0.0016,1.4196,0.0006,
54.9,324.599,0.63012,,,,,,,187.0,1.61,0.0009,0.8578,0.0003,
60.0,324.332,1.62692,,,,,,,192.0,1.41,0.0023,0.691,0.0003,
65.0,323.35299999999995,2.02386,,,,,,,197.0,1.36,0.0021,0.6865,0.0002,
70.0,322.908,2.25348,,,,,,,202.0,1.37,0.0043,0.6526,0.0002,
74.9,322.018,2.37007,,,,,,,207.0,1.5,0.0046,0.6982,0.0002,
80.0,321.573,2.49022,,,,,,,212.0,1.44,0.007,0.6861,0.0002,
84.9,320.95,2.52226,,,,,,,229.0,1.51,0.0072,0.647,0.0002,
90.0,320.238,2.51603,,,,,,,247.0,1.42,0.0094,0.6342,0.0002,
94.9,319.52599999999995,2.55252,,,,,,,266.0,1.44,0.0098,0.6552,0.0002,
100.0,318.992,2.47598,,,,,,,281.0,1.4,0.0118,0.6323,0.0002,
105.0,318.369,2.43949,,,,,,,308.0,1.3,0.0114,0.5837,0.0002,
110.0,317.568,2.43326,,,,,,,335.0,1.27,0.0125,0.5225,0.0002,
115.0,316.945,2.33981,,,,,,,365.0,1.38,0.0143,0.5778,0.0003,
120.0,316.322,2.30065,,,,,,,391.0,1.46,0.0167,0.5959,0.0003,
124.9,316.05499999999995,2.22233,,,,,,,415.0,1.54,0.0188,0.6475,0.0003,
129.9,315.343,2.12532,,,,,,,433.0,1.51,0.0191,0.6433,0.0003,
134.9,314.987,1.99004,,,,,,,424.0,1.51,0.0199,0.6704,0.0003,
140.0,314.453,1.92596,,,,,,,405.0,1.6,0.0209,0.6898,0.0004,
145.0,314.186,1.88057,,,,,,,394.0,1.36,0.0181,0.5514,0.0003,
150.0,313.652,1.79691,,,,,,,398.0,1.3,0.0162,0.5071,0.0003,
155.0,313.029,1.76754,,,,,,,431.0,1.33,0.0177,0.5397,0.0003,
160.0,312.584,1.71147,,,,,,,431.0,1.61,0.0214,0.6798,0.0004,
164.9,312.495,1.62603,,,,,,,398.0,2.33,0.0325,0.9528,0.0006,
169.9,312.22799999999995,1.52457,,,,,,,358.0,1.98,0.0239,0.8195,0.0006,
175.0,312.04999999999995,1.46138,,,,,,,318.0,1.37,0.0176,0.5771,0.0004,
180.0,311.516,1.43557,,,,,,,288.0,1.17,0.0133,0.5136,0.0004,
185.0,311.071,1.3536899999999998,,,,,,,267.0,1.12,0.0131,0.4891,0.0004,
190.0,310.715,1.29584,,,,,,,252.0,1.42,0.0139,0.5864,0.0005,
195.0,310.448,1.24956,,,,,,,254.0,1.7,0.0172,0.7704,0.0006,
200.0,310.27,1.21307,,,,,,,259.0,1.92,0.0163,0.7395,0.0007,
204.9,310.003,1.17213,,,,,,,260.0,2.2,0.0194,0.9014,0.0008,
209.9,309.825,1.14721,,,,,,,248.0,1.97,0.0152,0.7833,0.0008,
215.0,309.736,1.10449,,,,,,,223.0,1.97,0.015,0.7169,0.0008,
219.9,309.38,1.07957,,,,,,,201.0,1.66,0.0111,0.671,0.0007,
225.0,309.202,1.07779,,,,,,,178.0,1.4,0.0095,0.5438,0.0006,
230.0,308.935,1.03863,,,,,,,159.0,1.49,0.009,0.6137,0.0006,
234.9,308.668,1.02172,,,,,,,148.0,1.23,0.0076,0.4434,0.0005,
239.9,308.49,1.01104,,,,,,,137.0,1.38,0.0079,0.5485,0.0006,
244.9,308.045,0.97811,,,,,,,129.0,1.76,0.0103,0.7249,0.0008,
250.0,308.045,0.94607,,,,,,,115.0,1.63,0.0088,0.6114,0.0008,
255.0,307.956,0.91937,,,,,,,104.0,1.76,0.0095,0.7367,0.0009,
260.0,307.6,0.89089,,,,,,,98.0,1.09,0.0053,0.4916,0.0005,
265.0,307.422,0.89356,,,,,,,100.0,1.01,0.0051,0.4453,0.0005,
269.9,306.888,0.86241,,,,,,,140.0,1.19,0.0057,0.55,0.0006,
275.0,306.799,0.85707,,,,,,,180.0,1.53,0.0071,0.5645,0.0008,
280.0,306.621,0.86953,,,,,,,200.0,2.65,0.0111,0.8562,0.0013,
285.0,306.532,0.88377,,,,,,,206.0,2.41,0.0106,1.0047,0.0013,
290.0,306.443,0.92827,,,,,,,198.0,1.78,0.0082,0.7149,0.0009,
295.0,306.354,0.91848,,,,,,,186.0,1.45,0.0069,0.6558,0.0008,
300.0,305.909,0.92115,,,,,,,189.0,1.18,0.0055,0.5604,0.0006,
305.0,305.82,0.90869,,,,,,,197.0,1.12,0.0051,0.499,0.0006,
310.0,305.464,0.90958,,,,,,,228.0,1.34,0.0064,0.6312,0.0006,
315.0,305.197,0.97455,,,,,,,239.0,1.45,0.0068,0.6151,0.0007,
320.0,305.019,0.98968,,,,,,,233.0,2.24,0.0108,0.9796,0.0011,
325.0,304.92999999999995,0.97989,,,,,,,223.0,1.71,0.0083,0.6912,0.0008,
329.9,304.92999999999995,0.97188,,,,,,,214.0,1.2,0.0054,0.427,0.0006,
335.0,304.396,0.9701,,,,,,,220.0,1.0,0.0047,0.4179,0.0005,
339.9,304.04,0.97277,,,,,,,228.0,1.07,0.0043,0.5114,0.0006,
345.0,303.862,0.94251,,,,,,,238.0,1.66,0.0066,0.735,0.0009,
350.0,303.773,0.94696,,,,,,,263.0,1.94,0.0064,0.8973,0.001,
355.0,303.595,0.93183,,,,,,,310.0,2.0,0.0068,1.0615,0.0011,
360.0,303.417,0.92026,,,,,,,324.0,2.14,0.0063,1.3115,0.0011,
365.0,303.328,0.93539,,,,,,,313.0,2.03,0.0061,1.1682,0.0011,
370.0,303.239,0.96921,,,,,,,312.0,1.57,0.0052,0.7659,0.0008,
374.9,303.061,0.97188,,,,,,,307.0,1.22,0.0043,0.6096,0.0007,
