Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),Extinction Area (m2/kg),CO2 (kg/kg),CO (kg/kg),H2O (kg/kg),H'carbs (kg/kg),HCl (kg/kg)
0.0,225.9,,,,,,,,,,,,,
5.0,225.9,,,,,,,,,,,,,
10.0,225.812,0.0,,,,,,,131.0,0.7,0.0006,1.4824,0.0004,
15.0,225.636,0.05016,,,,,,,172.0,1.2,0.0003,1.1453,0.0002,
20.0,225.02,0.98384,,,,,,,213.0,1.17,0.0018,0.8658,0.0001,
25.0,224.316,2.0926400000000003,,,,,,,254.0,1.18,0.0015,0.758,0.0001,
30.0,223.612,2.5696000000000003,,,,,,,295.0,1.25,0.0044,0.7379,0.0001,
35.0,222.996,2.6602400000000004,,,,,,,336.0,1.24,0.0041,0.6835,0.0001,
40.0,222.204,2.689280000000001,,,,,,,377.0,1.27,0.0078,0.729,0.0001,
45.0,221.412,2.640880000000001,,,,,,,388.0,1.33,0.008,0.7961,0.0001,
50.0,220.796,2.64,,,,,,,399.0,1.29,0.0108,0.8046,0.0001,
55.0,220.18,2.63296,,,,,,,421.0,1.37,0.0105,0.8111,0.0001,
60.0,219.036,2.8124800000000003,,,,,,,453.0,1.39,0.0129,0.7755,0.0001,
65.0,218.508,3.014,,,,,,,474.0,1.44,0.0137,0.7493,0.0001,
70.0,217.892,2.87496,,,,,,,472.0,1.45,0.0172,0.7886,0.0001,
75.0,217.188,2.6980800000000005,,,,,,,473.0,1.36,0.0168,0.7106,0.0001,
80.0,216.484,2.48688,,,,,,,498.0,1.35,0.0185,0.6906,0.0001,
85.0,215.868,2.3276000000000003,,,,,,,504.0,1.31,0.0196,0.682,0.0001,
90.0,215.34,2.11464,,,,,,,493.0,1.45,0.0229,0.7864,0.0001,
95.0,214.724,1.9096,,,,,,,505.0,1.36,0.0233,0.7478,0.0001,
100.0,214.548,1.74416,,,,,,,494.0,1.26,0.021,0.7265,0.0001,
105.0,213.844,1.6324,,,,,,,507.0,1.43,0.0253,0.8771,0.0002,
110.0,213.316,1.53384,,,,,,,491.0,1.33,0.0217,0.7969,0.0002,
115.0,213.228,1.4467200000000002,,,,,,,454.0,1.55,0.0262,0.9425,0.0002,
120.0,212.7,1.40096,,,,,,,436.0,1.28,0.0196,0.8561,0.0002,
125.0,212.436,1.35872,,,,,,,425.0,1.07,0.0166,0.6857,0.0002,
130.0,211.732,1.34376,,,,,,,430.0,1.22,0.0158,0.7852,0.0002,
135.0,211.38,1.32,,,,,,,436.0,1.17,0.0159,0.7735,0.0002,
140.0,211.204,1.30856,,,,,,,451.0,1.42,0.0175,0.9124,0.0002,
145.0,210.588,1.3068000000000002,,,,,,,468.0,1.44,0.0173,0.9358,0.0002,
150.0,210.5,1.3024,,,,,,,472.0,1.49,0.0164,0.9798,0.0002,
155.0,210.06,1.3015200000000002,,,,,,,467.0,1.54,0.0173,1.0351,0.0002,
160.0,209.884,1.26984,,,,,,,440.0,1.39,0.0148,0.849,0.0002,
165.0,209.444,1.2575200000000002,,,,,,,406.0,1.28,0.0144,0.8081,0.0002,
170.0,209.092,1.2408,,,,,,,386.0,1.12,0.0122,0.7256,0.0002,
175.0,208.652,1.22144,,,,,,,364.0,0.97,0.0103,0.595,0.0002,
180.0,208.3,1.19504,,,,,,,367.0,1.13,0.0111,0.7194,0.0002,
185.0,207.508,1.1862400000000002,,,,,,,408.0,1.03,0.0104,0.6541,0.0002,
190.0,207.684,1.18008,,,,,,,416.0,1.41,0.0129,0.8698,0.0002,
195.0,206.892,1.15192,,,,,,,441.0,1.86,0.0172,1.1574,0.0003,
200.0,207.068,1.19328,,,,,,,426.0,1.34,0.0122,0.8387,0.0002,
205.0,206.716,1.18096,,,,,,,417.0,1.46,0.0136,0.9521,0.0003,
210.0,206.276,1.17392,,,,,,,441.0,1.09,0.0101,0.7192,0.0002,
215.0,205.836,1.19504,,,,,,,461.0,1.2,0.0108,0.7059,0.0002,
220.0,205.572,1.16248,,,,,,,440.0,1.57,0.0146,0.9696,0.0003,
225.0,205.308,1.1554400000000002,,,,,,,420.0,1.82,0.016,1.0334,0.0003,
230.0,205.308,1.12816,,,,,,,401.0,1.4,0.0127,0.8375,0.0003,
235.0,204.868,1.10528,,,,,,,377.0,1.46,0.013,0.8087,0.0003,
240.0,204.428,1.06304,,,,,,,380.0,1.25,0.0108,0.7039,0.0003,
245.0,204.34,1.05424,,,,,,,353.0,1.26,0.0114,0.8373,0.0003,
250.0,204.076,1.02344,,,,,,,315.0,1.63,0.0125,0.9953,0.0003,
255.0,203.548,1.00584,,,,,,,297.0,1.32,0.0102,0.8046,0.0003,
260.0,203.636,0.97504,,,,,,,292.0,1.11,0.0075,0.6497,0.0002,
265.0,203.108,0.9504,,,,,,,304.0,1.2,0.0089,0.7177,0.0003,
270.0,202.58,0.92576,,,,,,,325.0,1.24,0.0081,0.8044,0.0003,
275.0,202.668,0.90904,,,,,,,310.0,1.75,0.0107,1.0621,0.0004,
280.0,202.58,0.8976000000000001,,,,,,,290.0,1.95,0.0108,1.2628,0.0005,
