Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),MLR (g/s),CO2 (kg/kg),CO (kg/kg)
0.0,,0.023,,,,,,,0.0,0.0,0.0
3.0,,0.009000000000000001,,,,,,,0.0,0.0,0.0
6.0,,0.026000000000000002,,,,,,,0.0,0.0,0.0
9.0,,0.0,,,,,,,0.0,0.0,0.0
12.0,,0.009000000000000001,,,,,,,0.059,0.41,-0.008
15.0,,0.027999999999999997,,,,,,,0.06,0.41,0.0
18.0,,0.044000000000000004,,,,,,,0.062,0.85,0.006
21.0,,0.135,,,,,,,0.062,2.61,0.034
24.0,,1.224,,,,,,,0.061,4.78,0.085
27.0,,3.489,,,,,,,0.06,5.6,0.131
30.0,,5.069,,,,,,,0.059,5.27,0.143
33.0,,5.0489999999999995,,,,,,,0.058,4.24,0.129
36.0,,4.032,,,,,,,0.059,3.15,0.098
39.0,,2.902,,,,,,,0.06,2.59,0.081
42.0,,2.079,,,,,,,0.06,2.25,0.06
45.0,,1.578,,,,,,,0.06,2.0,0.049
48.0,,1.304,,,,,,,0.059,1.87,0.038
51.0,,1.1320000000000001,,,,,,,0.059,1.72,0.031
54.0,,1.032,,,,,,,0.059,1.62,0.028
57.0,,0.9259999999999999,,,,,,,0.059,1.57,0.025
60.0,,0.871,,,,,,,0.058,1.53,0.02
63.0,,0.8520000000000001,,,,,,,0.057,1.52,0.02
66.0,,0.821,,,,,,,0.057,1.52,0.021
69.0,,0.8270000000000001,,,,,,,0.057,1.5,0.019
72.0,,0.831,,,,,,,0.057,1.46,0.02
75.0,,0.79,,,,,,,0.057,1.42,0.021
78.0,,0.757,,,,,,,0.056,1.42,0.022
81.0,,0.7540000000000001,,,,,,,0.056,1.4,0.021
84.0,,0.7290000000000001,,,,,,,0.056,1.4,0.022
87.0,,0.721,,,,,,,0.055,1.4,0.022
90.0,,0.7190000000000001,,,,,,,0.055,1.42,0.024
93.0,,0.713,,,,,,,0.054,1.45,0.025
96.0,,0.7440000000000001,,,,,,,0.054,1.47,0.025
99.0,,0.726,,,,,,,0.053,1.5,0.023
102.0,,0.745,,,,,,,0.053,1.5,0.026
105.0,,0.742,,,,,,,0.053,1.51,0.023
108.0,,0.758,,,,,,,0.053,1.5,0.027
111.0,,0.756,,,,,,,0.053,1.51,0.033
114.0,,0.7290000000000001,,,,,,,0.052,1.52,0.031
117.0,,0.7590000000000001,,,,,,,0.051,1.55,0.029
120.0,,0.741,,,,,,,0.051,1.58,0.034
123.0,,0.751,,,,,,,0.051,1.57,0.032
126.0,,0.7540000000000001,,,,,,,0.05,1.58,0.028
129.0,,0.758,,,,,,,0.05,1.59,0.032
132.0,,0.751,,,,,,,0.049,1.61,0.032
135.0,,0.753,,,,,,,0.048,1.61,0.039
138.0,,0.7040000000000001,,,,,,,0.048,1.61,0.032
141.0,,0.7190000000000001,,,,,,,0.048,1.59,0.04
144.0,,0.701,,,,,,,0.048,1.57,0.034
147.0,,0.6829999999999999,,,,,,,0.048,1.54,0.041
150.0,,0.65,,,,,,,0.047,1.56,0.041
153.0,,0.691,,,,,,,0.047,1.59,0.036
156.0,,0.644,,,,,,,0.046,1.64,0.039
159.0,,0.657,,,,,,,0.046,1.65,0.036
162.0,,0.665,,,,,,,0.046,1.63,0.036
165.0,,0.6779999999999999,,,,,,,0.045,1.64,0.038
168.0,,0.655,,,,,,,0.045,1.63,0.031
171.0,,0.65,,,,,,,0.045,1.62,0.035
174.0,,0.6779999999999999,,,,,,,0.045,1.61,0.034
177.0,,0.63,,,,,,,0.046,1.6,0.036
180.0,,0.655,,,,,,,0.045,1.6,0.038
183.0,,0.634,,,,,,,0.044,1.63,0.038
186.0,,0.613,,,,,,,0.044,1.63,0.038
189.0,,0.623,,,,,,,0.044,1.61,0.044
192.0,,0.604,,,,,,,0.044,1.59,0.041
195.0,,0.598,,,,,,,0.044,1.59,0.045
198.0,,0.6,,,,,,,0.045,1.6,0.04
201.0,,0.61,,,,,,,0.044,1.6,0.045
204.0,,0.622,,,,,,,0.044,1.6,0.042
207.0,,0.622,,,,,,,0.044,1.61,0.047
210.0,,0.618,,,,,,,0.044,1.61,0.047
213.0,,0.609,,,,,,,0.044,1.58,0.052
216.0,,0.624,,,,,,,0.044,1.59,0.052
219.0,,0.5970000000000001,,,,,,,0.045,1.56,0.047
222.0,,0.595,,,,,,,0.045,1.55,0.055
225.0,,0.5860000000000001,,,,,,,0.045,1.54,0.05
228.0,,0.5970000000000001,,,,,,,0.045,1.56,0.048
231.0,,0.5870000000000001,,,,,,,0.045,1.56,0.054
234.0,,0.596,,,,,,,0.044,1.57,0.053
237.0,,0.583,,,,,,,0.044,1.57,0.049
240.0,,0.611,,,,,,,0.044,1.6,0.049
243.0,,0.608,,,,,,,0.044,1.59,0.051
246.0,,0.612,,,,,,,0.045,1.57,0.049
249.0,,0.58,,,,,,,0.044,1.57,0.051
252.0,,0.606,,,,,,,0.044,1.59,0.047
255.0,,0.623,,,,,,,0.044,1.6,0.046
258.0,,0.617,,,,,,,0.044,1.61,0.048
261.0,,0.623,,,,,,,0.043,1.62,0.047
264.0,,0.622,,,,,,,0.042,1.64,0.058
267.0,,0.601,,,,,,,0.042,1.66,0.051
270.0,,0.599,,,,,,,0.042,1.65,0.054
273.0,,0.609,,,,,,,0.042,1.65,0.053
276.0,,0.605,,,,,,,0.041,1.67,0.055
279.0,,0.596,,,,,,,0.041,1.66,0.045
282.0,,0.589,,,,,,,0.04,1.67,0.052
285.0,,0.584,,,,,,,0.04,1.67,0.056
288.0,,0.6020000000000001,,,,,,,0.039,1.71,0.056
291.0,,0.574,,,,,,,0.039,1.75,0.059
294.0,,0.588,,,,,,,0.038,1.77,0.053
297.0,,0.585,,,,,,,0.038,1.78,0.053
300.0,,0.5810000000000001,,,,,,,0.038,1.76,0.05
303.0,,0.595,,,,,,,0.038,1.77,0.056
306.0,,0.5770000000000001,,,,,,,0.038,1.79,0.049
309.0,,0.5970000000000001,,,,,,,0.037,1.8,0.065
312.0,,0.5810000000000001,,,,,,,0.037,1.76,0.06
315.0,,0.554,,,,,,,0.037,1.74,0.056
318.0,,0.537,,,,,,,0.037,1.73,0.063
321.0,,0.5650000000000001,,,,,,,0.037,1.74,0.066
324.0,,0.532,,,,,,,0.037,1.74,0.056
327.0,,0.55,,,,,,,0.037,1.74,0.06
330.0,,0.526,,,,,,,0.036,1.75,0.06
333.0,,0.552,,,,,,,0.036,1.74,0.061
336.0,,0.54,,,,,,,0.036,1.76,0.055
339.0,,0.525,,,,,,,0.036,1.75,0.062
342.0,,0.533,,,,,,,0.036,1.75,0.067
345.0,,0.512,,,,,,,0.035,1.76,0.056
348.0,,0.515,,,,,,,0.035,1.8,0.064
351.0,,0.516,,,,,,,0.034,1.83,0.055
354.0,,0.533,,,,,,,0.034,1.88,0.067
357.0,,0.527,,,,,,,0.033,1.91,0.07
360.0,,0.504,,,,,,,0.033,1.93,0.084
363.0,,0.529,,,,,,,0.032,1.86,0.085
366.0,,0.48600000000000004,,,,,,,0.032,1.77,0.086
369.0,,0.44700000000000006,,,,,,,0.033,1.75,0.09
372.0,,0.435,,,,,,,0.033,1.82,0.084
375.0,,0.457,,,,,,,0.033,1.86,0.085
378.0,,0.47200000000000003,,,,,,,0.033,1.82,0.086
381.0,,0.457,,,,,,,0.033,1.74,0.096
384.0,,0.419,,,,,,,0.032,1.66,0.091
387.0,,0.38,,,,,,,0.032,1.65,0.091
390.0,,0.375,,,,,,,0.031,1.65,0.097
393.0,,0.373,,,,,,,0.031,1.65,0.085
396.0,,0.387,,,,,,,0.031,1.67,0.093
399.0,,0.364,,,,,,,0.031,1.72,0.095
402.0,,0.36700000000000005,,,,,,,0.031,1.81,0.083
405.0,,0.41200000000000003,,,,,,,0.03,1.86,0.088
408.0,,0.43700000000000006,,,,,,,0.03,1.84,0.092
411.0,,0.42200000000000004,,,,,,,0.029,1.83,0.092
414.0,,0.41000000000000003,,,,,,,0.029,1.82,0.094
417.0,,0.402,,,,,,,0.028,1.87,0.092
420.0,,0.38200000000000006,,,,,,,0.029,1.9,0.097
423.0,,0.41200000000000003,,,,,,,0.029,1.89,0.093
426.0,,0.389,,,,,,,0.03,1.85,0.093
429.0,,0.389,,,,,,,0.03,1.81,0.092
432.0,,0.378,,,,,,,0.03,1.75,0.093
435.0,,0.375,,,,,,,0.03,1.82,0.101
438.0,,0.395,,,,,,,0.029,1.87,0.094
441.0,,0.42600000000000005,,,,,,,0.029,1.89,0.094
444.0,,0.41000000000000003,,,,,,,0.029,1.83,0.106
447.0,,0.40399999999999997,,,,,,,0.03,1.73,0.098
450.0,,0.396,,,,,,,0.031,1.69,0.092
453.0,,0.41500000000000004,,,,,,,0.032,1.7,0.097
456.0,,0.401,,,,,,,0.032,1.66,0.088
459.0,,0.39299999999999996,,,,,,,0.032,1.63,0.088
462.0,,0.414,,,,,,,0.032,1.64,0.085
465.0,,0.392,,,,,,,0.032,1.65,0.092
468.0,,0.41700000000000004,,,,,,,0.032,1.67,0.091
471.0,,0.38200000000000006,,,,,,,0.031,1.68,0.088
474.0,,0.401,,,,,,,0.031,1.7,0.084
477.0,,0.396,,,,,,,0.031,1.72,0.087
480.0,,0.394,,,,,,,0.031,1.72,0.083
483.0,,0.396,,,,,,,0.031,1.72,0.079
486.0,,0.392,,,,,,,0.031,1.72,0.088
489.0,,0.423,,,,,,,0.031,1.73,0.09
492.0,,0.40299999999999997,,,,,,,0.031,1.76,0.09
495.0,,0.4,,,,,,,0.031,1.77,0.095
498.0,,0.42100000000000004,,,,,,,0.031,1.78,0.089
501.0,,0.42200000000000004,,,,,,,0.031,1.78,0.09
504.0,,0.41200000000000003,,,,,,,0.03,1.78,0.089
507.0,,0.40700000000000003,,,,,,,0.03,1.75,0.081
510.0,,0.396,,,,,,,0.03,1.78,0.088
513.0,,0.41700000000000004,,,,,,,0.03,1.87,0.09
516.0,,0.467,,,,,,,0.03,1.91,0.083
519.0,,0.466,,,,,,,0.031,1.92,0.077
522.0,,0.46,,,,,,,0.031,1.88,0.08
525.0,,0.456,,,,,,,0.031,1.88,0.088
528.0,,0.473,,,,,,,0.03,1.92,0.078
531.0,,0.45,,,,,,,0.029,2.01,0.082
534.0,,0.494,,,,,,,0.029,2.06,0.088
537.0,,0.498,,,,,,,0.028,2.09,0.092
540.0,,0.467,,,,,,,0.028,2.12,0.088
543.0,,0.488,,,,,,,0.027,2.13,0.084
546.0,,0.48700000000000004,,,,,,,0.028,2.11,0.094
549.0,,0.484,,,,,,,0.028,2.08,0.089
552.0,,0.47100000000000003,,,,,,,0.028,2.09,0.086
555.0,,0.49,,,,,,,0.028,2.12,0.09
558.0,,0.47000000000000003,,,,,,,0.028,2.14,0.091
561.0,,0.502,,,,,,,0.027,2.2,0.097
564.0,,0.49,,,,,,,0.026,2.2,0.094
567.0,,0.46299999999999997,,,,,,,0.026,2.17,0.094
570.0,,0.45299999999999996,,,,,,,0.026,2.17,0.09
573.0,,0.454,,,,,,,0.027,2.13,0.093
576.0,,0.455,,,,,,,0.027,2.08,0.093
579.0,,0.444,,,,,,,0.028,2.02,0.095
582.0,,0.44799999999999995,,,,,,,0.028,2.0,0.092
585.0,,0.45,,,,,,,0.028,1.97,0.082
588.0,,0.444,,,,,,,0.028,1.98,0.089
591.0,,0.423,,,,,,,0.028,2.01,0.081
594.0,,0.438,,,,,,,0.027,2.06,0.083
597.0,,0.47600000000000003,,,,,,,0.027,2.08,0.086
600.0,,0.449,,,,,,,0.027,2.08,0.082
603.0,,0.467,,,,,,,0.027,2.04,0.073
606.0,,0.441,,,,,,,0.027,2.02,0.101
609.0,,0.43200000000000005,,,,,,,0.027,2.05,0.086
612.0,,0.423,,,,,,,0.028,2.04,0.087
615.0,,0.469,,,,,,,0.027,2.07,0.076
618.0,,0.443,,,,,,,0.027,2.06,0.083
621.0,,0.45299999999999996,,,,,,,0.027,2.1,0.082
624.0,,0.438,,,,,,,0.026,2.23,0.087
627.0,,0.451,,,,,,,0.026,2.32,0.084
630.0,,0.49,,,,,,,0.025,2.34,0.092
633.0,,0.44200000000000006,,,,,,,0.025,2.24,0.107
636.0,,0.441,,,,,,,0.025,2.17,0.095
639.0,,0.436,,,,,,,0.026,2.08,0.082
642.0,,0.405,,,,,,,0.026,2.01,0.088
645.0,,0.406,,,,,,,0.027,1.98,0.09
648.0,,0.423,,,,,,,0.027,2.01,0.092
651.0,,0.424,,,,,,,0.026,2.05,0.089
654.0,,0.41500000000000004,,,,,,,0.026,2.08,0.09
657.0,,0.425,,,,,,,0.025,2.13,0.091
660.0,,0.428,,,,,,,0.025,2.15,0.092
663.0,,0.43,,,,,,,0.024,2.15,0.1
666.0,,0.41100000000000003,,,,,,,0.024,2.16,0.094
669.0,,0.384,,,,,,,0.025,2.05,0.088
672.0,,0.37700000000000006,,,,,,,0.025,1.97,0.088
675.0,,0.36,,,,,,,0.026,1.95,0.1
678.0,,0.369,,,,,,,0.026,1.93,0.097
681.0,,0.40700000000000003,,,,,,,0.025,2.03,0.097
684.0,,0.392,,,,,,,0.024,2.07,0.1
687.0,,0.394,,,,,,,0.024,2.07,0.086
690.0,,0.35600000000000004,,,,,,,0.023,2.12,0.101
693.0,,0.365,,,,,,,0.023,2.18,0.097
696.0,,0.355,,,,,,,0.023,2.18,0.109
699.0,,0.36600000000000005,,,,,,,0.023,2.2,0.11
702.0,,0.389,,,,,,,0.023,2.19,0.097
705.0,,0.36200000000000004,,,,,,,0.023,2.16,0.1
708.0,,0.364,,,,,,,0.024,2.12,0.094
711.0,,0.381,,,,,,,0.024,2.08,0.113
714.0,,0.35000000000000003,,,,,,,0.023,2.07,0.112
717.0,,0.348,,,,,,,0.023,2.16,0.119
720.0,,0.355,,,,,,,0.023,2.22,0.125
723.0,,0.36600000000000005,,,,,,,0.022,2.27,0.112
726.0,,0.36200000000000004,,,,,,,0.022,2.18,0.108
729.0,,0.34299999999999997,,,,,,,0.022,2.17,0.125
732.0,,0.332,,,,,,,0.022,2.11,0.115
734.0,,0.334,,,,,,,0.022,2.13,0.102
737.0,,0.331,,,,,,,0.022,2.21,0.114
740.0,,0.329,,,,,,,0.021,2.25,0.122
743.0,,0.341,,,,,,,0.021,2.26,0.128
746.0,,0.324,,,,,,,0.02,2.28,0.143
749.0,,0.32299999999999995,,,,,,,0.02,2.19,0.135
752.0,,0.308,,,,,,,0.02,2.13,0.142
755.0,,0.263,,,,,,,0.02,2.09,0.135
758.0,,0.27399999999999997,,,,,,,0.021,2.04,0.135
761.0,,0.292,,,,,,,0.021,2.0,0.132
764.0,,0.303,,,,,,,0.022,2.0,0.128
767.0,,0.308,,,,,,,0.022,1.96,0.142
770.0,,0.29100000000000004,,,,,,,0.022,2.03,0.131
773.0,,0.319,,,,,,,0.022,2.01,0.132
776.0,,0.287,,,,,,,0.022,1.98,0.14
779.0,,0.28800000000000003,,,,,,,0.022,1.97,0.133
