Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),MLR (g/s),CO2 (kg/kg),CO (kg/kg)
0.0,,-0.026000000000000002,,,,,,,0.0,0.0,0.0
3.0,,-0.002,,,,,,,0.0,0.0,0.0
6.0,,-0.011000000000000001,,,,,,,0.0,0.0,0.0
9.0,,0.122,,,,,,,0.202,0.16,0.003
12.0,,1.195,,,,,,,0.203,0.81,0.049
15.0,,3.255,,,,,,,0.202,1.65,0.097
18.0,,4.365,,,,,,,0.203,1.7,0.101
21.0,,4.3260000000000005,,,,,,,0.204,1.57,0.098
24.0,,4.238,,,,,,,0.203,1.62,0.101
27.0,,4.37,,,,,,,0.203,1.69,0.092
30.0,,4.465,,,,,,,0.202,1.72,0.083
33.0,,4.253,,,,,,,0.201,1.63,0.072
36.0,,3.7800000000000002,,,,,,,0.2,1.48,0.06
39.0,,3.423,,,,,,,0.2,1.41,0.056
42.0,,3.48,,,,,,,0.2,1.52,0.064
45.0,,3.65,,,,,,,0.199,1.64,0.066
48.0,,3.645,,,,,,,0.197,1.53,0.053
51.0,,3.7560000000000002,,,,,,,0.196,1.7,0.059
54.0,,4.668,,,,,,,0.195,2.21,0.062
57.0,,5.6739999999999995,,,,,,,0.193,2.55,0.055
60.0,,6.088,,,,,,,0.19,2.59,0.049
63.0,,6.056,,,,,,,0.188,2.58,0.049
66.0,,5.997000000000001,,,,,,,0.185,2.6,0.048
69.0,,5.898,,,,,,,0.183,2.6,0.048
72.0,,6.037000000000001,,,,,,,0.18,2.71,0.049
75.0,,6.122000000000001,,,,,,,0.177,2.79,0.051
78.0,,6.199,,,,,,,0.173,2.83,0.055
81.0,,6.419,,,,,,,0.169,3.05,0.063
84.0,,6.662000000000001,,,,,,,0.165,3.19,0.066
87.0,,6.721,,,,,,,0.159,3.28,0.063
90.0,,6.635,,,,,,,0.154,3.34,0.061
93.0,,6.6370000000000005,,,,,,,0.148,3.51,0.065
96.0,,6.537999999999999,,,,,,,0.142,3.55,0.064
99.0,,6.5520000000000005,,,,,,,0.135,3.78,0.071
102.0,,6.517,,,,,,,0.128,3.9,0.073
105.0,,6.3950000000000005,,,,,,,0.121,4.03,0.073
108.0,,6.308,,,,,,,0.115,4.19,0.078
111.0,,6.135,,,,,,,0.108,4.27,0.081
114.0,,5.943,,,,,,,0.102,4.39,0.086
117.0,,5.718,,,,,,,0.095,4.58,0.087
120.0,,5.188,,,,,,,0.089,4.41,0.084
123.0,,5.14,,,,,,,0.083,4.88,0.101
126.0,,5.547000000000001,,,,,,,0.076,5.94,0.117
129.0,,5.312,,,,,,,0.07,5.55,0.094
132.0,,4.341,,,,,,,0.064,4.86,0.08
135.0,,3.5360000000000005,,,,,,,0.059,4.78,0.072
138.0,,3.014,,,,,,,0.053,4.58,0.059
141.0,,2.576,,,,,,,0.048,4.68,0.058
144.0,,2.262,,,,,,,0.043,4.57,0.049
147.0,,1.861,,,,,,,0.038,4.49,0.052
150.0,,1.484,,,,,,,0.034,4.23,0.049
153.0,,1.1820000000000002,,,,,,,0.03,4.12,0.059
156.0,,0.9450000000000001,,,,,,,0.026,4.11,0.076
159.0,,0.787,,,,,,,0.022,4.27,0.082
162.0,,0.6409999999999999,,,,,,,0.019,4.23,0.087
165.0,,0.511,,,,,,,0.016,4.16,0.081
168.0,,0.406,,,,,,,0.014,4.21,0.075
171.0,,0.34,,,,,,,0.012,4.57,0.081
174.0,,0.29300000000000004,,,,,,,0.01,4.98,0.079
177.0,,0.261,,,,,,,0.008,5.41,0.068
180.0,,0.22100000000000003,,,,,,,0.008,5.42,0.062
183.0,,0.19399999999999998,,,,,,,0.007,6.2,0.09
186.0,,0.172,,,,,,,0.005,7.39,0.101
189.0,,0.153,,,,,,,0.004,0.0,0.0
192.0,,0.127,,,,,,,0.004,0.0,0.0
195.0,,0.12300000000000001,,,,,,,0.003,0.0,0.0
198.0,,0.109,,,,,,,0.003,0.0,0.0
201.0,,0.10099999999999999,,,,,,,0.003,0.0,0.0
204.0,,0.107,,,,,,,0.003,0.0,0.0
207.0,,0.09300000000000001,,,,,,,0.002,0.0,0.0
210.0,,0.08,,,,,,,0.002,0.0,0.0
213.0,,0.073,,,,,,,0.002,0.0,0.0
216.0,,0.075,,,,,,,0.001,0.0,0.0
219.0,,0.057999999999999996,,,,,,,0.001,0.0,0.0
222.0,,0.062000000000000006,,,,,,,0.001,0.0,0.0
225.0,,0.057999999999999996,,,,,,,0.001,0.0,0.0
228.0,,0.037000000000000005,,,,,,,0.001,0.0,0.0
231.0,,0.039,,,,,,,0.001,0.0,0.0
