Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),Extinction Area (m2/kg),CO2 (kg/kg),CO (kg/kg),H2O (kg/kg),H'carbs (kg/kg),HCl (kg/kg)
0.0,459.2,,,,,,,,,,,,,
5.0,459.2,,,,,,,,,,,,,
10.0,459.728,,,,,,,,,,,,,
15.0,459.728,,,,,,,,,,,,,
20.0,458.672,0.02024,,,,,,,161.0,0.9,0.0008,1.0932,0.0151,
25.0,459.024,0.6811200000000001,,,,,,,191.0,1.18,0.0021,1.0495,0.0025,
30.0,457.792,1.60952,,,,,,,220.0,1.34,0.002,1.1079,0.0021,
35.0,457.616,1.9747200000000005,,,,,,,250.0,1.08,0.0032,0.8588,0.0017,
40.0,456.736,2.24048,,,,,,,280.0,1.42,0.0039,1.018,0.0021,
45.0,455.856,2.38832,,,,,,,309.0,1.26,0.0064,0.8208,0.0024,
50.0,455.68,2.5062400000000005,,,,,,,339.0,1.32,0.0073,0.8699,0.0027,
55.0,454.712,2.508,,,,,,,386.0,1.17,0.0102,0.7441,0.0031,
60.0,454.36,2.3196800000000004,,,,,,,418.0,1.06,0.0104,0.6866,0.0035,
65.0,453.392,2.13488,,,,,,,440.0,1.27,0.0169,0.8523,0.005,
70.0,453.304,1.9492,,,,,,,439.0,1.07,0.016,0.7335,0.0045,
75.0,452.952,1.76088,,,,,,,445.0,1.0,0.0178,0.6895,0.0041,
80.0,452.16,1.60424,,,,,,,471.0,0.9,0.0177,0.5883,0.0033,
85.0,451.544,1.43264,,,,,,,502.0,0.95,0.0189,0.6691,0.003,
90.0,451.544,1.2892,,,,,,,470.0,1.29,0.0298,0.9157,0.0042,
95.0,451.104,1.1572,,,,,,,457.0,1.5,0.0303,1.1165,0.0044,
100.0,451.016,1.0736,,,,,,,426.0,1.07,0.0243,0.7687,0.0027,
105.0,450.752,0.9372,,,,,,,377.0,1.34,0.0225,0.8985,0.0027,
110.0,450.4,0.88704,,,,,,,339.0,1.36,0.024,0.8941,0.0025,
115.0,450.4,0.8404,,,,,,,298.0,1.0,0.0131,0.7857,0.0019,
120.0,450.224,0.792,,,,,,,249.0,1.26,0.0172,0.9756,0.0022,
125.0,449.608,0.75504,,,,,,,216.0,1.25,0.012,1.0254,0.0022,
130.0,449.784,0.7233600000000001,,,,,,,196.0,1.07,0.0102,0.8234,0.0017,
135.0,449.696,0.6934400000000001,,,,,,,165.0,1.14,0.0075,0.8521,0.0019,
140.0,449.168,0.6776000000000001,,,,,,,154.0,1.2,0.0084,0.939,0.002,
145.0,448.992,0.66264,,,,,,,165.0,1.11,0.0049,0.7863,0.0017,
150.0,449.344,0.6529600000000001,,,,,,,174.0,1.49,0.0067,1.0388,0.0022,
155.0,448.64,0.64592,,,,,,,175.0,1.92,0.0078,1.369,0.0029,
160.0,448.552,0.6503200000000001,,,,,,,177.0,1.48,0.0062,1.1064,0.0024,
165.0,448.816,0.6371200000000001,,,,,,,167.0,1.2,0.006,0.9093,0.0021,
170.0,448.464,0.62304,,,,,,,188.0,1.07,0.0053,0.751,0.0019,
175.0,447.848,0.62744,,,,,,,206.0,0.92,0.0063,0.7051,0.0018,
180.0,448.112,0.6116,,,,,,,189.0,2.14,0.0138,1.4793,0.0037,
185.0,447.936,0.59488,,,,,,,167.0,1.99,0.0157,1.2881,0.0036,
190.0,447.936,0.58696,,,,,,,141.0,1.1,0.0089,0.6384,0.002,
195.0,447.408,0.57816,,,,,,,119.0,1.19,0.0108,0.7039,0.0023,
200.0,447.496,0.5693600000000001,,,,,,,106.0,0.85,0.0076,0.5092,0.0016,
205.0,447.408,0.5561600000000001,,,,,,,106.0,0.78,0.0077,0.4749,0.0015,
210.0,446.88,0.55352,,,,,,,114.0,0.97,0.01,0.6266,0.002,
215.0,446.616,0.55088,,,,,,,234.0,1.48,0.0145,0.9322,0.003,
220.0,447.056,0.55176,,,,,,,260.0,1.65,0.0163,0.9406,0.0035,
225.0,446.704,0.5368,,,,,,,,,,,,
230.0,446.264,0.5412,,,,,,,,,,,,
235.0,446.792,0.52536,,,,,,,,,,,,
240.0,446.528,0.528,,,,,,,219.0,0.8,0.012,0.6491,0.0021,
245.0,446.176,0.5244800000000001,,,,,,,1029.0,0.64,0.0086,0.4113,0.0014,
250.0,445.736,0.5324,,,,,,,979.0,0.9,0.0129,0.5952,0.002,
255.0,445.824,0.5332800000000001,,,,,,,,,,,,
260.0,445.736,0.52888,,,,,,,,,,,,
265.0,446.088,0.5359200000000001,,,,,,,615.0,1.01,0.0207,0.7062,0.0031,
270.0,445.296,0.52888,,,,,,,578.0,0.94,0.0184,0.7481,0.0028,
275.0,445.384,0.53856,,,,,,,489.0,0.68,0.0166,0.5434,0.0023,
280.0,445.296,0.53152,,,,,,,,,,,,
285.0,445.032,0.55176,,,,,,,442.0,1.23,0.0349,1.0042,0.0048,
290.0,445.032,0.5456000000000001,,,,,,,,,,,,
295.0,444.944,0.5588000000000001,,,,,,,408.0,1.45,0.0418,1.0917,0.0056,
300.0,445.208,0.5676,,,,,,,371.0,0.7,0.019,0.5212,0.0027,
305.0,444.504,0.57376,,,,,,,422.0,0.58,0.0191,0.4423,0.0023,
310.0,444.064,0.57904,,,,,,,519.0,0.8,0.0257,0.5973,0.0035,
315.0,444.152,0.5808,,,,,,,748.0,1.73,0.0631,1.6225,0.0077,
320.0,444.328,0.6063200000000001,,,,,,,,,,,,
325.0,443.888,0.6503200000000001,,,,,,,,,,,,
330.0,443.8,0.7286400000000001,,,,,,,916.0,1.06,0.0377,0.7422,0.0097,
335.0,443.976,0.7568,,,,,,,834.0,2.09,0.0974,1.4376,0.0158,
340.0,443.272,0.7779200000000001,,,,,,,768.0,0.88,0.0463,0.7026,0.0064,
345.0,443.624,0.7251200000000001,,,,,,,654.0,0.86,0.0487,0.6371,0.0055,
350.0,442.92,0.6934400000000001,,,,,,,571.0,0.97,0.0611,0.8305,0.0068,
355.0,443.008,0.6802400000000001,,,,,,,543.0,0.82,0.0494,0.6901,0.0052,
360.0,442.744,0.6811200000000001,,,,,,,628.0,0.84,0.054,0.7275,0.0059,
365.0,442.568,0.68376,,,,,,,736.0,1.05,0.0639,0.9502,0.0081,
370.0,442.128,0.7207200000000001,,,,,,,854.0,1.42,0.0748,1.164,0.0126,
375.0,442.48,0.7849600000000001,,,,,,,843.0,1.32,0.0727,0.895,0.016,
380.0,442.04,0.8606400000000001,,,,,,,930.0,1.15,0.0692,0.8299,0.0147,
385.0,441.776,0.88,,,,,,,1185.0,0.81,0.0492,0.5971,0.0073,
390.0,441.512,0.83688,,,,,,,1207.0,1.63,0.1132,0.99,0.0133,
395.0,441.424,0.7761600000000001,,,,,,,,,,,,
400.0,441.6,0.748,,,,,,,1069.0,2.17,0.1521,1.6796,0.0131,
405.0,441.424,0.70488,,,,,,,,,,,,
410.0,441.072,0.7084,,,,,,,902.0,1.09,0.0789,0.9447,0.0079,
415.0,441.248,0.70928,,,,,,,739.0,1.73,0.1,1.2358,0.0115,
420.0,440.808,0.7119200000000001,,,,,,,615.0,0.98,0.0547,0.6973,0.006,
