Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),Extinction Area (m2/kg),CO2 (kg/kg),CO (kg/kg),H2O (kg/kg),H'carbs (kg/kg),HCl (kg/kg)
0.0,306.0,,,,,,,,,,,,,
5.0,306.0,,,,,,,,,,,,,
10.0,305.912,,,,,,,,,,,,,
15.0,306.264,,,,,,,,,,,,,
20.0,305.912,,,,,,,,,,,,,
25.0,305.648,,,,,,,,,,,,,
30.0,305.472,0.00792,,,,,,,127.0,1.58,0.0027,1.1755,0.0005,
35.0,305.472,0.19536,,,,,,,133.0,1.63,0.0017,0.9973,0.0003,
40.0,304.944,0.9847200000000002,,,,,,,139.0,1.36,0.0024,0.8229,0.0003,
45.0,304.24,1.49248,,,,,,,144.0,1.31,0.0022,0.7952,0.0002,
50.0,303.888,1.6130400000000005,,,,,,,150.0,1.49,0.0039,0.9165,0.0002,
55.0,303.624,1.66056,,,,,,,155.0,1.57,0.0038,0.9661,0.0002,
60.0,303.096,1.72392,,,,,,,161.0,1.27,0.0041,0.7627,0.0002,
65.0,302.48,1.84976,,,,,,,188.0,1.2,0.0039,0.7316,0.0002,
70.0,301.688,1.9008,,,,,,,224.0,1.06,0.0051,0.6637,0.0002,
75.0,301.336,1.8964,,,,,,,264.0,1.18,0.006,0.7458,0.0002,
80.0,300.456,1.8286400000000005,,,,,,,313.0,1.38,0.0094,0.8392,0.0002,
85.0,300.368,1.76,,,,,,,323.0,1.32,0.0095,0.8219,0.0002,
90.0,299.928,1.6834400000000005,,,,,,,331.0,1.62,0.0147,1.0156,0.0003,
95.0,299.4,1.61216,,,,,,,346.0,1.13,0.0107,0.711,0.0002,
100.0,299.136,1.54176,,,,,,,369.0,1.1,0.0116,0.7016,0.0002,
105.0,298.344,1.45816,,,,,,,419.0,1.3,0.0144,0.8256,0.0003,
110.0,298.08,1.41768,,,,,,,434.0,1.54,0.0176,0.9812,0.0003,
115.0,298.08,1.34288,,,,,,,405.0,1.89,0.0224,1.1616,0.0004,
120.0,297.816,1.3050400000000002,,,,,,,377.0,1.43,0.0171,0.9334,0.0004,
125.0,297.288,1.25488,,,,,,,359.0,0.91,0.0112,0.5955,0.0002,
130.0,297.024,1.2135200000000002,,,,,,,341.0,0.86,0.0104,0.5566,0.0002,
135.0,296.144,1.18448,,,,,,,418.0,0.9,0.0114,0.574,0.0003,
140.0,296.056,1.13168,,,,,,,436.0,0.97,0.0114,0.6266,0.0003,
145.0,295.616,1.08504,,,,,,,489.0,2.17,0.0271,1.4755,0.0007,
150.0,295.264,1.04896,,,,,,,480.0,1.57,0.0178,1.0427,0.0005,
155.0,295.704,0.9988,,,,,,,439.0,2.21,0.0258,1.446,0.0007,
160.0,294.912,0.97416,,,,,,,403.0,1.53,0.0158,0.9768,0.0005,
165.0,295.088,0.92488,,,,,,,345.0,0.97,0.0109,0.6686,0.0004,
170.0,294.56,0.8703200000000001,,,,,,,294.0,1.16,0.011,0.7053,0.0004,
175.0,294.296,0.8483200000000001,,,,,,,239.0,0.84,0.0086,0.5663,0.0003,
180.0,294.032,0.82104,,,,,,,220.0,1.02,0.0081,0.6699,0.0004,
185.0,293.68,0.80608,,,,,,,267.0,0.95,0.0081,0.6083,0.0004,
190.0,293.504,0.7735200000000001,,,,,,,336.0,1.15,0.0084,0.7687,0.0005,
195.0,293.152,0.7277600000000001,,,,,,,,,,,,
200.0,293.152,0.71544,,,,,,,,,,,,
205.0,293.416,0.6952,,,,,,,,,,,,
210.0,293.064,0.6767200000000001,,,,,,,208.0,1.12,0.0058,0.715,0.0005,
215.0,292.888,0.64944,,,,,,,173.0,0.79,0.0043,0.4915,0.0004,
220.0,292.448,0.6318400000000001,,,,,,,196.0,1.11,0.0054,0.7107,0.0005,
225.0,292.36,0.6063200000000001,,,,,,,147.0,1.8,0.0097,1.1073,0.001,
230.0,292.272,0.61248,,,,,,,,,,,,
