Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),MLR (g/s),CO2 (kg/kg),CO (kg/kg)
0.0,,0.005,,,,,,,0.0,0.0,0.0
3.0,,0.008,,,,,,,0.0,0.0,0.0
6.0,,-0.008,,,,,,,0.0,0.0,0.0
9.0,,-0.016,,,,,,,0.0,0.0,0.0
12.0,,-0.021,,,,,,,0.0,0.0,0.0
15.0,,0.0,,,,,,,0.0,0.0,0.0
18.0,,-0.013000000000000001,,,,,,,0.0,0.0,0.0
21.0,,-0.008,,,,,,,0.0,0.0,0.0
24.0,,0.01,,,,,,,0.046,0.59,0.0
27.0,,0.008,,,,,,,0.044,0.63,0.0
30.0,,0.016,,,,,,,0.043,0.67,0.0
33.0,,0.026000000000000002,,,,,,,0.042,0.7,0.0
36.0,,0.005,,,,,,,0.041,0.74,0.0
39.0,,0.023,,,,,,,0.041,0.74,0.009
42.0,,0.013000000000000001,,,,,,,0.04,0.76,0.007
45.0,,0.018000000000000002,,,,,,,0.039,0.78,0.0
48.0,,0.040999999999999995,,,,,,,0.038,0.85,0.009
51.0,,0.14400000000000002,,,,,,,0.037,1.29,0.0
54.0,,0.40399999999999997,,,,,,,0.035,1.92,0.015
57.0,,0.735,,,,,,,0.035,2.47,0.021
60.0,,0.993,,,,,,,0.034,2.96,0.035
63.0,,1.145,,,,,,,0.033,3.29,0.035
66.0,,1.21,,,,,,,0.032,3.47,0.038
69.0,,1.185,,,,,,,0.032,3.54,0.039
72.0,,1.068,,,,,,,0.031,3.43,0.045
75.0,,0.882,,,,,,,0.031,3.18,0.035
78.0,,0.696,,,,,,,0.03,2.98,0.037
81.0,,0.543,,,,,,,0.03,2.67,0.023
84.0,,0.381,,,,,,,0.029,2.42,0.033
87.0,,0.317,,,,,,,0.029,2.19,0.022
90.0,,0.225,,,,,,,0.027,2.09,0.019
93.0,,0.188,,,,,,,0.026,2.04,0.025
96.0,,0.18,,,,,,,0.025,1.97,0.027
99.0,,0.18100000000000002,,,,,,,0.023,2.01,0.027
102.0,,0.188,,,,,,,0.022,2.0,0.027
105.0,,0.166,,,,,,,0.022,2.01,0.016
108.0,,0.162,,,,,,,0.021,2.07,0.022
111.0,,0.149,,,,,,,0.02,2.11,0.025
114.0,,0.193,,,,,,,0.02,2.24,0.035
117.0,,0.225,,,,,,,0.02,2.38,0.0
120.0,,0.247,,,,,,,0.019,2.45,0.0
123.0,,0.23800000000000002,,,,,,,0.019,2.42,0.022
126.0,,0.255,,,,,,,0.019,2.42,0.023
129.0,,0.23800000000000002,,,,,,,0.019,2.38,0.027
132.0,,0.209,,,,,,,0.019,2.37,0.019
135.0,,0.217,,,,,,,0.019,2.44,0.021
138.0,,0.21,,,,,,,0.019,2.45,0.037
141.0,,0.215,,,,,,,0.019,2.38,0.022
144.0,,0.201,,,,,,,0.019,2.38,0.0
147.0,,0.19100000000000003,,,,,,,0.019,2.37,0.019
