Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),MLR (g/s),CO2 (kg/kg),CO (kg/kg)
0.0,,-0.01,,,,,,,0.0,0.0,0.0
3.0,,-0.021,,,,,,,0.0,0.0,0.0
6.0,,-0.024,,,,,,,0.0,0.0,0.0
9.0,,-0.006999999999999999,,,,,,,0.0,0.0,0.0
12.0,,0.006999999999999999,,,,,,,0.0,0.0,0.0
15.0,,0.005,,,,,,,0.0,0.0,0.0
18.0,,-0.005,,,,,,,0.0,0.0,0.0
21.0,,-0.012,,,,,,,0.0,0.0,0.0
24.0,,-0.006999999999999999,,,,,,,0.0,0.0,0.0
27.0,,0.002,,,,,,,0.0,0.0,0.0
30.0,,0.002,,,,,,,0.0,0.0,0.0
33.0,,-0.002,,,,,,,0.0,0.0,0.0
36.0,,0.024,,,,,,,0.092,0.17,-1.273
39.0,,0.006999999999999999,,,,,,,0.092,0.17,-1.239
42.0,,0.163,,,,,,,0.089,0.2,-1.189
45.0,,0.688,,,,,,,0.088,0.46,-1.177
48.0,,1.3840000000000001,,,,,,,0.086,0.89,-1.178
51.0,,1.92,,,,,,,0.084,1.37,-1.197
54.0,,2.227,,,,,,,0.083,1.83,-1.214
57.0,,2.394,,,,,,,0.081,2.21,-1.245
60.0,,2.379,,,,,,,0.079,2.49,-1.277
63.0,,2.246,,,,,,,0.078,2.65,-1.299
66.0,,2.084,,,,,,,0.077,2.73,-1.33
69.0,,1.956,,,,,,,0.075,2.77,-1.37
72.0,,1.8659999999999999,,,,,,,0.073,2.79,-1.412
75.0,,1.774,,,,,,,0.072,2.76,-1.441
78.0,,1.7409999999999999,,,,,,,0.071,2.74,-1.467
81.0,,1.73,,,,,,,0.069,2.73,-1.496
84.0,,1.685,,,,,,,0.068,2.72,-1.526
87.0,,1.624,,,,,,,0.067,2.67,-1.55
90.0,,1.548,,,,,,,0.067,2.59,-1.563
93.0,,1.49,,,,,,,0.066,2.53,-1.596
96.0,,1.4040000000000001,,,,,,,0.065,2.47,-1.598
99.0,,1.364,,,,,,,0.065,2.39,-1.627
102.0,,1.2670000000000001,,,,,,,0.063,2.36,-1.683
105.0,,1.178,,,,,,,0.062,2.32,-1.731
108.0,,1.103,,,,,,,0.06,2.24,-1.76
111.0,,1.048,,,,,,,0.059,2.19,-1.81
114.0,,0.99,,,,,,,0.057,2.15,-1.862
117.0,,0.9570000000000001,,,,,,,0.056,2.12,-1.913
120.0,,0.913,,,,,,,0.055,2.1,-1.968
123.0,,0.8890000000000001,,,,,,,0.053,2.11,-2.032
126.0,,0.843,,,,,,,0.052,2.1,-2.091
129.0,,0.8,,,,,,,0.051,2.05,-2.133
132.0,,0.742,,,,,,,0.05,2.02,-2.184
135.0,,0.693,,,,,,,0.048,1.99,-2.258
138.0,,0.6409999999999999,,,,,,,0.048,1.93,-2.265
141.0,,0.626,,,,,,,0.048,1.89,-2.275
144.0,,0.624,,,,,,,0.048,1.85,-2.301
