Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),MLR (g/s),CO2 (kg/kg),CO (kg/kg)
0.0,,-0.0035200000000000006,,,,,,,0.0,0.0,0.0
6.0,,0.0035200000000000006,,,,,,,0.0,0.0,0.0
12.0,,0.00264,,,,,,,0.0,0.0,0.0
18.0,,0.023760000000000003,,,,,,,0.0,0.0,0.0
24.0,,-0.0044,,,,,,,0.0,0.0,0.0
30.0,,0.018480000000000003,,,,,,,0.0,0.0,0.0
36.0,,0.00528,,,,,,,0.0,0.0,0.0
42.0,,-0.0008800000000000001,,,,,,,0.0,0.0,0.0
48.0,,0.018480000000000003,,,,,,,0.068,1.87,0.298
54.0,,1.7098400000000002,,,,,,,0.084,2.07,0.303
60.0,,1.8902400000000001,,,,,,,0.12,1.03,0.084
66.0,,0.87648,,,,,,,0.122,0.96,0.081
72.0,,0.94864,,,,,,,0.08,1.55,0.206
78.0,,1.15896,,,,,,,0.045,3.04,0.473
84.0,,1.3376000000000001,,,,,,,0.029,4.59,0.651
90.0,,1.1396000000000002,,,,,,,0.012,8.3,0.935
96.0,,0.61864,,,,,,,0.005,249.45,24.747
102.0,,0.31328000000000006,,,,,,,0.004,188.85,19.137
108.0,,0.198,,,,,,,0.005,157.64,16.418
114.0,,0.16544,,,,,,,0.005,147.61,15.57
120.0,,0.15224000000000001,,,,,,,0.007,6.22,0.554
126.0,,0.14872,,,,,,,0.006,6.88,0.759
132.0,,0.15136,,,,,,,0.01,4.46,0.457
138.0,,0.16192,,,,,,,0.01,4.34,0.402
