Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),Extinction Area (m2/kg),MLR (g/s),CO2 (kg/kg),CO (kg/kg),H2O (kg/kg),H'carbs (kg/kg),HCl (kg/kg)
635.0,,0.196,,,,,,,908.0,0.0007,0.82,0.1019,0.1948,5.9168,
640.0,,0.193,,,,,,,771.0,-0.0004,0.3,0.1755,0.152,0.4793,
645.0,,0.185,,,,,,,637.0,0.0087,0.3,0.1948,0.0923,0.157,
650.0,,0.187,,,,,,,480.0,0.0069999999999999,,0.152,0.1009,0.517,
655.0,,0.188,,,,,,,361.0,0.0115,,0.0923,0.1984,0.3943,
660.0,,0.184,,,,,,,294.0,0.0066,,0.1009,0.2784,0.3943,
665.0,,0.178,,,,,,,209.0,0.0054,,0.1984,0.9376,1.2826,
670.0,,0.163,,,,,,,113.0,0.0069,,0.2784,0.9339,0.537,
675.0,,0.178,,,,,,,164.0,0.0066,,0.9376,0.3583,1.1451,
680.0,,0.179,,,,,,,185.0,0.0115,,0.9339,0.0372,1.1451,
685.0,,0.179,,,,,,,193.0,0.0054,,0.3583,0.0372,2.7133,
690.0,,0.177,,,,,,,148.0,0.0038,,0.0372,,10.9546,
695.0,,0.168,,,,,,,105.0,0.0054,,0.9354,,8.1247,
700.0,,0.16,,,,,,,151.0,-0.0043,,0.9354,,0.0385,
705.0,,0.161,,,,,,,149.0,-0.0005,,,,2.0525,
710.0,,0.172,,,,,,,148.0,0.0026,,,,3.6491,
715.0,,0.156,,,,,,,145.0,0.025,,,,,
720.0,,0.152,,,,,,,147.0,-0.0054,,,,,
