Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),MLR (g/s),CO2 (kg/kg),CO (kg/kg)
0.0,,-0.01,,,,,,,0.0,0.0,0.0
3.0,,-0.008,,,,,,,0.0,0.0,0.0
6.0,,0.0,,,,,,,0.0,0.0,0.0
9.0,,-0.003,,,,,,,0.0,0.0,0.0
12.0,,0.003,,,,,,,0.0,0.0,0.0
15.0,,0.003,,,,,,,0.0,0.0,0.0
18.0,,-0.008,,,,,,,0.0,0.0,0.0
21.0,,-0.008,,,,,,,0.0,0.0,0.0
24.0,,0.003,,,,,,,0.0,0.0,0.0
27.0,,0.028999999999999998,,,,,,,0.0,0.0,0.0
30.0,,0.016,,,,,,,0.0,0.0,0.0
33.0,,0.013000000000000001,,,,,,,0.0,0.0,0.0
36.0,,0.003,,,,,,,0.0,0.0,0.0
39.0,,0.026000000000000002,,,,,,,0.0,0.0,0.0
42.0,,-0.005,,,,,,,0.0,0.0,0.0
45.0,,0.016,,,,,,,0.0,0.0,0.0
48.0,,0.026000000000000002,,,,,,,0.0,0.0,0.0
51.0,,0.031000000000000003,,,,,,,0.0,0.0,0.0
54.0,,0.052000000000000005,,,,,,,0.0,0.0,0.0
57.0,,0.037000000000000005,,,,,,,0.0,0.0,0.0
60.0,,0.031000000000000003,,,,,,,0.0,0.0,0.0
63.0,,0.042,,,,,,,0.0,0.0,0.0
66.0,,0.018000000000000002,,,,,,,0.0,0.0,0.0
69.0,,0.023,,,,,,,0.0,0.0,0.0
72.0,,0.01,,,,,,,0.0,0.0,0.0
75.0,,0.01,,,,,,,0.0,0.0,0.0
78.0,,0.037000000000000005,,,,,,,0.0,0.0,0.0
81.0,,0.026000000000000002,,,,,,,0.0,0.0,0.0
84.0,,0.008,,,,,,,0.0,0.0,0.0
87.0,,0.021,,,,,,,0.0,0.0,0.0
90.0,,0.021,,,,,,,0.0,0.0,0.0
93.0,,0.034,,,,,,,0.0,0.0,0.0
96.0,,0.013000000000000001,,,,,,,0.0,0.0,0.0
99.0,,-0.003,,,,,,,0.0,0.0,0.0
102.0,,0.023,,,,,,,0.0,0.0,0.0
105.0,,0.028999999999999998,,,,,,,0.0,0.0,0.0
108.0,,0.034,,,,,,,0.0,0.0,0.0
111.0,,0.037000000000000005,,,,,,,0.0,0.0,0.0
114.0,,0.005,,,,,,,0.0,0.0,0.0
117.0,,0.042,,,,,,,0.0,0.0,0.0
120.0,,0.024,,,,,,,0.0,0.0,0.0
123.0,,0.005,,,,,,,0.0,0.0,0.0
126.0,,0.01,,,,,,,0.0,0.0,0.0
129.0,,-0.005,,,,,,,0.0,0.0,0.0
132.0,,0.021,,,,,,,0.02,1.47,0.03
135.0,,0.044000000000000004,,,,,,,0.019,1.54,0.028
138.0,,0.036000000000000004,,,,,,,0.018,1.6,0.0
141.0,,0.049,,,,,,,0.018,1.65,0.025
144.0,,0.06,,,,,,,0.017,1.71,0.0
147.0,,0.028999999999999998,,,,,,,0.016,1.79,0.038
150.0,,0.023,,,,,,,0.017,1.73,0.0
153.0,,0.031000000000000003,,,,,,,0.015,1.97,0.03
