Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),MLR (g/s),CO2 (kg/kg),CO (kg/kg)
0.0,,-0.013000000000000001,,,,,,,0.0,0.0,0.0
3.0,,0.006,,,,,,,0.0,0.0,0.0
6.0,,-0.004,,,,,,,0.0,0.0,0.0
9.0,,0.006,,,,,,,0.105,0.13,0.0
12.0,,0.009000000000000001,,,,,,,0.101,0.13,0.0
15.0,,0.03,,,,,,,0.1,0.13,0.0
18.0,,0.24100000000000002,,,,,,,0.098,0.16,0.0
21.0,,1.095,,,,,,,0.097,0.39,0.0
24.0,,2.233,,,,,,,0.096,0.84,0.0
27.0,,3.0410000000000004,,,,,,,0.095,1.36,0.0
30.0,,3.4930000000000003,,,,,,,0.094,1.87,0.0
33.0,,3.568,,,,,,,0.093,2.3,0.0
36.0,,3.2830000000000004,,,,,,,0.092,2.52,0.0
39.0,,2.886,,,,,,,0.092,2.61,0.0
42.0,,2.543,,,,,,,0.09,2.63,0.0
45.0,,2.377,,,,,,,0.089,2.6,0.0
48.0,,2.376,,,,,,,0.088,2.61,0.0
51.0,,2.402,,,,,,,0.087,2.6,0.0
54.0,,2.423,,,,,,,0.086,2.63,0.0
57.0,,2.315,,,,,,,0.086,2.61,0.0
60.0,,2.127,,,,,,,0.086,2.55,0.0
63.0,,1.889,,,,,,,0.085,2.49,0.0
66.0,,1.635,,,,,,,0.085,2.39,0.0
69.0,,1.386,,,,,,,0.084,2.27,0.0
72.0,,1.171,,,,,,,0.084,2.14,0.0
75.0,,1.016,,,,,,,0.082,2.06,0.0
78.0,,0.937,,,,,,,0.08,1.99,0.0
81.0,,0.9009999999999999,,,,,,,0.077,1.95,0.0
84.0,,0.872,,,,,,,0.077,1.88,0.0
87.0,,0.8959999999999999,,,,,,,0.075,1.85,0.0
90.0,,0.914,,,,,,,0.075,1.81,0.0
93.0,,0.91,,,,,,,0.074,1.79,0.0
96.0,,0.9400000000000001,,,,,,,0.074,1.76,0.0
99.0,,0.97,,,,,,,0.074,1.75,0.0
102.0,,1.003,,,,,,,0.074,1.73,0.0
105.0,,1.022,,,,,,,0.074,1.71,0.0
108.0,,1.041,,,,,,,0.075,1.69,0.0
