Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),Extinction Area (m2/kg),CO2 (kg/kg),CO (kg/kg),H2O (kg/kg),H'carbs (kg/kg),HCl (kg/kg)
0.0,303.6,,,,,,,,,,,,,
5.0,303.6,,,,,,,,,,,,,
10.0,303.511,,,,,,,,,,,,,
15.0,303.956,,,,,,,,,,,,,
20.0,303.511,,,,,,,,,,,,,
25.0,304.045,,,,,,,,,,,,,
30.0,303.511,,,,,,,,,,,,,
35.0,303.778,,,,,,,,,,,,,
40.0,304.134,,,,,,,,,,,,,
45.0,303.6,,,,,,,,,,,,,
50.0,303.956,,,,,,,,,,,,,
55.0,303.6,,,,,,,,,,,,,
60.0,304.045,,,,,,,,,,,,,
65.0,303.511,,,,,,,,,,,,,
70.0,303.867,,,,,,,,,,,,,
75.0,303.689,,,,,,,,,,,,,
80.0,303.6,,,,,,,,,,,,,
85.0,303.778,,,,,,,,,,,,,
90.0,303.511,,,,,,,,,,,,,
95.0,303.867,,,,,,,,,,,,,
100.0,304.045,,,,,,,,,,,,,
105.0,303.956,,,,,,,,,,,,,
110.0,303.867,,,,,,,,,,,,,
115.0,303.6,,,,,,,,,,,,,
120.0,303.867,,,,,,,,,,,,,
125.0,304.045,,,,,,,,,,,,,
130.0,303.956,,,,,,,,,,,,,
135.0,303.956,,,,,,,,,,,,,
140.0,303.6,,,,,,,,,,,,,
145.0,304.045,,,,,,,,,,,,,
150.0,303.333,,,,,,,,,,,,,
155.0,303.15500000000003,,,,,,,,,,,,,
160.0,303.778,,,,,,,,,,,,,
165.0,303.689,,,,,,,,,,,,,
170.0,303.422,,,,,,,,,,,,,
175.0,303.511,,,,,,,,,,,,,
180.0,303.422,,,,,,,,,,,,,
185.0,303.15500000000003,,,,,,,,,,,,,
190.0,303.6,,,,,,,,,,,,,
195.0,303.422,,,,,,,,,,,,,
200.0,303.511,,,,,,,,,,,,,
205.0,303.511,,,,,,,,,,,,,
210.0,303.06600000000003,,,,,,,,,,,,,
215.0,302.97700000000003,,,,,,,,,,,,,
220.0,303.06600000000003,,,,,,,,,,,,,
225.0,302.62100000000004,,,,,,,,,,,,,
230.0,302.53200000000004,,,,,,,,,,,,,
235.0,302.88800000000003,,,,,,,,,,,,,
240.0,302.62100000000004,,,,,,,,,,,,,
245.0,302.26500000000004,,,,,,,,,,,,,
250.0,302.08700000000005,,,,,,,,,,,,,
255.0,302.53200000000004,,,,,,,,,,,,,
260.0,301.99800000000005,,,,,,,,,,,,,
265.0,302.17600000000004,,,,,,,,,,,,,
270.0,301.99800000000005,,,,,,,,,,,,,
275.0,301.99800000000005,,,,,,,,,,,,,
280.0,302.08700000000005,,,,,,,,,,,,,
285.0,302.08700000000005,,,,,,,,,,,,,
290.0,301.375,,,,,,,,,,,,,
295.0,301.642,,,,,,,,,,,,,
300.0,301.108,,,,,,,,,,,,,
305.0,301.286,,,,,,,,,,,,,
310.0,301.464,,,,,,,,,,,,,
315.0,300.752,,,,,,,,,,,,,
320.0,301.108,,,,,,,,,,,,,
325.0,300.485,0.04183,,,,,,,296.0,1.97,0.0231,2.3689,0.0014,
330.0,301.019,0.0996799999999999,,,,,,,264.0,2.03,0.01,1.1818,0.0006,
335.0,300.218,0.60253,,,,,,,232.0,1.86,0.0081,0.9391,0.0005,
340.0,299.862,1.31631,,,,,,,200.0,1.47,0.0065,0.7313,0.0004,
345.0,299.41700000000003,1.49253,,,,,,,168.0,1.99,0.0084,0.9693,0.0005,
350.0,299.41700000000003,1.47651,,,,,,,136.0,1.42,0.0063,0.6943,0.0004,
355.0,299.06100000000004,1.41065,,,,,,,104.0,1.48,0.0061,0.7791,0.0005,
360.0,298.26000000000005,1.35191,,,,,,,97.0,1.46,0.0063,0.7724,0.0005,
365.0,298.34900000000005,1.2638,,,,,,,70.0,1.46,0.0047,0.7558,0.0005,
370.0,298.17100000000005,1.19349,,,,,,,48.0,2.22,0.0076,1.1815,0.0008,
375.0,297.548,1.14899,,,,,,,30.0,1.17,0.0029,0.6381,0.0005,
380.0,297.726,1.09915,,,,,,,21.0,1.2,0.0032,0.6899,0.0005,
385.0,296.925,1.04397,,,,,,,14.0,1.12,0.0025,0.6553,0.0005,
390.0,296.925,1.00214,,,,,,,10.0,1.4,0.0031,0.8075,0.0006,
395.0,296.391,0.9523,,,,,,,8.0,1.51,0.003,0.8451,0.0007,
400.0,296.658,0.93628,,,,,,,6.0,1.72,0.0035,0.91,0.0008,
405.0,295.946,0.90068,,,,,,,7.0,2.16,0.0046,1.273,0.0011,
410.0,296.213,0.8891100000000001,,,,,,,6.0,1.52,0.0032,0.8511,0.0007,
