Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),MLR (g/s),CO2 (kg/kg),CO (kg/kg)
0.0,,-0.019,,,,,,,0.0,0.0,0.0
3.0,,-0.005,,,,,,,0.0,0.0,0.0
6.0,,-0.006999999999999999,,,,,,,0.0,0.0,0.0
9.0,,-0.012,,,,,,,0.0,0.0,0.0
12.0,,-0.021,,,,,,,0.0,0.0,0.0
15.0,,-0.005,,,,,,,0.0,0.0,0.0
18.0,,-0.017,,,,,,,0.0,0.0,0.0
21.0,,-0.031000000000000003,,,,,,,0.0,0.0,0.0
24.0,,-0.026000000000000002,,,,,,,0.0,0.0,0.0
27.0,,-0.017,,,,,,,0.0,0.0,0.0
30.0,,-0.021,,,,,,,0.0,0.0,0.0
33.0,,-0.038,,,,,,,0.0,0.0,0.0
36.0,,-0.04,,,,,,,0.0,0.0,0.0
39.0,,-0.036000000000000004,,,,,,,0.0,0.0,0.0
42.0,,-0.021,,,,,,,0.0,0.0,0.0
45.0,,-0.026000000000000002,,,,,,,0.0,0.0,0.0
48.0,,-0.009000000000000001,,,,,,,0.0,0.0,0.0
51.0,,-0.006999999999999999,,,,,,,0.0,0.0,0.0
54.0,,-0.009000000000000001,,,,,,,0.0,0.0,0.0
57.0,,-0.012,,,,,,,0.0,0.0,0.0
60.0,,-0.002,,,,,,,0.0,0.0,0.0
63.0,,0.0,,,,,,,0.0,0.0,0.0
66.0,,0.009000000000000001,,,,,,,0.083,0.24,-1.368
69.0,,0.032,,,,,,,0.079,0.25,-1.36
72.0,,0.20199999999999999,,,,,,,0.079,0.48,-1.292
75.0,,0.79,,,,,,,0.077,1.38,-1.279
78.0,,1.4909999999999999,,,,,,,0.076,2.25,-1.294
81.0,,2.0340000000000003,,,,,,,0.074,2.94,-1.305
84.0,,2.343,,,,,,,0.073,3.4,-1.338
87.0,,2.424,,,,,,,0.071,3.53,-1.379
90.0,,2.281,,,,,,,0.07,3.45,-1.4
93.0,,2.109,,,,,,,0.068,3.33,-1.468
96.0,,1.931,,,,,,,0.067,3.16,-1.515
99.0,,1.845,,,,,,,0.067,3.0,-1.526
102.0,,1.794,,,,,,,0.067,2.89,-1.504
105.0,,1.7530000000000001,,,,,,,0.066,2.82,-1.535
108.0,,1.709,,,,,,,0.065,2.74,-1.583
111.0,,1.619,,,,,,,0.064,2.61,-1.597
114.0,,1.537,,,,,,,0.063,2.52,-1.631
117.0,,1.413,,,,,,,0.062,2.4,-1.663
120.0,,1.325,,,,,,,0.061,2.31,-1.681
123.0,,1.254,,,,,,,0.06,2.21,-1.695
126.0,,1.187,,,,,,,0.059,2.18,-1.726
129.0,,1.169,,,,,,,0.058,2.18,-1.757
132.0,,1.169,,,,,,,0.055,2.24,-1.849
135.0,,1.169,,,,,,,0.053,2.32,-1.961
138.0,,1.155,,,,,,,0.051,2.39,-2.028
141.0,,1.109,,,,,,,0.049,2.43,-2.15
144.0,,1.0290000000000001,,,,,,,0.047,2.43,-2.237
