Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),Extinction Area (m2/kg),CO2 (kg/kg),CO (kg/kg),H2O (kg/kg),H'carbs (kg/kg),HCl (kg/kg)
0.0,274.9,,,,,,,,,,,,,
5.0,274.9,,,,,,,,,,,,,
10.0,275.34,,,,,,,,,,,,,
15.0,275.25199999999995,,,,,,,,,,,,,
20.0,274.81199999999995,0.00176,,,,,,,114.0,0.49,,0.5507,0.0003,
25.0,274.46,0.05456,,,,,,,136.0,1.11,0.0012,0.5392,0.0002,
30.0,274.02,0.83688,,,,,,,158.0,1.32,0.0009,0.4767,0.0002,
35.0,273.14,1.8612,,,,,,,180.0,1.39,0.0028,0.4368,0.0002,
40.0,272.524,2.37776,,,,,,,202.0,1.54,0.003,0.4909,0.0002,
45.0,272.084,2.5546400000000005,,,,,,,224.0,1.74,0.0064,0.5842,0.0002,
50.0,271.644,2.53176,,,,,,,246.0,1.54,0.0054,0.5238,0.0002,
55.0,270.94,2.61096,,,,,,,269.0,1.37,0.0074,0.477,0.0001,
60.0,269.972,2.66376,,,,,,,294.0,1.22,0.0067,0.4316,0.0001,
65.0,269.356,2.63296,,,,,,,339.0,1.39,0.0101,0.5152,0.0002,
70.0,268.476,2.54232,,,,,,,412.0,1.38,0.0109,0.5845,0.0002,
75.0,268.388,2.36632,,,,,,,434.0,1.58,0.0156,0.6956,0.0002,
80.0,267.332,2.1692,,,,,,,465.0,1.84,0.0204,0.9127,0.0003,
85.0,267.42,2.0284,,,,,,,457.0,1.35,0.0177,0.7256,0.0002,
90.0,267.068,1.8304,,,,,,,452.0,1.35,0.0196,0.7384,0.0002,
95.0,266.1,1.64912,,,,,,,510.0,1.02,0.0159,0.5409,0.0002,
100.0,265.836,1.48808,,,,,,,500.0,1.2,0.0208,0.7006,0.0003,
105.0,265.308,1.3807200000000002,,,,,,,471.0,2.13,0.0348,1.2343,0.0005,
110.0,265.396,1.25136,,,,,,,451.0,1.42,0.0247,0.8681,0.0003,
115.0,265.22,1.20296,,,,,,,458.0,1.29,0.0199,0.7625,0.0003,
120.0,264.34,1.15456,,,,,,,488.0,1.36,0.0219,0.8305,0.0004,
125.0,264.164,1.09648,,,,,,,488.0,1.56,0.0214,0.9237,0.0004,
130.0,264.34,1.07008,,,,,,,460.0,1.82,0.0258,1.1055,0.0005,
135.0,263.9,1.0472,,,,,,,418.0,1.59,0.0191,0.9691,0.0005,
140.0,263.46,1.01728,,,,,,,399.0,1.17,0.0146,0.7162,0.0003,
145.0,263.46,0.9988,,,,,,,390.0,1.1,0.0118,0.6858,0.0003,
150.0,263.02,0.99088,,,,,,,385.0,1.12,0.0123,0.6846,0.0003,
155.0,262.492,0.96624,,,,,,,378.0,1.27,0.0127,0.7742,0.0004,
160.0,262.404,0.94864,,,,,,,377.0,1.38,0.0142,0.7775,0.0004,
165.0,262.492,0.94248,,,,,,,366.0,1.4,0.0127,0.8558,0.0004,
170.0,261.876,0.92664,,,,,,,375.0,1.42,0.0135,0.9573,0.0005,
175.0,261.524,0.90552,,,,,,,403.0,1.19,0.01,0.7059,0.0004,
180.0,261.7,0.91696,,,,,,,407.0,1.47,0.0126,0.8386,0.0005,
