Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),MLR (g/s),CO2 (kg/kg),CO (kg/kg)
0.0,,-0.006,,,,,,,0.0,0.0,0.0
3.0,,-0.006,,,,,,,0.0,0.0,0.0
6.0,,-0.006,,,,,,,0.0,0.0,0.0
9.0,,0.152,,,,,,,0.19,0.08,0.0
12.0,,1.119,,,,,,,0.193,0.28,0.0
15.0,,2.575,,,,,,,0.197,0.63,0.0
18.0,,3.489,,,,,,,0.198,0.89,0.0
21.0,,3.813,,,,,,,0.201,1.04,0.0
24.0,,3.8460000000000005,,,,,,,0.203,1.13,0.0
27.0,,3.94,,,,,,,0.203,1.22,0.0
30.0,,4.074,,,,,,,0.204,1.31,0.0
33.0,,4.012,,,,,,,0.204,1.35,0.0
36.0,,3.88,,,,,,,0.204,1.37,0.0
39.0,,3.596,,,,,,,0.204,1.35,0.0
42.0,,3.4010000000000002,,,,,,,0.202,1.33,0.0
45.0,,3.455,,,,,,,0.201,1.34,0.0
48.0,,3.682,,,,,,,0.199,1.37,0.0
51.0,,4.124,,,,,,,0.197,1.47,0.0
54.0,,4.823,,,,,,,0.194,1.64,0.0
57.0,,5.7410000000000005,,,,,,,0.191,1.92,0.0
60.0,,6.485,,,,,,,0.188,2.22,0.0
63.0,,6.723,,,,,,,0.185,2.41,0.0
66.0,,6.568,,,,,,,0.182,2.49,0.0
69.0,,6.352,,,,,,,0.178,2.53,0.0
72.0,,6.374,,,,,,,0.174,2.62,0.0
75.0,,6.48,,,,,,,0.17,2.73,0.0
78.0,,6.481000000000001,,,,,,,0.166,2.78,0.0
81.0,,6.809,,,,,,,0.16,2.99,0.0
84.0,,7.165,,,,,,,0.155,3.22,0.0
87.0,,7.531000000000001,,,,,,,0.148,3.51,0.0
90.0,,7.593,,,,,,,0.142,3.7,0.0
93.0,,7.699,,,,,,,0.136,3.97,0.0
96.0,,7.612000000000001,,,,,,,0.129,4.19,0.0
99.0,,7.535,,,,,,,0.122,4.44,0.0
102.0,,7.3870000000000005,,,,,,,0.115,4.68,0.0
105.0,,7.099,,,,,,,0.107,4.9,0.0
108.0,,6.919,,,,,,,0.099,5.22,0.0
111.0,,6.581,,,,,,,0.092,5.45,0.0
114.0,,5.97,,,,,,,0.085,5.52,0.0
117.0,,5.358,,,,,,,0.077,5.69,0.0
120.0,,4.791,,,,,,,0.07,5.77,0.0
123.0,,4.7410000000000005,,,,,,,0.063,6.32,0.0
126.0,,4.678,,,,,,,0.056,7.0,0.0
129.0,,3.8680000000000003,,,,,,,0.05,7.08,0.0
132.0,,2.84,,,,,,,0.044,6.98,0.0
135.0,,1.983,,,,,,,0.038,6.81,0.0
138.0,,1.247,,,,,,,0.033,6.58,0.0
141.0,,0.7220000000000001,,,,,,,0.028,6.38,0.0
144.0,,0.439,,,,,,,0.024,6.13,0.0
147.0,,0.32299999999999995,,,,,,,0.021,6.08,0.0
150.0,,0.275,,,,,,,0.017,6.54,0.0
153.0,,0.24100000000000002,,,,,,,0.014,6.82,0.0
156.0,,0.231,,,,,,,0.012,7.27,0.0
159.0,,0.223,,,,,,,0.01,7.39,0.0
162.0,,0.19399999999999998,,,,,,,0.009,7.74,0.0
165.0,,0.17800000000000002,,,,,,,0.007,8.51,0.0
168.0,,0.182,,,,,,,0.006,8.78,0.0
171.0,,0.151,,,,,,,0.006,8.53,0.0
174.0,,0.13,,,,,,,0.005,8.82,0.0
177.0,,0.11699999999999999,,,,,,,0.004,0.0,0.0
180.0,,0.111,,,,,,,0.003,0.0,0.0
183.0,,0.1,,,,,,,0.003,0.0,0.0
186.0,,0.087,,,,,,,0.002,0.0,0.0
189.0,,0.08800000000000001,,,,,,,0.003,0.0,0.0
192.0,,0.069,,,,,,,0.003,0.0,0.0
