Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),MLR (g/s),CO2 (kg/kg),CO (kg/kg)
288.0,,0.5650000000000001,,,,,,,0.042,1.58,0.065
291.0,,0.574,,,,,,,0.042,1.59,0.073
294.0,,0.596,,,,,,,0.042,1.59,0.067
297.0,,0.5860000000000001,,,,,,,0.042,1.6,0.061
300.0,,0.579,,,,,,,0.041,1.64,0.068
303.0,,0.546,,,,,,,0.04,1.65,0.071
306.0,,0.534,,,,,,,0.04,1.6,0.074
309.0,,0.53,,,,,,,0.04,1.59,0.076
312.0,,0.52,,,,,,,0.04,1.6,0.081
315.0,,0.54,,,,,,,0.04,1.57,0.078
318.0,,0.534,,,,,,,0.041,1.52,0.072
321.0,,0.518,,,,,,,0.041,1.52,0.069
324.0,,0.514,,,,,,,0.04,1.57,0.066
327.0,,0.517,,,,,,,0.039,1.59,0.07
330.0,,0.49,,,,,,,0.039,1.6,0.069
333.0,,0.5,,,,,,,0.038,1.62,0.069
336.0,,0.498,,,,,,,0.038,1.63,0.075
339.0,,0.512,,,,,,,0.038,1.65,0.072
342.0,,0.49100000000000005,,,,,,,0.037,1.67,0.072
345.0,,0.52,,,,,,,0.036,1.72,0.084
348.0,,0.48100000000000004,,,,,,,0.035,1.74,0.078
351.0,,0.48200000000000004,,,,,,,0.035,1.75,0.079
354.0,,0.49200000000000005,,,,,,,0.035,1.76,0.079
357.0,,0.48600000000000004,,,,,,,0.036,1.72,0.08
360.0,,0.502,,,,,,,0.036,1.71,0.077
363.0,,0.47500000000000003,,,,,,,0.035,1.71,0.081
366.0,,0.507,,,,,,,0.035,1.73,0.08
369.0,,0.46799999999999997,,,,,,,0.034,1.79,0.078
372.0,,0.479,,,,,,,0.034,1.8,0.087
375.0,,0.49600000000000005,,,,,,,0.034,1.8,0.086
378.0,,0.485,,,,,,,0.035,1.75,0.084
381.0,,0.489,,,,,,,0.034,1.77,0.079
384.0,,0.48600000000000004,,,,,,,0.034,1.77,0.081
387.0,,0.479,,,,,,,0.034,1.78,0.083
390.0,,0.443,,,,,,,0.033,1.8,0.082
393.0,,0.467,,,,,,,0.033,1.8,0.083
396.0,,0.48,,,,,,,0.034,1.8,0.078
399.0,,0.48600000000000004,,,,,,,0.034,1.77,0.076
402.0,,0.47200000000000003,,,,,,,0.034,1.76,0.084
405.0,,0.47500000000000003,,,,,,,0.034,1.77,0.072
408.0,,0.478,,,,,,,0.033,1.8,0.077
411.0,,0.489,,,,,,,0.033,1.79,0.075
414.0,,0.484,,,,,,,0.034,1.76,0.078
417.0,,0.49700000000000005,,,,,,,0.035,1.72,0.075
420.0,,0.479,,,,,,,0.035,1.72,0.078
423.0,,0.452,,,,,,,0.035,1.71,0.069
426.0,,0.473,,,,,,,0.035,1.73,0.066
429.0,,0.473,,,,,,,0.035,1.73,0.07
432.0,,0.47600000000000003,,,,,,,0.035,1.75,0.083
435.0,,0.48,,,,,,,0.035,1.73,0.068
438.0,,0.488,,,,,,,0.035,1.72,0.07
441.0,,0.494,,,,,,,0.036,1.65,0.067
444.0,,0.48700000000000004,,,,,,,0.037,1.65,0.061
447.0,,0.5,,,,,,,0.037,1.65,0.055
450.0,,0.502,,,,,,,0.037,1.68,0.061
453.0,,0.484,,,,,,,0.037,1.68,0.061
456.0,,0.494,,,,,,,0.037,1.67,0.064
459.0,,0.48100000000000004,,,,,,,0.036,1.66,0.06
462.0,,0.479,,,,,,,0.036,1.66,0.063
465.0,,0.462,,,,,,,0.036,1.67,0.056
468.0,,0.467,,,,,,,0.036,1.69,0.058
471.0,,0.484,,,,,,,0.037,1.68,0.059
474.0,,0.485,,,,,,,0.036,1.71,0.064
477.0,,0.515,,,,,,,0.036,1.73,0.061
480.0,,0.516,,,,,,,0.036,1.7,0.058
483.0,,0.47600000000000003,,,,,,,0.036,1.68,0.061
486.0,,0.49600000000000005,,,,,,,0.036,1.69,0.056
489.0,,0.5,,,,,,,0.036,1.7,0.059
492.0,,0.493,,,,,,,0.036,1.71,0.059
495.0,,0.519,,,,,,,0.035,1.75,0.06
498.0,,0.518,,,,,,,0.035,1.76,0.059
501.0,,0.516,,,,,,,0.035,1.75,0.056
504.0,,0.501,,,,,,,0.035,1.78,0.064
507.0,,0.503,,,,,,,0.034,1.81,0.062
510.0,,0.532,,,,,,,0.035,1.8,0.055
513.0,,0.524,,,,,,,0.035,1.8,0.059
516.0,,0.531,,,,,,,0.035,1.82,0.061
519.0,,0.533,,,,,,,0.034,1.83,0.049
522.0,,0.516,,,,,,,0.034,1.81,0.06
525.0,,0.5,,,,,,,0.035,1.83,0.065
528.0,,0.524,,,,,,,0.034,1.85,0.054
531.0,,0.516,,,,,,,0.033,1.89,0.065
534.0,,0.53,,,,,,,0.033,1.9,0.068
537.0,,0.514,,,,,,,0.033,1.87,0.066
540.0,,0.526,,,,,,,0.033,1.88,0.074
543.0,,0.503,,,,,,,0.033,1.87,0.067
546.0,,0.502,,,,,,,0.033,1.89,0.072
549.0,,0.48200000000000004,,,,,,,0.033,1.87,0.063
552.0,,0.511,,,,,,,0.033,1.87,0.069
555.0,,0.507,,,,,,,0.032,1.9,0.07
558.0,,0.48700000000000004,,,,,,,0.032,1.92,0.068
561.0,,0.489,,,,,,,0.031,1.94,0.07
564.0,,0.499,,,,,,,0.031,1.99,0.085
567.0,,0.505,,,,,,,0.031,1.98,0.074
570.0,,0.49700000000000005,,,,,,,0.031,1.91,0.07
573.0,,0.473,,,,,,,0.031,1.95,0.07
576.0,,0.488,,,,,,,0.031,1.94,0.068
579.0,,0.494,,,,,,,0.031,1.96,0.073
582.0,,0.485,,,,,,,0.031,1.98,0.069
585.0,,0.498,,,,,,,0.031,2.01,0.064
588.0,,0.473,,,,,,,0.031,2.0,0.066
591.0,,0.502,,,,,,,0.031,1.98,0.074
594.0,,0.47600000000000003,,,,,,,0.031,1.91,0.068
597.0,,0.47100000000000003,,,,,,,0.032,1.88,0.065
600.0,,0.488,,,,,,,0.032,1.91,0.07
603.0,,0.49600000000000005,,,,,,,0.032,1.91,0.063
606.0,,0.484,,,,,,,0.032,1.9,0.055
609.0,,0.479,,,,,,,0.032,1.89,0.071
612.0,,0.498,,,,,,,0.032,1.86,0.062
615.0,,0.483,,,,,,,0.032,1.83,0.07
618.0,,0.48600000000000004,,,,,,,0.032,1.83,0.066
621.0,,0.47500000000000003,,,,,,,0.032,1.86,0.063
624.0,,0.48700000000000004,,,,,,,0.031,1.88,0.054
627.0,,0.483,,,,,,,0.031,1.9,0.068
630.0,,0.465,,,,,,,0.03,1.92,0.066
633.0,,0.455,,,,,,,0.031,1.88,0.062
636.0,,0.44700000000000006,,,,,,,0.032,1.8,0.065
639.0,,0.461,,,,,,,0.033,1.78,0.066
642.0,,0.44700000000000006,,,,,,,0.033,1.75,0.06
645.0,,0.465,,,,,,,0.032,1.75,0.066
648.0,,0.43,,,,,,,0.032,1.76,0.069
651.0,,0.42700000000000005,,,,,,,0.032,1.79,0.068
654.0,,0.425,,,,,,,0.032,1.77,0.07
657.0,,0.445,,,,,,,0.032,1.74,0.066
660.0,,0.439,,,,,,,0.031,1.8,0.066
663.0,,0.44799999999999995,,,,,,,0.03,1.86,0.062
666.0,,0.433,,,,,,,0.03,1.89,0.055
669.0,,0.446,,,,,,,0.03,1.85,0.071
672.0,,0.434,,,,,,,0.03,1.81,0.075
675.0,,0.41600000000000004,,,,,,,0.03,1.82,0.08
678.0,,0.436,,,,,,,0.03,1.82,0.074
681.0,,0.43,,,,,,,0.03,1.85,0.073
684.0,,0.425,,,,,,,0.029,1.92,0.074
687.0,,0.44,,,,,,,0.028,1.97,0.083
690.0,,0.42200000000000004,,,,,,,0.027,2.0,0.082
693.0,,0.449,,,,,,,0.028,1.96,0.078
696.0,,0.41200000000000003,,,,,,,0.028,2.0,0.077
699.0,,0.44,,,,,,,0.027,2.01,0.087
702.0,,0.43200000000000005,,,,,,,0.027,2.01,0.088
705.0,,0.42200000000000004,,,,,,,0.026,2.02,0.094
708.0,,0.4,,,,,,,0.025,2.05,0.109
711.0,,0.387,,,,,,,0.025,2.04,0.119
714.0,,0.384,,,,,,,0.024,2.03,0.118
717.0,,0.354,,,,,,,0.024,2.06,0.122
720.0,,0.34700000000000003,,,,,,,0.024,2.09,0.119
723.0,,0.371,,,,,,,0.024,2.08,0.11
726.0,,0.33799999999999997,,,,,,,0.023,2.1,0.108
729.0,,0.35700000000000004,,,,,,,0.022,2.18,0.123
732.0,,0.349,,,,,,,0.021,2.26,0.112
735.0,,0.379,,,,,,,0.021,2.27,0.118
738.0,,0.34500000000000003,,,,,,,0.021,2.28,0.136
741.0,,0.354,,,,,,,0.022,2.24,0.121
744.0,,0.368,,,,,,,0.022,2.19,0.111
747.0,,0.38200000000000006,,,,,,,0.022,2.22,0.123
750.0,,0.355,,,,,,,0.021,2.25,0.134
753.0,,0.34299999999999997,,,,,,,0.02,2.32,0.139
756.0,,0.337,,,,,,,0.02,2.36,0.153
759.0,,0.325,,,,,,,0.02,2.4,0.14
762.0,,0.33299999999999996,,,,,,,0.02,2.36,0.135
765.0,,0.33,,,,,,,0.02,2.3,0.145
768.0,,0.326,,,,,,,0.02,2.26,0.153
771.0,,0.314,,,,,,,0.021,2.14,0.135
774.0,,0.302,,,,,,,0.021,2.16,0.142
777.0,,0.309,,,,,,,0.021,2.15,0.132
780.0,,0.32,,,,,,,0.021,2.16,0.137
783.0,,0.29100000000000004,,,,,,,0.02,2.26,0.146
786.0,,0.332,,,,,,,0.02,2.28,0.149
789.0,,0.318,,,,,,,0.019,2.31,0.16
792.0,,0.303,,,,,,,0.019,2.31,0.158
795.0,,0.276,,,,,,,0.02,2.21,0.148
798.0,,0.27399999999999997,,,,,,,0.019,2.11,0.182
801.0,,0.272,,,,,,,0.019,1.98,0.198
804.0,,0.23800000000000002,,,,,,,0.019,1.95,0.2
807.0,,0.204,,,,,,,0.019,1.98,0.222
810.0,,0.22399999999999998,,,,,,,0.018,1.97,0.223
813.0,,0.21100000000000002,,,,,,,0.019,1.93,0.196
816.0,,0.225,,,,,,,0.019,1.82,0.2
819.0,,0.227,,,,,,,0.02,1.84,0.198
822.0,,0.215,,,,,,,0.019,1.85,0.215
825.0,,0.217,,,,,,,0.019,1.89,0.194
828.0,,0.225,,,,,,,0.019,1.91,0.204
831.0,,0.21,,,,,,,0.018,1.95,0.219
834.0,,0.215,,,,,,,0.018,2.01,0.222
837.0,,0.217,,,,,,,0.018,2.05,0.21
