Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),MLR (g/s),CO2 (kg/kg),CO (kg/kg)
0.0,,0.013000000000000001,,,,,,,0.0,0.0,0.0
3.0,,0.009000000000000001,,,,,,,0.135,0.11,-0.907
6.0,,0.002,,,,,,,0.133,0.11,-0.916
9.0,,0.016,,,,,,,0.131,0.11,-0.925
12.0,,0.004,,,,,,,0.128,0.1,-0.894
15.0,,0.132,,,,,,,0.127,0.32,-0.865
18.0,,0.789,,,,,,,0.126,1.01,-0.834
21.0,,1.992,,,,,,,0.127,1.65,-0.816
24.0,,3.0,,,,,,,0.127,1.98,-0.816
27.0,,3.572,,,,,,,0.126,2.16,-0.813
30.0,,3.762,,,,,,,0.126,2.2,-0.816
33.0,,3.722,,,,,,,0.126,2.23,-0.813
36.0,,3.83,,,,,,,0.127,2.38,-0.784
39.0,,4.0280000000000005,,,,,,,0.127,2.53,-0.797
42.0,,4.228,,,,,,,0.126,2.55,-0.779
45.0,,4.172,,,,,,,0.126,2.56,-0.793
48.0,,4.106,,,,,,,0.125,2.54,-0.766
51.0,,4.059,,,,,,,0.125,2.58,-0.79
54.0,,3.947,,,,,,,0.125,2.43,-0.795
57.0,,3.5500000000000003,,,,,,,0.125,2.17,-0.802
60.0,,3.2800000000000002,,,,,,,0.125,2.2,-0.824
63.0,,3.5060000000000002,,,,,,,0.124,2.48,-0.805
66.0,,3.758,,,,,,,0.124,2.33,-0.804
69.0,,3.491,,,,,,,0.124,2.1,-0.807
72.0,,3.3539999999999996,,,,,,,0.123,2.26,-0.822
75.0,,3.594,,,,,,,0.122,2.4,-0.821
78.0,,3.5980000000000003,,,,,,,0.121,2.2,-0.819
81.0,,3.4560000000000004,,,,,,,0.12,2.28,-0.835
84.0,,3.4619999999999997,,,,,,,0.119,2.27,-0.821
87.0,,3.515,,,,,,,0.119,2.31,-0.807
90.0,,3.6410000000000005,,,,,,,0.118,2.38,-0.824
93.0,,3.674,,,,,,,0.118,2.33,-0.819
