Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),MLR (g/s),CO2 (kg/kg),CO (kg/kg)
189.0,,2.3440000000000003,,,,,,,0.089,2.56,0.0
192.0,,2.311,,,,,,,0.085,2.63,0.0
195.0,,2.285,,,,,,,0.081,2.72,0.0
198.0,,2.244,,,,,,,0.077,2.81,0.0
201.0,,2.253,,,,,,,0.072,2.96,0.0
204.0,,2.257,,,,,,,0.068,3.11,0.0
207.0,,2.221,,,,,,,0.065,3.17,0.0
210.0,,2.209,,,,,,,0.062,3.3,0.0
213.0,,2.216,,,,,,,0.059,3.47,0.0
216.0,,2.157,,,,,,,0.056,3.58,0.0
219.0,,2.076,,,,,,,0.053,3.65,0.0
222.0,,1.99,,,,,,,0.05,3.77,0.0
225.0,,1.949,,,,,,,0.047,3.94,0.0
228.0,,1.855,,,,,,,0.044,4.06,0.0
231.0,,1.76,,,,,,,0.042,4.17,0.0
234.0,,1.6500000000000001,,,,,,,0.04,4.22,0.0
237.0,,1.548,,,,,,,0.038,4.3,0.0
240.0,,1.452,,,,,,,0.035,4.43,0.0
243.0,,1.3390000000000002,,,,,,,0.033,4.53,0.0
246.0,,1.238,,,,,,,0.03,4.68,0.0
249.0,,1.133,,,,,,,0.028,4.71,0.0
252.0,,1.0370000000000001,,,,,,,0.026,4.82,0.0
255.0,,0.9440000000000001,,,,,,,0.024,4.9,0.0
258.0,,0.8690000000000001,,,,,,,0.023,4.83,0.0
261.0,,0.785,,,,,,,0.022,4.78,0.0
264.0,,0.7220000000000001,,,,,,,0.021,4.66,0.0
267.0,,0.655,,,,,,,0.02,4.71,0.0
270.0,,0.604,,,,,,,0.019,4.68,0.0
273.0,,0.56,,,,,,,0.018,4.54,0.0
276.0,,0.49600000000000005,,,,,,,0.018,4.29,0.0
279.0,,0.479,,,,,,,0.017,4.22,0.0
282.0,,0.435,,,,,,,0.017,4.1,0.0
285.0,,0.42200000000000004,,,,,,,0.017,3.93,0.0
288.0,,0.425,,,,,,,0.017,3.83,0.0
291.0,,0.42100000000000004,,,,,,,0.017,3.72,0.0
294.0,,0.428,,,,,,,0.017,3.66,0.0
297.0,,0.43,,,,,,,0.017,3.63,0.0
300.0,,0.425,,,,,,,0.017,3.6,0.0
303.0,,0.44200000000000006,,,,,,,0.017,3.58,0.0
306.0,,0.44200000000000006,,,,,,,0.017,3.56,0.0
309.0,,0.449,,,,,,,0.016,3.62,0.0
312.0,,0.41700000000000004,,,,,,,0.016,3.59,0.0
