Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),Extinction Area (m2/kg),CO2 (kg/kg),CO (kg/kg),H2O (kg/kg),H'carbs (kg/kg),HCl (kg/kg)
0.0,295.4,,,,,,,,,,,,,
5.0,295.4,,,,,,,,,,,,,
10.0,295.31199999999995,,,,,,,,,,,,,
15.0,294.96,0.15488,,,,,,,63.0,1.52,0.0005,1.1503,0.0026,
20.0,294.432,1.27776,,,,,,,119.0,1.35,0.0019,0.9744,0.0012,
25.0,293.64,1.9272,,,,,,,176.0,1.34,0.0017,0.9395,0.0012,
30.0,293.2,2.20176,,,,,,,232.0,1.32,0.0043,0.8916,0.0014,
35.0,292.496,2.36632,,,,,,,288.0,1.21,0.0038,0.8175,0.0017,
40.0,291.70399999999995,2.48864,,,,,,,344.0,1.16,0.0072,0.7359,0.0017,
45.0,290.736,2.5273600000000003,,,,,,,400.0,1.12,0.0078,0.6956,0.0026,
50.0,290.384,2.43936,,,,,,,450.0,1.1,0.0128,0.701,0.0033,
55.0,289.768,2.1956,,,,,,,512.0,1.15,0.0157,0.7757,0.0034,
60.0,289.23999999999995,1.9492,,,,,,,541.0,1.15,0.0204,0.8168,0.0038,
65.0,288.888,1.70456,,,,,,,526.0,1.35,0.0272,0.9704,0.0048,
70.0,288.624,1.5004000000000002,,,,,,,490.0,1.41,0.0298,1.0753,0.0043,
75.0,288.448,1.342,,,,,,,440.0,1.06,0.0256,0.8116,0.0026,
80.0,288.008,1.2135200000000002,,,,,,,389.0,1.03,0.0203,0.7519,0.0021,
85.0,287.568,1.1123200000000002,,,,,,,350.0,0.95,0.0221,0.7827,0.0019,
90.0,287.392,1.00936,,,,,,,309.0,1.06,0.0182,0.82,0.0015,
95.0,287.128,0.91168,,,,,,,260.0,1.45,0.0275,1.0071,0.0017,
100.0,286.864,0.8492000000000001,,,,,,,207.0,1.61,0.0199,1.1033,0.002,
105.0,286.952,0.7744000000000001,,,,,,,156.0,1.49,0.0201,0.9658,0.0016,
110.0,286.864,0.7040000000000001,,,,,,,107.0,1.58,0.0126,1.0958,0.0018,
115.0,286.512,0.6450400000000001,,,,,,,68.0,1.24,0.0111,0.8043,0.0016,
120.0,286.512,0.5764,,,,,,,37.0,1.25,0.0064,0.7468,0.0015,
125.0,286.424,0.51832,,,,,,,15.0,1.25,0.0072,0.9094,0.0018,
130.0,286.16,0.46024,,,,,,,3.0,1.07,0.0038,0.625,0.0017,
135.0,286.072,0.42504,,,,,,,-1.0,1.44,0.0051,0.8266,0.0023,
140.0,286.072,0.40392,,,,,,,-1.0,1.56,0.0053,0.8725,0.0023,
145.0,285.984,0.39512,,,,,,,-1.0,1.84,0.0072,0.996,0.0028,
150.0,285.808,0.37224,,,,,,,-0.0,2.26,0.011,0.9362,0.0037,
155.0,285.896,0.36256,,,,,,,-0.0,1.33,0.0065,0.5178,0.0021,
160.0,285.896,0.352,,,,,,,-0.0,1.18,0.0077,0.5869,0.0016,
165.0,285.544,0.34496,,,,,,,-0.0,1.18,0.008,0.6178,0.0019,
170.0,285.456,0.34408,,,,,,,-0.0,1.79,0.0164,0.9943,0.0034,
175.0,285.544,0.34584,,,,,,,-0.0,4.49,0.0405,2.5012,0.0087,
180.0,285.544,0.34936,,,,,,,-0.0,1.5,0.0163,0.7642,0.0027,
185.0,285.368,0.34144,,,,,,,-0.0,1.35,0.015,0.6428,0.0027,
190.0,285.19199999999995,0.32912,,,,,,,-0.0,1.71,0.0232,1.0475,0.0031,
195.0,285.368,0.33792,,,,,,,-0.0,2.29,0.0295,1.2579,0.0044,
200.0,285.19199999999995,0.33792,,,,,,,-0.0,1.34,0.0169,0.8915,0.0024,
205.0,285.104,0.35728,,,,,,,-0.0,1.16,0.0133,0.6111,0.0022,
210.0,284.84,0.36608,,,,,,,0.0,1.78,0.0179,1.1063,0.003,
215.0,284.928,0.39248,,,,,,,0.0,1.37,0.0133,0.879,0.0021,
220.0,284.84,0.4048,,,,,,,0.0,1.67,0.0134,0.7738,0.0022,
225.0,284.576,0.39776,,,,,,,0.0,1.14,0.0095,0.6453,0.0015,
230.0,284.664,0.40392,,,,,,,0.0,0.91,0.0065,0.5967,0.0013,
235.0,284.488,0.40832,,,,,,,0.0,1.42,0.0102,0.9829,0.0018,
240.0,284.224,0.40568,,,,,,,0.0,2.29,0.014,1.4476,0.003,
245.0,284.31199999999995,0.39424,,,,,,,0.0,2.5,0.0168,2.204,0.0038,
250.0,284.4,0.40392,,,,,,,-0.0,2.27,0.0127,1.8144,0.0023,
255.0,284.136,0.4224,,,,,,,-0.0,0.97,0.0057,0.7493,0.0011,
260.0,284.048,0.42768,,,,,,,-0.0,0.77,0.0037,0.5212,0.0008,
265.0,283.872,0.42416,,,,,,,-0.0,0.81,0.0042,0.655,0.001,
270.0,283.52,0.44176,,,,,,,-0.0,0.77,0.0031,0.5593,0.0008,
275.0,283.52,0.45232,,,,,,,-0.0,0.74,0.0029,0.4726,0.0007,
280.0,283.256,0.45408,,,,,,,-0.0,0.96,0.003,0.7114,0.001,
285.0,282.992,0.46112,,,,,,,-0.0,1.28,0.0038,1.0387,0.001,
290.0,282.992,0.47344,,,,,,,-0.0,1.87,0.005,1.3756,0.0017,
295.0,282.992,0.47696,,,,,,,-0.0,1.24,0.0036,0.9906,0.0013,
300.0,282.816,0.48488,,,,,,,0.0,1.01,0.0029,0.818,0.001,
