Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),MLR (g/s),CO2 (kg/kg),CO (kg/kg)
0.0,,0.00616,,,,,,,0.0,0.0,0.0
6.0,,-0.00264,,,,,,,0.0,0.0,0.0
12.0,,0.00792,,,,,,,0.0,0.0,0.0
18.0,,0.0,,,,,,,0.0,0.0,0.0
24.0,,0.01232,,,,,,,0.177,0.15,0.003
30.0,,0.0008800000000000001,,,,,,,0.09,0.64,0.037
36.0,,0.60808,,,,,,,0.073,2.52,0.396
42.0,,2.3258400000000004,,,,,,,0.078,1.9,0.187
48.0,,1.30768,,,,,,,0.092,1.41,0.12
54.0,,1.00408,,,,,,,0.086,1.43,0.151
60.0,,0.9715200000000002,,,,,,,0.055,2.16,0.269
66.0,,0.96008,,,,,,,0.027,4.3,0.604
72.0,,0.96624,,,,,,,0.014,7.38,0.917
78.0,,0.70488,,,,,,,0.011,6.88,0.694
84.0,,0.36344,,,,,,,0.007,8.53,0.762
90.0,,0.22616,,,,,,,0.005,162.83,16.217
96.0,,0.14432,,,,,,,0.005,139.1,15.253
102.0,,0.1188,,,,,,,0.006,134.37,14.842
108.0,,0.132,,,,,,,0.005,133.61,11.935
114.0,,0.12232000000000001,,,,,,,0.007,5.38,0.502
120.0,,0.13288,,,,,,,0.01,4.17,0.418
126.0,,0.1452,,,,,,,0.008,5.51,0.522
132.0,,0.13992000000000002,,,,,,,0.005,139.22,13.073
138.0,,0.1452,,,,,,,0.004,141.42,12.5
