Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),Extinction Area (m2/kg),CO2 (kg/kg),CO (kg/kg),H2O (kg/kg),H'carbs (kg/kg),HCl (kg/kg)
0.0,466.6,,,,,,,,,,,,,
5.0,466.6,,,,,,,,,,,,,
10.0,466.778,,,,,,,,,,,,,
15.0,466.511,,,,,,,,,,,,,
20.0,466.778,,,,,,,,,,,,,
25.0,466.6,,,,,,,,,,,,,
30.0,466.689,,,,,,,,,,,,,
35.0,466.956,,,,,,,,,,,,,
40.0,466.778,,,,,,,,,,,,,
45.0,466.333,,,,,,,,,,,,,
50.0,466.867,,,,,,,,,,,,,
55.0,466.689,,,,,,,,,,,,,
60.0,466.867,,,,,,,,,,,,,
65.0,467.045,,,,,,,,,,,,,
70.0,466.6,,,,,,,,,,,,,
75.0,467.045,,,,,,,,,,,,,
80.0,466.689,,,,,,,,,,,,,
85.0,466.422,,,,,,,,,,,,,
90.0,466.867,,,,,,,,,,,,,
95.0,466.956,,,,,,,,,,,,,
100.0,466.333,,,,,,,,,,,,,
105.0,466.511,,,,,,,,,,,,,
110.0,466.511,,,,,,,,,,,,,
115.0,466.689,,,,,,,,,,,,,
120.0,466.511,,,,,,,,,,,,,
125.0,466.244,,,,,,,,,,,,,
130.0,466.066,,,,,,,,,,,,,
135.0,466.511,,,,,,,,,,,,,
140.0,466.333,,,,,,,,,,,,,
145.0,466.689,,,,,,,,,,,,,
150.0,466.511,,,,,,,,,,,,,
155.0,465.977,,,,,,,,,,,,,
160.0,466.511,,,,,,,,,,,,,
165.0,466.155,,,,,,,,,,,,,
170.0,465.977,,,,,,,,,,,,,
175.0,466.244,0.02314,,,,,,,222.0,1.12,0.0081,2.1954,0.0018,
180.0,465.799,0.07832,,,,,,,193.0,1.71,0.0048,1.6796,0.0011,
185.0,465.888,0.30438,,,,,,,164.0,1.56,0.0035,1.0134,0.0006,
190.0,465.443,0.68975,,,,,,,135.0,1.81,0.0035,0.9204,0.0006,
195.0,465.0870000000001,1.09915,,,,,,,106.0,1.5,0.0033,0.7783,0.0005,
200.0,464.8200000000001,1.246,,,,,,,78.0,1.71,0.0038,0.9285,0.0006,
205.0,464.642,1.2193,,,,,,,49.0,1.67,0.0035,0.9496,0.0006,
210.0,464.375,1.16323,,,,,,,37.0,1.5,0.0033,0.8323,0.0006,
215.0,464.019,1.1214,,,,,,,26.0,1.12,0.0022,0.6316,0.0004,
220.0,463.752,1.08669,,,,,,,17.0,1.08,0.0022,0.6265,0.0004,
225.0,463.129,1.08313,,,,,,,14.0,0.93,0.0016,0.5285,0.0004,
230.0,462.951,1.06177,,,,,,,17.0,0.84,0.0015,0.4529,0.0003,
235.0,462.328,1.05999,,,,,,,30.0,1.31,0.0028,0.7248,0.0005,
240.0,461.883,1.04753,,,,,,,31.0,1.96,0.0043,1.0974,0.0008,
245.0,462.239,1.02528,,,,,,,,,,,,
250.0,462.061,0.99324,,,,,,,24.0,2.29,0.0059,1.2778,0.001,
255.0,461.883,0.97188,,,,,,,20.0,0.97,0.0028,0.5418,0.0004,
260.0,461.2600000000001,0.95853,,,,,,,21.0,0.97,0.0028,0.4984,0.0004,
265.0,460.904,0.96209,,,,,,,20.0,1.36,0.0042,0.7406,0.0006,
270.0,460.815,0.95675,,,,,,,,,,,,
275.0,460.904,0.92827,,,,,,,,,,,,
280.0,460.904,0.88822,,,,,,,9.0,1.65,0.0057,0.9698,0.0009,
285.0,460.548,0.8748699999999999,,,,,,,8.0,1.01,0.0035,0.5625,0.0005,
290.0,460.103,0.83482,,,,,,,7.0,1.25,0.0045,0.6676,0.0007,
295.0,459.836,0.80545,,,,,,,6.0,1.27,0.0058,0.6927,0.0007,
300.0,460.103,0.7912100000000001,,,,,,,5.0,1.5,0.0074,0.8026,0.0009,
305.0,459.48,0.77252,,,,,,,6.0,1.83,0.0117,0.936,0.0011,
310.0,459.391,0.73069,,,,,,,6.0,1.49,0.0099,0.7766,0.001,
315.0,459.48,0.70755,,,,,,,6.0,1.99,0.0187,1.1625,0.0014,
320.0,459.302,0.67818,,,,,,,6.0,1.2,0.0114,0.6737,0.0009,
325.0,459.035,0.63813,,,,,,,6.0,0.92,0.0134,0.4868,0.0007,
