Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),MLRPUA (g/s-m2),HRRPUA (kW/m2)
288.0,,,,,,,,,13.96966100511634,140.0696
291.0,,,,,,,,,14.131716793636908,138.9388
294.0,,,,,,,,,14.367979669631511,141.345
297.0,,,,,,,,,14.232207111056898,140.0193
300.0,,,,,,,,,14.509615287243417,143.281
303.0,,,,,,,,,14.284557442597787,141.4714
306.0,,,,,,,,,14.56704449535753,144.9654
309.0,,,,,,,,,14.462660910285416,146.3925
312.0,,,,,,,,,14.146428393151298,141.6977
315.0,,,,,,,,,14.28347804818393,140.1552
318.0,,,,,,,,,14.526999323375849,143.8478
321.0,,,,,,,,,14.235344188748025,142.1513
324.0,,,,,,,,,14.301067909373646,142.0854
327.0,,,,,,,,,14.382905538501536,143.842
330.0,,,,,,,,,14.325945538565282,144.4657
333.0,,,,,,,,,14.349997037856197,145.3339
336.0,,,,,,,,,14.313347030700545,144.9026
339.0,,,,,,,,,14.291315939250516,143.1261
342.0,,,,,,,,,14.71289354579937,148.5605
345.0,,,,,,,,,14.396489151873766,145.9804
348.0,,,,,,,,,14.678974328310613,147.2947
351.0,,,,,,,,,14.71133063912588,147.4296
354.0,,,,,,,,,14.709362585953096,145.8904
357.0,,,,,,,,,14.921682657723832,147.2785
360.0,,,,,,,,,14.86851193550674,146.8102
363.0,,,,,,,,,15.082095543958248,150.278
366.0,,,,,,,,,14.766338119777856,147.5674
369.0,,,,,,,,,15.127986195817096,152.5491
372.0,,,,,,,,,14.696445791431326,149.3541
375.0,,,,,,,,,14.977698273065924,152.3846
378.0,,,,,,,,,14.735785266901829,150.8075
381.0,,,,,,,,,14.848678668677884,151.5961
384.0,,,,,,,,,14.704648252347775,149.2213
387.0,,,,,,,,,14.99281865376848,152.1966
390.0,,,,,,,,,14.768648776451116,149.9136
393.0,,,,,,,,,14.954247911555234,150.5489
396.0,,,,,,,,,15.050472593530015,152.2265
399.0,,,,,,,,,15.04071970629054,152.8092
402.0,,,,,,,,,15.186715225839208,155.5393
405.0,,,,,,,,,15.063525844727558,155.0082
408.0,,,,,,,,,14.938702800860588,151.3679
411.0,,,,,,,,,15.30498530823036,154.6982
414.0,,,,,,,,,15.26869967715586,157.0172
417.0,,,,,,,,,14.958654458208883,152.7503
420.0,,,,,,,,,15.365351966162574,156.5714
423.0,,,,,,,,,15.188322839152834,156.5506
426.0,,,,,,,,,15.213487726518292,156.74
429.0,,,,,,,,,15.160504062344552,155.4361
432.0,,,,,,,,,15.376310925187274,158.0531
435.0,,,,,,,,,15.334839101162554,159.2109
438.0,,,,,,,,,15.277955610405137,158.4599
441.0,,,,,,,,,15.252614022082636,156.3759
444.0,,,,,,,,,15.54778275159211,159.4223
447.0,,,,,,,,,15.457302249900726,159.5951
450.0,,,,,,,,,15.489188978980732,159.3187
453.0,,,,,,,,,15.55390897457188,159.2207
456.0,,,,,,,,,15.745292927721154,161.8994
459.0,,,,,,,,,15.679819725720034,162.1262
462.0,,,,,,,,,15.712560854976044,162.0185
465.0,,,,,,,,,15.845486295869897,163.7837
468.0,,,,,,,,,15.77565581763587,163.3932
471.0,,,,,,,,,15.760378293790035,162.1475
474.0,,,,,,,,,15.7259624371575,159.8434
477.0,,,,,,,,,16.120127876490024,165.3909
480.0,,,,,,,,,15.812241760353608,164.558
483.0,,,,,,,,,15.920446267683934,166.1012
486.0,,,,,,,,,15.919131308535244,167.9341
489.0,,,,,,,,,15.683205056419698,165.2555
492.0,,,,,,,,,15.930854737240434,168.3971
495.0,,,,,,,,,15.71731223517942,167.666
498.0,,,,,,,,,15.693150324586869,167.0426
501.0,,,,,,,,,15.76143533861334,168.3605
504.0,,,,,,,,,15.546319540424411,165.3491
507.0,,,,,,,,,15.915391665419724,170.1801
510.0,,,,,,,,,15.83644350890038,173.0369
513.0,,,,,,,,,15.635360329444064,170.8554
516.0,,,,,,,,,15.720181956308252,169.6805
519.0,,,,,,,,,15.914570628904004,171.7214
522.0,,,,,,,,,15.79196294302211,170.1205
525.0,,,,,,,,,16.05899899028263,173.3585
528.0,,,,,,,,,15.850268319763138,171.3097
531.0,,,,,,,,,16.068514605575327,173.3857
534.0,,,,,,,,,16.102933230766414,175.8392
537.0,,,,,,,,,15.783965248508212,171.1408
540.0,,,,,,,,,16.244730830170603,176.3463
543.0,,,,,,,,,15.811348143248258,172.1002
546.0,,,,,,,,,16.16798813898021,175.5698
549.0,,,,,,,,,15.863586986540971,172.3198
552.0,,,,,,,,,16.225567430586164,176.7159
555.0,,,,,,,,,16.083112273998896,177.6428
558.0,,,,,,,,,16.357484062294674,184.2278
561.0,,,,,,,,,15.750702629395336,176.5323
564.0,,,,,,,,,16.10270833905002,176.0493
567.0,,,,,,,,,16.234102964403423,177.817
570.0,,,,,,,,,16.4090036940071,183.0129
573.0,,,,,,,,,16.092193090190634,180.8151
576.0,,,,,,,,,16.278107932321785,182.7006
579.0,,,,,,,,,16.21103726581651,183.1831
582.0,,,,,,,,,16.14406614613764,182.3666
585.0,,,,,,,,,16.221089848411193,183.5173
588.0,,,,,,,,,16.14875253460284,183.1753
591.0,,,,,,,,,16.352470239393014,187.5056
594.0,,,,,,,,,16.024952583131775,184.1876
597.0,,,,,,,,,16.18503788377626,184.3492
600.0,,,,,,,,,16.140477825313827,183.3526
603.0,,,,,,,,,16.334394152670555,186.8279
606.0,,,,,,,,,16.263712063863462,189.0624
609.0,,,,,,,,,16.169358548428313,189.8121
612.0,,,,,,,,,16.057559947657325,188.975
615.0,,,,,,,,,15.95762921511256,187.0665
618.0,,,,,,,,,16.087902294948396,189.5541
621.0,,,,,,,,,15.932371452820515,189.6
624.0,,,,,,,,,15.840040689707353,188.4157
627.0,,,,,,,,,15.979394456147393,191.1583
630.0,,,,,,,,,16.016444316735765,195.0883
633.0,,,,,,,,,15.620965879091868,189.3511
636.0,,,,,,,,,15.866670017929255,189.3814
639.0,,,,,,,,,15.901765625914804,190.1231
642.0,,,,,,,,,16.007005268425015,193.5391
645.0,,,,,,,,,15.804117449085968,192.5305
648.0,,,,,,,,,15.935055837480755,195.6299
651.0,,,,,,,,,15.661203647416412,193.2201
654.0,,,,,,,,,15.739471678531467,194.1212
657.0,,,,,,,,,15.636173646413296,193.7791
660.0,,,,,,,,,15.574229850167916,192.9211
663.0,,,,,,,,,15.513062108928006,191.1504
666.0,,,,,,,,,15.599273982191402,191.6558
669.0,,,,,,,,,15.688297210621128,194.207
672.0,,,,,,,,,15.770171343274102,198.619
675.0,,,,,,,,,15.54376137464842,197.2923
678.0,,,,,,,,,15.500872766511156,195.3668
681.0,,,,,,,,,15.42602982016663,192.7467
684.0,,,,,,,,,15.365536595593692,190.5388
687.0,,,,,,,,,15.484920368684206,193.8743
690.0,,,,,,,,,15.226475579860455,193.7904
693.0,,,,,,,,,15.08675378953278,193.4846
696.0,,,,,,,,,14.867690918010572,190.9294
699.0,,,,,,,,,14.910697292989934,192.7312
702.0,,,,,,,,,14.736734880739824,193.1367
705.0,,,,,,,,,14.4011393870619,187.8211
708.0,,,,,,,,,14.563299782121703,189.8297
711.0,,,,,,,,,14.380650277557494,190.407
714.0,,,,,,,,,14.21490566319595,190.312
717.0,,,,,,,,,14.074064228380704,190.5952
720.0,,,,,,,,,13.729445358557948,186.0738
723.0,,,,,,,,,13.651389609427111,184.1982
726.0,,,,,,,,,13.59462844419705,185.6129
729.0,,,,,,,,,13.336893533185632,184.808
732.0,,,,,,,,,13.137554835564988,183.2794
735.0,,,,,,,,,12.915274146760735,180.3166
738.0,,,,,,,,,12.77642943668332,178.2478
741.0,,,,,,,,,12.50257012883086,173.4219
744.0,,,,,,,,,12.47988889289708,172.9775
747.0,,,,,,,,,12.329984165418123,173.6444
750.0,,,,,,,,,11.98722136953124,170.2593
753.0,,,,,,,,,11.924696107951377,171.086
756.0,,,,,,,,,11.555190932844308,167.6092
759.0,,,,,,,,,11.535202108129711,170.2815
762.0,,,,,,,,,10.873197636600176,160.471
765.0,,,,,,,,,10.965424043462235,160.6632
768.0,,,,,,,,,10.56531542174368,156.5093
771.0,,,,,,,,,10.34039081358812,153.3542
774.0,,,,,,,,,10.177477758805122,153.1802
777.0,,,,,,,,,9.70628242836842,146.8512
780.0,,,,,,,,,9.65218646458682,147.1138
783.0,,,,,,,,,9.1843728492215,141.4522
786.0,,,,,,,,,9.092327263849093,141.5148
789.0,,,,,,,,,8.722822224039351,138.6763
792.0,,,,,,,,,8.387004641199573,133.9044
795.0,,,,,,,,,8.178297136939038,131.0842
798.0,,,,,,,,,7.877338890232634,127.015
801.0,,,,,,,,,7.71916021747649,126.0755
804.0,,,,,,,,,7.426514628657164,123.7443
807.0,,,,,,,,,7.096177853170786,118.8035
810.0,,,,,,,,,6.826742222569421,113.6045
813.0,,,,,,,,,6.591063929491916,109.7076
816.0,,,,,,,,,6.42612325927656,110.057
819.0,,,,,,,,,5.990477752206686,105.941
822.0,,,,,,,,,5.706764544684526,103.083
825.0,,,,,,,,,5.3207736872425295,97.9033
828.0,,,,,,,,,5.056134256166324,94.6028
831.0,,,,,,,,,4.84601639419803,94.649
834.0,,,,,,,,,4.558243866516802,94.0858
837.0,,,,,,,,,4.305851187002714,92.9728
840.0,,,,,,,,,4.090988877147105,91.3616
843.0,,,,,,,,,3.839134218453643,86.0254
846.0,,,,,,,,,3.682026100134969,79.932
849.0,,,,,,,,,3.706080137101131,79.5814
852.0,,,,,,,,,3.534232432987957,75.6559
855.0,,,,,,,,,3.595170382290785,77.7452
858.0,,,,,,,,,3.3645579254314377,73.3837
861.0,,,,,,,,,3.3975063839841515,74.773
864.0,,,,,,,,,3.1681696978287253,71.5265
867.0,,,,,,,,,3.0970625032134227,72.2842
870.0,,,,,,,,,2.8846634365114325,72.0387
873.0,,,,,,,,,2.592699007405194,67.678
876.0,,,,,,,,,2.4767766259605817,68.7147
879.0,,,,,,,,,2.220440493945794,66.5486
882.0,,,,,,,,,2.08981566588182,66.3901
885.0,,,,,,,,,1.9692662462478672,65.6705
888.0,,,,,,,,,1.9328763443999395,66.2072
891.0,,,,,,,,,1.8896027813275644,64.0256
894.0,,,,,,,,,1.9760235863320228,65.3471
897.0,,,,,,,,,1.9842499836618088,63.7605
900.0,,,,,,,,,2.037987236131566,62.2707
903.0,,,,,,,,,2.082848048797961,61.0539
906.0,,,,,,,,,2.127526511374966,61.0298
909.0,,,,,,,,,2.120521610064671,60.0044
912.0,,,,,,,,,2.2105709753614056,63.8267
915.0,,,,,,,,,2.160303928836175,64.1135
918.0,,,,,,,,,2.1444791508299588,62.0638
921.0,,,,,,,,,2.1648946899376904,59.0304
924.0,,,,,,,,,2.25861687810516,58.2355
927.0,,,,,,,,,2.4036372243174866,61.9475
930.0,,,,,,,,,2.3262744512233478,59.1767
933.0,,,,,,,,,2.4149184243717072,59.5473
936.0,,,,,,,,,2.3532187837277734,57.343
939.0,,,,,,,,,2.339371960903093,57.1546
942.0,,,,,,,,,2.243353353119425,57.5972
945.0,,,,,,,,,2.095081338489565,58.9977
948.0,,,,,,,,,1.8384480754163823,58.1935
951.0,,,,,,,,,1.525362104390912,54.12
954.0,,,,,,,,,1.273111071911566,54.1295
957.0,,,,,,,,,1.1565452488643426,58.9904
960.0,,,,,,,,,1.2247138529234582,56.111
963.0,,,,,,,,,1.3866980487434517,54.7926
