Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),Extinction Area (m2/kg),HRRPUA (kW/m2),CO2 (kg/kg),CO (kg/kg),H2O (kg/kg),H'carbs (kg/kg),HCl (kg/kg)
105.0,251.58,,0.0241,,,,,,812.5,257.89,1.099,0.089,0.3337,0.00024,0.0456
110.0,251.06,,0.0242,,,,,,828.2,239.43,1.115,0.09,0.31022,0.00025,0.038
115.0,250.55,,0.0241,,,,,,819.2,234.84,1.125,0.091,0.28425,0.00053,0.0492
120.0,250.03,,0.0242,,,,,,826.1,244.02,1.087,0.095,0.29288,0.00057,0.0556
125.0,249.54,,0.0243,,,,,,952.0,253.81,1.093,0.108,0.30452,0.00065,0.056
130.0,249.12,,0.0242,,,,,,966.1,254.48,1.184,0.115,0.29452,0.00072,0.0644
135.0,248.76,,0.0243,,,,,,955.4,254.21,1.118,0.12,0.27835,0.00075,0.0709
140.0,248.39,,0.0245,,,,,,889.3,261.27,1.039,0.12,0.27033,0.0008,0.0719
145.0,248.04,,0.0244,,,,,,876.8,236.09,1.014,0.131,0.28031,0.00041,0.0755
150.0,247.74,,0.0247,,,,,,855.5,211.06,1.026,0.136,0.28177,0.00045,0.0844
155.0,247.44,,0.0244,,,,,,858.4,204.73,1.061,0.142,0.27989,0.00047,0.0705
160.0,247.18,,0.0246,,,,,,844.7,185.92,1.063,0.139,0.30068,0.00049,0.076
165.0,246.91,,0.0246,,,,,,854.6,165.37,1.029,0.139,0.28891,0.00105,0.0718
170.0,246.66,,0.0246,,,,,,818.5,149.92,1.015,0.124,0.28917,0.00104,0.0766
175.0,246.38,,0.0245,,,,,,832.7,135.6,1.026,0.126,0.27482,0.0005,0.0679
180.0,246.12,,0.0245,,,,,,816.7,133.22,1.045,0.125,0.28337,0.00051,0.0668
185.0,245.87,,0.0247,,,,,,785.5,130.09,1.073,0.128,0.28623,0.00052,0.0617
190.0,245.62,,0.0246,,,,,,801.7,127.23,1.102,0.121,0.28955,0.00053,0.0585
195.0,245.37,,0.0247,,,,,,823.0,126.43,1.171,0.131,0.30283,0.00122,0.0589
200.0,245.14,,0.0248,,,,,,834.9,125.73,1.247,0.132,0.32741,0.00129,0.0602
205.0,244.94,,0.0246,,,,,,717.8,123.43,1.129,0.12,0.30015,0.00055,0.0513
210.0,244.7,,0.0246,,,,,,654.5,123.33,1.127,0.116,0.27795,0.00056,0.0507
215.0,244.44,,0.0247,,,,,,748.3,123.51,1.283,0.138,0.32283,0.00066,0.063
220.0,244.28,,0.0246,,,,,,722.1,120.98,1.259,0.131,0.31428,0.00066,0.0633
225.0,244.07,,0.0247,,,,,,654.3,120.47,1.167,0.119,0.28267,0.0006,0.0496
230.0,243.85,,0.0245,,,,,,622.4,118.82,1.125,0.112,0.29273,0.00059,0.0478
235.0,243.62,,0.0248,,,,,,659.0,118.41,1.172,0.117,0.31303,0.00062,0.0524
240.0,243.42,,0.0248,,,,,,618.8,113.46,1.164,0.117,0.31332,0.00061,0.05
245.0,243.2,,0.0248,,,,,,628.5,111.03,1.172,0.12,0.31006,0.00063,0.0497
250.0,242.99,,0.0248,,,,,,666.1,113.78,1.224,0.12,0.33819,0.00066,0.0585
255.0,242.79,,0.0246,,,,,,651.3,111.18,1.207,0.12,0.32299,0.00067,0.055
260.0,242.6,,0.0247,,,,,,605.8,112.52,1.18,0.115,0.31554,0.00064,0.0509
270.0,242.18,,0.0248,,,,,,622.6,111.82,1.25,0.125,0.34223,0.00069,0.0504
275.0,242.02,,0.0248,,,,,,620.5,109.62,1.248,0.124,0.33812,0.00068,0.048
280.0,241.8,,0.0248,,,,,,575.6,107.04,1.21,0.114,0.32891,0.00067,0.049
285.0,241.63,,0.0247,,,,,,567.6,107.56,1.237,0.113,0.32882,0.00066,0.0467
290.0,241.4,,0.0248,,,,,,595.2,106.98,1.301,0.12,0.33867,0.0007,0.0483
295.0,241.24,,0.0248,,,,,,582.1,106.92,1.316,0.123,0.34722,0.00151,0.0496
300.0,241.04,,0.0248,,,,,,574.1,105.27,1.285,0.12,0.35222,0.00148,0.0448
305.0,240.86,,0.0247,,,,,,547.3,105.62,1.226,0.114,0.32446,0.00141,0.0453
310.0,240.66,,0.0248,,,,,,530.8,106.06,1.219,0.114,0.35707,0.0014,0.0454
315.0,240.45,,0.0248,,,,,,611.8,105.22,1.311,0.124,0.36113,0.00153,0.0475
320.0,240.28,,0.0247,,,,,,612.0,104.03,1.35,0.123,0.36978,0.0016,0.05
325.0,240.11,,0.0247,,,,,,580.9,104.94,1.286,0.116,0.3403,0.00152,0.0442
330.0,239.94,,0.0247,,,,,,507.8,104.3,1.21,0.11,0.3199,0.00143,0.0441
335.0,239.72,,0.0247,,,,,,539.6,103.43,1.166,0.11,0.31472,0.00143,0.0443
340.0,239.55,,0.0246,,,,,,543.1,103.03,1.171,0.113,0.34466,0.00147,0.0464
345.0,239.33,,0.0247,,,,,,608.9,102.52,1.232,0.119,0.34839,0.00156,0.0475
350.0,239.19,,0.0246,,,,,,551.1,103.67,1.228,0.118,0.36262,0.00155,0.045
355.0,238.98,,0.0247,,,,,,514.9,104.77,1.189,0.116,0.3376,0.00152,0.0455
360.0,238.82,,0.0249,,,,,,497.8,103.26,1.164,0.111,0.31896,0.00146,0.0456
365.0,238.62,,0.0248,,,,,,505.2,102.82,1.159,0.109,0.31439,0.00067,0.0418
370.0,238.42,,0.0247,,,,,,515.6,103.24,1.232,0.116,0.32802,0.00072,0.0433
375.0,238.24,,0.0248,,,,,,531.2,103.81,1.268,0.117,0.31412,0.00153,0.0438
380.0,238.06,,0.0247,,,,,,519.9,101.0,1.246,0.114,0.30678,0.00149,0.0401
385.0,237.87,,0.0248,,,,,,528.6,103.58,1.252,0.115,0.32598,0.00151,0.0437
390.0,237.69,,0.0247,,,,,,540.5,103.96,1.255,0.114,0.30728,0.00149,0.0407
395.0,237.5,,0.0248,,,,,,550.8,104.48,1.298,0.114,0.31927,0.0015,0.0422
400.0,237.31,,0.0247,,,,,,543.7,105.89,1.29,0.115,0.30686,0.0015,0.0409
405.0,237.14,,0.0247,,,,,,545.4,104.07,1.315,0.116,0.29733,0.00071,0.0444
410.0,236.94,,0.0247,,,,,,580.4,103.5,1.392,0.122,0.31597,0.00076,0.0464
415.0,236.78,,0.0247,,,,,,559.4,103.36,1.383,0.119,0.29773,0.00073,0.0426
420.0,236.6,,0.0247,,,,,,536.7,105.71,1.328,0.107,0.31031,0.0007,0.0413
425.0,236.4,,0.0246,,,,,,531.7,102.92,1.354,0.109,0.31565,0.00151,0.0404
430.0,236.23,,0.0248,,,,,,517.2,106.4,1.375,0.114,0.31777,0.00148,0.0432
435.0,236.04,,0.0247,,,,,,495.8,102.49,1.281,0.107,0.2997,0.0014,0.037
440.0,235.83,,0.0247,,,,,,520.1,103.45,1.32,0.112,0.28424,0.00146,0.0413
445.0,235.64,,0.0248,,,,,,517.9,105.48,1.373,0.118,0.31614,0.00072,0.0434
450.0,235.47,,0.0248,,,,,,522.9,105.2,1.344,0.115,0.30092,0.00071,0.0445
455.0,235.27,,0.0247,,,,,,504.0,108.26,1.297,0.11,0.27653,0.00068,0.0463
460.0,235.1,,0.0246,,,,,,492.0,105.54,1.281,0.108,0.2759,0.00066,0.0412
465.0,234.88,,0.0247,,,,,,511.2,104.89,1.31,0.11,0.28946,0.00068,0.0416
470.0,234.7,,0.0247,,,,,,527.7,103.1,1.364,0.115,0.29116,0.00071,0.0443
475.0,234.5,,0.0248,,,,,,523.9,103.54,1.404,0.118,0.27634,0.00073,0.0448
480.0,234.35,,0.0247,,,,,,508.1,104.76,1.352,0.114,0.28462,0.0007,0.0402
485.0,234.14,,0.0248,,,,,,481.3,103.64,1.274,0.109,0.29124,0.00067,0.0397
490.0,233.96,,0.0247,,,,,,478.2,104.85,1.245,0.108,0.29857,0.00067,0.0406
495.0,233.74,,0.0247,,,,,,515.3,104.95,1.315,0.116,0.29929,0.00151,0.0435
500.0,233.58,,0.0247,,,,,,532.1,105.7,1.396,0.122,0.29576,0.00159,0.0554
505.0,233.4,,0.0248,,,,,,495.1,105.31,1.32,0.117,0.30732,0.00072,0.0436
510.0,233.23,,0.0248,,,,,,468.2,104.74,1.235,0.109,0.29934,0.00067,0.0473
515.0,233.01,,0.0248,,,,,,466.7,105.32,1.259,0.108,0.29382,0.00141,0.0447
520.0,232.83,,0.0247,,,,,,469.8,105.91,1.226,0.107,0.3032,0.0014,0.0397
525.0,232.62,,0.0248,,,,,,466.1,105.17,1.253,0.109,0.28966,0.00143,0.0431
535.0,232.24,,0.0247,,,,,,494.4,103.95,1.321,0.113,0.30974,0.0007,0.0448
540.0,232.07,,0.0246,,,,,,444.7,107.83,1.273,0.104,0.28331,0.00064,0.0413
545.0,231.85,,0.0245,,,,,,475.5,106.65,1.249,0.101,0.28796,0.00132,0.0368
550.0,231.64,,0.0248,,,,,,479.6,106.36,1.269,0.104,0.27682,0.00136,0.041
555.0,231.45,,0.0247,,,,,,476.6,107.48,1.196,0.099,0.26213,0.00129,0.0413
560.0,231.22,,0.0246,,,,,,475.0,107.15,1.222,0.1,0.26494,0.00131,0.0404
565.0,231.01,,0.0246,,,,,,504.1,112.04,1.312,0.109,0.32105,0.00067,0.0426
570.0,230.82,,0.0248,,,,,,496.6,114.99,1.301,0.113,0.31885,0.00066,0.0464
575.0,230.63,,0.0246,,,,,,468.5,112.02,1.239,0.106,0.26532,0.00131,0.0421
580.0,230.41,,0.0248,,,,,,500.0,112.61,1.228,0.106,0.29744,0.00131,0.0411
585.0,230.2,,0.0246,,,,,,502.6,111.79,1.179,0.105,0.28668,0.00061,0.0404
590.0,229.99,,0.0247,,,,,,495.4,114.05,1.201,0.105,0.27673,0.00061,0.0397
595.0,229.76,,0.0248,,,,,,520.1,114.25,1.256,0.109,0.31374,0.00134,0.0423
600.0,229.57,,0.0246,,,,,,516.4,116.92,1.234,0.113,0.32622,0.00133,0.0425
605.0,229.35,,0.0246,,,,,,507.4,116.55,1.208,0.109,0.30006,0.00061,0.043
610.0,229.14,,0.0246,,,,,,472.3,116.79,1.216,0.11,0.29874,0.00061,0.0426
615.0,228.92,,0.0246,,,,,,468.6,116.83,1.184,0.108,0.29359,0.00127,0.0418
620.0,228.72,,0.0245,,,,,,477.2,118.02,1.145,0.104,0.26491,0.00122,0.0403
625.0,228.47,,0.0246,,,,,,507.2,118.3,1.184,0.107,0.30608,0.0006,0.0439
630.0,228.26,,0.0246,,,,,,526.1,119.13,1.235,0.117,0.30286,0.00061,0.042
635.0,228.05,,0.0247,,,,,,504.6,119.01,1.194,0.112,0.28276,0.00059,0.0437
640.0,227.83,,0.0245,,,,,,487.3,116.41,1.146,0.106,0.27073,0.00056,0.0429
645.0,227.59,,0.0246,,,,,,503.8,118.3,1.226,0.11,0.2835,0.00058,0.0397
650.0,227.36,,0.0247,,,,,,506.4,117.18,1.27,0.111,0.31545,0.00059,0.0449
655.0,227.16,,0.0245,,,,,,456.6,115.44,1.183,0.102,0.27651,0.00054,0.0412
660.0,226.9,,0.0245,,,,,,476.5,118.62,1.241,0.106,0.28629,0.00054,0.0377
665.0,226.66,,0.0243,,,,,,502.7,118.7,1.26,0.108,0.29145,0.00055,0.0413
670.0,226.43,,0.0244,,,,,,488.1,119.95,1.226,0.105,0.28976,0.00053,0.0395
675.0,226.18,,0.0245,,,,,,511.7,124.36,1.226,0.104,0.29281,0.00053,0.0372
680.0,225.92,,0.0246,,,,,,511.8,127.1,1.237,0.104,0.30326,0.00052,0.0365
685.0,225.7,,0.0246,,,,,,513.2,131.36,1.194,0.1,0.29453,0.00107,0.0341
690.0,225.41,,0.0245,,,,,,546.4,132.57,1.216,0.108,0.30728,0.00109,0.0411
695.0,225.17,,0.0245,,,,,,568.2,131.83,1.24,0.11,0.31886,0.00053,0.0438
700.0,224.93,,0.0244,,,,,,522.2,135.35,1.179,0.106,0.30076,0.00051,0.0395
705.0,224.67,,0.0244,,,,,,539.1,137.6,1.184,0.104,0.30329,0.0005,0.0362
710.0,224.42,,0.0246,,,,,,546.7,139.41,1.151,0.105,0.29285,0.00048,0.0377
715.0,224.15,,0.0246,,,,,,545.9,139.32,1.143,0.103,0.29164,0.00047,0.0333
720.0,223.86,,0.0245,,,,,,585.8,139.66,1.211,0.107,0.29289,0.0005,0.0347
725.0,223.6,,0.0244,,,,,,604.0,138.55,1.212,0.109,0.30872,0.0005,0.0393
730.0,223.36,,0.0245,,,,,,607.4,142.15,1.206,0.115,0.31402,0.00051,0.04
735.0,223.09,,0.0245,,,,,,630.6,144.61,1.217,0.114,0.30795,0.0005,0.0394
740.0,222.85,,0.0245,,,,,,590.6,146.42,1.166,0.109,0.30136,0.00048,0.0355
745.0,222.56,,0.0246,,,,,,550.1,148.33,1.15,0.105,0.31002,0.00046,0.0374
750.0,222.29,,0.0246,,,,,,549.6,145.78,1.197,0.106,0.28904,0.00047,0.0359
755.0,221.99,,0.0246,,,,,,575.3,145.79,1.22,0.108,0.28865,0.00048,0.0342
760.0,221.75,,0.0244,,,,,,565.4,144.64,1.206,0.108,0.28064,0.00048,0.0366
765.0,221.45,,0.0245,,,,,,574.9,146.86,1.24,0.113,0.29395,0.00049,0.0365
770.0,221.21,,0.0244,,,,,,595.8,148.21,1.235,0.113,0.29966,0.0005,0.0364
775.0,220.94,,0.0247,,,,,,564.9,151.2,1.223,0.111,0.28404,0.00049,0.0391
780.0,220.68,,0.0245,,,,,,518.1,149.41,1.198,0.108,0.28793,0.00047,0.036
785.0,220.4,,0.0244,,,,,,530.5,148.82,1.216,0.11,0.28154,0.00049,0.0415
790.0,220.12,,0.0244,,,,,,569.1,145.71,1.286,0.117,0.30871,0.00052,0.0405
800.0,219.63,,0.0246,,,,,,527.1,146.55,1.16,0.108,0.29091,0.00048,0.0399
805.0,219.35,,0.0244,,,,,,516.5,146.59,1.155,0.107,0.27717,0.001,0.0377
810.0,219.08,,0.0245,,,,,,541.9,147.2,1.14,0.109,0.29315,0.00099,0.0383
815.0,218.81,,0.0245,,,,,,511.3,144.41,1.093,0.107,0.2851,0.00046,0.0373
820.0,218.5,,0.0245,,,,,,553.3,145.43,1.188,0.113,0.31456,0.00048,0.0399
825.0,218.26,,0.0244,,,,,,555.8,144.57,1.144,0.11,0.28989,0.00099,0.0392
830.0,217.97,,0.0244,,,,,,528.0,147.26,1.131,0.107,0.28038,0.00097,0.0373
835.0,217.67,,0.0243,,,,,,545.5,149.96,1.178,0.111,0.29182,0.00047,0.0377
840.0,217.42,,0.0245,,,,,,522.9,147.91,1.136,0.111,0.296,0.00046,0.0455
845.0,217.13,,0.0245,,,,,,508.7,151.33,1.137,0.109,0.28016,0.00045,0.0391
850.0,216.82,,0.0242,,,,,,558.6,151.71,1.164,0.113,0.28885,0.00046,0.0426
855.0,216.56,,0.0244,,,,,,571.7,153.42,1.151,0.111,0.29004,0.00045,0.039
860.0,216.27,,0.0244,,,,,,562.1,154.6,1.152,0.111,0.28013,0.00045,0.0403
865.0,215.96,,0.0245,,,,,,576.8,154.93,1.2,0.116,0.29833,0.00048,0.0435
870.0,215.73,,0.0244,,,,,,534.0,155.98,1.133,0.108,0.29157,0.00044,0.0437
875.0,215.41,,0.0245,,,,,,536.1,154.41,1.132,0.107,0.28472,0.00092,0.0385
880.0,215.12,,0.0244,,,,,,568.3,153.71,1.218,0.112,0.2888,0.00097,0.0403
885.0,214.83,,0.0243,,,,,,599.2,154.08,1.238,0.114,0.29582,0.00099,0.04
890.0,214.57,,0.0244,,,,,,552.9,154.0,1.225,0.112,0.29918,0.00097,0.039
895.0,214.28,,0.0244,,,,,,522.4,153.8,1.19,0.108,0.29378,0.00094,0.0398
900.0,213.99,,0.0245,,,,,,538.2,156.19,1.26,0.117,0.31638,0.00098,0.0411
905.0,213.69,,0.0244,,,,,,581.3,157.41,1.294,0.119,0.3204,0.00047,0.0417
910.0,213.46,,0.0243,,,,,,540.6,155.5,1.203,0.108,0.29002,0.00043,0.0378
915.0,213.12,,0.0244,,,,,,527.2,156.7,1.2,0.108,0.29867,0.00043,0.0376
920.0,212.81,,0.0243,,,,,,560.1,157.26,1.285,0.114,0.31398,0.00045,0.0407
925.0,212.55,,0.0244,,,,,,574.5,156.88,1.228,0.111,0.31293,0.00093,0.0403
930.0,212.24,,0.0243,,,,,,574.5,158.79,1.172,0.108,0.29193,0.00091,0.0446
935.0,211.94,,0.0245,,,,,,570.4,161.02,1.216,0.11,0.30311,0.00043,0.0417
940.0,211.64,,0.0243,,,,,,,160.1,1.192,0.113,0.29564,0.00043,0.0432
945.0,211.34,,0.0243,,,,,,603.8,163.79,1.242,0.118,0.31312,0.00045,0.0441
950.0,211.05,,0.0245,,,,,,608.3,164.59,1.269,0.119,0.31378,0.00046,0.0463
955.0,210.78,,0.0242,,,,,,530.6,158.83,1.202,0.113,0.29605,0.00043,0.0392
960.0,210.46,,0.0243,,,,,,549.2,163.45,1.163,0.11,0.28401,0.00042,0.0392
965.0,210.17,,0.0243,,,,,,540.1,164.08,1.151,0.112,0.27897,0.0009,0.0421
970.0,209.84,,0.0244,,,,,,601.8,163.51,1.216,0.119,0.29885,0.00096,0.0499
975.0,209.58,,0.0245,,,,,,580.9,165.98,1.208,0.119,0.31005,0.00045,0.0452
980.0,209.29,,0.0243,,,,,,537.0,168.57,1.172,0.115,0.30043,0.00044,0.0439
985.0,208.98,,0.0243,,,,,,512.4,168.29,1.228,0.118,0.31151,0.00045,0.0454
990.0,208.7,,0.0242,,,,,,541.8,161.78,1.23,0.119,0.31727,0.00045,0.0448
995.0,208.42,,0.0243,,,,,,535.5,162.05,1.227,0.118,0.30431,0.00045,0.0456
1000.0,208.13,,0.0243,,,,,,526.3,159.69,1.238,0.12,0.30924,0.00046,0.0448
1005.0,207.84,,0.0242,,,,,,507.2,158.97,1.234,0.119,0.32359,0.00046,0.0485
1010.0,207.57,,0.0243,,,,,,493.3,161.73,1.241,0.119,0.32361,0.00045,0.0504
1015.0,207.27,,0.0243,,,,,,502.1,160.94,1.278,0.122,0.31155,0.00047,0.0467
1020.0,207.01,,0.0244,,,,,,502.4,159.88,1.258,0.118,0.31017,0.00046,0.0554
1025.0,206.71,,0.0244,,,,,,501.6,161.06,1.255,0.118,0.31818,0.00099,0.049
1030.0,206.45,,0.0244,,,,,,517.6,160.18,1.18,0.115,0.31277,0.00096,0.0493
1035.0,206.16,,0.0244,,,,,,517.4,159.49,1.225,0.117,0.30554,0.00046,0.0492
1040.0,205.87,,0.0242,,,,,,528.7,159.88,1.241,0.12,0.31162,0.00047,0.0555
1045.0,205.63,,0.0243,,,,,,485.4,155.4,1.17,0.118,0.3286,0.00099,0.0578
1050.0,205.31,,0.0244,,,,,,512.9,155.85,1.187,0.12,0.32358,0.00101,0.0561
1055.0,205.08,,0.0243,,,,,,488.4,151.66,1.164,0.119,0.31838,0.00047,0.0598
1065.0,204.51,,0.0244,,,,,,498.0,153.67,1.147,0.118,0.3198,0.00099,0.0572
1070.0,204.25,,0.0243,,,,,,481.7,147.73,1.107,0.113,0.31458,0.00095,0.053
1075.0,203.93,,0.0245,,,,,,513.8,149.43,1.204,0.123,0.3491,0.00103,0.0511
1080.0,203.69,,0.0243,,,,,,513.0,148.33,1.258,0.127,0.34918,0.00106,0.0559
1085.0,203.43,,0.0244,,,,,,480.5,148.6,1.211,0.125,0.33497,0.00049,0.0545
1090.0,203.16,,0.0245,,,,,,466.0,147.74,1.173,0.117,0.31638,0.00048,0.0551
1095.0,202.9,,0.0244,,,,,,468.9,147.77,1.148,0.115,0.31359,0.001,0.0531
1100.0,202.59,,0.0243,,,,,,475.8,148.41,1.204,0.123,0.33261,0.00107,0.0605
1105.0,202.38,,0.0245,,,,,,478.9,152.05,1.243,0.123,0.33398,0.0005,0.0708
1110.0,202.1,,0.0243,,,,,,482.8,146.85,1.257,0.122,0.33262,0.0005,0.0553
1115.0,201.84,,0.0244,,,,,,488.6,146.47,1.309,0.129,0.35767,0.00112,0.0611
1120.0,201.6,,0.0244,,,,,,459.2,144.94,1.231,0.123,0.32759,0.00106,0.0615
1125.0,201.35,,0.0245,,,,,,427.8,142.84,1.154,0.115,0.30501,0.001,0.0606
1130.0,201.05,,0.0245,,,,,,445.2,144.6,1.218,0.121,0.3334,0.00105,0.0572
1135.0,200.8,,0.0245,,,,,,471.1,147.22,1.273,0.129,0.33824,0.00053,0.0646
1140.0,200.56,,0.0245,,,,,,464.3,146.51,1.282,0.127,0.33697,0.00052,0.0615
1145.0,200.31,,0.0244,,,,,,437.9,142.35,1.186,0.123,0.32244,0.0005,0.0644
1150.0,200.05,,0.0243,,,,,,446.2,140.95,1.197,0.118,0.31091,0.0005,0.057
1155.0,199.79,,0.0245,,,,,,467.1,142.83,1.187,0.12,0.33746,0.00109,0.0652
1160.0,199.54,,0.0243,,,,,,467.0,137.79,1.193,0.121,0.32196,0.00109,0.0639
1165.0,199.28,,0.0244,,,,,,438.2,142.45,1.194,0.123,0.32928,0.00111,0.0634
1170.0,199.04,,0.0244,,,,,,453.4,137.63,1.235,0.125,0.32997,0.00113,0.0663
1175.0,198.79,,0.0244,,,,,,480.9,138.5,1.251,0.129,0.34217,0.00055,0.07
1180.0,198.56,,0.0245,,,,,,462.2,136.3,1.197,0.126,0.33919,0.00054,0.0702
1185.0,198.33,,0.0244,,,,,,433.1,135.97,1.153,0.123,0.33804,0.00052,0.0702
1190.0,198.06,,0.0246,,,,,,449.8,135.44,1.205,0.127,0.33513,0.00054,0.0698
1195.0,197.84,,0.0245,,,,,,444.2,136.63,1.193,0.127,0.3258,0.00114,0.0725
1200.0,197.58,,0.0245,,,,,,496.0,135.16,1.288,0.14,0.35547,0.00126,0.0746
1205.0,197.36,,0.0246,,,,,,491.8,132.82,1.29,0.14,0.35952,0.0006,0.0747
1210.0,197.19,,0.0245,,,,,,430.8,128.97,1.093,0.12,0.30734,0.00051,0.0665
1215.0,196.87,,0.0246,,,,,,441.7,131.96,1.093,0.122,0.31425,0.0011,0.0759
1220.0,196.65,,0.0245,,,,,,462.5,129.15,1.174,0.13,0.32701,0.00117,0.072
1225.0,196.4,,0.0244,,,,,,450.8,128.14,1.172,0.133,0.35567,0.00057,0.074
1230.0,196.19,,0.0246,,,,,,461.6,127.34,1.079,0.13,0.33655,0.00055,0.0728
1235.0,195.95,,0.0247,,,,,,482.1,125.94,1.107,0.129,0.3102,0.00117,0.0759
1240.0,195.69,,0.0245,,,,,,481.6,123.72,1.149,0.134,0.33333,0.00121,0.0744
1245.0,195.49,,0.0246,,,,,,488.8,125.08,1.167,0.138,0.36317,0.00125,0.082
1250.0,195.24,,0.0245,,,,,,506.1,124.58,1.162,0.135,0.35922,0.00127,0.0779
1255.0,195.06,,0.0245,,,,,,462.3,118.79,1.101,0.127,0.32466,0.00056,0.0718
1260.0,194.8,,0.0245,,,,,,454.9,122.78,1.095,0.127,0.32795,0.00056,0.0786
1265.0,194.58,,0.0244,,,,,,438.5,122.35,1.156,0.135,0.3489,0.0006,0.078
1270.0,194.36,,0.0245,,,,,,495.0,119.55,1.198,0.138,0.35191,0.00061,0.0845
1275.0,194.14,,0.0246,,,,,,497.0,120.15,1.176,0.137,0.34348,0.00129,0.076
1280.0,193.93,,0.0244,,,,,,484.5,119.99,1.141,0.133,0.33675,0.00124,0.0778
1285.0,193.7,,0.0245,,,,,,461.0,117.91,1.138,0.134,0.34244,0.00126,0.0779
1290.0,193.49,,0.0245,,,,,,481.5,117.14,1.13,0.135,0.36188,0.00126,0.0805
1295.0,193.27,,0.0246,,,,,,463.3,118.26,1.154,0.136,0.35281,0.00061,0.0809
1300.0,193.05,,0.0247,,,,,,483.2,115.48,1.175,0.139,0.3616,0.00061,0.0819
1305.0,192.85,,0.0246,,,,,,479.1,116.06,1.143,0.136,0.34989,0.0006,0.0786
1310.0,192.62,,0.0246,,,,,,475.9,112.53,1.147,0.139,0.34552,0.00061,0.0834
1315.0,192.41,,0.0245,,,,,,500.4,112.34,1.161,0.142,0.37102,0.00063,0.0851
1320.0,192.2,,0.0246,,,,,,458.2,114.42,1.154,0.135,0.3668,0.00062,0.0829
1330.0,191.78,,0.0246,,,,,,430.5,112.87,1.127,0.137,0.35008,0.00134,0.0829
1335.0,191.59,,0.0247,,,,,,429.2,111.6,1.121,0.136,0.35716,0.00133,0.0825
