Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),Extinction Area (m2/kg),MLR (g/s),CO2 (kg/kg),CO (kg/kg),H2O (kg/kg),H'carbs (kg/kg),HCl (kg/kg)
95.0,,5.575,,,,,,,3114.41,0.11220000000000001,2.98,0.1128,0.0,0.0094,0.0
100.0,,5.1739999999999995,,,,,,,3249.57,0.09970000000000001,3.06,0.1284,0.0,0.0098,0.0
105.0,,4.6850000000000005,,,,,,,3335.36,0.08539999999999999,3.22,0.1255,0.0,0.0111,0.0
110.0,,4.408,,,,,,,4090.42,0.0723,3.3,0.15,0.0,0.0132,0.0
115.0,,4.04,,,,,,,4659.34,0.0588,3.51,0.1608,0.0,0.0135,0.0
120.0,,3.37,,,,,,,5862.33,0.0425,4.11,0.2172,0.0,0.0173,0.0
125.0,,2.909,,,,,,,8626.66,0.0263,5.91,0.293,0.0,0.0226,0.0
130.0,,2.5380000000000003,,,,,,,9399.99,0.013700000000000002,10.46,0.5751,0.0,0.0367,0.0
135.0,,2.213,,,,,,,9999.99,0.0094,13.28,0.6536,0.0,0.0441,0.0
140.0,,2.0140000000000002,,,,,,,9999.99,0.0072,14.59,0.8648,0.0,0.0494,0.0
145.0,,1.701,,,,,,,9999.99,0.005600000000000001,15.63,0.8481,0.0,0.0465,0.0
150.0,,1.3780000000000001,,,,,,,6134.58,0.008199999999999999,7.61,0.5983,0.0,0.0228,0.0
155.0,,1.02,,,,,,,1337.11,0.011200000000000002,4.11,0.3171,0.0,0.0151,0.0
160.0,,0.611,,,,,,,480.62,0.0096,4.48,0.3747,0.0,0.0163,0.0
165.0,,0.451,,,,,,,261.58,0.0064,6.48,0.4152,0.0,0.0226,0.1022
170.0,,0.424,,,,,,,78.18,0.0105,3.98,0.2456,0.0,0.0129,0.0621
175.0,,0.41000000000000003,,,,,,,38.88,0.0163,2.52,0.1317,0.0,0.0079,0.0
180.0,,0.387,,,,,,,49.27,0.0103,4.0,0.2206,0.0,0.0117,0.0
185.0,,0.389,,,,,,,86.78,0.006999999999999999,6.03,0.2774,0.0,0.0164,0.0
190.0,,0.391,,,,,,,92.43,0.0077,5.37,0.2344,0.0,0.0143,0.0
195.0,,0.387,,,,,,,107.36,0.0078000000000000005,5.42,0.2592,0.0,0.0136,0.0
200.0,,0.379,,,,,,,207.08,0.0051,8.21,0.3598,0.0,0.0197,0.0
205.0,,0.376,,,,,,,285.48,0.0040999999999999995,10.29,0.4556,0.0,0.0234,0.0
210.0,,0.365,,,,,,,230.63,0.0061,6.81,0.3115,0.0,0.0152,0.0
215.0,,0.36100000000000004,,,,,,,136.04,0.010900000000000002,3.75,0.1598,0.0,0.0083,0.0
220.0,,0.35200000000000004,,,,,,,148.58,0.012,3.39,0.1324,0.0,0.0073,0.0
225.0,,0.34700000000000003,,,,,,,232.49,0.0089,4.43,0.1883,0.0,0.0095,0.0744
230.0,,0.33799999999999997,,,,,,,320.43,0.0072,5.46,0.2381,0.0,0.0115,0.0927
235.0,,0.325,,,,,,,413.38,0.0061,6.36,0.2635,0.0,0.0132,0.0
240.0,,0.321,,,,,,,553.23,0.005200000000000001,7.43,0.2994,0.0,0.0149,0.0
245.0,,0.325,,,,,,,680.08,0.0046,8.22,0.3286,0.0,0.0163,0.0
250.0,,0.317,,,,,,,529.25,0.0064,5.95,0.2335,0.0,0.0119,0.0
255.0,,0.314,,,,,,,505.95,0.0072,5.26,0.2037,0.0,0.01,0.0
260.0,,0.303,,,,,,,594.07,0.006500000000000001,5.82,0.2231,0.0,0.0107,0.0
265.0,,0.29600000000000004,,,,,,,645.25,0.006500000000000001,5.76,0.2197,0.0,0.0105,0.0
270.0,,0.29100000000000004,,,,,,,478.46,0.0095,3.87,0.1581,0.0,0.007,0.0
275.0,,0.28,,,,,,,548.37,0.0058,4.0,0.1681,0.0,0.0074,0.0
280.0,,0.277,,,,,,,855.23,0.006,5.69,0.2705,0.0,0.0106,0.0
285.0,,0.276,,,,,,,1198.3,0.0045000000000000005,7.49,0.3507,0.0,0.0139,0.0
290.0,,0.264,,,,,,,1573.1,0.0036,9.11,0.4067,0.0,0.0167,0.0
295.0,,0.255,,,,,,,2901.36,0.0021,15.78,0.6705,0.0,0.0289,0.3254
300.0,,0.245,,,,,,,2087.17,0.0031,10.47,0.4734,0.0,0.0192,0.2207
305.0,,0.23800000000000002,,,,,,,866.52,0.0047,4.2,0.1791,0.0,0.0075,0.0
310.0,,0.23800000000000002,,,,,,,805.79,0.0085,3.82,0.156,0.0,0.0067,0.0
315.0,,0.23500000000000001,,,,,,,1382.29,0.005,6.38,0.2687,0.0,0.011,0.1335
320.0,,0.23,,,,,,,2085.17,0.0034000000000000002,9.27,0.4166,0.0,0.0159,0.1968
325.0,,0.23199999999999998,,,,,,,4223.1,0.0017000000000000001,17.97,0.8196,0.0,0.0315,0.0
330.0,,0.22100000000000003,,,,,,,1864.53,0.0039000000000000003,7.4,0.356,0.0,0.0134,0.0
335.0,,0.21300000000000002,,,,,,,1335.17,0.0055000000000000005,5.45,0.2342,0.0,0.0094,0.0
340.0,,0.2,,,,,,,1386.72,0.0053,5.43,0.2455,0.0,0.0096,0.0
345.0,,0.198,,,,,,,1840.58,0.0040999999999999995,6.79,0.3279,0.0,0.0123,0.1645
350.0,,0.195,,,,,,,4362.31,0.0017000000000000001,16.35,0.8239,0.0,0.0296,0.4039
355.0,,0.18100000000000002,,,,,,,5054.56,0.0014000000000000002,18.48,0.938,0.0,0.0338,0.1688
360.0,,0.174,,,,,,,2715.77,0.0026000000000000003,9.66,0.4698,0.0,0.0182,0.0916
365.0,,0.17800000000000002,,,,,,,1413.43,0.005,4.86,0.2394,0.0,0.0094,0.1338
370.0,,0.166,,,,,,,1301.96,0.0055000000000000005,4.4,0.212,0.0,0.0086,0.1239
375.0,,0.159,,,,,,,2960.4,0.0024,9.81,0.4957,0.0,0.0192,0.0
380.0,,0.158,,,,,,,9999.99,0.0002,99.99,6.7675,0.0,0.2307,0.0
385.0,,0.153,,,,,,,9999.99,0.0004,63.18,3.4732,0.0,0.1213,0.0
390.0,,0.15,,,,,,,7253.7,0.001,24.55,1.3119,0.0,0.0465,0.0
395.0,,0.135,,,,,,,1300.17,0.0053,4.56,0.2191,0.0,0.0083,0.128
400.0,,0.136,,,,,,,700.8,0.0097,2.41,0.0973,0.0,0.0045,0.0696
405.0,,0.13,,,,,,,1055.72,0.0068000000000000005,3.51,0.1549,0.0,0.0063,0.1
410.0,,0.128,,,,,,,3089.12,0.0022,10.75,0.6081,0.0,0.0195,0.3133
415.0,,0.127,,,,,,,3857.13,0.0017000000000000001,13.95,0.7189,0.0,0.0243,0.0
420.0,,0.126,,,,,,,2200.58,0.003,8.09,0.4122,0.0,0.0139,0.0
425.0,,0.121,,,,,,,2134.89,0.0028000000000000004,8.05,0.3652,0.0,0.0136,0.0
430.0,,0.11599999999999999,,,,,,,3483.96,0.0018,12.82,0.6105,0.0,0.0219,0.0
435.0,,0.115,,,,,,,4432.52,0.0014000000000000002,16.73,0.8416,0.0,0.0282,0.4782
440.0,,0.11800000000000001,,,,,,,0.0,-0.0011,23.2,1.1987,0.0,0.0396,0.6792
445.0,,0.109,,,,,,,9999.99,0.0005,44.26,2.2252,0.0,0.0785,1.3523
450.0,,0.10400000000000001,,,,,,,0.0,-0.0007000000000000001,20.85,1.0657,0.0,0.0389,0.6784
455.0,,0.109,,,,,,,2224.78,0.0022,7.61,0.4103,0.0,0.0144,0.2543
460.0,,0.10300000000000001,,,,,,,1970.75,0.0029,6.71,0.3595,0.0,0.0131,0.2322
465.0,,0.102,,,,,,,3922.33,0.0015,13.48,0.7736,0.0,0.0258,0.4654
470.0,,0.095,,,,,,,2215.92,0.0025,7.83,0.4428,0.0,0.0149,0.2699
475.0,,0.092,,,,,,,4122.18,0.0013000000000000002,14.39,0.8264,0.0,0.0283,0.0
480.0,,0.10099999999999999,,,,,,,9999.99,0.0005,36.9,1.9949,0.0,0.07,0.0
485.0,,0.098,,,,,,,9999.99,0.0004,50.44,2.5989,0.0,0.0946,0.7827
490.0,,0.099,,,,,,,9001.46,0.0005,35.18,2.0401,0.0,0.0658,0.549
495.0,,0.09699999999999999,,,,,,,1566.82,0.0031,6.48,0.3753,0.0,0.0115,0.0
500.0,,0.08900000000000001,,,,,,,1047.29,0.0045000000000000005,4.4,0.2572,0.0,0.0079,0.0
505.0,,0.087,,,,,,,1608.01,0.0028000000000000004,7.04,0.3924,0.0,0.0124,0.0646
510.0,,0.092,,,,,,,7311.48,0.0006,32.16,1.6863,0.0,0.057,0.2994
515.0,,0.09300000000000001,,,,,,,1576.12,0.0028000000000000004,7.02,0.3647,0.0,0.0124,0.2438
520.0,,0.08800000000000001,,,,,,,1553.44,0.0028000000000000004,7.77,0.3889,0.0,0.0125,0.2473
525.0,,0.086,,,,,,,9999.99,0.0,99.99,48.0759,0.0,1.5173,30.1788
530.0,,0.075,,,,,,,6602.86,0.0006,33.9,1.452,0.0,0.0533,1.066
535.0,,0.079,,,,,,,1342.14,0.0031,6.67,0.32,0.0,0.0108,0.0675
540.0,,0.079,,,,,,,668.11,0.0061,3.41,0.1856,0.0,0.0055,0.0344
545.0,,0.08,,,,,,,753.58,0.0054,3.82,0.1874,0.0,0.0062,0.0
550.0,,0.079,,,,,,,1671.26,0.0024,8.28,0.4504,0.0,0.0135,0.0
555.0,,0.07400000000000001,,,,,,,0.0,-0.0007000000000000001,20.28,1.1286,0.0,0.0329,0.0
560.0,,0.07200000000000001,,,,,,,2560.18,0.0016,12.55,0.6053,0.0,0.021,0.0
565.0,,0.07,,,,,,,3958.32,0.001,19.81,1.0079,0.0,0.0323,0.6832
570.0,,0.063,,,,,,,0.0,-0.0040999999999999995,20.25,0.9835,0.0,0.032,0.681
575.0,,0.071,,,,,,,0.0,0.0017000000000000001,19.19,0.9086,0.0,0.0317,0.0
580.0,,0.063,,,,,,,5205.8,0.0008,25.75,1.0059,0.0,0.0418,0.0
585.0,,0.06,,,,,,,1962.21,0.002,9.89,0.4461,0.0,0.0158,0.0
590.0,,0.055,,,,,,,838.31,0.0046,3.97,0.2708,0.0,0.0067,0.0
595.0,,0.062000000000000006,,,,,,,3746.34,0.001,17.78,1.0765,0.0,0.0301,0.0
600.0,,0.053,,,,,,,2096.73,0.0018,9.64,0.4311,0.0,0.017,0.0
605.0,,0.057,,,,,,,3508.03,0.0011,15.11,0.834,0.0,0.0292,0.6499
610.0,,0.057999999999999996,,,,,,,1918.92,0.0019,8.47,0.5919,0.0,0.0157,0.3526
615.0,,0.057,,,,,,,0.0,-0.0021,,,,,
