Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),MLR (g/s),CO2 (kg/kg),CO (kg/kg)
0.0,,0.019,,,,,,,0.0,0.0,0.0
3.0,,0.031000000000000003,,,,,,,0.0,0.0,0.0
6.0,,0.017,,,,,,,0.0,0.0,0.0
9.0,,0.0,,,,,,,0.0,0.0,0.0
12.0,,0.002,,,,,,,0.143,0.13,-0.821
15.0,,0.006999999999999999,,,,,,,0.144,0.13,-0.816
18.0,,0.023,,,,,,,0.143,0.12,-0.807
21.0,,0.06,,,,,,,0.143,0.12,-0.788
24.0,,0.519,,,,,,,0.144,0.14,-0.739
27.0,,1.452,,,,,,,0.144,0.26,-0.721
30.0,,2.363,,,,,,,0.144,0.43,-0.703
33.0,,3.108,,,,,,,0.144,0.64,-0.698
36.0,,3.7039999999999997,,,,,,,0.143,0.88,-0.702
39.0,,3.944,,,,,,,0.142,1.11,-0.702
42.0,,3.9560000000000004,,,,,,,0.141,1.3,-0.701
45.0,,3.975,,,,,,,0.14,1.46,-0.705
48.0,,4.057,,,,,,,0.14,1.6,-0.7
51.0,,4.093,,,,,,,0.139,1.74,-0.708
54.0,,4.027,,,,,,,0.139,1.81,-0.696
57.0,,4.081,,,,,,,0.139,1.9,-0.697
60.0,,4.273000000000001,,,,,,,0.139,2.03,-0.708
63.0,,4.231,,,,,,,0.139,2.08,-0.704
66.0,,3.845,,,,,,,0.139,2.04,-0.689
69.0,,3.738,,,,,,,0.139,2.05,-0.689
72.0,,3.785,,,,,,,0.139,2.02,-0.673
75.0,,3.985,,,,,,,0.138,2.07,-0.682
78.0,,4.347,,,,,,,0.137,2.16,-0.691
81.0,,4.332,,,,,,,0.136,2.21,-0.688
84.0,,4.0,,,,,,,0.135,2.22,-0.695
87.0,,3.882,,,,,,,0.134,2.24,-0.702
90.0,,3.8760000000000003,,,,,,,0.133,2.25,-0.704
93.0,,4.047,,,,,,,0.132,2.28,-0.706
96.0,,4.095,,,,,,,0.131,2.29,-0.698
99.0,,4.28,,,,,,,0.13,2.37,-0.716
102.0,,4.669,,,,,,,0.128,2.49,-0.727
105.0,,4.59,,,,,,,0.126,2.57,-0.739
108.0,,4.051,,,,,,,0.123,2.53,-0.733
111.0,,4.002,,,,,,,0.121,2.55,-0.75
114.0,,4.228,,,,,,,0.119,2.59,-0.749
117.0,,4.416,,,,,,,0.116,2.66,-0.762
120.0,,4.972,,,,,,,0.113,2.91,-0.805
123.0,,5.1579999999999995,,,,,,,0.11,3.11,-0.827
126.0,,4.8839999999999995,,,,,,,0.106,3.24,-0.868
129.0,,4.433,,,,,,,0.103,3.22,-0.869
132.0,,4.341,,,,,,,0.099,3.38,-0.924
135.0,,4.281000000000001,,,,,,,0.094,3.44,-0.946
138.0,,4.442,,,,,,,0.09,3.63,-0.998
141.0,,4.738,,,,,,,0.086,3.87,-1.044
144.0,,4.9,,,,,,,0.082,4.16,-1.101
147.0,,4.929,,,,,,,0.078,4.45,-1.163
150.0,,4.842,,,,,,,0.074,4.71,-1.226
153.0,,4.632,,,,,,,0.07,5.01,-1.324
156.0,,4.397,,,,,,,0.066,5.3,-1.437
159.0,,3.8960000000000004,,,,,,,0.061,5.47,-1.541
162.0,,3.465,,,,,,,0.056,5.73,-1.704
165.0,,3.174,,,,,,,0.051,5.98,-1.876
168.0,,2.957,,,,,,,0.046,6.26,-2.084
171.0,,2.822,,,,,,,0.042,6.61,-2.323
174.0,,2.625,,,,,,,0.038,6.99,-2.596
177.0,,2.2830000000000004,,,,,,,0.034,7.29,-2.91
180.0,,1.887,,,,,,,0.031,7.53,-3.279
183.0,,1.4980000000000002,,,,,,,0.028,7.79,-3.725
186.0,,1.1440000000000001,,,,,,,0.025,7.88,-4.182
189.0,,0.903,,,,,,,0.022,8.09,-4.799
192.0,,0.756,,,,,,,0.019,8.4,-5.52
195.0,,0.6859999999999999,,,,,,,0.016,9.0,-6.521
