Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),MLR (g/s),CO2 (kg/kg),CO (kg/kg)
0.0,,0.006,,,,,,,0.0,0.0,0.0
3.0,,0.008,,,,,,,0.095,0.23,0.0
6.0,,0.012,,,,,,,0.095,0.2,0.0
9.0,,0.009000000000000001,,,,,,,0.094,0.19,0.003
12.0,,0.22399999999999998,,,,,,,0.093,1.02,0.018
15.0,,1.8290000000000002,,,,,,,0.093,2.41,0.071
18.0,,5.147,,,,,,,0.092,3.57,0.124
21.0,,7.709,,,,,,,0.092,3.85,0.125
24.0,,7.072000000000001,,,,,,,0.092,3.44,0.099
27.0,,4.739,,,,,,,0.092,2.82,0.074
30.0,,2.892,,,,,,,0.091,2.3,0.059
33.0,,1.881,,,,,,,0.09,1.88,0.047
36.0,,1.465,,,,,,,0.088,1.7,0.044
39.0,,1.2650000000000001,,,,,,,0.087,1.56,0.04
42.0,,1.166,,,,,,,0.087,1.43,0.034
45.0,,1.1059999999999999,,,,,,,0.086,1.34,0.033
48.0,,1.071,,,,,,,0.086,1.3,0.031
51.0,,1.083,,,,,,,0.086,1.24,0.025
54.0,,1.109,,,,,,,0.086,1.23,0.027
57.0,,1.103,,,,,,,0.085,1.21,0.027
60.0,,1.087,,,,,,,0.084,1.22,0.027
63.0,,1.124,,,,,,,0.083,1.24,0.026
66.0,,1.153,,,,,,,0.082,1.26,0.027
69.0,,1.161,,,,,,,0.08,1.29,0.024
72.0,,1.17,,,,,,,0.078,1.3,0.022
75.0,,1.148,,,,,,,0.077,1.32,0.024
78.0,,1.155,,,,,,,0.077,1.33,0.024
81.0,,1.121,,,,,,,0.076,1.32,0.018
84.0,,1.126,,,,,,,0.076,1.31,0.019
87.0,,1.085,,,,,,,0.076,1.3,0.02
90.0,,1.062,,,,,,,0.075,1.31,0.02
93.0,,1.05,,,,,,,0.074,1.31,0.022
96.0,,1.038,,,,,,,0.073,1.31,0.021
99.0,,1.002,,,,,,,0.072,1.3,0.027
102.0,,0.975,,,,,,,0.072,1.3,0.021
105.0,,0.9540000000000001,,,,,,,0.07,1.31,0.023
108.0,,0.9570000000000001,,,,,,,0.069,1.35,0.028
111.0,,0.9209999999999999,,,,,,,0.067,1.34,0.02
114.0,,0.918,,,,,,,0.066,1.37,0.027
117.0,,0.919,,,,,,,0.065,1.38,0.027
120.0,,0.8840000000000001,,,,,,,0.064,1.39,0.027
123.0,,0.913,,,,,,,0.063,1.42,0.019
126.0,,0.897,,,,,,,0.062,1.42,0.021
129.0,,0.885,,,,,,,0.062,1.4,0.025
132.0,,0.8570000000000001,,,,,,,0.061,1.41,0.023
135.0,,0.872,,,,,,,0.06,1.43,0.023
138.0,,0.8300000000000001,,,,,,,0.06,1.44,0.028
141.0,,0.841,,,,,,,0.059,1.46,0.033
144.0,,0.8420000000000001,,,,,,,0.058,1.48,0.03
147.0,,0.8220000000000001,,,,,,,0.057,1.48,0.022
150.0,,0.8,,,,,,,0.056,1.47,0.031
153.0,,0.7709999999999999,,,,,,,0.056,1.48,0.03
156.0,,0.783,,,,,,,0.055,1.5,0.032
159.0,,0.8,,,,,,,0.054,1.52,0.033
162.0,,0.768,,,,,,,0.053,1.53,0.035
165.0,,0.768,,,,,,,0.054,1.52,0.035
168.0,,0.76,,,,,,,0.053,1.52,0.032
171.0,,0.768,,,,,,,0.053,1.49,0.03
174.0,,0.7320000000000001,,,,,,,0.053,1.5,0.031
177.0,,0.748,,,,,,,0.053,1.5,0.034
180.0,,0.7290000000000001,,,,,,,0.052,1.53,0.037
183.0,,0.7220000000000001,,,,,,,0.051,1.54,0.034
186.0,,0.737,,,,,,,0.05,1.56,0.035
189.0,,0.703,,,,,,,0.049,1.59,0.037
192.0,,0.6970000000000001,,,,,,,0.048,1.63,0.033
195.0,,0.7040000000000001,,,,,,,0.047,1.65,0.032
198.0,,0.6970000000000001,,,,,,,0.046,1.68,0.038
201.0,,0.6759999999999999,,,,,,,0.046,1.65,0.035
204.0,,0.6759999999999999,,,,,,,0.046,1.66,0.038
207.0,,0.6940000000000001,,,,,,,0.047,1.61,0.037
