Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),MLRPUA (g/s-m2),HRRPUA (kW/m2)
0.0,,,,,,,,,,0.0
3.0,,,,,,,,,,5.6421
6.0,,,,,,,,,4.831463247080375,6.3297
9.0,,,,,,,,,5.945662535748332,8.1081
12.0,,,,,,,,,11.760813554028733,30.1265
15.0,,,,,,,,,16.86484363493544,137.408
18.0,,,,,,,,,17.942753422443843,310.8905
21.0,,,,,,,,,18.001705734143865,437.9761
24.0,,,,,,,,,18.83127088486336,503.245
27.0,,,,,,,,,20.144991255802708,533.3326
30.0,,,,,,,,,21.73183678890052,556.3611
33.0,,,,,,,,,23.23469811742897,581.5552
36.0,,,,,,,,,24.299741675419423,599.2049
39.0,,,,,,,,,25.29596307692308,616.5891
42.0,,,,,,,,,25.94889355033952,625.9444
45.0,,,,,,,,,26.66686042135372,637.6953
48.0,,,,,,,,,27.255778926008823,651.454
51.0,,,,,,,,,27.58332252300508,659.1559
54.0,,,,,,,,,27.90476750931056,663.86
57.0,,,,,,,,,28.4187839090974,677.2793
60.0,,,,,,,,,28.59876641099046,685.3008
63.0,,,,,,,,,28.62231218922188,681.5316
66.0,,,,,,,,,29.307053262585217,698.1409
69.0,,,,,,,,,29.48212168693677,711.2326
72.0,,,,,,,,,29.67495742878061,721.4635
75.0,,,,,,,,,29.82116461642058,726.2885
78.0,,,,,,,,,29.97386862459273,725.8502
81.0,,,,,,,,,30.368562786046528,731.8854
84.0,,,,,,,,,30.492293071684024,731.5528
87.0,,,,,,,,,30.9026586047134,739.0309
90.0,,,,,,,,,31.123959354852172,745.839
93.0,,,,,,,,,31.49046059450272,759.5814
96.0,,,,,,,,,31.548125996317488,765.8907
99.0,,,,,,,,,31.536431079022325,761.7688
102.0,,,,,,,,,31.754053217044856,758.7504
105.0,,,,,,,,,32.15439870694179,765.9017
108.0,,,,,,,,,32.39577455383229,776.1898
111.0,,,,,,,,,32.57525983053092,787.331
114.0,,,,,,,,,32.457978211383455,785.6551
117.0,,,,,,,,,32.45471847739889,777.5826
120.0,,,,,,,,,32.763271144017,778.8321
123.0,,,,,,,,,33.04844148608627,788.9357
126.0,,,,,,,,,32.98596454683692,791.7786
129.0,,,,,,,,,33.18278753794854,800.0901
132.0,,,,,,,,,33.27129506227685,808.8518
135.0,,,,,,,,,33.128000459872055,806.8192
138.0,,,,,,,,,33.17813315495656,803.5213
141.0,,,,,,,,,33.31548520074483,803.3263
144.0,,,,,,,,,33.41478386550155,804.5478
147.0,,,,,,,,,33.634201829094266,813.1371
150.0,,,,,,,,,33.49873955647241,811.9257
153.0,,,,,,,,,33.807787188553576,822.273
156.0,,,,,,,,,33.64203199173561,820.657
159.0,,,,,,,,,33.720811032414105,818.4142
162.0,,,,,,,,,33.808583950806685,815.365
165.0,,,,,,,,,34.02356664029646,817.144
168.0,,,,,,,,,34.379294497577945,830.3631
171.0,,,,,,,,,34.30708201789003,834.5678
174.0,,,,,,,,,34.28942222588148,832.9415
177.0,,,,,,,,,34.39872505153915,832.6177
180.0,,,,,,,,,34.41009100143032,829.9886
183.0,,,,,,,,,34.60077509740528,834.7783
186.0,,,,,,,,,34.60115606936416,838.6386
189.0,,,,,,,,,34.62925823724582,843.3194
192.0,,,,,,,,,34.504638629820114,841.299
195.0,,,,,,,,,34.48371152364908,837.1921
198.0,,,,,,,,,34.60398634293131,837.1604
201.0,,,,,,,,,34.841737726922744,846.1978
204.0,,,,,,,,,34.55259339264072,838.1699
207.0,,,,,,,,,34.75635103926097,836.7522
210.0,,,,,,,,,34.8517279728756,836.7168
213.0,,,,,,,,,35.17829059333579,849.5522
216.0,,,,,,,,,34.91481321217366,847.2254
219.0,,,,,,,,,34.932281554402856,843.8207
222.0,,,,,,,,,35.142573921393335,849.0727
225.0,,,,,,,,,35.04254677501312,848.2504
228.0,,,,,,,,,35.107388181224536,849.4373
231.0,,,,,,,,,35.312419106317414,859.416
234.0,,,,,,,,,35.14626281286272,859.9447
237.0,,,,,,,,,35.163648039528475,859.6879
240.0,,,,,,,,,35.12122493554268,855.4547
243.0,,,,,,,,,35.20599400846737,853.1891
246.0,,,,,,,,,35.4969551835942,862.7038
249.0,,,,,,,,,35.349536524796534,862.6206
252.0,,,,,,,,,35.38754372136559,861.9981
255.0,,,,,,,,,35.51939743610787,865.5793
258.0,,,,,,,,,35.43079051967676,862.8673
261.0,,,,,,,,,35.51668155785122,862.6043
264.0,,,,,,,,,35.42253084121429,856.2405
267.0,,,,,,,,,35.706609841660345,862.1111
270.0,,,,,,,,,35.74735936509505,868.4249
273.0,,,,,,,,,35.59118819169981,865.4033
276.0,,,,,,,,,35.647894710760184,863.2209
279.0,,,,,,,,,35.7876131069747,865.7632
282.0,,,,,,,,,35.83313735925967,868.52
285.0,,,,,,,,,35.822179897844336,868.9422
288.0,,,,,,,,,35.862536126422896,869.8494
291.0,,,,,,,,,35.82254974816283,867.6938
294.0,,,,,,,,,35.98313487562538,872.4219
297.0,,,,,,,,,35.939562879273765,874.1508
300.0,,,,,,,,,35.97419741481576,876.3998
303.0,,,,,,,,,36.07147386464517,881.7275
306.0,,,,,,,,,36.161713272493614,889.1876
309.0,,,,,,,,,35.70977495360185,871.6149
312.0,,,,,,,,,36.28676892586552,878.8474
315.0,,,,,,,,,36.23709256469154,880.2787
318.0,,,,,,,,,35.93099044457479,863.7343
321.0,,,,,,,,,36.31778021913264,862.8124
324.0,,,,,,,,,36.708432304038,877.8014
327.0,,,,,,,,,36.55229394273219,882.599
